cohort,compartment,label,ligand,source_label,focused_direction,matching_receptors,eligible_IPF_donors,donors,minimum_required
GSE136831,macrophages,Macrophage_Alveolar,IL1B,ATI,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,ATII,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Aberrant_Basaloid,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,B_Plasma,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Basal,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Ciliated,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Club,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,DC_Langerhans,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,DC_Mature,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Fibroblast,True,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Goblet,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,ILC_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,ILC_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Ionocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Lymphatic,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Macrophage,False,IL1R1_IL1RAP,2,021I;59I,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Macrophage_Alveolar,False,IL1R1_IL1RAP,2,021I;59I,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Mast,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Mesothelial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Myofibroblast,True,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,NK,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,PNEC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,Pericyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,SMC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,T,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,T_Cytotoxic,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,T_Regulatory,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,VE_Arterial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,VE_Capillary_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,VE_Capillary_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,VE_Peribronchial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,VE_Venous,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,cDC1,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,cDC2,False,IL1R1_IL1RAP,1,021I,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,cMonocyte,False,IL1R1_IL1RAP,1,021I,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,ncMonocyte,False,IL1R1_IL1RAP,1,021I,3
GSE136831,macrophages,Macrophage_Alveolar,IL1B,pDC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,ATI,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,ATII,False,TGFBR1_TGFBR2,2,022I;158I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Aberrant_Basaloid,False,TGFBR1_TGFBR2,2,135I;209I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,B,False,TGFBR1_TGFBR2,21,010I;022I;040I;041I;051I;053I;123I;135I;145I;157I;174I;179I;209I;210I;212I;221I;222I;228I;47I;49I;59I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,B_Plasma,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Basal,False,TGFBR1_TGFBR2,5,022I;157I;158I;174I;222I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Ciliated,False,TGFBR1_TGFBR2,23,010I;021I;022I;025I;040I;041I;051I;123I;135I;145I;157I;158I;166I;174I;209I;210I;212I;221I;222I;225I;29I;49I;59I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Club,False,TGFBR1_TGFBR2,11,010I;022I;051I;135I;157I;158I;174I;177I;212I;221I;222I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,DC_Langerhans,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,DC_Mature,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Fibroblast,True,TGFBR1_TGFBR2,9,010I;021I;022I;040I;041I;051I;135I;174I;228I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Goblet,False,TGFBR1_TGFBR2,6,010I;135I;157I;174I;209I;222I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,ILC_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,ILC_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Ionocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Lymphatic,False,TGFBR1_TGFBR2,2,021I;040I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Macrophage,False,TGFBR1_TGFBR2,29,010I;021I;022I;025I;040I;041I;051I;053I;063I;123I;135I;145I;157I;158I;166I;174I;177I;179I;209I;210I;212I;221I;222I;225I;228I;29I;47I;49I;59I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Macrophage_Alveolar,False,TGFBR1_TGFBR2,29,010I;021I;022I;025I;040I;041I;051I;053I;063I;123I;135I;145I;157I;158I;166I;174I;177I;179I;209I;210I;212I;221I;222I;225I;228I;29I;47I;49I;59I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Mast,False,TGFBR1_TGFBR2,2,222I;225I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Mesothelial,False,TGFBR1_TGFBR2,1,177I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Myofibroblast,True,TGFBR1_TGFBR2,8,021I;022I;040I;051I;063I;225I;228I;49I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,NK,False,TGFBR1_TGFBR2,22,021I;022I;051I;053I;123I;135I;145I;157I;158I;166I;174I;177I;179I;209I;212I;221I;222I;225I;228I;47I;49I;59I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,PNEC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,Pericyte,False,TGFBR1_TGFBR2,2,022I;225I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,SMC,False,TGFBR1_TGFBR2,3,021I;022I;225I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,T,False,TGFBR1_TGFBR2,22,010I;021I;022I;040I;041I;051I;123I;135I;145I;157I;158I;174I;177I;179I;209I;210I;212I;221I;222I;225I;49I;59I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,T_Cytotoxic,False,TGFBR1_TGFBR2,26,010I;021I;022I;040I;041I;051I;053I;123I;135I;145I;157I;158I;166I;174I;177I;179I;209I;210I;212I;221I;222I;225I;228I;47I;49I;59I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,T_Regulatory,False,TGFBR1_TGFBR2,7,010I;051I;157I;174I;179I;222I;49I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,VE_Arterial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,VE_Capillary_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,VE_Capillary_B,False,TGFBR1_TGFBR2,2,022I;225I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,VE_Peribronchial,False,TGFBR1_TGFBR2,10,021I;022I;040I;041I;051I;063I;225I;228I;49I;59I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,VE_Venous,False,TGFBR1_TGFBR2,2,166I;225I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,cDC1,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,cDC2,False,TGFBR1_TGFBR2,20,010I;021I;022I;025I;041I;053I;135I;145I;157I;158I;174I;177I;179I;209I;210I;212I;221I;222I;225I;49I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,cMonocyte,False,TGFBR1_TGFBR2,24,010I;021I;022I;040I;041I;051I;053I;123I;135I;145I;157I;158I;166I;174I;177I;179I;209I;210I;212I;221I;222I;225I;29I;49I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,ncMonocyte,False,TGFBR1_TGFBR2,14,021I;022I;041I;135I;145I;157I;158I;166I;174I;177I;221I;222I;225I;49I,3
GSE136831,macrophages,Macrophage_Alveolar,TGFB1,pDC,False,TGFBR1_TGFBR2,1,174I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,ATI,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,ATII,False,FLT1;NRP1;NRP2,2,022I;158I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Aberrant_Basaloid,False,FLT1;NRP1;NRP2,2,135I;209I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,B_Plasma,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Basal,False,FLT1;NRP1;NRP2,5,022I;157I;158I;174I;222I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Ciliated,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Club,False,FLT1;NRP1;NRP2,11,010I;022I;051I;135I;157I;158I;174I;177I;212I;221I;222I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,DC_Langerhans,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,DC_Mature,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Fibroblast,True,FLT1;NRP1;NRP2,9,010I;021I;022I;040I;041I;051I;135I;174I;228I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Goblet,False,FLT1;NRP1;NRP2,7,010I;135I;157I;174I;177I;209I;222I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,ILC_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,ILC_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Ionocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Lymphatic,False,FLT1;NRP1;NRP2,1,021I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Macrophage,False,FLT1;NRP1;NRP2,27,010I;021I;022I;025I;040I;041I;051I;053I;063I;123I;135I;145I;157I;158I;166I;174I;179I;209I;210I;212I;222I;225I;228I;29I;47I;49I;59I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Macrophage_Alveolar,False,FLT1;NRP1;NRP2,6,021I;051I;123I;135I;209I;29I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Mast,False,FLT1;NRP1;NRP2,1,225I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Mesothelial,False,NRP1;NRP2,1,177I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Myofibroblast,True,FLT1;NRP1;NRP2,8,021I;022I;040I;051I;063I;225I;228I;49I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,NK,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,PNEC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,Pericyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,SMC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,T,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,T_Cytotoxic,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,T_Regulatory,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,VE_Arterial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,VE_Capillary_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,VE_Capillary_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,VE_Peribronchial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,VE_Venous,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,cDC1,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,cDC2,False,FLT1;NRP1;NRP2,20,010I;021I;022I;025I;041I;053I;135I;145I;157I;158I;174I;177I;179I;209I;210I;212I;221I;222I;225I;49I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,cMonocyte,False,FLT1;NRP1;NRP2,23,010I;021I;022I;040I;041I;051I;053I;123I;135I;145I;157I;158I;166I;174I;179I;209I;210I;212I;221I;222I;225I;29I;49I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,ncMonocyte,False,FLT1;NRP1;NRP2,1,135I,3
GSE136831,macrophages,Macrophage_Alveolar,VEGFA,pDC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,ATI,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,ATII,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Aberrant_Basaloid,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,B_Plasma,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Basal,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Ciliated,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Club,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,DC_Langerhans,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,DC_Mature,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Fibroblast,True,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Goblet,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,ILC_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,ILC_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Ionocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Lymphatic,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Macrophage,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Macrophage_Alveolar,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Mast,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Mesothelial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Myofibroblast,True,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,NK,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,PNEC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,Pericyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,SMC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,T,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,T_Cytotoxic,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,T_Regulatory,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,VE_Arterial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,VE_Capillary_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,VE_Capillary_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,VE_Peribronchial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,VE_Venous,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,cDC1,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,cDC2,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,cMonocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,ncMonocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT1,pDC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,ATI,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,ATII,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Aberrant_Basaloid,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,B_Plasma,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Basal,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Ciliated,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Club,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,DC_Langerhans,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,DC_Mature,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Fibroblast,True,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Goblet,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,ILC_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,ILC_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Ionocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Lymphatic,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Macrophage,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Macrophage_Alveolar,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Mast,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Mesothelial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Myofibroblast,True,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,NK,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,PNEC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,Pericyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,SMC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,T,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,T_Cytotoxic,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,T_Regulatory,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,VE_Arterial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,VE_Capillary_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,VE_Capillary_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,VE_Peribronchial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,VE_Venous,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,cDC1,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,cDC2,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,cMonocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,ncMonocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10A,pDC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,ATI,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,ATII,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Aberrant_Basaloid,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,B_Plasma,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Basal,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Ciliated,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Club,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,DC_Langerhans,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,DC_Mature,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Fibroblast,True,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Goblet,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,ILC_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,ILC_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Ionocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Lymphatic,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Macrophage,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Macrophage_Alveolar,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Mast,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Mesothelial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Myofibroblast,True,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,NK,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,PNEC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,Pericyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,SMC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,T,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,T_Cytotoxic,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,T_Regulatory,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,VE_Arterial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,VE_Capillary_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,VE_Capillary_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,VE_Peribronchial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,VE_Venous,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,cDC1,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,cDC2,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,cMonocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,ncMonocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT10B,pDC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,ATI,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,ATII,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Aberrant_Basaloid,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,B_Plasma,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Basal,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Ciliated,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Club,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,DC_Langerhans,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,DC_Mature,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Fibroblast,True,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Goblet,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,ILC_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,ILC_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Ionocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Lymphatic,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Macrophage,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Macrophage_Alveolar,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Mast,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Mesothelial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Myofibroblast,True,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,NK,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,PNEC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,Pericyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,SMC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,T,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,T_Cytotoxic,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,T_Regulatory,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,VE_Arterial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,VE_Capillary_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,VE_Capillary_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,VE_Peribronchial,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,VE_Venous,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,cDC1,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,cDC2,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,cMonocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,ncMonocyte,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT11,pDC,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,ATI,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,ATII,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,Aberrant_Basaloid,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,B_Plasma,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,Basal,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,Ciliated,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,Club,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,DC_Langerhans,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,DC_Mature,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,Fibroblast,True,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,Goblet,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,ILC_A,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,ILC_B,False,,0,,3
GSE136831,macrophages,Macrophage_Alveolar,WNT16,Ionocyte,False,,0,,3
