group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
7,Gpx3,16.378618,2.3459353,2.7184876480805643e-60,7.964674538394585e-57,0.7238372093023255,0.1884326326108267
7,Angpt1,16.252449,3.8727148,2.1461724988352675e-59,5.763903941038583e-56,0.5494186046511628,0.0339287659296373
7,Prelp,16.136494,2.4679692,1.4134745156833565e-58,3.50411205318794e-55,0.6395348837209303,0.10761354972225248
7,Bgn,15.863415,2.1583025,1.1354758245650394e-56,2.6138653481487207e-53,0.7877906976744186,0.25776059252804706
7,Limch1,15.804472,2.118612,2.898063170522939e-56,6.226585323974219e-53,0.7761627906976745,0.3218059034963512
7,Gsn,15.7763815,2.3846726,4.523895514034415e-56,9.112256539143822e-53,0.7383720930232558,0.212231783030171
7,Cald1,15.676716,1.5069677,2.182503734709594e-55,4.1375135507188704e-52,0.8953488372093024,0.561158915150855
7,Rarres2,15.504961,2.3025205,3.2110948702826786e-54,5.749286971081676e-51,0.6162790697674418,0.09100315869730966
7,Serping1,15.483078,2.2660136,4.513487927333338e-54,7.655825732742043e-51,0.6627906976744186,0.14856769415096394
7,Ism1,15.110647,3.6215343,1.3777999982129802e-51,2.220186917120396e-48,0.5116279069767442,0.029136259666702975
8,Mmrn1,40.702843,9.853375,0.0,0.0,0.9831081081081081,0.01799712929226013
8,Ccl21a,40.530075,9.444216,0.0,0.0,0.9847972972972973,0.09997791763277024
8,Prox1,38.192017,8.9791765,0.0,0.0,0.9239864864864865,0.015292039306613669
8,Maf,38.034615,7.668144,0.0,0.0,0.9256756756756757,0.03522137573147841
8,Flt4,36.960083,4.7284904,5.016733201637731e-299,2.6946546270396796e-295,0.9307432432432432,0.2509108976482279
8,Fxyd6,36.9453,7.515791,8.665482842346634e-299,3.98958830061639e-295,0.9003378378378378,0.02506348680578558
8,Ltbp4,34.766903,3.9754248,7.698227806222175e-265,2.2554407794448026e-261,0.9408783783783784,0.27873468035773435
8,Reln,34.637173,9.270489,6.969105149586276e-263,1.8716693396738875e-259,0.8378378378378378,0.005023738544772
