gsm,module,assayed_genes,source_genes,assayed_fraction,eligible
GSM9226223,GENE_FGF7,1,1,1.0,True
GSM9226223,GENE_FGF10,1,1,1.0,True
GSM9226223,GENE_COL1A1,1,1,1.0,True
GSM9226223,GENE_C1QA,1,1,1.0,True
GSM9226223,GENE_KRT8,1,1,1.0,True
GSM9226223,GENE_KRT5,1,1,1.0,True
GSM9226223,GENE_KRT17,1,1,1.0,True
GSM9226223,GENE_CLDN4,1,1,1.0,True
GSM9226223,GENE_SFTPC,1,1,1.0,True
GSM9226223,GENE_AGER,1,1,1.0,True
GSM9226223,GENE_AQP5,1,1,1.0,True
GSM9226223,GENE_CD3D,1,1,1.0,True
GSM9226223,GENE_CD8A,1,1,1.0,True
GSM9226223,GENE_TNF,1,1,1.0,True
GSM9226223,GENE_IFNG,1,1,1.0,True
GSM8262701,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM8262701,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM8262701,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM8262701,HALLMARK_HYPOXIA,195,200,0.975,True
GSM8262701,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM8262701,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM8262701,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM8262701,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM8262701,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM8262701,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM8262701,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM8262701,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM8262701,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM8262701,GENE_IL1B,1,1,1.0,True
GSM8262701,GENE_IL1A,1,1,1.0,True
GSM8262701,GENE_IL1R1,1,1,1.0,True
GSM8262701,GENE_IL1RAP,1,1,1.0,True
GSM8262701,GENE_IL1RN,1,1,1.0,True
GSM8262701,GENE_IL1R2,1,1,1.0,True
GSM8262701,GENE_SIGIRR,1,1,1.0,True
GSM8262701,GENE_TGFB1,1,1,1.0,True
GSM8262701,GENE_CCL2,1,1,1.0,True
GSM8262701,GENE_CXCL12,1,1,1.0,True
GSM8262701,GENE_AREG,1,1,1.0,True
GSM8262701,GENE_HBEGF,1,1,1.0,True
GSM8262701,GENE_FGF7,1,1,1.0,True
GSM8262701,GENE_FGF10,1,1,1.0,True
GSM8262701,GENE_COL1A1,1,1,1.0,True
GSM8262701,GENE_C1QA,1,1,1.0,True
GSM8262701,GENE_KRT8,1,1,1.0,True
GSM8262701,GENE_KRT5,1,1,1.0,True
GSM8262701,GENE_KRT17,1,1,1.0,True
GSM8262701,GENE_CLDN4,1,1,1.0,True
GSM8262701,GENE_SFTPC,1,1,1.0,True
GSM8262701,GENE_AGER,1,1,1.0,True
GSM8262701,GENE_AQP5,1,1,1.0,True
GSM8262701,GENE_CD3D,1,1,1.0,True
GSM8262701,GENE_CD8A,1,1,1.0,True
GSM8262701,GENE_TNF,1,1,1.0,True
GSM8262701,GENE_IFNG,1,1,1.0,True
GSM8262702,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM8262702,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM8262702,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM8262702,HALLMARK_HYPOXIA,195,200,0.975,True
GSM8262702,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM8262702,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM8262702,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM8262702,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM8262702,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM8262702,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM8262702,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM8262702,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM8262702,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM8262702,GENE_IL1B,1,1,1.0,True
GSM8262702,GENE_IL1A,1,1,1.0,True
GSM8262702,GENE_IL1R1,1,1,1.0,True
GSM8262702,GENE_IL1RAP,1,1,1.0,True
GSM8262702,GENE_IL1RN,1,1,1.0,True
GSM8262702,GENE_IL1R2,1,1,1.0,True
GSM8262702,GENE_SIGIRR,1,1,1.0,True
GSM8262702,GENE_TGFB1,1,1,1.0,True
GSM8262702,GENE_CCL2,1,1,1.0,True
GSM8262702,GENE_CXCL12,1,1,1.0,True
GSM8262702,GENE_AREG,1,1,1.0,True
GSM8262702,GENE_HBEGF,1,1,1.0,True
GSM8262702,GENE_FGF7,1,1,1.0,True
GSM8262702,GENE_FGF10,1,1,1.0,True
GSM8262702,GENE_COL1A1,1,1,1.0,True
GSM8262702,GENE_C1QA,1,1,1.0,True
GSM8262702,GENE_KRT8,1,1,1.0,True
GSM8262702,GENE_KRT5,1,1,1.0,True
GSM8262702,GENE_KRT17,1,1,1.0,True
GSM8262702,GENE_CLDN4,1,1,1.0,True
GSM8262702,GENE_SFTPC,1,1,1.0,True
GSM8262702,GENE_AGER,1,1,1.0,True
GSM8262702,GENE_AQP5,1,1,1.0,True
GSM8262702,GENE_CD3D,1,1,1.0,True
GSM8262702,GENE_CD8A,1,1,1.0,True
GSM8262702,GENE_TNF,1,1,1.0,True
GSM8262702,GENE_IFNG,1,1,1.0,True
GSM8262703,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM8262703,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM8262703,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM8262703,HALLMARK_HYPOXIA,195,200,0.975,True
GSM8262703,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM8262703,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM8262703,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM8262703,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM8262703,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM8262703,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM8262703,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM8262703,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM8262703,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM8262703,GENE_IL1B,1,1,1.0,True
GSM8262703,GENE_IL1A,1,1,1.0,True
GSM8262703,GENE_IL1R1,1,1,1.0,True
GSM8262703,GENE_IL1RAP,1,1,1.0,True
GSM8262703,GENE_IL1RN,1,1,1.0,True
GSM8262703,GENE_IL1R2,1,1,1.0,True
GSM8262703,GENE_SIGIRR,1,1,1.0,True
GSM8262703,GENE_TGFB1,1,1,1.0,True
GSM8262703,GENE_CCL2,1,1,1.0,True
GSM8262703,GENE_CXCL12,1,1,1.0,True
GSM8262703,GENE_AREG,1,1,1.0,True
GSM8262703,GENE_HBEGF,1,1,1.0,True
GSM8262703,GENE_FGF7,1,1,1.0,True
GSM8262703,GENE_FGF10,1,1,1.0,True
GSM8262703,GENE_COL1A1,1,1,1.0,True
GSM8262703,GENE_C1QA,1,1,1.0,True
GSM8262703,GENE_KRT8,1,1,1.0,True
GSM8262703,GENE_KRT5,1,1,1.0,True
GSM8262703,GENE_KRT17,1,1,1.0,True
GSM8262703,GENE_CLDN4,1,1,1.0,True
GSM8262703,GENE_SFTPC,1,1,1.0,True
GSM8262703,GENE_AGER,1,1,1.0,True
GSM8262703,GENE_AQP5,1,1,1.0,True
GSM8262703,GENE_CD3D,1,1,1.0,True
GSM8262703,GENE_CD8A,1,1,1.0,True
GSM8262703,GENE_TNF,1,1,1.0,True
GSM8262703,GENE_IFNG,1,1,1.0,True
GSM8262704,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM8262704,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM8262704,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM8262704,HALLMARK_HYPOXIA,195,200,0.975,True
GSM8262704,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM8262704,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM8262704,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM8262704,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM8262704,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM8262704,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM8262704,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM8262704,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM8262704,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM8262704,GENE_IL1B,1,1,1.0,True
GSM8262704,GENE_IL1A,1,1,1.0,True
GSM8262704,GENE_IL1R1,1,1,1.0,True
GSM8262704,GENE_IL1RAP,1,1,1.0,True
GSM8262704,GENE_IL1RN,1,1,1.0,True
GSM8262704,GENE_IL1R2,1,1,1.0,True
GSM8262704,GENE_SIGIRR,1,1,1.0,True
GSM8262704,GENE_TGFB1,1,1,1.0,True
GSM8262704,GENE_CCL2,1,1,1.0,True
GSM8262704,GENE_CXCL12,1,1,1.0,True
GSM8262704,GENE_AREG,1,1,1.0,True
GSM8262704,GENE_HBEGF,1,1,1.0,True
GSM8262704,GENE_FGF7,1,1,1.0,True
GSM8262704,GENE_FGF10,1,1,1.0,True
GSM8262704,GENE_COL1A1,1,1,1.0,True
GSM8262704,GENE_C1QA,1,1,1.0,True
GSM8262704,GENE_KRT8,1,1,1.0,True
GSM8262704,GENE_KRT5,1,1,1.0,True
GSM8262704,GENE_KRT17,1,1,1.0,True
GSM8262704,GENE_CLDN4,1,1,1.0,True
GSM8262704,GENE_SFTPC,1,1,1.0,True
GSM8262704,GENE_AGER,1,1,1.0,True
GSM8262704,GENE_AQP5,1,1,1.0,True
GSM8262704,GENE_CD3D,1,1,1.0,True
GSM8262704,GENE_CD8A,1,1,1.0,True
GSM8262704,GENE_TNF,1,1,1.0,True
GSM8262704,GENE_IFNG,1,1,1.0,True
GSM8262705,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM8262705,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM8262705,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM8262705,HALLMARK_HYPOXIA,195,200,0.975,True
GSM8262705,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM8262705,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM8262705,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM8262705,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM8262705,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM8262705,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM8262705,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM8262705,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM8262705,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM8262705,GENE_IL1B,1,1,1.0,True
GSM8262705,GENE_IL1A,1,1,1.0,True
GSM8262705,GENE_IL1R1,1,1,1.0,True
GSM8262705,GENE_IL1RAP,1,1,1.0,True
GSM8262705,GENE_IL1RN,1,1,1.0,True
GSM8262705,GENE_IL1R2,1,1,1.0,True
GSM8262705,GENE_SIGIRR,1,1,1.0,True
GSM8262705,GENE_TGFB1,1,1,1.0,True
GSM8262705,GENE_CCL2,1,1,1.0,True
GSM8262705,GENE_CXCL12,1,1,1.0,True
GSM8262705,GENE_AREG,1,1,1.0,True
GSM8262705,GENE_HBEGF,1,1,1.0,True
GSM8262705,GENE_FGF7,1,1,1.0,True
GSM8262705,GENE_FGF10,1,1,1.0,True
GSM8262705,GENE_COL1A1,1,1,1.0,True
GSM8262705,GENE_C1QA,1,1,1.0,True
GSM8262705,GENE_KRT8,1,1,1.0,True
GSM8262705,GENE_KRT5,1,1,1.0,True
GSM8262705,GENE_KRT17,1,1,1.0,True
GSM8262705,GENE_CLDN4,1,1,1.0,True
GSM8262705,GENE_SFTPC,1,1,1.0,True
GSM8262705,GENE_AGER,1,1,1.0,True
GSM8262705,GENE_AQP5,1,1,1.0,True
GSM8262705,GENE_CD3D,1,1,1.0,True
GSM8262705,GENE_CD8A,1,1,1.0,True
GSM8262705,GENE_TNF,1,1,1.0,True
GSM8262705,GENE_IFNG,1,1,1.0,True
GSM8262712,HALLMARK_E2F_TARGETS,183,199,0.9195979899497487,True
GSM8262712,HALLMARK_G2M_CHECKPOINT,178,195,0.9128205128205128,True
GSM8262712,HALLMARK_GLYCOLYSIS,190,200,0.95,True
GSM8262712,HALLMARK_HYPOXIA,192,199,0.964824120603015,True
GSM8262712,HALLMARK_IL6_JAK_STAT3_SIGNALING,81,85,0.9529411764705882,True
GSM8262712,HALLMARK_INFLAMMATORY_RESPONSE,194,197,0.9847715736040609,True
GSM8262712,HALLMARK_INTERFERON_GAMMA_RESPONSE,177,188,0.9414893617021277,True
GSM8262712,HALLMARK_OXIDATIVE_PHOSPHORYLATION,157,195,0.8051282051282052,True
GSM8262712,HALLMARK_P53_PATHWAY,187,200,0.935,True
GSM8262712,HALLMARK_TGF_BETA_SIGNALING,52,53,0.9811320754716981,True
GSM8262712,HALLMARK_TNFA_SIGNALING_VIA_NFKB,191,196,0.9744897959183674,True
GSM8262712,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM8262712,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,250,260,0.9615384615384616,True
GSM8262712,GENE_IL1B,1,1,1.0,True
GSM8262712,GENE_IL1A,1,1,1.0,True
GSM8262712,GENE_IL1R1,1,1,1.0,True
GSM8262712,GENE_IL1RAP,1,1,1.0,True
GSM8262712,GENE_IL1RN,1,1,1.0,True
GSM8262712,GENE_IL1R2,1,1,1.0,True
GSM8262712,GENE_SIGIRR,1,1,1.0,True
GSM8262712,GENE_TGFB1,1,1,1.0,True
GSM8262712,GENE_CXCL12,1,1,1.0,True
GSM8262712,GENE_AREG,1,1,1.0,True
GSM8262712,GENE_HBEGF,1,1,1.0,True
GSM8262712,GENE_FGF7,1,1,1.0,True
GSM8262712,GENE_FGF10,1,1,1.0,True
GSM8262712,GENE_COL1A1,1,1,1.0,True
GSM8262712,GENE_C1QA,1,1,1.0,True
GSM8262712,GENE_KRT8,1,1,1.0,True
GSM8262712,GENE_KRT5,1,1,1.0,True
GSM8262712,GENE_KRT17,1,1,1.0,True
GSM8262712,GENE_SFTPC,1,1,1.0,True
GSM8262712,GENE_AGER,1,1,1.0,True
GSM8262712,GENE_AQP5,1,1,1.0,True
GSM8262712,GENE_CD3D,1,1,1.0,True
GSM8262712,GENE_CD8A,1,1,1.0,True
GSM8262712,GENE_TNF,1,1,1.0,True
GSM8262712,GENE_IFNG,1,1,1.0,True
GSM8262713,HALLMARK_E2F_TARGETS,183,199,0.9195979899497487,True
GSM8262713,HALLMARK_G2M_CHECKPOINT,178,195,0.9128205128205128,True
GSM8262713,HALLMARK_GLYCOLYSIS,190,200,0.95,True
GSM8262713,HALLMARK_HYPOXIA,192,199,0.964824120603015,True
GSM8262713,HALLMARK_IL6_JAK_STAT3_SIGNALING,81,85,0.9529411764705882,True
GSM8262713,HALLMARK_INFLAMMATORY_RESPONSE,194,197,0.9847715736040609,True
GSM8262713,HALLMARK_INTERFERON_GAMMA_RESPONSE,177,188,0.9414893617021277,True
GSM8262713,HALLMARK_OXIDATIVE_PHOSPHORYLATION,157,195,0.8051282051282052,True
GSM8262713,HALLMARK_P53_PATHWAY,187,200,0.935,True
GSM8262713,HALLMARK_TGF_BETA_SIGNALING,52,53,0.9811320754716981,True
GSM8262713,HALLMARK_TNFA_SIGNALING_VIA_NFKB,191,196,0.9744897959183674,True
GSM8262713,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM8262713,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,250,260,0.9615384615384616,True
GSM8262713,GENE_IL1B,1,1,1.0,True
GSM8262713,GENE_IL1A,1,1,1.0,True
GSM8262713,GENE_IL1R1,1,1,1.0,True
GSM8262713,GENE_IL1RAP,1,1,1.0,True
GSM8262713,GENE_IL1RN,1,1,1.0,True
GSM8262713,GENE_IL1R2,1,1,1.0,True
GSM8262713,GENE_SIGIRR,1,1,1.0,True
GSM8262713,GENE_TGFB1,1,1,1.0,True
GSM8262713,GENE_CXCL12,1,1,1.0,True
GSM8262713,GENE_AREG,1,1,1.0,True
GSM8262713,GENE_HBEGF,1,1,1.0,True
GSM8262713,GENE_FGF7,1,1,1.0,True
GSM8262713,GENE_FGF10,1,1,1.0,True
GSM8262713,GENE_COL1A1,1,1,1.0,True
GSM8262713,GENE_C1QA,1,1,1.0,True
GSM8262713,GENE_KRT8,1,1,1.0,True
GSM8262713,GENE_KRT5,1,1,1.0,True
GSM8262713,GENE_KRT17,1,1,1.0,True
GSM8262713,GENE_SFTPC,1,1,1.0,True
GSM8262713,GENE_AGER,1,1,1.0,True
GSM8262713,GENE_AQP5,1,1,1.0,True
GSM8262713,GENE_CD3D,1,1,1.0,True
GSM8262713,GENE_CD8A,1,1,1.0,True
GSM8262713,GENE_TNF,1,1,1.0,True
GSM8262713,GENE_IFNG,1,1,1.0,True
GSM8262714,HALLMARK_E2F_TARGETS,183,199,0.9195979899497487,True
GSM8262714,HALLMARK_G2M_CHECKPOINT,178,195,0.9128205128205128,True
GSM8262714,HALLMARK_GLYCOLYSIS,190,200,0.95,True
GSM8262714,HALLMARK_HYPOXIA,192,199,0.964824120603015,True
GSM8262714,HALLMARK_IL6_JAK_STAT3_SIGNALING,81,85,0.9529411764705882,True
GSM8262714,HALLMARK_INFLAMMATORY_RESPONSE,194,197,0.9847715736040609,True
GSM8262714,HALLMARK_INTERFERON_GAMMA_RESPONSE,177,188,0.9414893617021277,True
GSM8262714,HALLMARK_OXIDATIVE_PHOSPHORYLATION,157,195,0.8051282051282052,True
GSM8262714,HALLMARK_P53_PATHWAY,187,200,0.935,True
GSM8262714,HALLMARK_TGF_BETA_SIGNALING,52,53,0.9811320754716981,True
GSM8262714,HALLMARK_TNFA_SIGNALING_VIA_NFKB,191,196,0.9744897959183674,True
GSM8262714,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM8262714,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,250,260,0.9615384615384616,True
GSM8262714,GENE_IL1B,1,1,1.0,True
GSM8262714,GENE_IL1A,1,1,1.0,True
GSM8262714,GENE_IL1R1,1,1,1.0,True
GSM8262714,GENE_IL1RAP,1,1,1.0,True
GSM8262714,GENE_IL1RN,1,1,1.0,True
GSM8262714,GENE_IL1R2,1,1,1.0,True
GSM8262714,GENE_SIGIRR,1,1,1.0,True
GSM8262714,GENE_TGFB1,1,1,1.0,True
GSM8262714,GENE_CXCL12,1,1,1.0,True
GSM8262714,GENE_AREG,1,1,1.0,True
GSM8262714,GENE_HBEGF,1,1,1.0,True
GSM8262714,GENE_FGF7,1,1,1.0,True
GSM8262714,GENE_FGF10,1,1,1.0,True
GSM8262714,GENE_COL1A1,1,1,1.0,True
GSM8262714,GENE_C1QA,1,1,1.0,True
GSM8262714,GENE_KRT8,1,1,1.0,True
GSM8262714,GENE_KRT5,1,1,1.0,True
GSM8262714,GENE_KRT17,1,1,1.0,True
GSM8262714,GENE_SFTPC,1,1,1.0,True
GSM8262714,GENE_AGER,1,1,1.0,True
GSM8262714,GENE_AQP5,1,1,1.0,True
GSM8262714,GENE_CD3D,1,1,1.0,True
GSM8262714,GENE_CD8A,1,1,1.0,True
GSM8262714,GENE_TNF,1,1,1.0,True
GSM8262714,GENE_IFNG,1,1,1.0,True
GSM8262715,HALLMARK_E2F_TARGETS,183,199,0.9195979899497487,True
GSM8262715,HALLMARK_G2M_CHECKPOINT,178,195,0.9128205128205128,True
GSM8262715,HALLMARK_GLYCOLYSIS,190,200,0.95,True
GSM8262715,HALLMARK_HYPOXIA,192,199,0.964824120603015,True
GSM8262715,HALLMARK_IL6_JAK_STAT3_SIGNALING,81,85,0.9529411764705882,True
GSM8262715,HALLMARK_INFLAMMATORY_RESPONSE,194,197,0.9847715736040609,True
GSM8262715,HALLMARK_INTERFERON_GAMMA_RESPONSE,177,188,0.9414893617021277,True
GSM8262715,HALLMARK_OXIDATIVE_PHOSPHORYLATION,157,195,0.8051282051282052,True
GSM8262715,HALLMARK_P53_PATHWAY,187,200,0.935,True
GSM8262715,HALLMARK_TGF_BETA_SIGNALING,52,53,0.9811320754716981,True
GSM8262715,HALLMARK_TNFA_SIGNALING_VIA_NFKB,191,196,0.9744897959183674,True
GSM8262715,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM8262715,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,250,260,0.9615384615384616,True
GSM8262715,GENE_IL1B,1,1,1.0,True
GSM8262715,GENE_IL1A,1,1,1.0,True
GSM8262715,GENE_IL1R1,1,1,1.0,True
GSM8262715,GENE_IL1RAP,1,1,1.0,True
GSM8262715,GENE_IL1RN,1,1,1.0,True
GSM8262715,GENE_IL1R2,1,1,1.0,True
GSM8262715,GENE_SIGIRR,1,1,1.0,True
GSM8262715,GENE_TGFB1,1,1,1.0,True
GSM8262715,GENE_CXCL12,1,1,1.0,True
GSM8262715,GENE_AREG,1,1,1.0,True
GSM8262715,GENE_HBEGF,1,1,1.0,True
GSM8262715,GENE_FGF7,1,1,1.0,True
GSM8262715,GENE_FGF10,1,1,1.0,True
GSM8262715,GENE_COL1A1,1,1,1.0,True
GSM8262715,GENE_C1QA,1,1,1.0,True
GSM8262715,GENE_KRT8,1,1,1.0,True
GSM8262715,GENE_KRT5,1,1,1.0,True
GSM8262715,GENE_KRT17,1,1,1.0,True
GSM8262715,GENE_SFTPC,1,1,1.0,True
GSM8262715,GENE_AGER,1,1,1.0,True
GSM8262715,GENE_AQP5,1,1,1.0,True
GSM8262715,GENE_CD3D,1,1,1.0,True
GSM8262715,GENE_CD8A,1,1,1.0,True
GSM8262715,GENE_TNF,1,1,1.0,True
GSM8262715,GENE_IFNG,1,1,1.0,True
