gsm,treatment,label,gene,cells,detection_fraction,mean_normalized_10000
GSM9057709,Control IgG,CSF1R_myeloid,Il1r2,96,0.020833333333333332,0.014014021273680247
GSM9057709,Control IgG,CSF1R_myeloid,Il1rap,96,0.06249999999999999,0.08879533342440518
GSM9057709,Control IgG,CSF1R_myeloid,Il1rn,96,0.07291666666666666,0.17231714234534282
GSM9057709,Control IgG,CSF1R_myeloid,Nlrp3,96,0.4583333333333336,1.7707823792222244
GSM9057709,Control IgG,CSF1R_myeloid,Pycard,96,0.5833333333333334,1.58774291601663
GSM9057709,Control IgG,CSF1R_myeloid,Sigirr,96,0.05208333333333333,0.05131594756772215
GSM9057709,Control IgG,CSF1R_myeloid,Tgfb1,96,0.8645833333333324,5.728210970965437
GSM9057709,Control IgG,CSF1R_myeloid,Vegfa,96,0.14583333333333331,0.34243624242558823
GSM9057709,Control IgG,NK_cell,Areg,147,0.02040816326530612,0.05025529420440651
GSM9057709,Control IgG,NK_cell,Casp1,147,0.21088435374149664,0.7841689895476373
GSM9057709,Control IgG,NK_cell,Ccl2,147,0.0,0.0
GSM9057709,Control IgG,NK_cell,Cxcl12,147,0.0,0.0
GSM9057709,Control IgG,NK_cell,Fgf10,147,0.0,0.0
GSM9057709,Control IgG,NK_cell,Fgf7,147,0.0,0.0
GSM9057709,Control IgG,NK_cell,Gsdmd,147,0.20408163265306126,0.7167678620511339
GSM9057709,Control IgG,NK_cell,Hbegf,147,0.02040816326530612,0.06640885024509355
GSM9057709,Control IgG,NK_cell,Il1a,147,0.0,0.0
GSM9057709,Control IgG,NK_cell,Il1b,147,0.04081632653061224,0.5049056544871857
GSM9057709,Control IgG,NK_cell,Il1r1,147,0.0,0.0
GSM9057709,Control IgG,NK_cell,Il1r2,147,0.006802721088435374,0.020114491686680582
GSM9057709,Control IgG,NK_cell,Il1rap,147,0.04081632653061224,0.1070401068879591
GSM9057709,Control IgG,NK_cell,Il1rn,147,0.02040816326530612,0.06471960123724452
GSM9057709,Control IgG,NK_cell,Nlrp3,147,0.0,0.0
GSM9057709,Control IgG,NK_cell,Pycard,147,0.38095238095238115,1.8827658641868479
GSM9057709,Control IgG,NK_cell,Sigirr,147,0.11564625850340131,0.41719398362100607
GSM9057709,Control IgG,NK_cell,Tgfb1,147,0.49659863945578264,2.426474719906795
GSM9057709,Control IgG,NK_cell,Vegfa,147,0.05442176870748299,0.3103760577338425
GSM9057709,Control IgG,T_cell,Areg,535,0.09532710280373827,1.6543296639375349
GSM9057709,Control IgG,T_cell,Casp1,535,0.09719626168224293,0.35109526269216645
GSM9057709,Control IgG,T_cell,Ccl2,535,0.003738317757009346,0.16418150477164392
GSM9057709,Control IgG,T_cell,Cxcl12,535,0.0,0.0
GSM9057709,Control IgG,T_cell,Fgf10,535,0.001869158878504673,0.00978617213876792
GSM9057709,Control IgG,T_cell,Fgf7,535,0.0,0.0
GSM9057709,Control IgG,T_cell,Gsdmd,535,0.1514018691588783,0.4569277810178964
GSM9057709,Control IgG,T_cell,Hbegf,535,0.007476635514018692,0.02456237582884461
GSM9057709,Control IgG,T_cell,Il1a,535,0.0,0.0
GSM9057709,Control IgG,T_cell,Il1b,535,0.011214953271028038,0.0783194595775433
GSM9057709,Control IgG,T_cell,Il1r1,535,0.0429906542056075,0.2005414799132467
GSM9057709,Control IgG,T_cell,Il1r2,535,0.013084112149532711,0.07547385561881025
GSM9057709,Control IgG,T_cell,Il1rap,535,0.0429906542056075,0.1298313166920627
GSM9057709,Control IgG,T_cell,Il1rn,535,0.001869158878504673,0.0033117627188247213
GSM9057709,Control IgG,T_cell,Nlrp3,535,0.003738317757009346,0.008116303464575075
GSM9057709,Control IgG,T_cell,Pycard,535,0.30841121495327123,1.2976478149992816
GSM9057709,Control IgG,T_cell,Sigirr,535,0.1457943925233643,0.453926837944771
GSM9057709,Control IgG,T_cell,Tgfb1,535,0.37757009345794496,1.6321308297904726
GSM9057709,Control IgG,T_cell,Vegfa,535,0.014953271028037384,0.07659488485905265
GSM9057709,Control IgG,basophil_mast_candidate,Areg,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Casp1,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Ccl2,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Cxcl12,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Fgf10,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Fgf7,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Gsdmd,3,0.3333333333333333,1.413028119259573
GSM9057709,Control IgG,basophil_mast_candidate,Hbegf,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Il1a,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Il1b,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Il1r1,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Il1r2,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Il1rap,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Il1rn,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Nlrp3,3,1.0,8.652437428330668
GSM9057709,Control IgG,basophil_mast_candidate,Pycard,3,0.0,0.0
GSM9057709,Control IgG,basophil_mast_candidate,Sigirr,3,0.3333333333333333,0.785237534354142
GSM9057709,Control IgG,basophil_mast_candidate,Tgfb1,3,0.6666666666666666,4.760645634663085
GSM9057709,Control IgG,basophil_mast_candidate,Vegfa,3,0.0,0.0
GSM9057709,Control IgG,capillary_endothelial,Areg,80,0.0,0.0
GSM9057709,Control IgG,capillary_endothelial,Casp1,80,0.0,0.0
GSM9057709,Control IgG,capillary_endothelial,Ccl2,80,0.0,0.0
GSM9057709,Control IgG,capillary_endothelial,Cxcl12,80,0.05,0.7021940561758144
GSM9057709,Control IgG,capillary_endothelial,Fgf10,80,0.0125,0.01649729444371123
GSM9057709,Control IgG,capillary_endothelial,Fgf7,80,0.0,0.0
GSM9057709,Control IgG,capillary_endothelial,Gsdmd,80,0.18750000000000003,0.7160858731818076
GSM9057709,Control IgG,capillary_endothelial,Hbegf,80,0.0,0.0
GSM9057709,Control IgG,capillary_endothelial,Il1a,80,0.25000000000000006,1.1125932575561102
GSM9057709,Control IgG,capillary_endothelial,Il1b,80,0.0125,0.05314625850340136
GSM9057709,Control IgG,capillary_endothelial,Il1r1,80,0.0625,0.29564724718634244
GSM9057709,Control IgG,capillary_endothelial,Il1r2,80,0.0,0.0
GSM9057709,Control IgG,capillary_endothelial,Il1rap,80,0.18750000000000003,0.6519355265386078
GSM9057709,Control IgG,capillary_endothelial,Il1rn,80,0.0,0.0
GSM9057709,Control IgG,capillary_endothelial,Nlrp3,80,0.0,0.0
GSM9057709,Control IgG,capillary_endothelial,Pycard,80,0.0875,0.20621215901834333
GSM9057709,Control IgG,capillary_endothelial,Sigirr,80,0.17500000000000002,0.5453915323373576
GSM9057709,Control IgG,capillary_endothelial,Tgfb1,80,0.5999999999999999,2.768120341127154
GSM9057709,Control IgG,capillary_endothelial,Vegfa,80,0.0125,0.02939101810486715
GSM9057709,Control IgG,cardiac_muscle,Areg,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Casp1,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Ccl2,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Cxcl12,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Fgf10,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Fgf7,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Gsdmd,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Hbegf,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Il1a,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Il1b,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Il1r1,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Il1r2,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Il1rap,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Il1rn,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Nlrp3,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Pycard,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Sigirr,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Tgfb1,2,0.0,0.0
GSM9057709,Control IgG,cardiac_muscle,Vegfa,2,0.0,0.0
GSM9057709,Control IgG,cytotoxic_T_cell,Areg,73,0.0410958904109589,0.05781299979194097
GSM9057709,Control IgG,cytotoxic_T_cell,Casp1,73,0.1643835616438356,0.5353240919979687
GSM9057709,Control IgG,cytotoxic_T_cell,Ccl2,73,0.0,0.0
GSM9057709,Control IgG,cytotoxic_T_cell,Cxcl12,73,0.0,0.0
GSM9057709,Control IgG,cytotoxic_T_cell,Fgf10,73,0.0,0.0
GSM9057709,Control IgG,cytotoxic_T_cell,Fgf7,73,0.0,0.0
GSM9057709,Control IgG,cytotoxic_T_cell,Gsdmd,73,0.1917808219178082,0.9163943618902102
GSM9057709,Control IgG,cytotoxic_T_cell,Hbegf,73,0.0,0.0
GSM9057709,Control IgG,cytotoxic_T_cell,Il1a,73,0.0,0.0
GSM9057709,Control IgG,cytotoxic_T_cell,Il1b,73,0.0,0.0
GSM9057709,Control IgG,cytotoxic_T_cell,Il1r1,73,0.0273972602739726,0.12841928524152396
GSM9057709,Control IgG,cytotoxic_T_cell,Il1r2,73,0.0,0.0
GSM9057709,Control IgG,cytotoxic_T_cell,Il1rap,73,0.0273972602739726,0.1039921082251613
GSM9057709,Control IgG,cytotoxic_T_cell,Il1rn,73,0.0,0.0
GSM9057709,Control IgG,cytotoxic_T_cell,Nlrp3,73,0.0,0.0
GSM9057709,Control IgG,cytotoxic_T_cell,Pycard,73,0.2602739726027397,1.4378399748147643
GSM9057709,Control IgG,cytotoxic_T_cell,Sigirr,73,0.1917808219178082,0.61178634462526
GSM9057709,Control IgG,cytotoxic_T_cell,Tgfb1,73,0.3561643835616438,1.379278770834127
GSM9057709,Control IgG,cytotoxic_T_cell,Vegfa,73,0.0136986301369863,0.01829166796232648
GSM9057709,Control IgG,fibroblast_Gsn,Areg,58,0.0,0.0
GSM9057709,Control IgG,fibroblast_Gsn,Casp1,58,0.05172413793103448,0.16542163330464837
GSM9057709,Control IgG,fibroblast_Gsn,Ccl2,58,0.034482758620689655,0.7513259616709688
GSM9057709,Control IgG,fibroblast_Gsn,Cxcl12,58,0.46551724137931016,2.5398295642731834
GSM9057709,Control IgG,fibroblast_Gsn,Fgf10,58,0.2586206896551725,0.6135059118541549
GSM9057709,Control IgG,fibroblast_Gsn,Fgf7,58,0.39655172413793094,1.4852255053719068
GSM9057709,Control IgG,fibroblast_Gsn,Gsdmd,58,0.22413793103448282,0.4216000087632291
GSM9057709,Control IgG,fibroblast_Gsn,Hbegf,58,0.0,0.0
GSM9057709,Control IgG,fibroblast_Gsn,Il1a,58,0.0,0.0
GSM9057709,Control IgG,fibroblast_Gsn,Il1b,58,0.017241379310344827,0.03743243445580727
GSM9057709,Control IgG,fibroblast_Gsn,Il1r1,58,0.2931034482758621,0.9058615502506524
GSM9057709,Control IgG,fibroblast_Gsn,Il1r2,58,0.0,0.0
GSM9057709,Control IgG,fibroblast_Gsn,Il1rap,58,0.15517241379310348,0.3105633648401152
GSM9057709,Control IgG,fibroblast_Gsn,Il1rn,58,0.017241379310344827,0.016708381926877437
GSM9057709,Control IgG,fibroblast_Gsn,Nlrp3,58,0.017241379310344827,0.02270993059845209
GSM9057709,Control IgG,fibroblast_Gsn,Pycard,58,0.05172413793103448,0.07117037989964838
GSM9057709,Control IgG,fibroblast_Gsn,Sigirr,58,0.0,0.0
GSM9057709,Control IgG,fibroblast_Gsn,Tgfb1,58,0.18965517241379315,0.4519164105802949
GSM9057709,Control IgG,fibroblast_Gsn,Vegfa,58,0.37931034482758613,1.5902281166158132
GSM9057709,Control IgG,fibroblast_Itga8,Areg,6,0.0,0.0
GSM9057709,Control IgG,fibroblast_Itga8,Casp1,6,0.16666666666666666,0.6650704974727321
GSM9057709,Control IgG,fibroblast_Itga8,Ccl2,6,0.0,0.0
GSM9057709,Control IgG,fibroblast_Itga8,Cxcl12,6,0.8333333333333333,17.27563528517898
GSM9057709,Control IgG,fibroblast_Itga8,Fgf10,6,0.16666666666666666,0.6650704974727321
GSM9057709,Control IgG,fibroblast_Itga8,Fgf7,6,0.5,7.819882518209345
GSM9057709,Control IgG,fibroblast_Itga8,Gsdmd,6,0.0,0.0
GSM9057709,Control IgG,fibroblast_Itga8,Hbegf,6,0.0,0.0
GSM9057709,Control IgG,fibroblast_Itga8,Il1a,6,0.0,0.0
GSM9057709,Control IgG,fibroblast_Itga8,Il1b,6,0.16666666666666666,1.4518002322880372
GSM9057709,Control IgG,fibroblast_Itga8,Il1r1,6,0.0,0.0
GSM9057709,Control IgG,fibroblast_Itga8,Il1r2,6,0.0,0.0
GSM9057709,Control IgG,fibroblast_Itga8,Il1rap,6,0.0,0.0
GSM9057709,Control IgG,fibroblast_Itga8,Il1rn,6,0.0,0.0
GSM9057709,Control IgG,fibroblast_Itga8,Nlrp3,6,0.0,0.0
GSM9057709,Control IgG,fibroblast_Itga8,Pycard,6,0.0,0.0
GSM9057709,Control IgG,fibroblast_Itga8,Sigirr,6,0.0,0.0
GSM9057709,Control IgG,fibroblast_Itga8,Tgfb1,6,0.16666666666666666,0.6650704974727321
GSM9057709,Control IgG,fibroblast_Itga8,Vegfa,6,0.16666666666666666,1.4518002322880372
GSM9057709,Control IgG,fibroblast_Pi16,Areg,23,0.0,0.0
GSM9057709,Control IgG,fibroblast_Pi16,Casp1,23,0.0,0.0
GSM9057709,Control IgG,fibroblast_Pi16,Ccl2,23,0.0,0.0
GSM9057709,Control IgG,fibroblast_Pi16,Cxcl12,23,0.7826086956521736,9.27836295238404
GSM9057709,Control IgG,fibroblast_Pi16,Fgf10,23,0.08695652173913043,0.12883205524388186
GSM9057709,Control IgG,fibroblast_Pi16,Fgf7,23,0.3913043478260869,1.207043722625173
GSM9057709,Control IgG,fibroblast_Pi16,Gsdmd,23,0.30434782608695654,0.6443956509633579
GSM9057709,Control IgG,fibroblast_Pi16,Hbegf,23,0.0,0.0
GSM9057709,Control IgG,fibroblast_Pi16,Il1a,23,0.0,0.0
GSM9057709,Control IgG,fibroblast_Pi16,Il1b,23,0.043478260869565216,0.4841677156967173
GSM9057709,Control IgG,fibroblast_Pi16,Il1r1,23,0.3913043478260869,1.26615833771347
GSM9057709,Control IgG,fibroblast_Pi16,Il1r2,23,0.0,0.0
GSM9057709,Control IgG,fibroblast_Pi16,Il1rap,23,0.0,0.0
GSM9057709,Control IgG,fibroblast_Pi16,Il1rn,23,0.0,0.0
GSM9057709,Control IgG,fibroblast_Pi16,Nlrp3,23,0.0,0.0
GSM9057709,Control IgG,fibroblast_Pi16,Pycard,23,0.13043478260869565,0.460673237222347
GSM9057709,Control IgG,fibroblast_Pi16,Sigirr,23,0.0,0.0
GSM9057709,Control IgG,fibroblast_Pi16,Tgfb1,23,0.0,0.0
GSM9057709,Control IgG,fibroblast_Pi16,Vegfa,23,0.13043478260869565,0.1207263035940759
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Areg,26,0.038461538461538464,0.06718466039833786
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Casp1,26,0.3076923076923077,0.6015844709321092
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Ccl2,26,0.0,0.0
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Cxcl12,26,0.0,0.0
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Fgf10,26,0.0,0.0
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Fgf7,26,0.0,0.0
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Gsdmd,26,0.5384615384615383,1.1788427484695203
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Hbegf,26,0.0,0.0
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Il1a,26,0.038461538461538464,0.016203883746856447
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Il1b,26,0.9615384615384611,72.46988216449556
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Il1r1,26,0.0,0.0
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Il1r2,26,0.6538461538461536,2.385015068513999
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Il1rap,26,0.2692307692307693,0.5831027376093153
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Il1rn,26,0.423076923076923,1.3186233175411148
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Nlrp3,26,0.8461538461538458,3.8881022093727884
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Pycard,26,0.46153846153846145,1.1701415891185922
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Sigirr,26,0.07692307692307693,0.09301294400522786
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Tgfb1,26,0.6923076923076921,3.8522844218767673
GSM9057709,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Vegfa,26,0.11538461538461539,0.1284435744840317
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Areg,8,0.0,0.0
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Casp1,8,0.0,0.0
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Ccl2,8,0.0,0.0
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Cxcl12,8,0.0,0.0
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Fgf10,8,0.0,0.0
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Fgf7,8,0.0,0.0
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Gsdmd,8,0.0,0.0
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Hbegf,8,0.125,3.5561877667140824
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Il1a,8,0.0,0.0
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Il1b,8,0.75,72.61988918108779
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Il1r1,8,0.0,0.0
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Il1r2,8,0.5,3.78697601908402
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Il1rap,8,0.0,0.0
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Il1rn,8,0.625,41.93299225701507
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Nlrp3,8,0.25,0.8469867780934373
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Pycard,8,0.375,0.7376141559033254
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Sigirr,8,0.0,0.0
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Tgfb1,8,0.5,3.3317645354252416
GSM9057709,Control IgG,inflammatory_granulocyte_candidate,Vegfa,8,0.375,1.0498799565528383
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Areg,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Casp1,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Ccl2,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Cxcl12,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Fgf10,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Fgf7,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Gsdmd,5,0.4,1.0688477703074595
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Hbegf,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Il1a,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Il1b,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Il1r1,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Il1r2,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Il1rap,5,0.2,0.5901445854234287
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Il1rn,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Nlrp3,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Pycard,5,0.4,0.43455203327939695
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Sigirr,5,0.0,0.0
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Tgfb1,5,0.4,0.6048616359583068
GSM9057709,Control IgG,mesothelial_stromal_ambiguous,Vegfa,5,0.2,0.13947974056768256
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Areg,180,0.28888888888888886,5.9298557443306725
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Casp1,180,0.03333333333333333,0.03275405028632244
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Ccl2,180,0.0,0.0
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Cxcl12,180,0.016666666666666666,0.022994851220220845
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Fgf10,180,0.0,0.0
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Fgf7,180,0.0,0.0
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Gsdmd,180,0.13333333333333328,0.3094793520788314
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Hbegf,180,0.22777777777777786,1.5689270835683093
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Il1a,180,0.0,0.0
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Il1b,180,0.05,0.4143160957970666
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Il1r1,180,0.13333333333333328,0.27319495947074507
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Il1r2,180,0.011111111111111112,0.013766765950685388
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Il1rap,180,0.03888888888888889,0.07661174312590774
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Il1rn,180,0.02777777777777778,0.03399861235803177
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Nlrp3,180,0.011111111111111112,0.013060928060432363
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Pycard,180,0.11111111111111106,0.15180308681726226
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Sigirr,180,0.09999999999999996,0.23496888064429405
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Tgfb1,180,0.1888888888888889,0.5701720152816231
GSM9057709,Control IgG,mixed_AT2_AT1_alveolar,Vegfa,180,0.466666666666666,3.5346327975251772
GSM9057709,Control IgG,mixed_myeloid_B,Areg,7,0.0,0.0
GSM9057709,Control IgG,mixed_myeloid_B,Casp1,7,0.14285714285714285,0.2267033926162705
GSM9057709,Control IgG,mixed_myeloid_B,Ccl2,7,0.14285714285714285,0.11335169630813526
GSM9057709,Control IgG,mixed_myeloid_B,Cxcl12,7,0.0,0.0
GSM9057709,Control IgG,mixed_myeloid_B,Fgf10,7,0.0,0.0
GSM9057709,Control IgG,mixed_myeloid_B,Fgf7,7,0.0,0.0
GSM9057709,Control IgG,mixed_myeloid_B,Gsdmd,7,0.5714285714285714,1.5899601382030777
GSM9057709,Control IgG,mixed_myeloid_B,Hbegf,7,0.0,0.0
GSM9057709,Control IgG,mixed_myeloid_B,Il1a,7,0.0,0.0
GSM9057709,Control IgG,mixed_myeloid_B,Il1b,7,0.5714285714285714,25.62441805975356
GSM9057709,Control IgG,mixed_myeloid_B,Il1r1,7,0.0,0.0
GSM9057709,Control IgG,mixed_myeloid_B,Il1r2,7,0.0,0.0
GSM9057709,Control IgG,mixed_myeloid_B,Il1rap,7,0.0,0.0
GSM9057709,Control IgG,mixed_myeloid_B,Il1rn,7,0.0,0.0
GSM9057709,Control IgG,mixed_myeloid_B,Nlrp3,7,0.42857142857142855,0.7053577693098028
GSM9057709,Control IgG,mixed_myeloid_B,Pycard,7,0.5714285714285714,1.7138222123719644
GSM9057709,Control IgG,mixed_myeloid_B,Sigirr,7,0.14285714285714285,0.14679114555809994
GSM9057709,Control IgG,mixed_myeloid_B,Tgfb1,7,0.9999999999999998,7.198956373141742
GSM9057709,Control IgG,mixed_myeloid_B,Vegfa,7,0.14285714285714285,0.5871645822323998
GSM9057709,Control IgG,mural_pericyte,Areg,23,0.0,0.0
GSM9057709,Control IgG,mural_pericyte,Casp1,23,0.0,0.0
GSM9057709,Control IgG,mural_pericyte,Ccl2,23,0.0,0.0
GSM9057709,Control IgG,mural_pericyte,Cxcl12,23,0.08695652173913043,0.21613775694175413
GSM9057709,Control IgG,mural_pericyte,Fgf10,23,0.0,0.0
GSM9057709,Control IgG,mural_pericyte,Fgf7,23,0.0,0.0
GSM9057709,Control IgG,mural_pericyte,Gsdmd,23,0.13043478260869565,0.4970335982028211
GSM9057709,Control IgG,mural_pericyte,Hbegf,23,0.5217391304347825,2.5828689160480534
GSM9057709,Control IgG,mural_pericyte,Il1a,23,0.0,0.0
GSM9057709,Control IgG,mural_pericyte,Il1b,23,0.043478260869565216,0.08186454692066507
GSM9057709,Control IgG,mural_pericyte,Il1r1,23,0.0,0.0
GSM9057709,Control IgG,mural_pericyte,Il1r2,23,0.0,0.0
GSM9057709,Control IgG,mural_pericyte,Il1rap,23,0.0,0.0
GSM9057709,Control IgG,mural_pericyte,Il1rn,23,0.0,0.0
GSM9057709,Control IgG,mural_pericyte,Nlrp3,23,0.0,0.0
GSM9057709,Control IgG,mural_pericyte,Pycard,23,0.0,0.0
GSM9057709,Control IgG,mural_pericyte,Sigirr,23,0.043478260869565216,0.08650668696690254
GSM9057709,Control IgG,mural_pericyte,Tgfb1,23,0.21739130434782608,1.485356963192645
GSM9057709,Control IgG,mural_pericyte,Vegfa,23,0.0,0.0
GSM9057709,Control IgG,neuroendocrine_candidate,Areg,69,0.0,0.0
GSM9057709,Control IgG,neuroendocrine_candidate,Casp1,69,0.0,0.0
GSM9057709,Control IgG,neuroendocrine_candidate,Ccl2,69,0.014492753623188406,0.05272557318347219
GSM9057709,Control IgG,neuroendocrine_candidate,Cxcl12,69,0.014492753623188406,0.01815906981980755
GSM9057709,Control IgG,neuroendocrine_candidate,Fgf10,69,0.0,0.0
