gsm,gene,assayed
GSM9237905,CXCL13,True
GSM9237905,CXCL14,True
GSM9237905,CXCL17,True
GSM9237905,CXCL2,True
GSM9237905,CXCL3,True
GSM9237905,CXCL5,True
GSM9237905,CXCL6,True
GSM9237905,CXCL8,True
GSM9237905,CXCL9,True
GSM9237905,CXCR1,True
GSM9237905,CXCR2,True
GSM9237905,CXCR3,True
GSM9237905,CXCR4,True
GSM9237905,CXCR5,True
GSM9237905,CXCR6,True
GSM9237905,CXorf21,True
GSM9237905,CXorf36,False
GSM9237905,CYB5A,True
GSM9237905,CYB5R3,True
GSM9237905,CYBB,True
GSM9237905,CYC1,True
GSM9237905,CYCS,True
GSM9237905,CYFIP2,True
GSM9237905,CYP1A1,True
GSM9237905,CYP1B1,True
GSM9237905,CYP24A1,True
GSM9237905,CYP26A1,True
GSM9237905,CYP27A1,True
GSM9237905,CYP2A6,True
GSM9237905,CYP2F1,True
GSM9237905,CYP3A5,True
GSM9237905,CYP4B1,True
GSM9237905,CYR61,False
GSM9237905,CYTH4,True
GSM9237905,CYTIP,True
GSM9237905,CYTL1,True
GSM9237905,CYYR1,True
GSM9237905,DAG1,True
GSM9237905,DAPK2,True
GSM9237905,DAW1,True
GSM9237905,DBF4,True
GSM9237905,DCBLD2,True
GSM9237905,DCK,True
GSM9237905,DCLRE1B,True
GSM9237905,DCN,True
GSM9237905,DCTPP1,True
GSM9237905,DCXR,True
GSM9237905,DDB2,True
GSM9237905,DDIT3,True
GSM9237905,DDIT4,True
GSM9237905,DDR1,True
GSM9237905,DDR2,True
GSM9237905,DDX39A,True
GSM9237905,DDX60,True
GSM9237905,DECR1,True
GSM9237905,DEF6,True
GSM9237905,DEFA3,True
GSM9237905,DEFB1,True
GSM9237905,DEFB4A,True
GSM9237905,DEK,True
GSM9237905,DENND3,True
GSM9237905,DENND5A,True
GSM9237905,DEPDC1,True
GSM9237905,DERL3,True
GSM9237905,DES,True
GSM9237905,DGKA,True
GSM9237905,DHCR24,True
GSM9237905,DHRS9,True
GSM9237905,DHX58,True
GSM9237905,DIAPH3,True
GSM9237905,DKC1,True
GSM9237905,DKK1,True
GSM9237905,DKK2,True
GSM9237905,DKK3,True
GSM9237905,DKK4,True
GSM9237905,DLAT,True
GSM9237905,DLC1,True
GSM9237905,DLD,True
GSM9237905,DLEC1,True
GSM9237905,DLGAP5,True
GSM9237905,DLL1,True
GSM9237905,DLST,True
GSM9237905,DMBT1,True
GSM9237905,DMD,True
GSM9237905,DMKN,True
GSM9237905,DMP1,True
GSM9237905,DNAAF1,True
GSM9237905,DNAAF3,True
GSM9237905,DNAH10,True
GSM9237905,DNAH11,True
GSM9237905,DNAH12,True
GSM9237905,DNAH3,True
GSM9237905,DNAH5,True
GSM9237905,DNAH6,True
GSM9237905,DNAH7,True
GSM9237905,DNAH9,True
GSM9237905,DNAI1,True
GSM9237905,DNAI2,True
GSM9237905,DNAJA4,True
GSM9237905,DNAJB4,True
GSM9237905,DNALI1,True
GSM9237905,DNASE1L3,True
GSM9237905,DNMT1,True
GSM9237905,DNTT,True
GSM9237905,DNTTIP2,True
GSM9237905,DOCK10,True
GSM9237905,DOK2,True
GSM9237905,DONSON,True
GSM9237905,DPCD,True
GSM9237905,DPP4,True
GSM9237905,DPT,True
GSM9237905,DPYSL3,True
GSM9237905,DPYSL4,True
GSM9237905,DR1,True
GSM9237905,DRAM1,True
GSM9237905,DRC1,True
GSM9237905,DRC3,True
GSM9237905,DSC2,True
GSM9237905,DSCC1,True
GSM9237905,DSPP,True
GSM9237905,DST,True
GSM9237905,DTHD1,True
GSM9237905,DTNA,True
GSM9237905,DTYMK,True
GSM9237905,DUOXA2,True
GSM9237905,DUSP1,True
GSM9237905,DUSP2,True
GSM9237905,DUSP4,True
GSM9237905,DUSP5,True
GSM9237905,DUSP6,True
GSM9237905,DUT,True
GSM9237905,DVL2,True
GSM9237905,DYDC2,True
GSM9237905,DYNC2H1,True
GSM9237905,DYNLRB2,True
GSM9237905,DYSF,True
GSM9237905,DYX1C1,False
GSM9237905,DZIP1L,True
GSM9237905,DZIP3,True
GSM9237905,E2F1,True
GSM9237905,E2F2,True
GSM9237905,E2F3,True
GSM9237905,E2F4,True
GSM9237905,E2F8,True
GSM9237905,EBF1,True
GSM9237905,EBI3,True
GSM9237905,ECD,True
GSM9237905,ECE1,True
GSM9237905,ECH1,True
GSM9237905,ECHS1,True
GSM9237905,ECI1,True
GSM9237905,ECM1,True
GSM9237905,ECSCR,True
GSM9237905,EDN1,True
GSM9237905,EDN2,True
GSM9237905,EDNRB,True
GSM9237905,EED,True
GSM9237905,EFCAB1,True
GSM9237905,EFCAB10,True
GSM9237905,EFEMP1,True
GSM9237905,EFEMP2,True
GSM9237905,EFHB,True
GSM9237905,EFHC1,True
GSM9237905,EFNA1,True
GSM9237905,EFNA3,True
GSM9237905,EFNA5,True
GSM9237905,EFNB2,True
GSM9237905,EGF,True
GSM9237905,EGFL6,True
GSM9237905,EGFL7,True
GSM9237905,EGFR,True
GSM9237905,EGLN3,True
GSM9237905,EGR1,True
GSM9237905,EGR2,True
GSM9237905,EGR3,True
GSM9237905,EHD1,True
GSM9237905,EI24,True
GSM9237905,EIF1,True
GSM9237905,EIF2AK2,True
GSM9237905,EIF2S1,True
GSM9237905,EIF4E3,True
GSM9237905,ELANE,True
GSM9237905,ELF3,True
GSM9237905,ELK3,True
GSM9237905,ELN,True
GSM9237905,ELP1,True
GSM9237905,EMB,True
GSM9237905,EMCN,True
GSM9237905,EMILIN1,True
GSM9237905,EMILIN2,True
GSM9237905,EMILIN3,True
GSM9237905,EMP1,True
GSM9237905,EMP2,True
GSM9237905,EMP3,True
GSM9237905,ENG,True
GSM9237905,ENKUR,True
GSM9237905,ENO1,True
GSM9237905,ENO2,True
GSM9237905,ENO3,True
GSM9237905,ENPP2,True
GSM9237905,ENTPD1,True
GSM9237905,EOMES,True
GSM9237905,EPAS1,True
GSM9237905,EPCAM,True
GSM9237905,EPHA2,True
GSM9237905,EPHA7,True
GSM9237905,EPHB2,True
GSM9237905,EPHX1,True
GSM9237905,EPPIN,True
GSM9237905,EPS8L2,True
GSM9237905,EPSTI1,True
GSM9237905,ERBB2,True
GSM9237905,ERBB3,True
GSM9237905,ERBB4,True
GSM9237905,ERCC5,True
GSM9237905,EREG,True
GSM9237905,ERG,True
GSM9237905,ERICH3,True
GSM9237905,ERO1A,True
GSM9237905,ERRFI1,True
GSM9237905,ESAM,True
GSM9237905,ESM1,True
GSM9237905,ESPL1,True
GSM9237905,ETFA,True
GSM9237905,ETFB,True
GSM9237905,ETFDH,True
GSM9237905,ETS1,True
GSM9237905,ETS2,True
GSM9237905,EVI2A,True
GSM9237905,EVI2B,True
GSM9237905,EWSR1,True
GSM9237905,EXO1,True
GSM9237905,EXOSC8,True
GSM9237905,EXT1,True
GSM9237905,EXT2,True
GSM9237905,EZH2,True
GSM9237905,F11R,True
GSM9237905,F13A1,True
GSM9237905,F2R,True
GSM9237905,F2RL1,True
GSM9237905,F2RL3,True
GSM9237905,F3,True
GSM9237905,FABP3,True
GSM9237905,FABP4,True
GSM9237905,FABP5,True
GSM9237905,FABP6,True
GSM9237905,FAM101B,False
GSM9237905,FAM107A,True
GSM9237905,FAM110D,True
GSM9237905,FAM162A,True
GSM9237905,FAM162B,True
GSM9237905,FAM166B,True
GSM9237905,FAM167B,True
GSM9237905,FAM179A,False
GSM9237905,FAM183A,True
GSM9237905,FAM198B,False
GSM9237905,FAM216B,True
GSM9237905,FAM227A,True
GSM9237905,FAM229B,True
GSM9237905,FAM25A,False
GSM9237905,FAM26F,False
GSM9237905,FAM3D,True
GSM9237905,FAM43A,True
GSM9237905,FAM46C,False
GSM9237905,FAM49A,True
GSM9237905,FAM65B,False
GSM9237905,FAM81B,True
GSM9237905,FAM92B,True
GSM9237905,FANCC,True
GSM9237905,FANK1,True
GSM9237905,FAS,True
GSM9237905,FASLG,True
GSM9237905,FASN,True
GSM9237905,FBLN1,True
GSM9237905,FBLN2,True
GSM9237905,FBLN5,True
GSM9237905,FBN1,True
GSM9237905,FBN2,True
GSM9237905,FBN3,True
GSM9237905,FBP1,True
GSM9237905,FBP2,True
GSM9237905,FBXO32,True
GSM9237905,FBXO5,True
GSM9237905,FBXW7,True
GSM9237905,FCER1A,True
GSM9237905,FCER1G,True
GSM9237905,FCER2,True
GSM9237905,FCGBP,True
GSM9237905,FCGR1A,True
GSM9237905,FCGR2A,True
GSM9237905,FCGR2B,True
GSM9237905,FCGR3A,True
GSM9237905,FCGR3B,True
GSM9237905,FCMR,True
GSM9237905,FCN1,False
GSM9237905,FCN3,True
GSM9237905,FCRL3,True
GSM9237905,FCRL5,True
GSM9237905,FCRL6,True
GSM9237905,FCRLA,True
GSM9237905,FDCSP,True
GSM9237905,FDX1,True
GSM9237905,FDXR,True
GSM9237905,FENDRR,False
GSM9237905,FERMT2,True
GSM9237905,FFAR2,True
GSM9237905,FFAR3,True
GSM9237905,FGA,True
GSM9237905,FGB,True
GSM9237905,FGD3,True
GSM9237905,FGF10,True
GSM9237905,FGF13,True
GSM9237905,FGF2,True
GSM9237905,FGF7,True
GSM9237905,FGFBP1,True
GSM9237905,FGFBP2,True
GSM9237905,FGFR1,True
GSM9237905,FGFR2,True
GSM9237905,FGFR3,True
GSM9237905,FGFR4,True
GSM9237905,FGFRL1,True
GSM9237905,FGG,True
GSM9237905,FGGY,True
GSM9237905,FGL2,True
GSM9237905,FGR,True
GSM9237905,FH,True
GSM9237905,FHAD1,True
GSM9237905,FHL1,True
GSM9237905,FHL5,True
GSM9237905,FIBIN,True
GSM9237905,FILIP1,True
GSM9237905,FILIP1L,True
GSM9237905,FJX1,True
GSM9237905,FKBP11,True
GSM9237905,FKBP1A,False
GSM9237905,FKBP4,False
GSM9237905,FLI1,True
GSM9237905,FLJ21408,False
GSM9237905,FLNA,True
GSM9237905,FLRT3,True
GSM9237905,FLT1,True
GSM9237905,FMNL1,True
GSM9237905,FMO2,True
GSM9237905,FMO3,True
GSM9237905,FMOD,True
GSM9237905,FN1,True
GSM9237905,FNTA,True
GSM9237905,FOLR1,True
GSM9237905,FOLR2,True
GSM9237905,FOS,True
GSM9237905,FOSB,True
GSM9237905,FOSL1,True
GSM9237905,FOSL2,True
GSM9237905,FOXF1,True
GSM9237905,FOXI1,True
GSM9237905,FOXJ1,True
GSM9237905,FOXN3,True
GSM9237905,FOXO3,True
GSM9237905,FPR1,True
GSM9237905,FPR2,True
GSM9237905,FPR3,True
GSM9237905,FRAT1,True
GSM9237905,FRMPD2,True
GSM9237905,FRZB,True
GSM9237905,FSCN1,True
GSM9237905,FST,True
GSM9237905,FSTL1,True
GSM9237905,FSTL3,True
GSM9237905,FUCA1,True
GSM9237905,FURIN,True
GSM9237905,FUT4,True
GSM9237905,FUT8,True
GSM9237905,FXN,True
GSM9237905,FXYD1,True
GSM9237905,FXYD3,True
GSM9237905,FXYD5,True
GSM9237905,FXYD6,True
GSM9237905,FXYD7,True
GSM9237905,FYB,False
GSM9237905,FYN,True
GSM9237905,FZD1,True
GSM9237905,FZD10,True
GSM9237905,FZD2,True
GSM9237905,FZD3,True
GSM9237905,FZD4,True
GSM9237905,FZD5,True
GSM9237905,FZD6,True
GSM9237905,FZD7,True
GSM9237905,FZD8,True
GSM9237905,FZD9,True
GSM9237905,G0S2,True
GSM9237905,G3BP1,False
GSM9237905,G6PD,True
GSM9237905,GAA,True
GSM9237905,GABBR1,True
GSM9237905,GABPB1-AS1,False
GSM9237905,GADD45A,True
GSM9237905,GADD45B,True
GSM9237905,GADD45G,True
GSM9237905,GAL3ST1,True
GSM9237905,GALE,True
GSM9237905,GALK1,True
GSM9237905,GALK2,True
GSM9237905,GALNT15,True
GSM9237905,GALNT18,True
GSM9237905,GALNT6,True
GSM9237905,GAPDH,False
GSM9237905,GAPDHS,True
GSM9237905,GAPT,True
GSM9237905,GAS6,True
GSM9237905,GATA1,True
GSM9237905,GATA2,True
GSM9237905,GATA3,True
GSM9237905,GBE1,True
GSM9237905,GBP1,True
GSM9237905,GBP4,True
GSM9237905,GBP5,True
GSM9237905,GBP6,True
GSM9237905,GCH1,True
GSM9237905,GCHFR,True
GSM9237905,GCK,True
GSM9237905,GCLC,True
GSM9237905,GCNT2,True
GSM9237905,GCSAML,True
GSM9237905,GDF10,True
GSM9237905,GDF15,True
GSM9237905,GDF5,True
GSM9237905,GEM,True
GSM9237905,GFI1,True
GSM9237905,GFOD1,True
GSM9237905,GFPT1,True
GSM9237905,GFPT2,True
GSM9237905,GFUS,False
GSM9237905,GGTLC1,True
GSM9237905,GIMAP1,True
GSM9237905,GIMAP2,True
GSM9237905,GIMAP4,True
GSM9237905,GIMAP5,True
GSM9237905,GIMAP6,True
GSM9237905,GIMAP7,True
GSM9237905,GIMAP8,True
GSM9237905,GINS1,True
GSM9237905,GINS2,True
GSM9237905,GINS3,True
GSM9237905,GINS4,True
GSM9237905,GJA1,True
GSM9237905,GJA4,True
GSM9237905,GJA5,True
GSM9237905,GKN2,True
GSM9237905,GLCE,True
GSM9237905,GLIPR1,True
GSM9237905,GLRX,True
GSM9237905,GLS2,True
GSM9237905,GLUD1,True
GSM9237905,GM2A,True
GSM9237905,GMFG,True
GSM9237905,GMPPA,True
GSM9237905,GMPPB,True
GSM9237905,GNA15,True
GSM9237905,GNAI1,True
GSM9237905,GNAI3,True
GSM9237905,GNE,True
GSM9237905,GNG11,True
GSM9237905,GNG2,True
GSM9237905,GNLY,True
GSM9237905,GNPDA1,True
GSM9237905,GOT1,True
GSM9237905,GOT2,True
GSM9237905,GP1BA,False
GSM9237905,GP2,True
GSM9237905,GPC1,True
GSM9237905,GPC3,True
GSM9237905,GPC4,True
GSM9237905,GPI,True
GSM9237905,GPIHBP1,True
GSM9237905,GPM6B,True
GSM9237905,GPNMB,True
GSM9237905,GPR132,True
GSM9237905,GPR146,True
GSM9237905,GPR155,True
GSM9237905,GPR171,True
GSM9237905,GPR18,True
GSM9237905,GPR183,True
GSM9237905,GPR25,True
GSM9237905,GPR34,True
GSM9237905,GPR35,True
GSM9237905,GPR4,True
GSM9237905,GPR65,True
GSM9237905,GPR82,False
GSM9237905,GPR87,True
GSM9237905,GPRC5A,True
GSM9237905,GPRIN3,True
GSM9237905,GPSM3,True
GSM9237905,GPX2,True
GSM9237905,GPX3,True
GSM9237905,GPX4,True
GSM9237905,GRAP2,True
GSM9237905,GRASP,True
GSM9237905,GRB2,True
GSM9237905,GRHPR,True
GSM9237905,GRIN2B,True
GSM9237905,GRM7,True
GSM9237905,GRP,True
GSM9237905,GRPEL1,True
GSM9237905,GS1-600G8.5,False
GSM9237905,GSDMD,True
GSM9237905,GSN,True
GSM9237905,GSPT1,True
GSM9237905,GSTA1,True
GSM9237905,GSTA2,True
GSM9237905,GSTM3,True
GSM9237905,GUSB,True
GSM9237905,GYPC,True
GSM9237905,GYS1,True
GSM9237905,GYS2,True
GSM9237905,GZMA,True
GSM9237905,GZMB,True
GSM9237905,GZMH,True
GSM9237905,GZMK,True
GSM9237905,GZMM,True
GSM9237905,H1-2,False
GSM9237905,H2AC25,False
GSM9237905,H2AJ,False
GSM9237905,H2AX,False
GSM9237905,H2AZ1,False
GSM9237905,H2AZ2,False
GSM9237905,H2BC12,False
GSM9237905,HACD4,True
GSM9237905,HADHA,True
GSM9237905,HADHB,True
GSM9237905,HAMP,True
GSM9237905,HAPLN1,True
GSM9237905,HAS1,True
GSM9237905,HAS2,True
GSM9237905,HAVCR2,True
GSM9237905,HAX1,True
GSM9237905,HBA1,False
GSM9237905,HBA2,True
GSM9237905,HBB,True
GSM9237905,HBD,True
GSM9237905,HBEGF,True
GSM9237905,HBM,True
GSM9237905,HCCS,True
GSM9237905,HCK,True
GSM9237905,HCST,True
GSM9237905,HDAC1,True
GSM9237905,HDAC11,True
GSM9237905,HDAC2,True
GSM9237905,HDAC3,True
GSM9237905,HDAC5,True
GSM9237905,HDC,True
GSM9237905,HDLBP,True
GSM9237905,HEATR9,True
GSM9237905,HEG1,True
GSM9237905,HELLS,True
GSM9237905,HELZ2,True
GSM9237905,HEPACAM2,True
GSM9237905,HERC6,True
GSM9237905,HES1,True
GSM9237905,HES4,True
GSM9237905,HEXA,True
GSM9237905,HEXIM1,True
GSM9237905,HEY1,True
GSM9237905,HEY2,True
GSM9237905,HHIP,True
GSM9237905,HIF1A,True
GSM9237905,HIF3A,True
GSM9237905,HIGD1B,True
GSM9237905,HILPDA,True
GSM9237905,HINT1,True
GSM9237905,HIPK2,True
GSM9237905,HIRA,True
GSM9237905,HIST1H1C,True
GSM9237905,HIST1H1D,True
GSM9237905,HIST1H2BG,True
GSM9237905,HK1,True
GSM9237905,HK2,True
GSM9237905,HLA-A,False
GSM9237905,HLA-B,False
GSM9237905,HLA-DMA,False
GSM9237905,HLA-DMB,False
GSM9237905,HLA-DPA1,False
GSM9237905,HLA-DPB1,False
GSM9237905,HLA-DQA1,False
GSM9237905,HLA-DQA2,False
GSM9237905,HLA-DQB1,False
GSM9237905,HLA-DQB2,False
GSM9237905,HLA-DRA,False
GSM9237905,HLA-DRB1,False
GSM9237905,HLA-DRB5,False
GSM9237905,HLA-G,False
GSM9237905,HMGA1,True
GSM9237905,HMGB2,True
GSM9237905,HMGB3,True
GSM9237905,HMGCS1,True
GSM9237905,HMGN2,False
GSM9237905,HMHA1,False
GSM9237905,HMMR,True
GSM9237905,HMOX1,True
GSM9237905,HNRNPD,True
GSM9237905,HNRNPU,True
GSM9237905,HOMER1,True
GSM9237905,HOPX,True
GSM9237905,HOTAIRM1,False
GSM9237905,HOXB2,True
GSM9237905,HOXB9,True
GSM9237905,HOXC10,True
GSM9237905,HP,True
GSM9237905,HPGD,True
GSM9237905,HPGDS,True
GSM9237905,HPN,True
GSM9237905,HRAS,True
GSM9237905,HRCT1,True
GSM9237905,HRH1,True
GSM9237905,HRH2,True
GSM9237905,HS2ST1,True
GSM9237905,HS3ST1,True
GSM9237905,HS6ST2,True
GSM9237905,HSD11B1,True
GSM9237905,HSD17B10,True
GSM9237905,HSD17B13,True
GSM9237905,HSD17B6,True
GSM9237905,HSH2D,True
GSM9237905,HSPA12B,True
GSM9237905,HSPA1A,True
GSM9237905,HSPA1B,True
GSM9237905,HSPA2,True
GSM9237905,HSPA4L,True
GSM9237905,HSPA5,True
GSM9237905,HSPA6,True
GSM9237905,HSPA8,True
GSM9237905,HSPA9,True
GSM9237905,HSPB6,True
GSM9237905,HSPB8,True
GSM9237905,HSPG2,True
GSM9237905,HTRA1,True
GSM9237905,HTRA2,True
GSM9237905,HTRA3,True
GSM9237905,HUS1,True
GSM9237905,HYAL2,True
GSM9237905,HYDIN,True
GSM9237905,IBSP,True
GSM9237905,ICAM1,True
GSM9237905,ICAM2,True
GSM9237905,ICAM3,True
GSM9237905,ICAM4,True
GSM9237905,ICAM5,True
GSM9237905,ICOS,True
GSM9237905,ICOSLG,False
GSM9237905,ID1,True
GSM9237905,ID2,True
GSM9237905,ID3,True
GSM9237905,ID4,True
GSM9237905,IDH1,True
GSM9237905,IDH2,True
GSM9237905,IDH3A,True
GSM9237905,IDH3B,True
GSM9237905,IDH3G,True
GSM9237905,IDO1,True
GSM9237905,IDS,True
GSM9237905,IDUA,True
GSM9237905,IER2,True
GSM9237905,IER3,True
GSM9237905,IER5,True
GSM9237905,IFI27,True
GSM9237905,IFI30,True
GSM9237905,IFI35,True
GSM9237905,IFI44,True
GSM9237905,IFI44L,True
GSM9237905,IFI6,True
GSM9237905,IFIH1,True
GSM9237905,IFIT1,True
GSM9237905,IFIT2,True
GSM9237905,IFIT3,True
GSM9237905,IFITM1,True
GSM9237905,IFITM2,True
GSM9237905,IFITM3,True
GSM9237905,IFNAR1,True
GSM9237905,IFNAR2,True
GSM9237905,IFNG,True
GSM9237905,IFNGR1,True
GSM9237905,IFNGR2,True
GSM9237905,IFNL1,True
GSM9237905,IFT57,True
GSM9237905,IGF1,True
GSM9237905,IGF2,False
GSM9237905,IGFBP1,True
GSM9237905,IGFBP2,True
GSM9237905,IGFBP3,True
GSM9237905,IGFBP4,True
GSM9237905,IGFBP5,True
GSM9237905,IGFBP6,True
GSM9237905,IGFBP7,True
GSM9237905,IGHA1,True
GSM9237905,IGHA2,True
GSM9237905,IGHD,True
GSM9237905,IGHG1,True
GSM9237905,IGHG2,False
GSM9237905,IGHG3,True
GSM9237905,IGHG4,False
GSM9237905,IGHGP,False
GSM9237905,IGHM,True
GSM9237905,IGHV1-18,False
GSM9237905,IGHV1-24,False
GSM9237905,IGHV1-3,False
GSM9237905,IGHV1-46,False
GSM9237905,IGHV3-15,False
GSM9237905,IGHV3-21,False
GSM9237905,IGHV3-23,False
GSM9237905,IGHV3-30,False
GSM9237905,IGHV3-7,False
GSM9237905,IGHV3-74,False
GSM9237905,IGHV4-31,False
GSM9237905,IGHV4-34,False
GSM9237905,IGHV4-39,False
GSM9237905,IGHV4-59,False
GSM9237905,IGHV4-61,False
GSM9237905,IGHV5-51,False
GSM9237905,IGKC,True
GSM9237905,IGKV1-12,False
GSM9237905,IGKV1-16,False
GSM9237905,IGKV1-17,False
GSM9237905,IGKV1-27,False
GSM9237905,IGKV1-5,False
GSM9237905,IGKV1-9,False
GSM9237905,IGKV1D-8,False
GSM9237905,IGKV2-30,False
GSM9237905,IGKV2D-28,False
GSM9237905,IGKV3-11,False
GSM9237905,IGKV3-15,False
GSM9237905,IGKV3-20,False
GSM9237905,IGKV4-1,False
GSM9237905,IGLC2,False
GSM9237905,IGLC3,False
GSM9237905,IGLC6,False
GSM9237905,IGLC7,True
GSM9237905,IGLL5,False
GSM9237905,IGLV1-40,False
GSM9237905,IGLV1-44,False
GSM9237905,IGLV1-47,False
GSM9237905,IGLV1-51,False
GSM9237905,IGLV2-11,False
GSM9237905,IGLV2-14,False
GSM9237905,IGLV2-18,False
GSM9237905,IGLV2-23,False
GSM9237905,IGLV2-8,False
GSM9237905,IGLV3-1,False
GSM9237905,IGLV3-10,False
GSM9237905,IGLV3-21,False
GSM9237905,IGLV3-25,False
GSM9237905,IGLV3-9,False
GSM9237905,IGLV5-45,False
GSM9237905,IGLV6-57,False
GSM9237905,IGLV8-61,False
GSM9237905,IGLV9-49,False
GSM9237905,IGSF6,True
GSM9237905,IKZF1,True
GSM9237905,IKZF3,True
GSM9237905,IL10,True
GSM9237905,IL10RA,True
GSM9237905,IL10RB,True
GSM9237905,IL12B,True
GSM9237905,IL12RB1,True
GSM9237905,IL13,True
GSM9237905,IL13RA1,True
GSM9237905,IL15,True
GSM9237905,IL15RA,True
GSM9237905,IL16,True
GSM9237905,IL17A,True
GSM9237905,IL17C,True
GSM9237905,IL17F,True
GSM9237905,IL17RA,True
GSM9237905,IL17RB,True
GSM9237905,IL18,True
GSM9237905,IL18BP,True
GSM9237905,IL18R1,True
GSM9237905,IL18RAP,True
GSM9237905,IL19,True
GSM9237905,IL1A,True
GSM9237905,IL1B,True
GSM9237905,IL1R1,True
GSM9237905,IL1R2,True
GSM9237905,IL1RAP,True
GSM9237905,IL1RAPL1,True
GSM9237905,IL1RL1,True
GSM9237905,IL1RN,True
GSM9237905,IL2,True
GSM9237905,IL21,True
GSM9237905,IL21R,True
GSM9237905,IL22,True
GSM9237905,IL22RA2,True
GSM9237905,IL23A,True
GSM9237905,IL24,True
GSM9237905,IL27RA,True
GSM9237905,IL2RA,True
GSM9237905,IL2RB,True
GSM9237905,IL2RG,True
GSM9237905,IL32,True
GSM9237905,IL33,True
GSM9237905,IL3RA,True
GSM9237905,IL4I1,True
GSM9237905,IL4R,True
GSM9237905,IL6,True
GSM9237905,IL6ST,False
GSM9237905,IL7,True
GSM9237905,IL7R,True
GSM9237905,IL9R,True
GSM9237905,ILF3,True
GSM9237905,ILVBL,True
GSM9237905,IMMT,True
GSM9237905,INCENP,True
GSM9237905,ING3,True
GSM9237905,INHA,True
GSM9237905,INHBA,True
GSM9237905,INHBB,True
GSM9237905,INHBE,True
GSM9237905,INMT,True
GSM9237905,INPP4B,True
GSM9237905,INPP5D,True
GSM9237905,INSIG1,True
GSM9237905,IP6K2,True
GSM9237905,IPCEF1,True
GSM9237905,IPO7,False
GSM9237905,IQCG,True
GSM9237905,IQGAP2,True
GSM9237905,IQUB,True
GSM9237905,IRAG2,False
GSM9237905,IRAK1,True
GSM9237905,IRAK2,True
GSM9237905,IRF1,True
GSM9237905,IRF2,True
GSM9237905,IRF4,True
GSM9237905,IRF5,True
GSM9237905,IRF7,True
GSM9237905,IRF8,True
GSM9237905,IRF9,True
GSM9237905,IRG1,False
GSM9237905,IRS2,True
GSM9237905,ISCA1,True
GSM9237905,ISCU,True
GSM9237905,ISG15,True
GSM9237905,ISG20,True
GSM9237905,ISLR,True
GSM9237905,ISOC1,True
GSM9237905,ISYNA1,True
GSM9237905,ITGA1,True
GSM9237905,ITGA10,True
GSM9237905,ITGA11,True
GSM9237905,ITGA2,True
GSM9237905,ITGA2B,True
GSM9237905,ITGA3,True
GSM9237905,ITGA4,True
GSM9237905,ITGA5,True
GSM9237905,ITGA6,True
GSM9237905,ITGA7,True
GSM9237905,ITGA8,True
GSM9237905,ITGA9,True
GSM9237905,ITGAD,True
GSM9237905,ITGAE,False
GSM9237905,ITGAL,True
GSM9237905,ITGAM,True
GSM9237905,ITGAV,True
GSM9237905,ITGAX,True
GSM9237905,ITGB1,True
GSM9237905,ITGB2,True
GSM9237905,ITGB3,True
GSM9237905,ITGB4,True
GSM9237905,ITGB5,True
GSM9237905,ITGB6,True
GSM9237905,ITGB7,True
GSM9237905,ITGB8,True
GSM9237905,ITGBL1,True
GSM9237905,ITK,True
GSM9237905,ITLN1,True
GSM9237905,ITM2A,True
GSM9237905,ITM2C,True
GSM9237905,JAG1,True
GSM9237905,JAG2,True
GSM9237905,JAK2,True
GSM9237905,JAK3,True
GSM9237905,JAKMIP1,False
GSM9237905,JAM2,True
GSM9237905,JAM3,True
GSM9237905,JAML,True
GSM9237905,JCHAIN,True
GSM9237905,JMJD6,True
GSM9237905,JPT1,True
GSM9237905,JUN,True
GSM9237905,JUNB,True
GSM9237905,KAT2A,True
GSM9237905,KATNA1,True
GSM9237905,KCNA3,True
GSM9237905,KCNH2,True
GSM9237905,KCNJ2,True
GSM9237905,KCNMA1,True
GSM9237905,KCNMB1,True
GSM9237905,KCNMB2,True
GSM9237905,KCNQ1OT1,False
GSM9237905,KCTD12,True
GSM9237905,KDELR3,True
GSM9237905,KDM3A,True
GSM9237905,KDM6B,True
GSM9237905,KDR,True
GSM9237905,KIAA0101,False
GSM9237905,KIAA0125,False
GSM9237905,KIAA1211L,True
GSM9237905,KIAA1324,True
GSM9237905,KIAA1551,False
GSM9237905,KIAA2012,True
GSM9237905,KIF11,True
GSM9237905,KIF13B,True
GSM9237905,KIF15,True
GSM9237905,KIF18B,True
GSM9237905,KIF1B,True
GSM9237905,KIF20A,True
GSM9237905,KIF20B,True
GSM9237905,KIF21A,True
GSM9237905,KIF22,True
GSM9237905,KIF23,True
GSM9237905,KIF2A,True
GSM9237905,KIF2C,True
GSM9237905,KIF4A,True
GSM9237905,KIF5A,True
GSM9237905,KIF5B,True
GSM9237905,KIF5C,True
GSM9237905,KIF9,True
GSM9237905,KIR2DL1,False
GSM9237905,KIR2DL3,False
GSM9237905,KIR2DL4,True
GSM9237905,KIR3DL1,False
GSM9237905,KIR3DL2,False
GSM9237905,KIT,True
GSM9237905,KLF10,True
GSM9237905,KLF2,True
GSM9237905,KLF4,True
GSM9237905,KLF6,True
GSM9237905,KLF7,True
GSM9237905,KLF9,True
GSM9237905,KLHL24,True
GSM9237905,KLHL6,True
GSM9237905,KLK10,True
GSM9237905,KLK11,True
GSM9237905,KLK12,True
GSM9237905,KLK2,True
GSM9237905,KLK6,True
