donor,disease,label,gene,cells,detected_cells,detection_fraction,count_sum,full_library_sum,mean_normalized_10000,cohort
59I,IPF,Macrophage,IL1RN,266,97,0.3646616541353383,701,3918155,2.383993247062792,GSE136831
59I,IPF,Macrophage,NLRP3,266,133,0.5,476,3918155,1.5189915439816182,GSE136831
59I,IPF,Macrophage,PYCARD,266,177,0.6654135338345865,608,3918155,1.454054827207407,GSE136831
59I,IPF,Macrophage,SIGIRR,266,78,0.2932330827067669,99,3918155,0.267992723868339,GSE136831
59I,IPF,Macrophage_Alveolar,CASP1,77,49,0.6363636363636364,109,1491004,0.7361275058341968,GSE136831
59I,IPF,Macrophage_Alveolar,GSDMD,77,40,0.5194805194805194,66,1491004,0.456559314931708,GSE136831
59I,IPF,Macrophage_Alveolar,IL1A,77,12,0.1558441558441558,13,1491004,0.1209329143069093,GSE136831
59I,IPF,Macrophage_Alveolar,IL1B,77,21,0.2727272727272727,57,1491004,0.4320165525838654,GSE136831
59I,IPF,Macrophage_Alveolar,IL1R1,77,8,0.1038961038961039,10,1491004,0.0745846643624684,GSE136831
59I,IPF,Macrophage_Alveolar,IL1R2,77,1,0.0129870129870129,3,1491004,0.058693942393852,GSE136831
59I,IPF,Macrophage_Alveolar,IL1RAP,77,62,0.8051948051948052,348,1491004,2.980720514938729,GSE136831
59I,IPF,Macrophage_Alveolar,IL1RN,77,30,0.3896103896103896,97,1491004,0.8148762279347816,GSE136831
59I,IPF,Macrophage_Alveolar,NLRP3,77,17,0.2207792207792207,42,1491004,0.3679809594919768,GSE136831
59I,IPF,Macrophage_Alveolar,PYCARD,77,66,0.8571428571428571,457,1491004,2.7864953031027766,GSE136831
59I,IPF,Macrophage_Alveolar,SIGIRR,77,27,0.3506493506493506,39,1491004,0.2358327554761747,GSE136831
59I,IPF,NK,CASP1,164,17,0.1036585365853658,20,550651,0.3227621857567567,GSE136831
59I,IPF,NK,GSDMD,164,32,0.1951219512195122,41,550651,0.71249478173101,GSE136831
59I,IPF,NK,IL1A,164,0,0.0,0,550651,0.0,GSE136831
59I,IPF,NK,IL1B,164,0,0.0,0,550651,0.0,GSE136831
59I,IPF,NK,IL1R1,164,1,0.0060975609756097,1,550651,0.0096388886746913,GSE136831
59I,IPF,NK,IL1R2,164,1,0.0060975609756097,1,550651,0.0373625059780009,GSE136831
59I,IPF,NK,IL1RAP,164,8,0.048780487804878,10,550651,0.1239698187950079,GSE136831
59I,IPF,NK,IL1RN,164,0,0.0,0,550651,0.0,GSE136831
59I,IPF,NK,NLRP3,164,5,0.0304878048780487,8,550651,0.1767492677196146,GSE136831
59I,IPF,NK,PYCARD,164,25,0.1524390243902439,28,550651,0.4799128792384618,GSE136831
59I,IPF,NK,SIGIRR,164,53,0.3231707317073171,66,550651,1.1858090882318484,GSE136831
59I,IPF,T,CASP1,126,6,0.0476190476190476,6,541834,0.0875959947076083,GSE136831
59I,IPF,T,GSDMD,126,19,0.1507936507936507,20,541834,0.3700037446058544,GSE136831
59I,IPF,T,IL1A,126,0,0.0,0,541834,0.0,GSE136831
59I,IPF,T,IL1B,126,1,0.0079365079365079,1,541834,0.0229710794110215,GSE136831
59I,IPF,T,IL1R1,126,4,0.0317460317460317,6,541834,0.1144089311345793,GSE136831
59I,IPF,T,IL1R2,126,0,0.0,0,541834,0.0,GSE136831
59I,IPF,T,IL1RAP,126,6,0.0476190476190476,6,541834,0.1036215661766954,GSE136831
59I,IPF,T,IL1RN,126,1,0.0079365079365079,1,541834,0.0190004978130427,GSE136831
59I,IPF,T,NLRP3,126,9,0.0714285714285714,15,541834,0.3138877491949917,GSE136831
59I,IPF,T,PYCARD,126,7,0.0555555555555555,7,541834,0.1260523069889515,GSE136831
59I,IPF,T,SIGIRR,126,13,0.1031746031746031,16,541834,0.3174862129564809,GSE136831
59I,IPF,T_Cytotoxic,CASP1,59,7,0.1186440677966101,7,225617,0.2788393136103816,GSE136831
59I,IPF,T_Cytotoxic,GSDMD,59,12,0.2033898305084746,13,225617,0.7050662019774605,GSE136831
59I,IPF,T_Cytotoxic,IL1A,59,0,0.0,0,225617,0.0,GSE136831
59I,IPF,T_Cytotoxic,IL1B,59,0,0.0,0,225617,0.0,GSE136831
59I,IPF,T_Cytotoxic,IL1R1,59,1,0.0169491525423728,1,225617,0.0953807121123966,GSE136831
59I,IPF,T_Cytotoxic,IL1R2,59,1,0.0169491525423728,1,225617,0.0350768885396789,GSE136831
59I,IPF,T_Cytotoxic,IL1RAP,59,3,0.0508474576271186,6,225617,0.2119705500228073,GSE136831
59I,IPF,T_Cytotoxic,IL1RN,59,0,0.0,0,225617,0.0,GSE136831
59I,IPF,T_Cytotoxic,NLRP3,59,3,0.0508474576271186,3,225617,0.1033618627439107,GSE136831
59I,IPF,T_Cytotoxic,PYCARD,59,6,0.1016949152542373,8,225617,0.2454183656283608,GSE136831
59I,IPF,T_Cytotoxic,SIGIRR,59,12,0.2033898305084746,14,225617,0.5784803673168878,GSE136831
59I,IPF,VE_Peribronchial,CASP1,117,10,0.0854700854700854,10,1193910,0.071554906356276,GSE136831
59I,IPF,VE_Peribronchial,GSDMD,117,38,0.3247863247863248,58,1193910,0.4947527052206107,GSE136831
59I,IPF,VE_Peribronchial,IL1A,117,1,0.0085470085470085,1,1193910,0.0077615406347698,GSE136831
59I,IPF,VE_Peribronchial,IL1B,117,1,0.0085470085470085,1,1193910,0.0048271820552403,GSE136831
59I,IPF,VE_Peribronchial,IL1R1,117,80,0.6837606837606838,707,1193910,6.35440911298581,GSE136831
59I,IPF,VE_Peribronchial,IL1R2,117,4,0.0341880341880341,5,1193910,0.0434961587372457,GSE136831
59I,IPF,VE_Peribronchial,IL1RAP,117,41,0.3504273504273504,108,1193910,0.8401506770057037,GSE136831
59I,IPF,VE_Peribronchial,IL1RN,117,4,0.0341880341880341,4,1193910,0.039434571309489,GSE136831
59I,IPF,VE_Peribronchial,NLRP3,117,3,0.0256410256410256,3,1193910,0.011618919571578,GSE136831
59I,IPF,VE_Peribronchial,PYCARD,117,14,0.1196581196581196,16,1193910,0.1382626455381853,GSE136831
59I,IPF,VE_Peribronchial,SIGIRR,117,38,0.3247863247863248,56,1193910,0.4601183666909864,GSE136831
063I,IPF,Macrophage,CASP1,544,91,0.1672794117647058,113,2999991,0.3954590758630386,GSE136831
063I,IPF,Macrophage,GSDMD,544,82,0.150735294117647,101,2999991,0.3024292543522478,GSE136831
063I,IPF,Macrophage,IL1A,544,27,0.0496323529411764,33,2999991,0.1067886014949925,GSE136831
063I,IPF,Macrophage,IL1B,544,146,0.2683823529411764,462,2999991,1.889799784386981,GSE136831
063I,IPF,Macrophage,IL1R1,544,90,0.1654411764705882,149,2999991,0.7279917071602757,GSE136831
063I,IPF,Macrophage,IL1R2,544,79,0.1452205882352941,172,2999991,0.9540430474099568,GSE136831
063I,IPF,Macrophage,IL1RAP,544,113,0.2077205882352941,176,2999991,0.6643721926398789,GSE136831
063I,IPF,Macrophage,IL1RN,544,148,0.2720588235294117,458,2999991,1.7626792139768603,GSE136831
063I,IPF,Macrophage,NLRP3,544,126,0.2316176470588235,359,2999991,1.9071251610399969,GSE136831
063I,IPF,Macrophage,PYCARD,544,217,0.3988970588235294,465,2999991,1.2088329533022273,GSE136831
063I,IPF,Macrophage,SIGIRR,544,25,0.0459558823529411,29,2999991,0.0850957798379392,GSE136831
063I,IPF,Macrophage_Alveolar,CASP1,2047,699,0.3414753297508549,992,16535201,0.5922639104469863,GSE136831
063I,IPF,Macrophage_Alveolar,GSDMD,2047,592,0.2892037127503664,768,16535201,0.4728516372285938,GSE136831
063I,IPF,Macrophage_Alveolar,IL1A,2047,220,0.1074743527112848,319,16535201,0.2016566084885856,GSE136831
063I,IPF,Macrophage_Alveolar,IL1B,2047,561,0.2740595994137763,1309,16535201,0.8067592916422869,GSE136831
063I,IPF,Macrophage_Alveolar,IL1R1,2047,108,0.0527601367855398,122,16535201,0.0771305601889733,GSE136831
063I,IPF,Macrophage_Alveolar,IL1R2,2047,54,0.0263800683927699,69,16535201,0.0707404447274559,GSE136831
063I,IPF,Macrophage_Alveolar,IL1RAP,2047,965,0.4714215925744993,1770,16535201,1.1555616797965669,GSE136831
063I,IPF,Macrophage_Alveolar,IL1RN,2047,616,0.3009281875915974,2102,16535201,1.273450166528966,GSE136831
063I,IPF,Macrophage_Alveolar,NLRP3,2047,81,0.0395701025891548,99,16535201,0.0790931416726683,GSE136831
063I,IPF,Macrophage_Alveolar,PYCARD,2047,1508,0.7366878358573522,4660,16535201,2.5928489429955928,GSE136831
063I,IPF,Macrophage_Alveolar,SIGIRR,2047,122,0.0595994137762579,133,16535201,0.089051631951102,GSE136831
063I,IPF,Myofibroblast,CASP1,229,7,0.0305676855895196,7,909058,0.07519875328312,GSE136831
063I,IPF,Myofibroblast,GSDMD,229,33,0.1441048034934497,36,909058,0.3714798787193665,GSE136831
063I,IPF,Myofibroblast,IL1A,229,0,0.0,0,909058,0.0,GSE136831
063I,IPF,Myofibroblast,IL1B,229,5,0.0218340611353711,5,909058,0.0842982292933726,GSE136831
063I,IPF,Myofibroblast,IL1R1,229,147,0.6419213973799127,390,909058,4.735777172525361,GSE136831
063I,IPF,Myofibroblast,IL1R2,229,2,0.0087336244541484,2,909058,0.0085533031395695,GSE136831
063I,IPF,Myofibroblast,IL1RAP,229,9,0.0393013100436681,9,909058,0.1576692001373867,GSE136831
063I,IPF,Myofibroblast,IL1RN,229,4,0.0174672489082969,4,909058,0.0384212615989369,GSE136831
063I,IPF,Myofibroblast,NLRP3,229,4,0.0174672489082969,6,909058,0.0622568021082759,GSE136831
063I,IPF,Myofibroblast,PYCARD,229,18,0.0786026200873362,20,909058,0.2247861973844212,GSE136831
063I,IPF,Myofibroblast,SIGIRR,229,14,0.0611353711790393,16,909058,0.13368307904541,GSE136831
063I,IPF,VE_Peribronchial,CASP1,79,0,0.0,0,254515,0.0,GSE136831
063I,IPF,VE_Peribronchial,GSDMD,79,9,0.1139240506329113,13,254515,0.4722196642709339,GSE136831
063I,IPF,VE_Peribronchial,IL1A,79,0,0.0,0,254515,0.0,GSE136831
063I,IPF,VE_Peribronchial,IL1B,79,0,0.0,0,254515,0.0,GSE136831
063I,IPF,VE_Peribronchial,IL1R1,79,34,0.430379746835443,93,254515,4.099110880136532,GSE136831
063I,IPF,VE_Peribronchial,IL1R2,79,1,0.0126582278481012,1,254515,0.0183187088973969,GSE136831
063I,IPF,VE_Peribronchial,IL1RAP,79,12,0.1518987341772152,15,254515,0.666807889063045,GSE136831
063I,IPF,VE_Peribronchial,IL1RN,79,2,0.0253164556962025,2,254515,0.0910776591059812,GSE136831
063I,IPF,VE_Peribronchial,NLRP3,79,0,0.0,0,254515,0.0,GSE136831
063I,IPF,VE_Peribronchial,PYCARD,79,4,0.050632911392405,5,254515,0.1283185791659777,GSE136831
063I,IPF,VE_Peribronchial,SIGIRR,79,6,0.0759493670886076,6,254515,0.1986507146355779,GSE136831
065C,control,Macrophage,CASP1,1123,65,0.0578806767586821,75,4623788,0.1299232734908607,GSE136831
065C,control,Macrophage,GSDMD,1123,102,0.0908281389136242,111,4623788,0.1983320814156528,GSE136831
065C,control,Macrophage,IL1A,1123,10,0.0089047195013357,12,4623788,0.0372657249443503,GSE136831
065C,control,Macrophage,IL1B,1123,51,0.0454140694568121,130,4623788,0.2618186935229566,GSE136831
065C,control,Macrophage,IL1R1,1123,258,0.2297417631344612,400,4623788,0.8937609719076228,GSE136831
065C,control,Macrophage,IL1R2,1123,502,0.4470169189670525,2503,4623788,4.82529221729979,GSE136831
065C,control,Macrophage,IL1RAP,1123,406,0.3615316117542297,897,4623788,1.9462746228322567,GSE136831
065C,control,Macrophage,IL1RN,1123,144,0.1282279608192341,229,4623788,0.5503694456192209,GSE136831
065C,control,Macrophage,NLRP3,1123,361,0.321460373998219,849,4623788,1.7828028067282649,GSE136831
065C,control,Macrophage,PYCARD,1123,224,0.1994657168299198,344,4623788,0.5849077575486699,GSE136831
065C,control,Macrophage,SIGIRR,1123,48,0.0427426536064114,51,4623788,0.1182342189887137,GSE136831
065C,control,Macrophage_Alveolar,CASP1,366,80,0.2185792349726776,96,1949363,0.4634087748761878,GSE136831
065C,control,Macrophage_Alveolar,GSDMD,366,65,0.1775956284153005,89,1949363,0.3977580793763087,GSE136831
065C,control,Macrophage_Alveolar,IL1A,366,71,0.1939890710382513,115,1949363,0.6764197020567623,GSE136831
065C,control,Macrophage_Alveolar,IL1B,366,70,0.1912568306010929,163,1949363,0.6725688194865508,GSE136831
065C,control,Macrophage_Alveolar,IL1R1,366,12,0.0327868852459016,14,1949363,0.057861812731314,GSE136831
065C,control,Macrophage_Alveolar,IL1R2,366,51,0.1393442622950819,76,1949363,0.4079706221319807,GSE136831
065C,control,Macrophage_Alveolar,IL1RAP,366,160,0.4371584699453552,382,1949363,1.9462628119073968,GSE136831
065C,control,Macrophage_Alveolar,IL1RN,366,38,0.1038251366120218,56,1949363,0.245365722351009,GSE136831
065C,control,Macrophage_Alveolar,NLRP3,366,29,0.0792349726775956,30,1949363,0.1820922134238309,GSE136831
065C,control,Macrophage_Alveolar,PYCARD,366,139,0.3797814207650273,283,1949363,1.214428184736886,GSE136831
065C,control,Macrophage_Alveolar,SIGIRR,366,11,0.0300546448087431,12,1949363,0.0898402031150254,GSE136831
065C,control,cMonocyte,CASP1,157,21,0.1337579617834395,22,541153,0.3719024720696131,GSE136831
065C,control,cMonocyte,GSDMD,157,9,0.0573248407643312,11,541153,0.2075946599881233,GSE136831
065C,control,cMonocyte,IL1A,157,2,0.0127388535031847,2,541153,0.0535023181458445,GSE136831
065C,control,cMonocyte,IL1B,157,26,0.1656050955414012,48,541153,0.8966482815616408,GSE136831
065C,control,cMonocyte,IL1R1,157,30,0.1910828025477707,43,541153,0.9021883770811642,GSE136831
065C,control,cMonocyte,IL1R2,157,121,0.7707006369426752,833,541153,15.655595184598624,GSE136831
065C,control,cMonocyte,IL1RAP,157,90,0.5732484076433121,280,541153,5.1725233496644965,GSE136831
065C,control,cMonocyte,IL1RN,157,19,0.1210191082802547,24,541153,0.5278638245611451,GSE136831
065C,control,cMonocyte,NLRP3,157,83,0.5286624203821656,219,541153,4.287130765511019,GSE136831
065C,control,cMonocyte,PYCARD,157,45,0.286624203821656,58,541153,1.0904888628102587,GSE136831
065C,control,cMonocyte,SIGIRR,157,9,0.0573248407643312,11,541153,0.1974075630009066,GSE136831
081C,control,Macrophage,CASP1,830,59,0.0710843373493975,72,3353346,0.1443188104258456,GSE136831
081C,control,Macrophage,GSDMD,830,65,0.0783132530120482,77,3353346,0.2167392828562424,GSE136831
081C,control,Macrophage,IL1A,830,24,0.0289156626506024,37,3353346,0.1363993963869799,GSE136831
081C,control,Macrophage,IL1B,830,174,0.2096385542168674,444,3353346,1.2369576941377112,GSE136831
081C,control,Macrophage,IL1R1,830,232,0.2795180722891566,355,3353346,1.2286436716940432,GSE136831
081C,control,Macrophage,IL1R2,830,70,0.0843373493975903,140,3353346,0.4577480942082823,GSE136831
081C,control,Macrophage,IL1RAP,830,322,0.3879518072289156,681,3353346,2.210443497898057,GSE136831
081C,control,Macrophage,IL1RN,830,93,0.1120481927710843,149,3353346,0.4391698380500954,GSE136831
081C,control,Macrophage,NLRP3,830,355,0.4277108433734939,703,3353346,2.236052724365991,GSE136831
081C,control,Macrophage,PYCARD,830,157,0.1891566265060241,281,3353346,0.5188192555834565,GSE136831
081C,control,Macrophage,SIGIRR,830,38,0.0457831325301204,45,3353346,0.1085223822927977,GSE136831
084C,control,Macrophage,CASP1,157,20,0.1273885350318471,26,1123153,0.2300992469270859,GSE136831
084C,control,Macrophage,GSDMD,157,15,0.0955414012738853,17,1123153,0.1548120584388921,GSE136831
084C,control,Macrophage,IL1A,157,6,0.0382165605095541,7,1123153,0.0569216884260136,GSE136831
084C,control,Macrophage,IL1B,157,29,0.1847133757961783,72,1123153,0.7470788978034929,GSE136831
084C,control,Macrophage,IL1R1,157,23,0.1464968152866242,29,1123153,0.293771960172047,GSE136831
084C,control,Macrophage,IL1R2,157,5,0.0318471337579617,9,1123153,0.151984947296244,GSE136831
084C,control,Macrophage,IL1RAP,157,50,0.3184713375796178,100,1123153,1.05059635188759,GSE136831
084C,control,Macrophage,IL1RN,157,33,0.2101910828025477,78,1123153,0.8659955607048594,GSE136831
084C,control,Macrophage,NLRP3,157,39,0.2484076433121019,69,1123153,0.9347365781036042,GSE136831
084C,control,Macrophage,PYCARD,157,67,0.4267515923566879,116,1123153,0.8953112074495193,GSE136831
084C,control,Macrophage,SIGIRR,157,12,0.0764331210191082,12,1123153,0.1195041555958417,GSE136831
084C,control,Macrophage_Alveolar,CASP1,191,57,0.2984293193717277,82,1438350,0.5752177856750185,GSE136831
084C,control,Macrophage_Alveolar,GSDMD,191,23,0.1204188481675392,31,1438350,0.2028135073303262,GSE136831
084C,control,Macrophage_Alveolar,IL1A,191,49,0.256544502617801,102,1438350,0.6065319487538806,GSE136831
084C,control,Macrophage_Alveolar,IL1B,191,48,0.2513089005235602,104,1438350,0.6346446018022657,GSE136831
084C,control,Macrophage_Alveolar,IL1R1,191,18,0.094240837696335,20,1438350,0.1547986416218934,GSE136831
084C,control,Macrophage_Alveolar,IL1R2,191,6,0.031413612565445,6,1438350,0.0346283145886407,GSE136831
084C,control,Macrophage_Alveolar,IL1RAP,191,138,0.7225130890052356,594,1438350,4.34104489097461,GSE136831
084C,control,Macrophage_Alveolar,IL1RN,191,35,0.1832460732984293,87,1438350,0.5431602964670315,GSE136831
084C,control,Macrophage_Alveolar,NLRP3,191,8,0.0418848167539267,10,1438350,0.0903376541902908,GSE136831
084C,control,Macrophage_Alveolar,PYCARD,191,76,0.3979057591623036,180,1438350,0.953718656678373,GSE136831
084C,control,Macrophage_Alveolar,SIGIRR,191,4,0.0209424083769633,4,1438350,0.0357757362765705,GSE136831
092C,control,Macrophage,CASP1,1345,115,0.0855018587360594,122,8640951,0.1351007223141623,GSE136831
092C,control,Macrophage,GSDMD,1345,285,0.2118959107806691,340,8640951,0.3507164031418732,GSE136831
092C,control,Macrophage,IL1A,1345,57,0.0423791821561338,66,8640951,0.090656774592378,GSE136831
092C,control,Macrophage,IL1B,1345,431,0.3204460966542751,1449,8640951,1.6256111199094487,GSE136831
092C,control,Macrophage,IL1R1,1345,121,0.0899628252788104,145,8640951,0.2055253228446183,GSE136831
092C,control,Macrophage,IL1R2,1345,385,0.2862453531598513,1153,8640951,1.5038692391917885,GSE136831
092C,control,Macrophage,IL1RAP,1345,453,0.3368029739776951,793,8640951,0.995607043835785,GSE136831
092C,control,Macrophage,IL1RN,1345,29,0.0215613382899628,31,8640951,0.0412470067545683,GSE136831
092C,control,Macrophage,NLRP3,1345,444,0.3301115241635687,670,8640951,0.8885744065632077,GSE136831
092C,control,Macrophage,PYCARD,1345,853,0.6342007434944238,2055,8640951,2.08906112346565,GSE136831
092C,control,Macrophage,SIGIRR,1345,143,0.1063197026022304,154,8640951,0.1747205877691949,GSE136831
092C,control,Macrophage_Alveolar,CASP1,2633,610,0.2316748955563995,741,25234495,0.2928736302327517,GSE136831
092C,control,Macrophage_Alveolar,GSDMD,2633,846,0.3213064944929737,1071,25234495,0.4067744201285216,GSE136831
092C,control,Macrophage_Alveolar,IL1A,2633,280,0.1063425750094948,399,25234495,0.1597353111119364,GSE136831
092C,control,Macrophage_Alveolar,IL1B,2633,1242,0.4717052791492594,3567,25234495,1.4356196388117384,GSE136831
092C,control,Macrophage_Alveolar,IL1R1,2633,57,0.0216483099126471,59,25234495,0.0259319628150666,GSE136831
092C,control,Macrophage_Alveolar,IL1R2,2633,119,0.0451955943790353,179,25234495,0.0834245362331322,GSE136831
092C,control,Macrophage_Alveolar,IL1RAP,2633,1292,0.4906950246866692,2670,25234495,1.1099942930167044,GSE136831
092C,control,Macrophage_Alveolar,IL1RN,2633,100,0.0379794910748196,111,25234495,0.0382857807522731,GSE136831
092C,control,Macrophage_Alveolar,NLRP3,2633,496,0.1883782757311052,657,25234495,0.2879991623447653,GSE136831
092C,control,Macrophage_Alveolar,PYCARD,2633,2277,0.8647930117736422,8460,25234495,3.2922494572621783,GSE136831
092C,control,Macrophage_Alveolar,SIGIRR,2633,348,0.1321686289403722,386,25234495,0.1524260734664009,GSE136831
092C,control,NK,CASP1,65,4,0.0615384615384615,6,143321,0.3751408287778895,GSE136831
092C,control,NK,GSDMD,65,6,0.0923076923076923,6,143321,0.4299899821880626,GSE136831
092C,control,NK,IL1A,65,0,0.0,0,143321,0.0,GSE136831
092C,control,NK,IL1B,65,2,0.0307692307692307,2,143321,0.1321423478117119,GSE136831
092C,control,NK,IL1R1,65,0,0.0,0,143321,0.0,GSE136831
092C,control,NK,IL1R2,65,1,0.0153846153846153,3,143321,0.3657198585883213,GSE136831
092C,control,NK,IL1RAP,65,2,0.0307692307692307,2,143321,0.1526330814286523,GSE136831
092C,control,NK,IL1RN,65,0,0.0,0,143321,0.0,GSE136831
092C,control,NK,NLRP3,65,1,0.0153846153846153,1,143321,0.0607367366151416,GSE136831
092C,control,NK,PYCARD,65,14,0.2153846153846154,14,143321,0.8923084023218915,GSE136831
092C,control,NK,SIGIRR,65,15,0.2307692307692307,15,143321,1.189322223610699,GSE136831
092C,control,cMonocyte,CASP1,180,31,0.1722222222222222,41,625051,0.5357763032932166,GSE136831
092C,control,cMonocyte,GSDMD,180,28,0.1555555555555555,28,625051,0.4801766054300687,GSE136831
092C,control,cMonocyte,IL1A,180,3,0.0166666666666666,3,625051,0.0369870640151279,GSE136831
092C,control,cMonocyte,IL1B,180,81,0.45,454,625051,6.304404300081453,GSE136831
092C,control,cMonocyte,IL1R1,180,22,0.1222222222222222,30,625051,0.5590020313152761,GSE136831
092C,control,cMonocyte,IL1R2,180,144,0.8,871,625051,14.430804582252671,GSE136831
092C,control,cMonocyte,IL1RAP,180,70,0.3888888888888889,160,625051,2.99127929490675,GSE136831
092C,control,cMonocyte,IL1RN,180,6,0.0333333333333333,8,625051,0.1321127673190226,GSE136831
092C,control,cMonocyte,NLRP3,180,114,0.6333333333333333,362,625051,5.871680824407406,GSE136831
092C,control,cMonocyte,PYCARD,180,91,0.5055555555555555,166,625051,2.5289437111064017,GSE136831
092C,control,cMonocyte,SIGIRR,180,10,0.0555555555555555,10,625051,0.1793627416958171,GSE136831
098C,control,ATII,CASP1,113,3,0.0265486725663716,3,541726,0.0772821862847944,GSE136831
098C,control,ATII,GSDMD,113,6,0.0530973451327433,7,541726,0.1109999986563963,GSE136831
098C,control,ATII,IL1A,113,2,0.0176991150442477,2,541726,0.0279523096818442,GSE136831
098C,control,ATII,IL1B,113,3,0.0265486725663716,3,541726,0.0829673832836048,GSE136831
098C,control,ATII,IL1R1,113,72,0.6371681415929203,387,541726,9.97873189134099,GSE136831
098C,control,ATII,IL1R2,113,5,0.0442477876106194,5,541726,0.1010371597772321,GSE136831
098C,control,ATII,IL1RAP,113,16,0.1415929203539823,18,541726,0.4001042009854528,GSE136831
098C,control,ATII,IL1RN,113,0,0.0,0,541726,0.0,GSE136831
098C,control,ATII,NLRP3,113,0,0.0,0,541726,0.0,GSE136831
098C,control,ATII,PYCARD,113,7,0.0619469026548672,8,541726,0.148457713820812,GSE136831
098C,control,ATII,SIGIRR,113,10,0.0884955752212389,10,541726,0.1450573294614591,GSE136831
098C,control,B,CASP1,213,8,0.0375586854460093,8,553174,0.1485002732526663,GSE136831
098C,control,B,GSDMD,213,11,0.0516431924882629,12,553174,0.1892584308094073,GSE136831
098C,control,B,IL1A,213,1,0.0046948356807511,1,553174,0.00376249052793,GSE136831
098C,control,B,IL1B,213,2,0.0093896713615023,2,553174,0.0371978833657999,GSE136831
098C,control,B,IL1R1,213,1,0.0046948356807511,1,553174,0.0252004062305484,GSE136831
098C,control,B,IL1R2,213,3,0.0140845070422535,5,553174,0.1035677543580761,GSE136831
098C,control,B,IL1RAP,213,4,0.0187793427230046,8,553174,0.0663019110996803,GSE136831
098C,control,B,IL1RN,213,1,0.0046948356807511,1,553174,0.0073345347301221,GSE136831
098C,control,B,NLRP3,213,3,0.0140845070422535,4,553174,0.0875118774874173,GSE136831
098C,control,B,PYCARD,213,24,0.1126760563380281,30,553174,0.4147208585592357,GSE136831
