cohort,view,resource,family,ligand,receptor,source,source_label,target,target_label,cell_floor,prior_count,n_control,n_IPF,difference_IPF_minus_control,ligand_component_difference,receptor_component_difference,loo_min,loo_max,inference
GSE135893,subtype,consensus,core,IL1B,IL1R1_IL1RAP,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,1.6494301995424108,1.9367743265523876,1.3620860725324362,1.0266765509058358,2.439812455877452,descriptive_no_p_value
GSE135893,subtype,consensus,core,IL1B,IL1R1_IL1RAP,macrophages,Macrophages,AT2,AT2,30,1.0,6,8,0.04952738263731149,0.5120443094223139,-0.4129895441476914,-0.1677035874167272,0.5714960615854885,descriptive_no_p_value
GSE135893,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.6596129057434892,1.9367743265523876,-0.617548515065411,0.15763451074268264,1.2084446548069936,descriptive_no_p_value
GSE135893,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Macrophages,AT2,AT2,30,1.0,6,8,-0.22342149999408178,0.5120443094223139,-0.9588873094104773,-0.5028657727259289,0.060269002850261266,descriptive_no_p_value
GSE135893,subtype,consensus,core,IL1B,ADRB2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,1.4661068596337765,1.9367743265523876,0.9954393927151651,1.1861047994956326,1.9763881212578918,descriptive_no_p_value
GSE135893,subtype,consensus,core,IL1B,ADRB2,macrophages,Macrophages,AT2,AT2,30,1.0,6,8,0.14177597097988315,0.5120443094223139,-0.2284923674625503,-0.11288990994704573,0.4632068956990425,descriptive_no_p_value
GSE135893,subtype,consensus,core,IL1B,SIGIRR,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,1.2104328057888196,1.9367743265523876,0.48409128502525256,0.5555559903084237,1.9487134832223365,descriptive_no_p_value
GSE135893,subtype,consensus,core,IL1B,SIGIRR,macrophages,Macrophages,AT2,AT2,30,1.0,6,8,0.08709419338796653,0.5120443094223139,-0.33785592264638176,-0.0846690365512881,0.33018179841350115,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CCL2,CCR1,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.4796670735702078,1.8759775250160935,1.0833566221243203,1.1356701660395565,2.052566727884189,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CCL2,CCR2,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.789716336998585,1.8759775250160935,1.7034551489810752,0.8468128292061152,2.5605814323296876,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CCL2,CCR10,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.2423085176689241,1.8759775250160935,0.6086395103217539,0.890307060629544,1.4269460398345841,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CCL2,CCR3,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,0.9670989372479468,1.8759775250160935,0.05822034947979837,0.6008950747073603,1.3330102487998574,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CCL2,CCR4,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.0426458985459792,1.8759775250160935,0.20931427207586317,0.6764420360053927,1.4085572100978898,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CCL2,CCR5,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.6141263907946337,1.8759775250160935,1.3522752565731748,1.1628066809002275,2.3342339298090122,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CCL2,ACKR1,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,2.499728064292049,1.8759775250160935,3.1234786035680036,2.318328652389014,2.7927395565935846,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CCL2,ACKR4,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.020058558595939,1.8759775250160935,0.1641395921757831,0.7120779780965729,1.2011122091316677,descriptive_no_p_value
GSE135893,subtype,consensus,core,AREG,EGFR_ERBB2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,1.2206888094365311,1.853221095868057,0.588156523005003,0.6540845572869296,1.7928879018207597,descriptive_no_p_value
GSE135893,subtype,consensus,core,AREG,ERBB3,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.7782615687230612,1.853221095868057,-0.296697958421934,-0.03783498587926104,1.474440222284116,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,CD4,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.0174789776551245,1.5604430649384895,0.47451489037175953,0.6375567050848678,1.391226208748888,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB3,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,2.1454064370312693,1.5604430649384895,2.7303698091240474,1.465013535369235,2.824422058418907,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB1,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.0425622845881897,1.5604430649384895,0.524681504237889,0.6676625973178707,1.3058171197816106,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,ITGAV,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.2020364368171563,1.5604430649384895,0.8436298086958196,0.8017371078607134,1.5622848020429734,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,ITGA5,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.1710503163229165,1.5604430649384895,0.7816575677073452,0.7704924098778694,1.5547404589932796,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,ITGA4,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.066478305447121,1.5604430649384895,0.5725135459557533,0.8561854588053173,1.3482577593225527,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,ACKR3,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,0.7804103661079234,1.5604430649384895,0.00037766727735677463,0.2025125021627998,1.2448597091589333,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,AVPR1A,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,0.9301919381046035,1.5604430649384895,0.29994081127071714,0.568310890560596,1.2152647943135912,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,0.7802215324692456,1.5604430649384895,1.7763568394002505e-15,0.4183404849252381,1.0652943886782333,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,CXCR3,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.1833865997742001,1.5604430649384895,0.8063301346099103,0.8161573288811157,1.4322424390136925,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,CCR4,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,0.884878668507177,1.5604430649384895,0.20931427207586317,0.623982974109971,1.1194588481427636,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,CXCR4,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,0.9577543662085146,1.5604430649384895,0.3550656674785371,0.7661360686914547,1.1223953215192068,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,GRM7,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,0.8285885622018712,1.5604430649384895,0.09673405946525149,0.46670751465786364,1.1136614184108589,descriptive_no_p_value
GSE135893,subtype,consensus,core,HBEGF,EGFR_ERBB2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.9327519855322066,1.2773474480594098,0.588156523005003,0.5993897103337664,1.1214988019736412,descriptive_no_p_value
GSE135893,subtype,consensus,core,HBEGF,ERBB2_ERBB4,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.8233324935637354,1.2773474480594098,0.36931753906806064,0.701867467748551,0.9627037183583136,descriptive_no_p_value
GSE135893,subtype,consensus,core,HBEGF,CD44,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.6497698217326233,1.2773474480594098,0.02219219540583861,0.45412325058786873,0.9661274880746138,descriptive_no_p_value
GSE135893,subtype,consensus,core,HBEGF,PRLR,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.7304086725709036,1.2773474480594098,0.18346989708239891,0.5590218657931398,1.0447789403925292,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CCL2,ACKR2,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,0.7011504842771679,1.8759775250160935,-0.4736765564617591,0.5539378342031345,0.8188173181032119,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,DPP4,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,2.1075588850693086,1.5604430649384895,2.6546747052001276,1.8398119082708342,2.483724622396793,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,ENG,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.09411025054134114,-0.2216420496395637,0.40986255072224687,0.022933079824599467,0.19650630186214624,descriptive_no_p_value
GSE135893,subtype,consensus,core,HBEGF,CD9,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,1.3696938946376624,1.2773474480594098,1.4620403412159177,1.1009858516726378,1.8723157595985604,descriptive_no_p_value
GSE135893,subtype,consensus,core,HBEGF,CD82,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.8278905592097132,1.2773474480594098,0.3784336703600175,0.6367216581274509,0.9883306849466411,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,CAV1,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.2756959422187819,-0.2216420496395637,0.7730339340771248,0.17517107072531246,0.4447586405541344,descriptive_no_p_value
GSE135893,subtype,consensus,exploratory,CXCL12,SDC4,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.1670132011147523,1.5604430649384895,0.7735833372910159,0.9092801030106452,1.3174856729727606,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,LPP,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.44725620039095304,-0.2216420496395637,1.1161544504214689,0.3395371183835554,0.6221698734910657,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,IL1B,IL1R2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.49420889319480743,1.9367743265523876,-0.9483565401627729,0.2753546995132412,0.9014785415986912,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,IL1B,IL1R2,macrophages,Macrophages,AT2,AT2,30,1.0,6,8,0.010333237950766794,0.5120443094223139,-0.491377833520781,-0.26911103478108034,0.29402374079510984,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,AREG,EGFR,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.841015569299298,1.853221095868057,-0.17118995726946107,0.05061390123422349,1.3387943311666657,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,HBEGF,EGFR,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.5530787453949735,1.2773474480594098,-0.17118995726946107,0.4927346819193268,0.6232738736351182,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,HBEGF,ERBB4,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.8233324935637354,1.2773474480594098,0.36931753906806064,0.701867467748551,0.9627037183583136,descriptive_no_p_value
GSE135893,subtype,cellchatdb,exploratory,CXCL12,ACKR3,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,0.7804103661079234,1.5604430649384895,0.00037766727735677463,0.2025125021627998,1.2448597091589333,descriptive_no_p_value
GSE135893,subtype,cellchatdb,exploratory,CCL2,CCR2,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,1.789716336998585,1.8759775250160935,1.7034551489810752,0.8468128292061152,2.5605814323296876,descriptive_no_p_value
GSE135893,subtype,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,0.9577543662085146,1.5604430649384895,0.3550656674785371,0.7661360686914547,1.1223953215192068,descriptive_no_p_value
GSE135893,subtype,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,2.499728064292049,1.8759775250160935,3.1234786035680036,2.318328652389014,2.7927395565935846,descriptive_no_p_value
GSE135893,subtype,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,Myofibroblasts,macrophages,Macrophages,30,1.0,3,6,0.7011504842771679,1.8759775250160935,-0.4736765564617591,0.5539378342031345,0.8188173181032119,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.6987302455831523,0.0353744186338707,1.3620860725324362,0.21350672592460507,1.2750554931647013,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,Macrophages,AT2,AT2,30,1.0,6,8,-0.3060310212418935,-0.1990724983360943,-0.4129895441476914,-0.577323967828486,0.15887542096739704,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,1.6494301995424108,1.9367743265523876,1.3620860725324362,1.0266765509058358,2.439812455877452,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,Macrophages,AT2,AT2,30,1.0,6,8,0.04952738263731149,0.5120443094223139,-0.4129895441476914,-0.1677035874167272,0.5714960615854885,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,TGFB1,TGFBR1_TGFBR2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.14707377385093512,-0.2216420496395637,0.5157895973414348,-0.03067639010517098,0.2725115265898168,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,IL1A,IL1R2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,-0.456491060764451,0.0353744186338707,-0.9483565401627729,-0.693447920971249,-0.2324994371518283,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,IL1A,IL1R2,macrophages,Macrophages,AT2,AT2,30,1.0,6,8,-0.34522516592843777,-0.1990724983360943,-0.491377833520781,-0.5556162182697031,-0.07854817252708962,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,TGFB1,ACVR1B_TGFBR2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.6406286386264872,-0.2216420496395637,1.5028993268925377,0.2995586645312951,0.9526101650738727,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,TGFB1,ACVR1C_TGFBR2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,-0.01738103335001817,-0.2216420496395637,0.18687998293952657,-0.10620515764330296,0.03551599990858323,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,-0.004095402116537805,-0.2216420496395637,0.2134512454064872,-0.17480819691675364,0.1625619658078934,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,AREG,EGFR_ERBB2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,1.2206888094365311,1.853221095868057,0.588156523005003,0.6540845572869296,1.7928879018207597,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,HBEGF,EGFR_ERBB2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.9327519855322066,1.2773474480594098,0.588156523005003,0.5993897103337664,1.1214988019736412,descriptive_no_p_value
GSE135893,subtype,cellchatdb,core,HBEGF,ERBB2_ERBB4,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,1.0,3,6,0.8233324935637354,1.2773474480594098,0.36931753906806064,0.701867467748551,0.9627037183583136,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,30,0.5,3,3,1.3904733422465507,2.181541640606294,0.5994050438868079,1.2067087029731365,1.6159087242344916,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,FGF10,FGFR2,fibroblasts,__broad__,AT2,__broad__,30,0.5,3,3,1.1216469871526606,2.181541640606294,0.061752333699025996,0.655504085631287,1.358972708041057,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,FGF10,FGFRL1,fibroblasts,__broad__,AT2,__broad__,30,0.5,3,3,1.1359330685364484,2.181541640606294,0.09032449646660323,0.5624121721437507,1.6483557139716785,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,ITGAV_ITGB6,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.04959779710842138,-0.2783959376251408,0.17920034340829782,-0.36340774668105524,0.2740118226604391,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.6416085519764945,-0.2783959376251408,1.5616130415781302,0.4175844966873905,0.8101490494935302,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.043025101832168566,-0.2783959376251408,0.36444614128947705,-0.17228939178039404,0.2014654181052613,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.07475142292647963,-0.2783959376251408,0.12889309177217978,-0.24656823997119215,0.1271865699144623,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,ACVR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.20029479103177117,-0.2783959376251408,-0.12219364443839975,-0.37288880477541486,-0.03665364598015408,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,ACVR1C_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.5344203138133361,-0.2783959376251408,-0.7904446900015326,-0.8187027132037232,-0.027969213944448512,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,EGFR,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.1287645138329907,-0.2783959376251408,0.020866909959159408,-0.32292158200634713,0.02494930667175055,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,ITGB3,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.14166281756004562,-0.2783959376251408,-0.004929697494951313,-0.32780260341905176,0.18457224549309537,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,ITGB1,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.2516915735784986,-0.2783959376251408,0.7817790847821406,0.1980642247182871,0.3549907496160678,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,ITGB5,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.22831955993678843,-0.2783959376251408,-0.17824318224843427,-0.2999046574325206,-0.18645022474399298,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,ITGB8,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.15585658513174927,-0.2783959376251408,0.5901091078886376,-0.19917666662351774,0.4155288411429998,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,SDC2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.10064527642867471,-0.2783959376251408,0.479686490482492,0.022396566310676214,0.2106270974107609,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,ACVRL1,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.418129919045656,-0.2783959376251408,-0.5578639004661721,-0.552932958161505,-0.27421142406797827,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,CXCR4,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.6048673758901373,-0.2783959376251408,1.4881306894054145,0.20095286768753073,1.306911931713751,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,TGFBR3,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.4804859728384674,-0.2783959376251408,-0.6825760080517931,-0.8292371774257719,-0.2506362115285521,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,VASN,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.25803846380632045,-0.2783959376251408,-0.2376809899875001,-0.45578548511267414,-0.04963783717048642,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.45564231842600744,0.518027403700823,0.39325723315118966,0.19433693684978826,0.9660032628584752,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,30,0.5,6,8,-0.3755612976189706,-0.21920616039075713,-0.5319164348471841,-0.6711807749890155,0.1630742642948695,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1A,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,0.5499677200740635,-0.2659834048186833,1.36591884496681,0.3121978193599776,0.7269187900338226,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1A,IL1R2_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.08802689734772273,0.518027403700823,-0.34197360900537777,-0.20536196393094897,0.44614762348761916,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1A,IL1R2_IL1RAP,macrophages,__broad__,AT2,__broad__,30,0.5,6,8,-0.7505031462567341,-0.21920616039075713,-1.2818001321227106,-0.9996752607634906,-0.4977382163700764,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1A,IL1R2_IL1RAP,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,0.21472452390203467,-0.2659834048186833,0.6954324526227527,0.028396557378001952,0.4717949276724599,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,1.2338998193144173,2.0745424054776436,0.39325723315118966,0.8890818005192216,1.8861954340265337,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,30,0.5,6,8,-0.01581179024078505,0.5002928543656138,-0.5319164348471841,-0.24890533710266727,0.5723612757395165,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1B,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,1.6012805953807439,1.8366423457946768,1.36591884496681,0.7399640360458052,2.614686353319588,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.8662843982361332,2.0745424054776436,-0.34197360900537777,0.6365954120937998,1.2352554395665196,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,__broad__,AT2,__broad__,30,0.5,6,8,-0.3907536388785484,0.5002928543656138,-1.2818001321227106,-0.708971887634712,-0.053813030133197604,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1B,IL1R2_IL1RAP,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,1.2660373992087148,1.8366423457946768,0.6954324526227527,0.4841464213344293,2.4271461384287027,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1B,ADRB2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,2.3157974123573797,2.0745424054776436,2.5570524192371153,2.0524366558082434,2.8046005690071283,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1B,ADRB2,macrophages,__broad__,AT2,__broad__,30,0.5,6,8,0.13426414398657283,0.5002928543656138,-0.23176456639246723,-0.11683136295427765,0.4615085028387744,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1B,ADRB2,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,2.535873047780756,1.8366423457946768,3.235103749766835,1.7964510511992695,3.7087906061413207,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1B,SIGIRR,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.9089638300035041,2.0745424054776436,-0.25661474547063623,0.42131184633308116,1.4399764079054336,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1B,SIGIRR,macrophages,__broad__,AT2,__broad__,30,0.5,6,8,0.08076471487868808,0.5002928543656138,-0.3387634246082385,-0.08703107467064175,0.3290730246034128,descriptive_no_p_value
GSE135893,broad,consensus,core,IL1B,SIGIRR,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,0.55656651183513,1.8366423457946768,-0.7235093221244169,-0.09146406305070487,1.2871809889819552,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CCL2,CCR1,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.8879418937777732,2.7686116686744207,1.0072721188811213,1.4237167112556506,2.414546140686559,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,2.1135557591503664,2.7686116686744207,1.4584998496263122,1.0734817739502374,2.8345895988779706,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CCL2,CCR10,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.859077996771036,2.7686116686744207,0.9495443248676501,1.2791949609109556,2.2476505794806436,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CCL2,CCR3,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.373206710521553,2.7686116686744207,-0.02219824763131406,0.8476506479714248,1.66533228970926,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CCL2,CCR4,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.4935914906872954,2.7686116686744207,0.2185713127001705,0.968035428137167,1.7857170698750022,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CCL2,CCR5,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,2.05186224450613,2.7686116686744207,1.3351128203378377,1.4941663872881765,2.7108622848615367,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CCL2,ACKR1,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,3.294756954331646,2.7686116686744207,3.8209022399888704,3.150743172040042,3.5925411787022687,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CCL2,ACKR4,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.1969877789400738,2.7686116686744207,-0.3746361107942735,0.8757364996414472,1.5847022940352797,descriptive_no_p_value
GSE135893,broad,consensus,core,AREG,EGFR_ERBB2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.7231832769462772,1.8441386964332382,-0.3977721425406848,0.032745913809744565,1.1345017497707346,descriptive_no_p_value
GSE135893,broad,consensus,core,AREG,EGFR_ERBB2,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,1.0817784756038735,2.5234974466099844,-0.35994049540223605,0.7722284304575577,1.498615644342146,descriptive_no_p_value
GSE135893,broad,consensus,core,AREG,ERBB3,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.18938393665524078,1.8441386964332382,-2.2229065697437207,-0.975248543526356,0.3035503308756562,descriptive_no_p_value
