gene,t,pval,pval_adj,mean_logCPM_homeostasis,mean_logCPM_H1N1,log2FC_H1N1_vs_homeostasis
Cdc42ep2,1.215287780413381,0.29056977184612526,0.9992132031473282,3.860329281571736,3.781092880899144,-0.07923640067259186
Stk26,1.279482028775377,0.2905915304914518,0.9992132031473282,1.9083195642064976,1.7754299278303127,-0.1328896363761849
D530018E20Rik,1.892932041920634,0.29064057725295844,0.9992132031473282,2.7332888584554844,2.174350071887143,-0.5589387865683415
Zeb1,1.7175773225986648,0.2907523129688349,0.9992132031473282,4.960745681760715,4.787232168068529,-0.17351351369218548
Gm17021,1.6820236909364745,0.2907528856303078,0.9992132031473282,0.2733458927572646,0.21214368042461498,-0.061202212332649636
Gm10335,-1.7374295542172296,0.29077268690835406,0.9992132031473282,0.14130763350127934,0.22157219487458205,0.0802645613733027
Gm13054,1.9895624256634017,0.2908492899410871,0.9992132031473282,0.36115381970133525,0.1873871090025592,-0.17376671069877606
Gpc1,-1.6556565875271636,0.2910538203127738,0.9992132031473282,1.9218659834964829,2.1065977289657156,0.18473174546923277
Adrb1,1.6354711718282755,0.2910621157279692,0.9992132031473282,4.701922481085151,4.44566608164019,-0.25625639944496115
Klra3,-1.2044079093222886,0.2910703258745146,0.9992132031473282,0.3444128834749933,0.43732539245360813,0.0929125089786148
A530095I07Rik,-1.2719068186512872,0.2911346330435643,0.9992132031473282,0.08163030503948246,0.10900713089765046,0.027376825858168002
Tigit,-1.565379454726095,0.29115181935545176,0.9992132031473282,0.04541898526988646,0.08051236004157188,0.035093374771685414
Gm44997,1.6092020295692597,0.2911778004168363,0.9992132031473282,0.4262542220260266,0.33081924948279456,-0.09543497254323202
Spink2,1.3921681257135077,0.291217125000633,0.9992132031473282,0.9510899701250121,0.7742796691293204,-0.17681030099569162
4930413G21Rik,-1.6413901569431824,0.29122111097646963,0.9992132031473282,0.1934807206758713,0.24385026158264206,0.05036954090677076
Casp12,-1.8905473503195807,0.2912999434479819,0.9992132031473282,2.970042551789981,3.3800652193400915,0.4100226675501104
Fzd10,-1.154522706040399,0.2913489518198737,0.9992132031473282,0.18436137416587395,0.21995018605488684,0.03558881188901289
Cysltr2,1.8188013578796338,0.29137968402948544,0.9992132031473282,1.2267399164849497,0.9035421438610224,-0.32319777262392735
Gm44423,1.8157597336800593,0.29139788949140405,0.9992132031473282,2.2939764950397903,1.8436867020246381,-0.45028979301515215
Col6a1,-1.5063074386083197,0.2914421013939965,0.9992132031473282,4.980536560003143,5.230826232263609,0.2502896722604655
AI646519,1.0799341190414502,0.2914470914391578,0.9992132031473282,0.023831350448171862,0.017162051616041823,-0.006669298832130039
Gm29788,1.0834530217081553,0.2915004081304875,0.9992132031473282,0.023831350448171862,0.01911474284729375,-0.004716607600878112
Ppara,-1.1827007878213105,0.291576289877628,0.9992132031473282,0.8437098737985435,0.9161793346293556,0.07246946083081218
Gm32296,-1.6588030438368535,0.29163050678657937,0.9992132031473282,0.011153705609691157,0.031188277436699684,0.020034571827008525
Gpr39,-1.771336948393529,0.2916453273763186,0.9992132031473282,0.6902507834663483,0.9636647288270699,0.2734139453607216
Catsperd,1.6523210283631362,0.2916875406088644,0.9992132031473282,0.23914724839502743,0.14538949606501572,-0.09375775233001171
Phf13,1.7513424298310933,0.29180696531455447,0.9992132031473282,3.26535126902541,3.048164975942391,-0.21718629308301862
Dlx4,-1.2420867472525765,0.2918917452904896,0.9992132031473282,0.08163030503948246,0.10921396161817828,0.027583656578695825
Dydc2,-1.6245678939823622,0.2919117409066397,0.9992132031473282,0.54842729515435,0.9173744712817671,0.3689471761274171
Gm44641,1.9335379760854758,0.2919670944435091,0.9992132031473282,0.03619548275021445,0.008916954219156859,-0.02727852853105759
C730002L08Rik,-1.3571643269222706,0.29200242576478225,0.9992132031473282,0.10057735205815116,0.1448356555431292,0.04425830348497803
Lsamp,1.8881603104033144,0.29206240846532255,0.9992132031473282,1.256192252792023,0.7254595943537043,-0.5307326584383187
Lrrc27,-1.6373035817195754,0.2920767909566017,0.9992132031473282,0.9606752335173045,1.1305003274025176,0.16982509388521305
Gm8801,-1.4789786380035768,0.2921557556748168,0.9992132031473282,0.409079815320444,0.6100443763016862,0.20096456098124216
Nin,1.710220926555542,0.2921850977273867,0.9992132031473282,4.404486873383883,4.212916272234994,-0.19157060114888846
Gm37320,1.7785313682998698,0.29219785196473397,0.9992132031473282,2.021318603482741,1.6644272003907339,-0.3568914030920072
Gm7530,-1.663407613032002,0.29222065844107165,0.9992132031473282,0.022064020466796324,0.06171482017965339,0.039650799712857066
Odad2,-1.1408798168353782,0.29222814779315975,0.9992132031473282,0.8845613204281125,1.0331548014600251,0.1485934810319126
Abcb9,1.8801351332903922,0.29228759323601544,0.9992132031473282,1.8767831402171766,1.6112092544877028,-0.2655738857294738
Gm41750,1.3209494604593655,0.2922940489393316,0.9992132031473282,0.08163030503948246,0.054543223127067025,-0.027087081912415434
Fga,-1.1790674832670869,0.2924694316280761,0.9992132031473282,0.05343537181210932,0.148896496324944,0.09546112451283469
Gm42937,1.60572262128111,0.29247341090220647,0.9992132031473282,2.1003544073821443,1.9219817103129178,-0.17837269706922654
Boll,-1.4224378958654318,0.2926546139940203,0.9992132031473282,0.012677644838480703,0.03408018422054692,0.021402539382066217
Ddhd1,1.1403057496225357,0.29267265255278857,0.9992132031473282,3.7377396593241663,3.6586730062600354,-0.07906665306413085
Plat,-1.9081616433177728,0.29267551445524453,0.9992132031473282,3.938043661516306,4.520573910035773,0.5825302485194666
P2ry1,-1.4652973528317486,0.29276395366268854,0.9992132031473282,0.9313499170741142,1.1432826482285952,0.21193273115448097
Gm37760,1.7074800857056271,0.2927703106194637,0.9992132031473282,2.2430086394754642,1.8755592802336003,-0.36744935924186395
Tbc1d10c,1.738864217975828,0.29281636037322134,0.9992132031473282,1.840039453343043,1.3797489137886119,-0.4602905395544312
Platr29,-1.4798997638478932,0.292817968304804,0.9992132031473282,0.012677644838480703,0.034313288363053654,0.02163564352457295
Gm48780,-1.1082127051805795,0.29282228750278794,0.9992132031473282,0.15596078754899972,0.17594655570774642,0.019985768158746697
1700088E04Rik,-1.5144856833765454,0.2928406131754071,0.9992132031473282,1.7363982485245684,2.086429803358701,0.35003155483413284
Osmr,-1.9207053379751033,0.2928978609317917,0.9992132031473282,3.7500774070789795,4.060236956721497,0.3101595496425178
Hint3,-1.7296103595254408,0.29291431347766483,0.9992132031473282,3.110475131957344,3.296736299784744,0.1862611678274
D030047H15Rik,1.248313595736072,0.2929566031319843,0.9992132031473282,0.057783117571929055,0.04471551974038302,-0.013067597831546034
A230087F16Rik,-1.1963803318219,0.2929727533164202,0.9992132031473282,0.8016458691946009,0.8830526278590057,0.08140675866440483
Gm7008,-1.7607984572925979,0.29297908972401154,0.9992132031473282,0.26462682753874245,0.377981048393355,0.11335422085461255
R3hdm2,-1.4912427232933845,0.293001432673336,0.9992132031473282,4.363884636276397,4.44448707304187,0.08060243676547252
Igsf9b,1.6673844611939541,0.29301354418979453,0.9992132031473282,1.1201964963937467,0.8866448946246096,-0.23355160176913714
Eid1,-1.6877733132041153,0.29306998030176357,0.9992132031473282,5.02775177041515,5.2724243541274,0.24467258371225054
Gm47918,-1.0762633860824853,0.2931372257151938,0.9992132031473282,0.023831350448171862,0.03593771579702559,0.012106365348853732
Gm48855,-1.6617596078127388,0.2931398522584596,0.9992132031473282,0.7730314929890933,0.984966079060986,0.21193458607189264
Gm48899,-1.389878790790879,0.29314057747525446,0.9992132031473282,0.20243671706993277,0.2647655715485964,0.06232885447866365
Gm37893,1.596188673752256,0.2932066787776711,0.9992132031473282,1.4367920205746791,1.2142534902342634,-0.2225385303404157
Runx2os2,1.0835879679322338,0.2932658723306069,0.9992132031473282,0.047105797607319616,0.03898921874928924,-0.008116578858030375
Gm42852,-1.2624125627579055,0.29327633357984445,0.9992132031473282,0.14335324247052844,0.1814145045234867,0.03806126205295826
Rpl31-ps15,1.7195531446896772,0.2933696587653943,0.9992132031473282,0.291688920888138,0.13049405925077462,-0.1611948616373634
Gm15575,1.5996756644583847,0.293420880714265,0.9992132031473282,0.13608931083499373,0.08468576339650213,-0.0514035474384916
Ropn1l,-1.6428386273581708,0.29346890496527417,0.9992132031473282,1.169830625551597,1.4024703791780702,0.23263975362647327
Zcchc4,1.7394441338717388,0.29349217532409644,0.9992132031473282,2.2561389389630877,2.126384675713793,-0.1297542632492945
AA474408,1.130023776670031,0.2935355487613744,0.9992132031473282,0.855081544703095,0.7984046098980437,-0.056676934805051316
Gm48961,1.7268792099694943,0.293577159574183,0.9992132031473282,0.796208933329041,0.6417694923672866,-0.15443944096175433
5033430I15Rik,-1.7040999072788103,0.29368413162293183,0.9992132031473282,1.0968123646564232,1.3210760358386155,0.22426367118219237
Itpk1,1.7317704098606523,0.29370513891864003,0.9992132031473282,2.7081220275557163,2.4929829044896334,-0.21513912306608285
E030025P04Rik,1.704974703585499,0.293711479755709,0.9992132031473282,0.5847810585747707,0.3947003075984961,-0.19008075097627458
Tet3,1.834009590381554,0.2937391093510302,0.9992132031473282,4.430601963908203,4.136230092904347,-0.29437187100385653
Gm38355,1.8663417899384795,0.29376104764185845,0.9992132031473282,0.4647734880061979,0.3172913205451357,-0.14748216746106219
Gm13217,-1.460011893980152,0.293777195331101,0.9992132031473282,0.012677644838480703,0.03417918162339809,0.02150153678491739
Amacr,-1.9341262944590003,0.29382593501627174,0.9992132031473282,2.0302704816618506,2.360056365342149,0.3297858836802985
Lpar1,-1.722360712129246,0.2940729633704979,0.9992132031473282,3.408990841110487,3.651913376896423,0.24292253578593614
Gm4596,-1.3321740253485412,0.2941262986061622,0.9992132031473282,0.012677644838480703,0.033832030978485673,0.02115438614000497
Gm43653,1.6546080121243532,0.2941265155777589,0.9992132031473282,0.23601578507674525,0.17776775461035638,-0.05824803046638888
Eif5a2,-1.739954970152845,0.2943171691269756,0.9992132031473282,1.7233189140943814,1.9778513703519323,0.25453245625755083
Vmn1r90,1.5608038620671416,0.29442843038671124,0.9992132031473282,0.523567033805966,0.41583521491456915,-0.10773181889139688
Gucy1b1,1.5435444706985966,0.2945100670308243,0.9992132031473282,4.003221248791185,3.790810094563739,-0.21241115422744583
Acsl1,1.4276013013380198,0.2945245544955054,0.9992132031473282,3.2449326993823897,3.1377706241470094,-0.10716207523538035
Gm48063,-1.079097940392078,0.29456574775128863,0.9992132031473282,0.11383454571200527,0.1334415259056494,0.019606980193644125
1110032A03Rik,-1.473965292268605,0.29466755231456354,0.9992132031473282,3.0349826899926295,3.196697196463225,0.1617145064705956
Gm47695,1.739179662087979,0.2946824299159473,0.9992132031473282,0.03619548275021445,0.010723145572899382,-0.025472337177315063
Gm24666,1.0775225570435731,0.2947000977999175,0.9992132031473282,0.023831350448171862,0.01938316409190795,-0.0044481863562639105
Gm43744,1.9061199600855374,0.29477418902829305,0.9992132031473282,0.03619548275021445,0.009268753903279197,-0.026926728846935248
A830052D11Rik,-1.3847707941201917,0.2948831371137935,0.9992132031473282,0.1667274096803802,0.20033585633858375,0.03360844665820356
Gm17046,-1.3848758567300103,0.2948907739303465,0.9992132031473282,0.011153705609691157,0.02979057383051884,0.018636868220827683
C330011M18Rik,-1.612718790109379,0.29499272181838704,0.9992132031473282,1.260835185605828,1.4146924927520799,0.1538573071462519
Mitf,-1.1788707784893733,0.2950621574199736,0.9992132031473282,2.624157820540276,2.713125237257147,0.08896741671687103
Gm19972,1.7336906964576717,0.2951121379679049,0.9992132031473282,0.156890383723813,0.1020910049881485,-0.0547993787356645
RP23-301N20.5,1.7050846139761717,0.29520570040680205,0.9992132031473282,0.03474166530527703,0.01772912557354972,-0.01701253973172731
Kncn,1.873654793655797,0.2952089097469434,0.9992132031473282,0.26462682753874245,0.14730567465899821,-0.11732115287974423
C9orf72,-1.2186158168591945,0.2952325783173252,0.9992132031473282,2.4519969865820315,2.5141124857740964,0.06211549919206494
Ttll6,-1.167694807270619,0.2953265391744458,0.9992132031473282,0.7055237695200114,0.8380986307508502,0.13257486123083884
Gm44607,-1.5704059862270636,0.29533734760760294,0.9992132031473282,0.012677644838480703,0.0347202783935126,0.022042633555031894
H1f6,-1.6335599718863028,0.2953979107502335,0.9992132031473282,0.022064020466796324,0.06114952580909395,0.03908550534229763
Plek2,-1.5874313237957092,0.2955588868517496,0.9992132031473282,0.650785966112785,0.9566709899975878,0.30588502388480276
Hba-a2,-1.6155205904786365,0.2955659437022177,0.9992132031473282,0.8978200795664335,2.1879596586474532,1.2901395790810197
4833407H14Rik,1.8876337594899932,0.2956009203592954,0.9992132031473282,1.484019605354976,0.9393315999386239,-0.544688005416352
Gm11969,1.8642007799329892,0.29564564156160356,0.9992132031473282,0.8871491551261257,0.5310958663115695,-0.3560532888145562
Galr2,-1.312347342304901,0.29569225902470464,0.9992132031473282,0.012677644838480703,0.033751485315206546,0.021073840476725843
Rpain,-1.8898023106583761,0.2957045490621671,0.9992132031473282,2.90685145838787,3.2371916935086884,0.33034023512081845
Myo16,-1.0707053394174901,0.2958076380826599,0.9992132031473282,0.10232433642018603,0.11929135389693837,0.016967017476752347
Gm36423,1.443632620363431,0.2958738540458743,0.9992132031473282,0.3695456564431997,0.2939092444654601,-0.07563641197773963
Gm48377,1.7796199085039996,0.2959150671228044,0.9992132031473282,0.11484577409969815,0.06205111328227758,-0.05279466081742057
Tceal9,-1.785977680152109,0.2959232978934026,0.9992132031473282,4.830092280365699,5.110759753384856,0.2806674730191565
Usp34,1.0691974270058886,0.29607433206528583,0.9992132031473282,4.724994292828405,4.689617962113257,-0.03537633071514801
Gm11464,-1.6432018711808383,0.2961061737068905,0.9992132031473282,0.012677644838480703,0.03517682376835757,0.022499178929876865
Gm5837,1.0691345954374305,0.2961437678966269,0.9992132031473282,0.1238689964694441,0.11000771129242412,-0.013861285177019983
Gm43314,1.3001891868310362,0.2961528325314551,0.9992132031473282,0.32684922945500194,0.2680425320710715,-0.05880669738393046
Urah,-1.685529176465914,0.29619908827152147,0.9992132031473282,1.1499919683993602,1.6928020146950293,0.5428100462956691
Gm43201,1.7656903469778578,0.2964621512190181,0.9992132031473282,1.3922295200285186,1.1369454566010777,-0.2552840634274409
Gm12850,1.8800518079340347,0.29661535142053247,0.9992132031473282,0.03619548275021445,0.009570876151045907,-0.02662460659916854
Suclg2,1.1176890593922002,0.2966325011106611,0.9992132031473282,3.598195468123566,3.5515418931639506,-0.04665357495961553
Snx7,-1.766502238775782,0.2966945198585278,0.9992132031473282,2.894698407856037,3.205066990947322,0.310368583091285
Gm10118,1.5593796849249002,0.2967513619388385,0.9992132031473282,0.05917154995539933,0.03316148833256283,-0.026010061622836506
Tspan18,1.7445898039495231,0.2967664789251232,0.9992132031473282,4.962372903780734,4.691548511767779,-0.2708243920129547
Tekt1,-1.1625408732069598,0.2967995469101549,0.9992132031473282,1.708623882997872,1.903806562472992,0.19518267947512014
9930111J21Rik2,1.4853968894888092,0.296825428669652,0.9992132031473282,5.00887050461623,4.808626453657913,-0.20024405095831632
H2-Q7,-1.7107898876423153,0.2968323525399124,0.9992132031473282,5.548371349506732,6.0190953359579575,0.47072398645122515
Prdm9,1.1018356982964712,0.29689751535853437,0.9992132031473282,0.9104889164572545,0.8703556818834715,-0.04013323457378304
B830012L14Rik,1.9371103385012614,0.29702764309097995,0.9992132031473282,0.5685886296629908,0.27433155224095,-0.2942570774220408
Gm36328,-1.5814906199619996,0.2970383489999951,0.9992132031473282,0.12584934823787705,0.19447481258840743,0.06862546435053038
E230016K23Rik,1.0883364920700997,0.2970433171287045,0.9992132031473282,0.4941214871641529,0.4203312566826176,-0.07379023048153527
Gm48624,1.816683814550915,0.2970506773376515,0.9992132031473282,0.9452128366013182,0.7043854918879454,-0.24082734471337275
Atad3aos,1.0680092148569953,0.29709406551118384,0.9992132031473282,0.8263187059449222,0.7802767416949343,-0.046041964249987855
Mlip,-1.181992771329917,0.2971288946044382,0.9992132031473282,0.012677644838480703,0.0347047546842177,0.022027109845736997
Gm37701,1.6834098252166392,0.297201956576186,0.9992132031473282,1.0545551614672248,0.7984297431751888,-0.25612541829203606
D030068K23Rik,-1.107450045766293,0.29722677208071485,0.9992132031473282,0.011153705609691157,0.03367269509636229,0.02251898948667113
