group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
5,Ahnak,35.562725,2.703465,5.283090282746164e-277,5.675447787744779e-273,1.0,0.8797069000610624
5,Cryab,34.42475,2.9016786,1.0751120367083277e-259,6.929742143807196e-256,0.9935979513444302,0.6590677793608793
5,Hs2st1,34.31638,2.6514242,4.471529280474355e-258,2.401807427518792e-254,0.9884763124199744,0.6727050681864442
5,Crip2,34.205456,2.004924,2.0060457577655592e-256,9.235834668752635e-253,0.998719590268886,0.916955017301038
5,Ager,34.096817,3.068232,8.222899887290988e-255,3.3125952195951748e-251,1.0,0.964787299002646
5,Msn,33.812984,2.5065606,1.2710142643430794e-250,4.5513608568054184e-247,0.9974391805377721,0.788520252391614
5,Emp2,33.67299,2.6423488,1.4370745392075661e-248,4.210367113598313e-245,1.0,0.9531854264197028
5,Rtkn2,33.65183,3.4460585,2.9316381800553135e-248,7.873402938901886e-245,0.9756722151088348,0.3167107673519235
5,Clic3,33.595894,2.3927157,1.9260025908567826e-247,4.7747085767794147e-244,0.9935979513444302,0.8151842051699573
5,Lmo7,33.02209,2.455176,3.914768501387303e-239,7.421479956629999e-236,0.9961587708066582,0.8190514960309383
5,Col4a4,32.90949,2.9368792,1.607921150202523e-237,2.8788934904848286e-234,0.9910371318822023,0.517606350498677
5,Tppp3,32.840405,2.7867792,1.561365263265721e-236,2.6484041949751395e-233,0.9487836107554417,0.5695094646855282
5,Clic5,32.453526,3.3805733,4.830714019934925e-231,7.413535782593465e-228,0.9974391805377721,0.5847750865051903
5,Myo1b,32.443176,2.589133,6.760018072686215e-231,9.90281192938779e-228,0.9807938540332907,0.6409525748015469
5,Sec14l3,32.3269,2.8697355,2.9304085639949177e-229,3.935050300017842e-226,0.9910371318822023,0.6073682067982903
5,Anxa5,32.135983,2.160533,1.386523926804865e-226,1.7873957245226875e-223,0.9910371318822023,0.8849989822918787
5,Myl6,31.973421,1.2642896,2.5536864438442706e-224,3.0481558041560427e-221,0.9974391805377721,0.986159169550173
5,Col4a3,31.946121,3.055252,6.1160021690023485e-224,7.039518496521703e-221,0.9859154929577465,0.42662324445349076
6,Slc34a2,45.843227,3.4202168,0.0,0.0,1.0,0.5519807923169268
6,Lamp3,43.354393,2.7568622,0.0,0.0,0.999345977763244,0.5438175270108043
6,Scd1,41.47632,3.381445,0.0,0.0,1.0,0.6600240096038416
6,Ank3,41.034267,2.0384352,0.0,0.0,0.9947678221059516,0.6129651860744297
6,Cpm,40.868065,2.450403,0.0,0.0,0.9718770438194899,0.4518607442977191
6,Hc,40.518364,2.847618,0.0,0.0,0.9914977109221713,0.4943577430972389
6,Abca3,40.38634,1.8616937,0.0,0.0,0.9980379332897319,0.7418967587034814
6,Fasn,40.260563,2.2248647,0.0,0.0,0.9941137998691956,0.5963985594237695
6,Mme,39.910954,2.2034178,0.0,0.0,0.9758011772400261,0.4883553421368547
6,Il33,39.700104,2.563917,0.0,0.0,0.960758665794637,0.41008403361344536
6,Ppp1r14c,39.42366,2.2350874,0.0,0.0,0.9973839110529757,0.5157262905162064
6,Car8,39.39743,2.283195,0.0,0.0,0.9797253106605625,0.4744297719087635
6,Acly,39.34622,1.8428464,0.0,0.0,0.9758011772400261,0.6110444177671068
6,Cbr2,39.24597,2.8003697,0.0,0.0,0.9960758665794637,0.5375750300120048
6,Chil1,39.19848,3.0561514,0.0,0.0,0.9967298888162197,0.5255702280912365
6,Sftpb,38.897724,3.2126114,0.0,0.0,1.0,0.6079231692677071
6,Slco4c1,38.42995,2.111478,0.0,0.0,0.9522563767168084,0.4391356542617047
6,Acsl4,38.179775,1.7999148,0.0,0.0,0.9921517331589274,0.6813925570228091
6,Dram1,38.064568,2.0220954,0.0,0.0,0.9986919555264879,0.6458583433373349
6,Mid1ip1,37.820705,2.0921762,0.0,0.0,0.9666448659254414,0.5663865546218487
7,Vegfa,43.237335,3.8902688,0.0,0.0,1.0,0.7905349794238683
7,Pmp22,42.221554,4.150622,0.0,0.0,0.9976019184652278,0.4458847736625514
7,Hopx,41.93788,4.811454,0.0,0.0,1.0,0.5306584362139918
7,Igfbp2,41.375786,5.65911,0.0,0.0,0.9580335731414868,0.16666666666666666
7,Spock2,41.113125,4.1166644,0.0,0.0,0.9856115107913669,0.27901234567901234
7,Pdpn,40.701485,3.7530005,0.0,0.0,0.9832134292565947,0.3374485596707819
7,Sparc,40.43716,3.3696182,0.0,0.0,1.0,0.8746913580246913
7,Ager,40.132534,3.390167,0.0,0.0,1.0,0.9644032921810699
7,Sema3e,39.852352,3.7874033,0.0,0.0,0.9808153477218226,0.29979423868312755
7,Abca5,39.82903,3.9933112,0.0,0.0,0.9328537170263789,0.2242798353909465
7,Col4a3,39.826805,3.7566142,0.0,0.0,0.9952038369304557,0.4189300411522634
7,Cyp2b10,39.787292,3.5575395,0.0,0.0,0.9892086330935251,0.404320987654321
7,Emp2,39.614136,2.937521,0.0,0.0,1.0,0.9526748971193416
7,Ndnf,39.580616,3.539106,0.0,0.0,0.9988009592326139,0.6024691358024692
7,Pgrmc1,39.441853,3.241928,0.0,0.0,0.9724220623501199,0.4170781893004115
7,Clic5,39.40656,3.8188252,0.0,0.0,1.0,0.579835390946502
7,Cped1,39.257343,4.116364,0.0,0.0,0.9268585131894485,0.1705761316872428
7,Prdx6,39.10166,2.6602213,0.0,0.0,1.0,0.9685185185185186
7,Col4a4,38.999935,3.4441051,0.0,0.0,0.9952038369304557,0.5117283950617284
7,Timp3,38.919476,3.140368,0.0,0.0,0.9988009592326139,0.7339506172839506
8,Malat1,14.089618,3.4717095,4.399360064058187e-45,1.4178257614446727e-40,1.0,0.9912888888888889
8,Neat1,13.260886,3.126784,3.9025699699505614e-40,1.7967432141652387e-36,1.0,0.9656888888888889
8,Snhg11,9.113212,4.0367312,7.997834221238615e-20,4.799892016426035e-18,0.7536231884057971,0.46328888888888886
8,Ank3,9.053788,2.5057755,1.380928910974771e-19,8.033317137706664e-18,0.7971014492753623,0.7144888888888888
8,Son,8.689138,1.4708092,3.651979037110093e-18,1.8447645831972424e-16,0.8260869565217391,0.9660444444444445
8,Srrm2,7.967871,1.671439,1.6143093084695439e-15,6.099174723722915e-14,0.782608695652174,0.9450666666666667
8,Slc38a2,7.7691894,1.9636936,7.89900401654225e-15,2.6967065831051233e-13,0.7681159420289855,0.8700444444444444
8,Fosb,7.7548585,2.2610767,8.844219393543372e-15,3.000331606474903e-13,0.782608695652174,0.7208888888888889
8,Scgb1a1,7.4648113,4.4377775,8.341901725272948e-14,2.5410473421748262e-12,0.6086956521739131,0.11982222222222222
8,Hnrnpa2b1,7.405277,1.1911538,1.308771870269726e-13,3.8946537243816e-12,0.782608695652174,0.9582222222222222
8,Luc7l2,7.271361,1.9349645,3.5588389132687145e-13,1.006973314282916e-11,0.7536231884057971,0.8828444444444444
8,Chka,7.2620034,1.9377792,3.8139890447573853e-13,1.0753914167492651e-11,0.7536231884057971,0.8327111111111111
8,Hc,7.245646,2.103939,4.3038280759293346e-13,1.2050718612602138e-11,0.782608695652174,0.6259555555555556
8,Clk1,6.1383986,2.152409,8.33575047049905e-10,1.584923694178427e-08,0.6811594202898551,0.7692444444444444
8,Atp8a1,5.5926037,0.8410594,2.2368972016394823e-08,3.540801719766072e-07,0.7391304347826086,0.9246222222222222
8,Rbm39,5.5014963,0.8933668,3.765812251704248e-08,5.776515813799359e-07,0.7391304347826086,0.9500444444444445
