cluster,gene,scores,log2FC,pval,pval_adj,frac_expressing_in_cluster,frac_expressing_other
15,RPS20,26.029657,1.1279241,2.286736813722725e-149,2.689746954084049e-146,0.9880239520958084,0.9451059223751354
16,RTKN2,20.275398,7.987132,2.120689375059907e-91,5.238314825335476e-87,0.9137931034482759,0.083014424492199
16,LMO7,19.857489,3.281853,9.494053127887189e-88,1.1725630315597074e-83,0.9712643678160919,0.8772446276125994
16,EMP2,19.55148,3.8680336,4.007265104648308e-85,3.2994485116639285e-81,0.9885057471264368,0.9162496320282603
16,VEGFA,19.40063,4.2960095,7.622886849512369e-84,4.7073232017451264e-80,0.9310344827586207,0.4969090373859288
16,GPRC5A,19.053823,2.8668475,6.107325138582082e-81,3.01714076496232e-77,0.9770114942528736,0.8241095083897557
16,COL4A3,18.751307,6.3891187,1.888896542302194e-78,6.665376213058071e-75,0.8563218390804598,0.09405357668531057
16,NTM,18.341814,6.8980136,3.837784413324668e-75,1.184963909919158e-71,0.8333333333333334,0.06903149838092434
16,RAB11FIP1,18.280005,2.7234538,1.1941535047562505e-74,3.277420635664905e-71,0.9425287356321839,0.8266117162201942
16,DENND3,17.916939,4.8201404,8.698463796116016e-72,2.148607542278617e-68,0.8505747126436781,0.22873123344127172
16,SLC39A8,17.829617,4.6221466,4.162635704366384e-71,9.34738768486855e-68,0.867816091954023,0.27141595525463647
16,QKI,17.53977,3.506451,7.121378903988832e-69,1.4658765025619011e-65,0.8850574712643678,0.515307624374448
16,CAV1,17.457907,4.0028,2.997255759332445e-68,5.2882296079479095e-65,0.9137931034482759,0.6233441271710333
16,AGER,17.383884,5.6361876,1.0929211074843327e-67,1.7997496183980335e-64,0.867816091954023,0.19252281424786577
16,WWC2,17.322687,4.290156,3.171939793289346e-67,4.60882851964942e-64,0.8448275862068966,0.3277892257874595
16,CD55,17.314367,2.462194,3.6653033979453374e-67,5.029814401813766e-64,0.9367816091954023,0.8753311745657933
16,ARAP2,17.180082,4.1859555,3.743771799176416e-66,4.86710037955035e-63,0.8448275862068966,0.3488372093023256
16,SCEL,16.760818,5.475444,4.7208057951712305e-63,4.48494707486633e-60,0.7873563218390804,0.08478068884309685
16,AHNAK,16.496391,2.9915833,3.8948883183983334e-61,3.206921211758575e-58,0.8793103448275862,0.7250515160435679
16,ANKRD29,16.464943,5.045846,6.552495632495573e-61,5.221070794137843e-58,0.7816091954022989,0.12319693847512511
16,GOLGA8B,16.440937,4.3436728,9.740210012800575e-61,7.518528985193344e-58,0.8160919540229885,0.28996173093906386
17,CFAP74,7.0629416,2.6664834,1.6301411522886523e-12,2.3913379842788302e-08,0.9090909090909091,0.24989185291997115
17,CEP126,7.039001,2.6270897,1.9362276703605766e-12,2.3913379842788302e-08,1.0,0.4560922855082913
17,DYNLRB2,6.801634,2.6047916,1.0343912817581714e-11,8.516833016902865e-08,1.0,0.3955299206921413
17,DNAH12,6.6951594,2.6363277,2.154369258589005e-11,1.1893538552096078e-07,1.0,0.40346070656092287
17,FTO,6.6788955,2.5107183,2.40750142749202e-11,1.1893538552096078e-07,1.0,0.5062725306416727
17,RP1,6.633963,2.5392423,3.267910193798849e-11,1.3453441616170895e-07,1.0,0.46777217015140593
