"compartment","label","direction","gene"
"macrophages","Macrophage","down","NDEL1"
"macrophages","Macrophage","down","NDST1"
"macrophages","Macrophage","down","NDUFA6-DT"
"macrophages","Macrophage","down","NDUFB4P12"
"macrophages","Macrophage","down","NECTIN2"
"macrophages","Macrophage","down","NEDD1"
"macrophages","Macrophage","down","NEK1"
"macrophages","Macrophage","down","NEK4"
"macrophages","Macrophage","down","NEMF"
"macrophages","Macrophage","down","NEO1"
"macrophages","Macrophage","down","NEU3"
"macrophages","Macrophage","down","NEXMIF"
"macrophages","Macrophage","down","NF1"
"macrophages","Macrophage","down","NFAT5"
"macrophages","Macrophage","down","NFIX"
"macrophages","Macrophage","down","NFKB1"
"macrophages","Macrophage","down","NFKB2"
"macrophages","Macrophage","down","NFXL1"
"macrophages","Macrophage","down","NGLY1"
"macrophages","Macrophage","down","NHEJ1"
"macrophages","Macrophage","down","NID1"
"macrophages","Macrophage","down","NID2"
"macrophages","Macrophage","down","NINJ1"
"macrophages","Macrophage","down","NIPBL"
"macrophages","Macrophage","down","NIPSNAP1"
"macrophages","Macrophage","down","NISCH"
"macrophages","Macrophage","down","NKAIN2"
"macrophages","Macrophage","down","NKAIN3"
"macrophages","Macrophage","down","NKD1"
"macrophages","Macrophage","down","NKG7"
"macrophages","Macrophage","down","NLGN3"
"macrophages","Macrophage","down","NLRP1"
"macrophages","Macrophage","down","NLRP11"
"macrophages","Macrophage","down","NLRP12"
"macrophages","Macrophage","down","NMNAT2"
"macrophages","Macrophage","down","NOCT"
"macrophages","Macrophage","down","NOD2"
"macrophages","Macrophage","down","NOL4"
"macrophages","Macrophage","down","NOL4L"
"macrophages","Macrophage","down","NOL9"
"macrophages","Macrophage","down","NOTCH1"
"macrophages","Macrophage","down","NPAS3"
"macrophages","Macrophage","down","NPEPPS"
"macrophages","Macrophage","down","NPHP3-AS1"
"macrophages","Macrophage","down","NPIPA7"
"macrophages","Macrophage","down","NPIPB10P"
"macrophages","Macrophage","down","NPIPB12"
"macrophages","Macrophage","down","NPIPB2"
"macrophages","Macrophage","down","NPIPB5"
"macrophages","Macrophage","down","NPIPB8"
"macrophages","Macrophage","down","NPIPB9"
"macrophages","Macrophage","down","NPLOC4"
"macrophages","Macrophage","down","NPR3"
"macrophages","Macrophage","down","NPSR1-AS1"
"macrophages","Macrophage","down","NQO2"
"macrophages","Macrophage","down","NR1H4"
"macrophages","Macrophage","down","NR2C2"
"macrophages","Macrophage","down","NR2F1-AS1"
"macrophages","Macrophage","down","NR3C2"
"macrophages","Macrophage","down","NR4A2"
"macrophages","Macrophage","down","NR4A3"
"macrophages","Macrophage","down","NR5A2"
"macrophages","Macrophage","down","NR6A1"
"macrophages","Macrophage","down","NRCAM"
"macrophages","Macrophage","down","NRF1"
"macrophages","Macrophage","down","NRIP1"
"macrophages","Macrophage","down","NRXN1"
"macrophages","Macrophage","down","NRXN3"
"macrophages","Macrophage","down","NSD1"
"macrophages","Macrophage","down","NSD3"
"macrophages","Macrophage","down","NSG1"
"macrophages","Macrophage","down","NSUN3"
"macrophages","Macrophage","down","NT5C2"
"macrophages","Macrophage","down","NTN1"
"macrophages","Macrophage","down","NTNG2"
"macrophages","Macrophage","down","NTSR1"
"macrophages","Macrophage","down","NUCB2"
"macrophages","Macrophage","down","NUDT13"
"macrophages","Macrophage","down","NUP214"
"macrophages","Macrophage","down","NUP58"
"macrophages","Macrophage","down","NUP85"
"macrophages","Macrophage","down","NUP98"
"macrophages","Macrophage","down","NUTM2B-AS1"
"macrophages","Macrophage","down","ODR4"
"macrophages","Macrophage","down","OFCC1"
"macrophages","Macrophage","down","OGA"
"macrophages","Macrophage","down","OLAH"
"macrophages","Macrophage","down","OLFM2"
"macrophages","Macrophage","down","OLFML2B"
"macrophages","Macrophage","down","OLR1"
"macrophages","Macrophage","down","OPA3"
"macrophages","Macrophage","down","OPCML"
"macrophages","Macrophage","down","OPRD1"
"macrophages","Macrophage","down","OR3A2"
"macrophages","Macrophage","down","OS9"
"macrophages","Macrophage","down","OSBP"
"macrophages","Macrophage","down","OSGIN1"
"macrophages","Macrophage","down","OSM"
"macrophages","Macrophage","down","OTUD1"
"macrophages","Macrophage","down","OTUD3"
"macrophages","Macrophage","down","OTUD5"
"macrophages","Macrophage","down","OTUD7A"
"macrophages","Macrophage","down","OXSR1"
"macrophages","Macrophage","down","P2RX1"
"macrophages","Macrophage","down","P2RY1"
"macrophages","Macrophage","down","P2RY2"
"macrophages","Macrophage","down","P2RY6"
"macrophages","Macrophage","down","P2RY8"
"macrophages","Macrophage","down","P3H2"
"macrophages","Macrophage","down","PACS1"
"macrophages","Macrophage","down","PADI3"
"macrophages","Macrophage","down","PADI4"
"macrophages","Macrophage","down","PAFAH1B1"
"macrophages","Macrophage","down","PAK1"
"macrophages","Macrophage","down","PALM"
"macrophages","Macrophage","down","PAN3"
"macrophages","Macrophage","down","PARD3B"
"macrophages","Macrophage","down","PARN"
"macrophages","Macrophage","down","PARP11"
"macrophages","Macrophage","down","PARP14"
"macrophages","Macrophage","down","PATJ"
"macrophages","Macrophage","down","PCAT1"
"macrophages","Macrophage","down","PCBP1-AS1"
"macrophages","Macrophage","down","PCBP3"
"macrophages","Macrophage","down","PCCA"
"macrophages","Macrophage","down","PCDH11X"
"macrophages","Macrophage","down","PCDH11Y"
"macrophages","Macrophage","down","PCDH15"
"macrophages","Macrophage","down","PCDHA1"
"macrophages","Macrophage","down","PCGF3"
"macrophages","Macrophage","down","PCLO"
"macrophages","Macrophage","down","PCM1"
"macrophages","Macrophage","down","PCNT"
"macrophages","Macrophage","down","PCNX2"
"macrophages","Macrophage","down","PCNX3"
"macrophages","Macrophage","down","PCP4"
"macrophages","Macrophage","down","PCP4L1"
"macrophages","Macrophage","down","PCSK5"
"macrophages","Macrophage","down","PDE10A"
"macrophages","Macrophage","down","PDE11A"
"macrophages","Macrophage","down","PDE1A"
"macrophages","Macrophage","down","PDE1B"
"macrophages","Macrophage","down","PDE1C"
"macrophages","Macrophage","down","PDE3B"
"macrophages","Macrophage","down","PDE4A"
"macrophages","Macrophage","down","PDE4B"
"macrophages","Macrophage","down","PDE7A"
"macrophages","Macrophage","down","PDGFB"
"macrophages","Macrophage","down","PDK1"
"macrophages","Macrophage","down","PDPR"
"macrophages","Macrophage","down","PDS5A"
"macrophages","Macrophage","down","PDS5B"
"macrophages","Macrophage","down","PELI2"
"macrophages","Macrophage","down","PFKFB3"
"macrophages","Macrophage","down","PGAM1P5"
"macrophages","Macrophage","down","PGBD5"
"macrophages","Macrophage","down","PGLYRP2"
"macrophages","Macrophage","down","PGPEP1"
"macrophages","Macrophage","down","PGS1"
"macrophages","Macrophage","down","PHACTR1"
"macrophages","Macrophage","down","PHACTR4"
"macrophages","Macrophage","down","PHC3"
"macrophages","Macrophage","down","PHF1"
"macrophages","Macrophage","down","PHF12"
"macrophages","Macrophage","down","PHF2"
"macrophages","Macrophage","down","PHF20L1"
"macrophages","Macrophage","down","PHF21A"
"macrophages","Macrophage","down","PHF8"
"macrophages","Macrophage","down","PHIP"
"macrophages","Macrophage","down","PHKB"
"macrophages","Macrophage","down","PHLDB1"
"macrophages","Macrophage","down","PHLDB3"
"macrophages","Macrophage","down","PHLPP1"
"macrophages","Macrophage","down","PHRF1"
"macrophages","Macrophage","down","PHTF1"
"macrophages","Macrophage","down","PI4KA"
"macrophages","Macrophage","down","PIAS3"
"macrophages","Macrophage","down","PIAS4"
"macrophages","Macrophage","down","PICALM"
"macrophages","Macrophage","down","PID1"
"macrophages","Macrophage","down","PIGL"
"macrophages","Macrophage","down","PIK3AP1"
"macrophages","Macrophage","down","PIK3C2G"
"macrophages","Macrophage","down","PIK3C3"
"macrophages","Macrophage","down","PIK3CD"
"macrophages","Macrophage","down","PIK3R4"
"macrophages","Macrophage","down","PIM2"
"macrophages","Macrophage","down","PINK1"
"macrophages","Macrophage","down","PIP4K2A"
"macrophages","Macrophage","down","PIP5K1A"
"macrophages","Macrophage","down","PITPNA"
"macrophages","Macrophage","down","PITPNC1"
"macrophages","Macrophage","down","PITPNM1"
"macrophages","Macrophage","down","PIWIL3"
"macrophages","Macrophage","down","PKD1"
"macrophages","Macrophage","down","PKD1P1"
"macrophages","Macrophage","down","PKD1P6"
"macrophages","Macrophage","down","PKD2L2"
"macrophages","Macrophage","down","PKHD1"
"macrophages","Macrophage","down","PKIG"
"macrophages","Macrophage","down","PKN2"
"macrophages","Macrophage","down","PKNOX2"
"macrophages","Macrophage","down","PLA2G4A"
"macrophages","Macrophage","down","PLAA"
"macrophages","Macrophage","down","PLAC1"
"macrophages","Macrophage","down","PLAGL1"
"macrophages","Macrophage","down","PLAGL2"
"macrophages","Macrophage","down","PLAUR"
"macrophages","Macrophage","down","PLCB3"
"macrophages","Macrophage","down","PLCD3"
"macrophages","Macrophage","down","PLCG2"
"macrophages","Macrophage","down","PLCXD1"
"macrophages","Macrophage","down","PLD2"
"macrophages","Macrophage","down","PLD5"
"macrophages","Macrophage","down","PLEKHA5"
"macrophages","Macrophage","down","PLEKHA7"
"macrophages","Macrophage","down","PLEKHD1"
"macrophages","Macrophage","down","PLEKHG4B"
"macrophages","Macrophage","down","PLEKHG6"
"macrophages","Macrophage","down","PLEKHH2"
"macrophages","Macrophage","down","PLEKHM1"
"macrophages","Macrophage","down","PLEKHM1P1"
"macrophages","Macrophage","down","PLEKHM2"
"macrophages","Macrophage","down","PLEKHM3"
"macrophages","Macrophage","down","PLIN3"
"macrophages","Macrophage","down","PLIN4"
"macrophages","Macrophage","down","PLIN5"
"macrophages","Macrophage","down","PLLP"
"macrophages","Macrophage","down","PLPP7"
"macrophages","Macrophage","down","PLPPR1"
"macrophages","Macrophage","down","PLPPR2"
"macrophages","Macrophage","down","PLXNA4"
"macrophages","Macrophage","down","PM20D1"
"macrophages","Macrophage","down","PMS2"
"macrophages","Macrophage","down","PMS2CL"
"macrophages","Macrophage","down","PMS2P3"
"macrophages","Macrophage","down","PNN"
"macrophages","Macrophage","down","PNPLA1"
"macrophages","Macrophage","down","PODNL1"
"macrophages","Macrophage","down","PODXL2"
"macrophages","Macrophage","down","POF1B"
"macrophages","Macrophage","down","POFUT2"
"macrophages","Macrophage","down","POGZ"
"macrophages","Macrophage","down","POLB"
"macrophages","Macrophage","down","POLG"
"macrophages","Macrophage","down","POLN"
"macrophages","Macrophage","down","POLR2J3"
"macrophages","Macrophage","down","POLR2J4"
"macrophages","Macrophage","down","POLR2M"
"macrophages","Macrophage","down","POLR3E"
"macrophages","Macrophage","down","POLR3F"
"macrophages","Macrophage","down","POM121"
"macrophages","Macrophage","down","POM121C"
"macrophages","Macrophage","down","POMT1"
"macrophages","Macrophage","down","POR"
"macrophages","Macrophage","down","POU6F1"
"macrophages","Macrophage","down","PPARD"
"macrophages","Macrophage","down","PPEF1"
"macrophages","Macrophage","down","PPFIA1"
"macrophages","Macrophage","down","PPIF"
"macrophages","Macrophage","down","PPL"
"macrophages","Macrophage","down","PPP1R12A"
"macrophages","Macrophage","down","PPP1R12B"
"macrophages","Macrophage","down","PPP1R12C"
"macrophages","Macrophage","down","PPP1R13L"
"macrophages","Macrophage","down","PPP1R16B"
"macrophages","Macrophage","down","PPP1R3F"
"macrophages","Macrophage","down","PPP1R9A"
"macrophages","Macrophage","down","PPP2R5A"
"macrophages","Macrophage","down","PPP2R5B"
"macrophages","Macrophage","down","PPP2R5C"
"macrophages","Macrophage","down","PPP2R5D"
"macrophages","Macrophage","down","PPP2R5E"
"macrophages","Macrophage","down","PPP3CA"
"macrophages","Macrophage","down","PPP3CC"
"macrophages","Macrophage","down","PPP4R2"
"macrophages","Macrophage","down","PPP4R3A"
"macrophages","Macrophage","down","PPP4R3B"
"macrophages","Macrophage","down","PPP6R2"
"macrophages","Macrophage","down","PPP6R3"
"macrophages","Macrophage","down","PPWD1"
"macrophages","Macrophage","down","PRDM5"
"macrophages","Macrophage","down","PREX1"
"macrophages","Macrophage","down","PRICKLE1"
"macrophages","Macrophage","down","PRKAR2A"
"macrophages","Macrophage","down","PRKCI"
"macrophages","Macrophage","down","PRKCZ"
"macrophages","Macrophage","down","PRKD1"
"macrophages","Macrophage","down","PRKD2"
"macrophages","Macrophage","down","PRKN"
"macrophages","Macrophage","down","PRKRIP1"
"macrophages","Macrophage","down","PRMT8"
"macrophages","Macrophage","down","PRMT9"
"macrophages","Macrophage","down","PRNCR1"
"macrophages","Macrophage","down","PROSER2"
"macrophages","Macrophage","down","PRPF3"
"macrophages","Macrophage","down","PRPF39"
"macrophages","Macrophage","down","PRPF8"
"macrophages","Macrophage","down","PRR14L"
"macrophages","Macrophage","down","PRR16"
"macrophages","Macrophage","down","PRRC2A"
"macrophages","Macrophage","down","PRRC2B"
"macrophages","Macrophage","down","PRRC2C"
"macrophages","Macrophage","down","PRTFDC1"
"macrophages","Macrophage","down","PRTG"
"macrophages","Macrophage","down","PRX"
"macrophages","Macrophage","down","PSEN1"
"macrophages","Macrophage","down","PSIP1"
"macrophages","Macrophage","down","PSKH1"
"macrophages","Macrophage","down","PSMA1"
"macrophages","Macrophage","down","PSMD1"
"macrophages","Macrophage","down","PSMD5"
"macrophages","Macrophage","down","PSPC1"
"macrophages","Macrophage","down","PSTPIP2"
"macrophages","Macrophage","down","PTGER3"
"macrophages","Macrophage","down","PTGS2"
"macrophages","Macrophage","down","PTOV1"
"macrophages","Macrophage","down","PTOV1-AS1"
"macrophages","Macrophage","down","PTP4A2"
"macrophages","Macrophage","down","PTPN12"
"macrophages","Macrophage","down","PTPN4"
"macrophages","Macrophage","down","PTPN9"
"macrophages","Macrophage","down","PTPRD"
"macrophages","Macrophage","down","PTPRE"
"macrophages","Macrophage","down","PTPRS"
"macrophages","Macrophage","down","PTPRZ1"
"macrophages","Macrophage","down","PWWP2A"
"macrophages","Macrophage","down","PXDNL"
"macrophages","Macrophage","down","PXT1"
"macrophages","Macrophage","down","PYROXD1"
"macrophages","Macrophage","down","PYY"
"macrophages","Macrophage","down","QKI"
"macrophages","Macrophage","down","QPCTL"
"macrophages","Macrophage","down","QRICH1"
"macrophages","Macrophage","down","R3HCC1L"
"macrophages","Macrophage","down","R3HDM2"
"macrophages","Macrophage","down","RAB11FIP4"
"macrophages","Macrophage","down","RAB2B"
"macrophages","Macrophage","down","RAB39A"
"macrophages","Macrophage","down","RAB3B"
"macrophages","Macrophage","down","RAB3C"
"macrophages","Macrophage","down","RAB3GAP1"
"macrophages","Macrophage","down","RAB40C"
"macrophages","Macrophage","down","RAB43"
"macrophages","Macrophage","down","RAB4B-EGLN2"
"macrophages","Macrophage","down","RABGAP1"
"macrophages","Macrophage","down","RAD17P2"
"macrophages","Macrophage","down","RAD51-AS1"
"macrophages","Macrophage","down","RAD54L2"
"macrophages","Macrophage","down","RAE1"
"macrophages","Macrophage","down","RAF1"
"macrophages","Macrophage","down","RAI1"
"macrophages","Macrophage","down","RALGAPA1"
"macrophages","Macrophage","down","RALGAPA2"
"macrophages","Macrophage","down","RALGAPB"
"macrophages","Macrophage","down","RALGPS1"
"macrophages","Macrophage","down","RALGPS2"
"macrophages","Macrophage","down","RANBP10"
"macrophages","Macrophage","down","RANBP2"
"macrophages","Macrophage","down","RAP1GAP"
"macrophages","Macrophage","down","RAP1GAP2"
"macrophages","Macrophage","down","RAPGEF2"
"macrophages","Macrophage","down","RAPGEF6"
"macrophages","Macrophage","down","RAPGEFL1"
"macrophages","Macrophage","down","RARA"
