resource,family,view,ligand,receptor,human_ligand,human_receptor,source,source_label,target,target_label,cell_floor,prior_count,gsm,treatment,ligand_min,receptor_min,score
consensus,exploratory,broad,Wnt1,Fzd4_Lrp6,WNT1,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,-1.6028973383684,2.61555654997233,0.5063296058019651
consensus,exploratory,broad,Wnt1,Fzd4_Lrp6,WNT1,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,2.76416838101828,0.5806355213249401
consensus,exploratory,broad,Wnt1,Fzd4_Lrp6,WNT1,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-0.819465629290605,3.1092126534297,1.1448735120695475
consensus,exploratory,broad,Wnt1,Fzd4_Lrp6,WNT1,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,1.48601934652605,-0.05843899592117496
consensus,exploratory,broad,Wnt1,Fzd10_Lrp6,WNT1,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,0.912158026461592,-0.34536965595340396
consensus,exploratory,broad,Wnt1,Fzd10_Lrp6,WNT1,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,-0.303634247139911,-0.9532657927541555
consensus,exploratory,broad,Wnt1,Fzd10_Lrp6,WNT1,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-0.63044606455375,-0.303634247139913,-0.46704015584683145
consensus,exploratory,broad,Wnt1,Fzd10_Lrp6,WNT1,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,-1.6028973383684,-0.303634247139911,-0.9532657927541555
consensus,exploratory,broad,Wnt1,Fzd10_Lrp6,WNT1,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,-0.303634247139911,-0.9532657927541555
consensus,exploratory,broad,Wnt1,Fzd10_Lrp6,WNT1,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-0.819465629290605,0.315673507810712,-0.25189606073994647
consensus,exploratory,broad,Wnt1,Fzd10_Lrp6,WNT1,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,0.55959554624771,-0.521650896060345
consensus,exploratory,broad,Wnt1,Fzd1_Lrp6,WNT1,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,5.31923549655956,1.8581690790955798
consensus,exploratory,broad,Wnt1,Fzd1_Lrp6,WNT1,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,4.74851563036266,1.57280914599713
consensus,exploratory,broad,Wnt1,Fzd1_Lrp6,WNT1,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-0.63044606455375,5.25659715072566,2.313075543085955
consensus,exploratory,broad,Wnt1,Fzd1_Lrp6,WNT1,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,-1.6028973383684,5.46326519558253,1.9301839286070652
consensus,exploratory,broad,Wnt1,Fzd1_Lrp6,WNT1,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,4.94143401240038,1.6692683370159902
consensus,exploratory,broad,Wnt1,Fzd1_Lrp6,WNT1,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-0.819465629290605,5.48165290794457,2.3310936393269825
consensus,exploratory,broad,Wnt1,Fzd1_Lrp6,WNT1,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,5.80459363216862,2.10084814690011
consensus,exploratory,broad,Wnt1,Cd36,WNT1,CD36,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,7.49862842304065,2.9478655423361246
consensus,exploratory,broad,Wnt1,Cd36,WNT1,CD36,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,8.43264287273519,3.414872767183395
consensus,exploratory,broad,Wnt1,Cd36,WNT1,CD36,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-0.63044606455375,6.89848870245416,3.134021318950205
consensus,exploratory,broad,Wnt1,Cd36,WNT1,CD36,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,-1.6028973383684,7.40496314533831,2.901032903484955
consensus,exploratory,broad,Wnt1,Cd36,WNT1,CD36,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,7.9196905760006,3.1583966188161003
consensus,exploratory,broad,Wnt1,Cd36,WNT1,CD36,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-0.819465629290605,8.02793938179105,3.604236876250223
consensus,exploratory,broad,Wnt1,Cd36,WNT1,CD36,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,6.81975211333735,2.6084273874844754
consensus,exploratory,broad,Wnt1,Ryk,WNT1,RYK,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,6.16065955254236,2.2788811070869803
consensus,exploratory,broad,Wnt1,Ryk,WNT1,RYK,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,5.46798206873525,1.9325423651834248
consensus,exploratory,broad,Wnt1,Ryk,WNT1,RYK,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-0.63044606455375,6.24122766293082,2.805390799188535
consensus,exploratory,broad,Wnt1,Ryk,WNT1,RYK,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,-1.6028973383684,6.09655070957826,2.2468266856049297
consensus,exploratory,broad,Wnt1,Ryk,WNT1,RYK,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,6.25926041668895,2.3281815391602754
consensus,exploratory,broad,Wnt1,Ryk,WNT1,RYK,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-0.819465629290605,6.29581281489387,2.738173592801633
consensus,exploratory,broad,Wnt1,Ryk,WNT1,RYK,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,6.36525167517246,2.38117716840203
consensus,exploratory,broad,Wnt1,Ror2,WNT1,ROR2,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,0.912158026461592,-0.34536965595340396
consensus,exploratory,broad,Wnt1,Ror2,WNT1,ROR2,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,-0.303634247139911,-0.9532657927541555
consensus,exploratory,broad,Wnt1,Ror2,WNT1,ROR2,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-0.63044606455375,-0.303634247139913,-0.46704015584683145
consensus,exploratory,broad,Wnt1,Ror2,WNT1,ROR2,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,-1.6028973383684,-0.303634247139911,-0.9532657927541555
consensus,exploratory,broad,Wnt1,Ror2,WNT1,ROR2,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,1.48782597823704,-0.057535680065679995
consensus,exploratory,broad,Wnt1,Ror2,WNT1,ROR2,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-0.819465629290605,0.315673507810712,-0.25189606073994647
consensus,exploratory,broad,Wnt1,Ror2,WNT1,ROR2,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,-0.303634247139908,-0.953265792754154
consensus,exploratory,broad,Wnt2,Fzd9_Lrp5,WNT2,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.97244133515046,-0.303634247139908,1.8344035440052762
consensus,exploratory,broad,Wnt2,Fzd9_Lrp5,WNT2,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,6.25710563775999,-0.303634247139911,2.9767356953100395
consensus,exploratory,broad,Wnt2,Fzd9_Lrp5,WNT2,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,7.99438433122062,-0.303634247139913,3.8453750420403536
consensus,exploratory,broad,Wnt2,Fzd9_Lrp5,WNT2,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,5.75875029647916,2.20447149954523,3.981610898012195
consensus,exploratory,broad,Wnt2,Fzd9_Lrp5,WNT2,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,5.58359595551944,-0.303634247139911,2.6399808541897647
consensus,exploratory,broad,Wnt2,Fzd9_Lrp5,WNT2,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,6.10744521628052,2.87301865476796,4.49023193552424
consensus,exploratory,broad,Wnt2,Fzd9_Lrp5,WNT2,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,6.16023033432812,-0.303634247139908,2.928298043594106
consensus,exploratory,broad,Wnt2,Fzd9_Lrp6,WNT2,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.97244133515046,-0.303634247139908,1.8344035440052762
consensus,exploratory,broad,Wnt2,Fzd9_Lrp6,WNT2,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,6.25710563775999,-0.303634247139911,2.9767356953100395
consensus,exploratory,broad,Wnt2,Fzd9_Lrp6,WNT2,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,7.99438433122062,-0.303634247139913,3.8453750420403536
consensus,exploratory,broad,Wnt2,Fzd9_Lrp6,WNT2,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,5.75875029647916,2.20447149954523,3.981610898012195
consensus,exploratory,broad,Wnt2,Fzd9_Lrp6,WNT2,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,5.58359595551944,-0.303634247139911,2.6399808541897647
consensus,exploratory,broad,Wnt2,Fzd9_Lrp6,WNT2,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,6.10744521628052,2.87301865476796,4.49023193552424
consensus,exploratory,broad,Wnt2,Fzd9_Lrp6,WNT2,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,6.16023033432812,-0.303634247139908,2.928298043594106
consensus,exploratory,broad,Wnt2,Fzd6_Lrp5,WNT2,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.97244133515046,4.3291163848373,4.1507788599938795
consensus,exploratory,broad,Wnt2,Fzd6_Lrp5,WNT2,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,6.25710563775999,3.63194626751174,4.944525952635865
consensus,exploratory,broad,Wnt2,Fzd6_Lrp5,WNT2,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,7.99438433122062,4.37621535562578,6.1852998434232
consensus,exploratory,broad,Wnt2,Fzd6_Lrp5,WNT2,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,5.75875029647916,3.77886997825986,4.76881013736951
consensus,exploratory,broad,Wnt2,Fzd6_Lrp5,WNT2,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,5.58359595551944,3.43061519048256,4.507105573001001
consensus,exploratory,broad,Wnt2,Fzd6_Lrp5,WNT2,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,6.10744521628052,4.60091959151191,5.354182403896215
consensus,exploratory,broad,Wnt2,Fzd6_Lrp5,WNT2,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,6.16023033432812,3.2384232944639,4.69932681439601
consensus,exploratory,broad,Wnt2,Fzd6_Lrp6,WNT2,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.97244133515046,4.3291163848373,4.1507788599938795
consensus,exploratory,broad,Wnt2,Fzd6_Lrp6,WNT2,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,6.25710563775999,3.63194626751174,4.944525952635865
consensus,exploratory,broad,Wnt2,Fzd6_Lrp6,WNT2,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,7.99438433122062,4.37621535562578,6.1852998434232
consensus,exploratory,broad,Wnt2,Fzd6_Lrp6,WNT2,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,5.75875029647916,3.77886997825986,4.76881013736951
consensus,exploratory,broad,Wnt2,Fzd6_Lrp6,WNT2,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,5.58359595551944,3.43061519048256,4.507105573001001
consensus,exploratory,broad,Wnt2,Fzd6_Lrp6,WNT2,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,6.10744521628052,4.60091959151191,5.354182403896215
consensus,exploratory,broad,Wnt2,Fzd6_Lrp6,WNT2,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,6.16023033432812,3.2384232944639,4.69932681439601
consensus,exploratory,broad,Wnt2,Fzd7_Lrp5,WNT2,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.97244133515046,4.47529235225547,4.2238668437029645
consensus,exploratory,broad,Wnt2,Fzd7_Lrp5,WNT2,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,6.25710563775999,4.89616379358713,5.57663471567356
consensus,exploratory,broad,Wnt2,Fzd7_Lrp5,WNT2,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,7.99438433122062,4.75506874732484,6.37472653927273
consensus,exploratory,broad,Wnt2,Fzd7_Lrp5,WNT2,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,5.75875029647916,4.65092735561591,5.204838826047535
consensus,exploratory,broad,Wnt2,Fzd7_Lrp5,WNT2,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,5.58359595551944,3.8847315485349,4.73416375202717
consensus,exploratory,broad,Wnt2,Fzd7_Lrp5,WNT2,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,6.10744521628052,4.8164144375048,5.461929826892661
consensus,exploratory,broad,Wnt2,Fzd7_Lrp5,WNT2,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,6.16023033432812,4.90740420100959,5.533817267668855
consensus,exploratory,broad,Wnt2,Fzd7_Lrp6,WNT2,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.97244133515046,4.47529235225547,4.2238668437029645
consensus,exploratory,broad,Wnt2,Fzd7_Lrp6,WNT2,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,6.25710563775999,4.89616379358713,5.57663471567356
consensus,exploratory,broad,Wnt2,Fzd7_Lrp6,WNT2,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,7.99438433122062,4.94229283163891,6.468338581429765
consensus,exploratory,broad,Wnt2,Fzd7_Lrp6,WNT2,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,5.75875029647916,4.6939108835503,5.22633059001473
consensus,exploratory,broad,Wnt2,Fzd7_Lrp6,WNT2,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,5.58359595551944,3.8847315485349,4.73416375202717
consensus,exploratory,broad,Wnt2,Fzd7_Lrp6,WNT2,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,6.10744521628052,4.8164144375048,5.461929826892661
consensus,exploratory,broad,Wnt2,Fzd7_Lrp6,WNT2,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,6.16023033432812,4.90740420100959,5.533817267668855
consensus,exploratory,broad,Wnt2,Fzd5_Lrp5,WNT2,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.97244133515046,4.60801065888174,4.2902259970161
consensus,exploratory,broad,Wnt2,Fzd5_Lrp5,WNT2,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,6.25710563775999,5.15264105602013,5.70487334689006
consensus,exploratory,broad,Wnt2,Fzd5_Lrp5,WNT2,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,7.99438433122062,4.75506874732484,6.37472653927273
consensus,exploratory,broad,Wnt2,Fzd5_Lrp5,WNT2,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,5.75875029647916,4.65092735561591,5.204838826047535
consensus,exploratory,broad,Wnt2,Fzd5_Lrp5,WNT2,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,5.58359595551944,4.06745109205325,4.8255235237863445
consensus,exploratory,broad,Wnt2,Fzd5_Lrp5,WNT2,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,6.10744521628052,4.9642631008171,5.53585415854881
consensus,exploratory,broad,Wnt2,Fzd5_Lrp5,WNT2,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,6.16023033432812,4.90740420100959,5.533817267668855
consensus,exploratory,broad,Wnt2,Fzd2_Lrp5,WNT2,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.97244133515046,4.60801065888174,4.2902259970161
consensus,exploratory,broad,Wnt2,Fzd2_Lrp5,WNT2,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,6.25710563775999,5.15264105602013,5.70487334689006
consensus,exploratory,broad,Wnt2,Fzd2_Lrp5,WNT2,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,7.99438433122062,4.75506874732484,6.37472653927273
consensus,exploratory,broad,Wnt2,Fzd2_Lrp5,WNT2,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,5.75875029647916,4.65092735561591,5.204838826047535
consensus,exploratory,broad,Wnt2,Fzd2_Lrp5,WNT2,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,5.58359595551944,4.06745109205325,4.8255235237863445
consensus,exploratory,broad,Wnt2,Fzd2_Lrp5,WNT2,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,6.10744521628052,4.9642631008171,5.53585415854881
consensus,exploratory,broad,Wnt2,Fzd2_Lrp5,WNT2,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,6.16023033432812,4.90740420100959,5.533817267668855
consensus,exploratory,broad,Wnt2,Fzd8_Lrp5,WNT2,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.97244133515046,2.62490948103661,3.298675408093535
consensus,exploratory,broad,Wnt2,Fzd8_Lrp5,WNT2,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,6.25710563775999,3.24799996245388,4.752552800106935
consensus,exploratory,broad,Wnt2,Fzd8_Lrp5,WNT2,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,7.99438433122062,3.05206379017357,5.523224060697095
consensus,exploratory,broad,Wnt2,Fzd8_Lrp5,WNT2,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,5.75875029647916,3.07174627331635,4.415248284897755
consensus,exploratory,broad,Wnt2,Fzd8_Lrp5,WNT2,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,5.58359595551944,3.67546783508173,4.629531895300585
consensus,exploratory,broad,Wnt2,Fzd8_Lrp5,WNT2,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,6.10744521628052,3.18006811338445,4.643756664832485
consensus,exploratory,broad,Wnt2,Fzd8_Lrp5,WNT2,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,6.16023033432812,3.2384232944639,4.69932681439601
consensus,exploratory,broad,Wnt2,Fzd3_Lrp5,WNT2,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.97244133515046,3.77294161606343,3.872691475606945
consensus,exploratory,broad,Wnt2,Fzd3_Lrp5,WNT2,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,6.25710563775999,3.24799996245388,4.752552800106935
consensus,exploratory,broad,Wnt2,Fzd3_Lrp5,WNT2,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,7.99438433122062,2.81694392191479,5.4056641265677055
consensus,exploratory,broad,Wnt2,Fzd3_Lrp5,WNT2,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,5.75875029647916,3.51689546237117,4.6378228794251655
consensus,exploratory,broad,Wnt2,Fzd3_Lrp5,WNT2,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,5.58359595551944,2.26276733171774,3.92318164361859
consensus,exploratory,broad,Wnt2,Fzd3_Lrp5,WNT2,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,6.10744521628052,3.24760593501236,4.67752557564644
consensus,exploratory,broad,Wnt2,Fzd3_Lrp5,WNT2,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,6.16023033432812,3.74625945302898,4.95324489367855
consensus,exploratory,broad,Wnt2,Fzd4_Lrp5,WNT2,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.97244133515046,0.912158026461592,2.442299680806026
consensus,exploratory,broad,Wnt2,Fzd4_Lrp5,WNT2,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,6.25710563775999,-0.303634247139911,2.9767356953100395
consensus,exploratory,broad,Wnt2,Fzd4_Lrp5,WNT2,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,7.99438433122062,-0.303634247139913,3.8453750420403536
consensus,exploratory,broad,Wnt2,Fzd4_Lrp5,WNT2,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,5.75875029647916,2.61555654997233,4.1871534232257455
consensus,exploratory,broad,Wnt2,Fzd4_Lrp5,WNT2,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,5.58359595551944,2.76416838101828,4.17388216826886
consensus,exploratory,broad,Wnt2,Fzd4_Lrp5,WNT2,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,6.10744521628052,3.1092126534297,4.60832893485511
consensus,exploratory,broad,Wnt2,Fzd4_Lrp5,WNT2,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,6.16023033432812,1.48601934652605,3.8231248404270852
consensus,exploratory,broad,Wnt2,Fzd10_Lrp5,WNT2,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.97244133515046,0.912158026461592,2.442299680806026
consensus,exploratory,broad,Wnt2,Fzd10_Lrp5,WNT2,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,6.25710563775999,-0.303634247139911,2.9767356953100395
consensus,exploratory,broad,Wnt2,Fzd10_Lrp5,WNT2,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,7.99438433122062,-0.303634247139913,3.8453750420403536
consensus,exploratory,broad,Wnt2,Fzd10_Lrp5,WNT2,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,5.75875029647916,-0.303634247139911,2.7275580246696247
consensus,exploratory,broad,Wnt2,Fzd10_Lrp5,WNT2,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,5.58359595551944,-0.303634247139911,2.6399808541897647
consensus,exploratory,broad,Wnt2,Fzd10_Lrp5,WNT2,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,6.10744521628052,0.315673507810712,3.211559362045616
consensus,exploratory,broad,Wnt2,Fzd10_Lrp5,WNT2,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,6.16023033432812,0.55959554624771,3.359912940287915
consensus,exploratory,broad,Wnt2,Fzd1_Lrp5,WNT2,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.97244133515046,4.60801065888174,4.2902259970161
consensus,exploratory,broad,Wnt2,Fzd1_Lrp5,WNT2,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,6.25710563775999,4.74851563036266,5.5028106340613245
