comp,label,case,reference,direction,scope,ligand,primary_pearson,primary_rank,planned_omissions,eligible_omissions,complete_omission_coverage,min_rank,max_rank,minimum_pearson,maximum_pearson
fibroblasts,__broad__,LUAD,MIA,down,source_agnostic_planned_panel,WNT3A,0.0247655395013408,1.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,down,source_agnostic_planned_panel,WNT5B,9.35038181511758e-05,6.0,4,1,False,6.0,6.0,-0.0029812067349093,-0.0029812067349093
fibroblasts,__broad__,LUAD,MIA,down,source_agnostic_planned_panel,WNT7A,-0.000358226404857,10.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,down,source_agnostic_planned_panel,WNT7B,-0.000130721675157,9.0,4,1,False,5.0,5.0,-0.0028524758755183,-0.0028524758755183
fibroblasts,__broad__,LUAD,MIA,down,source_agnostic_planned_panel,WNT9A,-9.57854339404943e-05,8.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,up,focused_triad,AREG,0.0283314915901357,4.0,4,1,False,1.0,1.0,0.0326577380350643,0.0326577380350643
fibroblasts,__broad__,LUAD,MIA,up,focused_triad,HBEGF,0.0159438504046707,5.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,up,focused_triad,TGFB1,0.118376104728198,1.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,up,focused_triad,VEGFA,0.0539773874989996,3.0,4,2,False,2.0,2.0,0.0117402351566797,0.0656565614447996
fibroblasts,__broad__,LUAD,MIA,up,focused_triad,WNT7B,0.0601699543663563,2.0,4,2,False,1.0,3.0,0.0063293463725167,0.0778611241846996
fibroblasts,__broad__,LUAD,MIA,up,source_agnostic_planned_panel,AREG,0.0283314915901357,12.0,4,1,False,2.0,2.0,0.0326577380350643,0.0326577380350643
fibroblasts,__broad__,LUAD,MIA,up,source_agnostic_planned_panel,CXCL12,0.046357675799713,10.0,4,2,False,3.0,7.0,0.0221271347870063,0.0477004385407858
fibroblasts,__broad__,LUAD,MIA,up,source_agnostic_planned_panel,FGF7,0.0473121586211596,9.0,4,2,False,1.0,6.0,0.0352549616005462,0.0564086435534436
fibroblasts,__broad__,LUAD,MIA,up,source_agnostic_planned_panel,HBEGF,0.0159438504046707,13.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,up,source_agnostic_planned_panel,TGFB1,0.118376104728198,1.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,up,source_agnostic_planned_panel,VEGFA,0.0539773874989996,8.0,4,2,False,4.0,4.0,0.0117402351566797,0.0656565614447996
fibroblasts,__broad__,LUAD,MIA,up,source_agnostic_planned_panel,WNT10A,0.0619081404271853,3.0,4,2,False,3.0,7.0,0.0061193282777007,0.0680328726620624
fibroblasts,__broad__,LUAD,MIA,up,source_agnostic_planned_panel,WNT2,0.0637617621711452,2.0,4,2,False,2.0,5.0,0.0089922352794413,0.0726514720871548
fibroblasts,__broad__,LUAD,MIA,up,source_agnostic_planned_panel,WNT3A,0.0414065297093558,11.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,up,source_agnostic_planned_panel,WNT5B,0.0589810211110372,7.0,4,1,False,5.0,5.0,0.0645345506647236,0.0645345506647236
fibroblasts,__broad__,LUAD,MIA,up,source_agnostic_planned_panel,WNT7A,0.0605278246484666,5.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,up,source_agnostic_planned_panel,WNT7B,0.0601699543663563,6.0,4,2,False,1.0,6.0,0.0063293463725167,0.0778611241846996
fibroblasts,__broad__,LUAD,MIA,up,source_agnostic_planned_panel,WNT9A,0.0614601188092197,4.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,normal,down,focused_triad,AREG,-0.0213023841466221,4.0,22,22,True,4.0,10.0,-0.0310448433443489,-0.0148635528877035
fibroblasts,__broad__,LUAD,normal,down,focused_triad,CXCL12,-0.0322647638387228,7.0,22,22,True,5.0,10.0,-0.0389208729592685,-0.0204372875300457
fibroblasts,__broad__,LUAD,normal,down,focused_triad,FGF10,-0.0290416818697572,5.0,22,19,False,4.0,7.0,-0.0323772494333462,-0.0136190529163432
fibroblasts,__broad__,LUAD,normal,down,focused_triad,HBEGF,-0.0030193329959752,1.0,22,22,True,1.0,3.0,-0.0084365793605189,0.0050464544216602
fibroblasts,__broad__,LUAD,normal,down,focused_triad,IL1B,-0.0355680586342007,8.0,22,19,False,5.0,10.0,-0.0423334989203033,-0.0168849349715635
fibroblasts,__broad__,LUAD,normal,down,focused_triad,TGFB1,-0.0167140422819484,3.0,22,22,True,1.0,3.0,-0.028453221940584,-0.0012222270951625
fibroblasts,__broad__,LUAD,normal,down,focused_triad,VEGFA,-0.0309519036190499,6.0,22,22,True,4.0,7.0,-0.0355994015632581,-0.0110969304180098
fibroblasts,__broad__,LUAD,normal,down,focused_triad,WNT4,-0.0386313482042844,9.0,22,22,True,7.0,10.0,-0.041615812465188,-0.0225225051097049
fibroblasts,__broad__,LUAD,normal,down,focused_triad,WNT5A,-0.0145262230846744,2.0,22,22,True,1.0,3.0,-0.0184226491504928,-0.004504818136075
fibroblasts,__broad__,LUAD,normal,down,focused_triad,WNT7B,-0.0392166431080717,10.0,22,22,True,8.0,10.0,-0.0419445713057839,-0.0232711747253042
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,AREG,-0.0213023841466221,6.0,22,22,True,4.0,19.0,-0.0310448433443489,-0.0148635528877035
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,CXCL12,-0.0322647638387228,9.0,22,22,True,7.0,19.0,-0.0389208729592685,-0.0204372875300457
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,FGF10,-0.0290416818697572,7.0,22,19,False,6.0,12.0,-0.0323772494333462,-0.0136190529163432
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,FGF7,-0.0202770819609338,5.0,22,22,True,4.0,7.0,-0.0279271783007573,-0.0090912467442371
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,HBEGF,-0.0030193329959752,1.0,22,22,True,1.0,3.0,-0.0084365793605189,0.0050464544216602
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,IL1B,-0.0355680586342007,12.0,22,19,False,7.0,19.0,-0.0423334989203033,-0.0168849349715635
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,TGFB1,-0.0167140422819484,3.0,22,22,True,1.0,5.0,-0.028453221940584,-0.0012222270951625
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,VEGFA,-0.0309519036190499,8.0,22,22,True,5.0,10.0,-0.0355994015632581,-0.0110969304180098
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT10A,-0.0379980023575148,14.0,22,22,True,11.0,14.0,-0.0403494710331743,-0.0220153124025173
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT10B,-0.0385720840702286,15.0,22,22,True,10.0,17.0,-0.0410001625410566,-0.0219883540322635
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT11,-0.0358251881503056,13.0,22,22,True,7.0,13.0,-0.0387575246529648,-0.0192480254161852
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT2,-0.0502862839212433,21.0,22,22,True,19.0,21.0,-0.051681430313796,-0.0331666839183954
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT2B,-0.0448062101050686,20.0,22,22,True,18.0,20.0,-0.0460859886315355,-0.0290248913553804
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT3,-0.0396213214332953,19.0,22,22,True,16.0,19.0,-0.0421417933269197,-0.0233217007804692
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT3A,-0.0168915740379506,4.0,22,22,True,3.0,6.0,-0.0222071405221808,-0.0067952952174035
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT4,-0.0386313482042844,16.0,22,22,True,12.0,19.0,-0.041615812465188,-0.0225225051097049
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT5A,-0.0145262230846744,2.0,22,22,True,1.0,3.0,-0.0184226491504928,-0.004504818136075
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT5B,-0.0345413888957502,10.0,22,22,True,6.0,10.0,-0.0372551834307265,-0.0183537276440946
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT7A,-0.0354121104065434,11.0,22,22,True,9.0,19.0,-0.0390990384307687,-0.0235298604862996
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT7B,-0.0392166431080717,18.0,22,22,True,15.0,19.0,-0.0419445713057839,-0.0232711747253042
fibroblasts,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT9A,-0.0388308085345238,17.0,22,22,True,13.0,17.0,-0.0411047290076971,-0.0225260423921679
fibroblasts,__broad__,LUAD,normal,up,focused_triad,AREG,0.0381020859620807,9.0,22,22,True,6.0,9.0,0.0280577157058695,0.045072410620131
fibroblasts,__broad__,LUAD,normal,up,focused_triad,CXCL12,0.0435009192455832,7.0,22,22,True,6.0,8.0,0.0313537106484619,0.0571503706348626
fibroblasts,__broad__,LUAD,normal,up,focused_triad,FGF10,0.040864481156306,8.0,22,19,False,7.0,9.0,0.0319930274688455,0.0528855015061973
fibroblasts,__broad__,LUAD,normal,up,focused_triad,HBEGF,0.0257697079105265,10.0,22,22,True,8.0,10.0,0.0209017409218657,0.0352096554159722
fibroblasts,__broad__,LUAD,normal,up,focused_triad,IL1B,0.0623528096444161,4.0,22,19,False,2.0,4.0,0.0586744529118374,0.0864773949103869
fibroblasts,__broad__,LUAD,normal,up,focused_triad,TGFB1,0.110136298161646,1.0,22,22,True,1.0,1.0,0.0984626765663082,0.136059322699616
fibroblasts,__broad__,LUAD,normal,up,focused_triad,VEGFA,0.051609634858893,6.0,22,22,True,5.0,7.0,0.0388020174286048,0.0611504966304866
fibroblasts,__broad__,LUAD,normal,up,focused_triad,WNT4,0.0737449023989476,2.0,22,22,True,2.0,4.0,0.0627530013037123,0.0774958819136721
fibroblasts,__broad__,LUAD,normal,up,focused_triad,WNT5A,0.0516816853885321,5.0,22,22,True,4.0,6.0,0.0448393086420103,0.0633419776794445
fibroblasts,__broad__,LUAD,normal,up,focused_triad,WNT7B,0.0691524868128608,3.0,22,22,True,2.0,4.0,0.0580486139086023,0.076694762820178
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,AREG,0.0381020859620807,20.0,22,22,True,17.0,20.0,0.0280577157058695,0.045072410620131
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,CXCL12,0.0435009192455832,18.0,22,22,True,17.0,19.0,0.0313537106484619,0.0571503706348626
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,FGF10,0.040864481156306,19.0,22,19,False,18.0,20.0,0.0319930274688455,0.0528855015061973
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,FGF7,0.058887733388298,14.0,22,22,True,5.0,16.0,0.0558515165642838,0.0701933128964974
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,HBEGF,0.0257697079105265,21.0,22,22,True,19.0,21.0,0.0209017409218657,0.0352096554159722
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,IL1B,0.0623528096444161,13.0,22,19,False,2.0,13.0,0.0586744529118374,0.0864773949103869
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,TGFB1,0.110136298161646,1.0,22,22,True,1.0,1.0,0.0984626765663082,0.136059322699616
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,VEGFA,0.051609634858893,17.0,22,22,True,12.0,18.0,0.0388020174286048,0.0611504966304866
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT10A,0.0682010201089098,8.0,22,22,True,6.0,9.0,0.0568059439842057,0.0751453400073216
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT10B,0.0632711187733066,11.0,22,22,True,11.0,14.0,0.0525109293727189,0.0705098157849026
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT11,0.0664769002146944,9.0,22,22,True,8.0,11.0,0.0549946088509074,0.0749372617315363
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT2,0.0758069341967775,2.0,22,22,True,2.0,3.0,0.0631350329763296,0.0822069135790271
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT2B,0.0649140498427104,10.0,22,22,True,10.0,12.0,0.0540673357368505,0.0716317494718648
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT3,0.0702498356534165,4.0,22,22,True,4.0,6.0,0.0588238618959206,0.0774856336584593
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT3A,0.0517783426747866,15.0,22,22,True,14.0,17.0,0.0423959476086114,0.0637706658372192
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT4,0.0737449023989476,3.0,22,22,True,2.0,10.0,0.0627530013037123,0.0774958819136721
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT5A,0.0516816853885321,16.0,22,22,True,14.0,17.0,0.0448393086420103,0.0633419776794445
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT5B,0.0630379279919905,12.0,22,22,True,11.0,14.0,0.0520195735849131,0.0696082248868002
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT7A,0.069018942570974,6.0,22,22,True,3.0,8.0,0.0579428164297473,0.0776882168722905
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT7B,0.0691524868128608,5.0,22,22,True,3.0,7.0,0.0580486139086023,0.076694762820178
fibroblasts,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT9A,0.0684522766080005,7.0,22,22,True,6.0,9.0,0.0569154574531621,0.0750828057348459
macrophages,Alveolar macrophages,LUAD,AAH,up,focused_triad,CCL2,0.0291144461606941,1.0,5,2,False,2.0,5.0,0.0056034033058906,0.021572893200453
macrophages,Alveolar macrophages,LUAD,AAH,up,focused_triad,CXCL12,0.0231377391707321,4.0,5,2,False,2.0,5.0,-0.0028708757979017,0.0592171063679627
macrophages,Alveolar macrophages,LUAD,AAH,up,focused_triad,FGF7,0.0218356288365856,5.0,5,2,False,3.0,4.0,0.0011221388535343,0.0539061705611234
macrophages,Alveolar macrophages,LUAD,AAH,up,focused_triad,VEGFA,0.0262052051716349,3.0,5,2,False,1.0,1.0,0.0111357559711939,0.0772211209202951
macrophages,Alveolar macrophages,LUAD,AAH,up,focused_triad,WNT2,0.0276269017325004,2.0,5,2,False,3.0,4.0,0.0053821497542167,0.0369801725081506
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,CCL2,0.0291144461606941,8.0,5,2,False,6.0,16.0,0.0056034033058906,0.021572893200453
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,CXCL12,0.0231377391707321,13.0,5,2,False,6.0,14.0,-0.0028708757979017,0.0592171063679627
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,FGF7,0.0218356288365856,15.0,5,2,False,8.0,12.0,0.0011221388535343,0.0539061705611234
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,HBEGF,0.0041369646894228,17.0,5,2,False,3.0,17.0,0.0083305862209923,0.0251309529095952
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,IL1A,0.0454121759776962,6.0,5,2,False,3.0,5.0,0.0091765434646272,0.0764834385125386
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,IL1B,0.0501466970743074,4.0,5,2,False,2.0,5.0,0.0304823122519114,0.0650421389123476
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,TGFB1,0.047561037899951,5.0,5,2,False,1.0,1.0,0.0448398647204746,0.0956382544337918
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,VEGFA,0.0262052051716349,10.0,5,2,False,2.0,4.0,0.0111357559711939,0.0772211209202951
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,WNT10A,0.0238629937735474,12.0,5,2,False,9.0,12.0,0.002256556310995,0.0312747232073368
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,WNT2,0.0276269017325004,9.0,5,2,False,7.0,11.0,0.0053821497542167,0.0369801725081506
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,WNT2B,0.0197505752377379,16.0,5,1,False,15.0,15.0,0.0283332529604433,0.0283332529604433
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,WNT3A,0.0317776373458185,7.0,5,2,False,7.0,15.0,-0.004380383677012,0.0544355112506411
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,WNT5A,0.0667417876090203,1.0,5,1,False,4.0,4.0,0.0664633589744874,0.0664633589744874
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,WNT5B,0.022270005978637,14.0,5,2,False,10.0,14.0,0.0014659431251876,0.0293030309845352
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,WNT7A,0.0627674895965996,3.0,5,2,False,9.0,11.0,0.0012385347779841,0.0530944686040904
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,WNT7B,0.0628793266154931,2.0,5,2,False,10.0,13.0,0.0005868471777097,0.051449343669842
macrophages,Alveolar macrophages,LUAD,AAH,up,source_agnostic_planned_panel,WNT9A,0.0238670038851029,11.0,5,2,False,8.0,13.0,0.0026335788558802,0.0311610425103448
macrophages,Alveolar macrophages,LUAD,normal,up,focused_triad,CCL2,0.03592448688965,5.0,9,9,True,1.0,5.0,0.0251651471530936,0.0657999074204578
macrophages,Alveolar macrophages,LUAD,normal,up,focused_triad,CXCL12,0.0208217794959603,7.0,9,9,True,4.0,7.0,0.014997711813495,0.035725645566179
macrophages,Alveolar macrophages,LUAD,normal,up,focused_triad,FGF7,0.0526241257823369,4.0,9,9,True,1.0,4.0,0.0344019584627058,0.0709789405522183
macrophages,Alveolar macrophages,LUAD,normal,up,focused_triad,TGFB1,0.0682762448845769,1.0,9,6,False,1.0,2.0,0.057000532934182,0.0703211994090045
macrophages,Alveolar macrophages,LUAD,normal,up,focused_triad,VEGFA,0.0303673864732575,6.0,9,9,True,3.0,7.0,0.014282947322802,0.0327530874922378
macrophages,Alveolar macrophages,LUAD,normal,up,focused_triad,WNT2,0.0623271002910518,2.0,9,9,True,2.0,4.0,0.0263457948830728,0.0587212615519281
macrophages,Alveolar macrophages,LUAD,normal,up,focused_triad,WNT2B,0.0541770308160744,3.0,9,6,False,4.0,7.0,0.0161586757496141,0.0437938912743724
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,AREG,0.0335027124640553,17.0,9,9,True,5.0,21.0,0.0157476668851248,0.0447788064975655
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,CCL2,0.03592448688965,16.0,9,9,True,2.0,18.0,0.0251651471530936,0.0657999074204578
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,CXCL12,0.0208217794959603,22.0,9,9,True,12.0,22.0,0.014997711813495,0.035725645566179
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,CXCL2,0.0401805846633034,15.0,9,6,False,6.0,20.0,0.0256385905716628,0.0468909131940748
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,FGF10,0.023945366824659,21.0,9,6,False,12.0,20.0,0.0228385838768077,0.0358255397993779
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,FGF7,0.0526241257823369,13.0,9,9,True,2.0,14.0,0.0344019584627058,0.0709789405522183
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,HBEGF,0.0268848309406928,20.0,9,9,True,15.0,22.0,0.0050647697704503,0.0339434031525292
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,IL1A,0.0326991891226954,18.0,9,9,True,10.0,21.0,0.0163470373753033,0.0496788222558628
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,IL1B,0.0432662503645488,14.0,9,9,True,4.0,18.0,0.0246247604823221,0.0556181837365595
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,TGFB1,0.0682762448845769,2.0,9,9,True,1.0,3.0,0.056766702418339,0.0861747819055534
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,VEGFA,0.0303673864732575,19.0,9,9,True,10.0,21.0,0.014282947322802,0.0327530874922378
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,WNT10A,0.0606288882908048,4.0,9,9,True,6.0,14.0,0.0217976879385251,0.0558798204502737
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,WNT10B,0.057860220489685,11.0,9,6,False,9.0,18.0,0.019758300870593,0.0525317173073122
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,WNT2,0.0623271002910518,3.0,9,9,True,4.0,10.0,0.0263457948830728,0.0587212615519281
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,WNT2B,0.0541770308160744,12.0,9,9,True,11.0,21.0,0.0161586757496141,0.0490216776550724
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,WNT3A,0.0592024091723862,8.0,9,9,True,3.0,18.0,0.030037167564364,0.0608269753386416
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,WNT4,0.058633870578366,9.0,9,7,False,8.0,13.0,0.0219176631883063,0.0530907228959916
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,WNT5A,0.0957747602703213,1.0,9,9,True,1.0,3.0,0.0615979714346318,0.0914706291089034
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,WNT5B,0.0582140273518095,10.0,9,9,True,10.0,17.0,0.0207407205416387,0.0533296810930381
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,WNT7A,0.0600588333051319,6.0,9,9,True,4.0,11.0,0.0236746639332727,0.0559501506017644
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,WNT7B,0.0593139535137604,7.0,9,9,True,7.0,15.0,0.0217598166531723,0.0546676721138627
macrophages,Alveolar macrophages,LUAD,normal,up,source_agnostic_planned_panel,WNT9A,0.0602308616530075,5.0,9,9,True,6.0,16.0,0.0215434620119067,0.0550751016447579
macrophages,__broad__,LUAD,AAH,up,focused_triad,CCL2,-0.0009844890172782,7.0,8,6,False,4.0,7.0,-0.0125778078442976,0.0231906959273282
macrophages,__broad__,LUAD,AAH,up,focused_triad,CXCL12,0.0464017983011279,2.0,8,6,False,2.0,4.0,0.0078618730657327,0.0455312516193285
macrophages,__broad__,LUAD,AAH,up,focused_triad,FGF7,0.0349325743093622,4.0,8,6,False,2.0,6.0,-0.0047148895986551,0.0611736718501336
macrophages,__broad__,LUAD,AAH,up,focused_triad,TGFB1,0.0619300490670495,1.0,8,6,False,1.0,1.0,0.0333656341611251,0.0996480759193799
macrophages,__broad__,LUAD,AAH,up,focused_triad,VEGFA,0.0133841529745663,6.0,8,6,False,3.0,7.0,-0.0076866386070024,0.0587073791998771
macrophages,__broad__,LUAD,AAH,up,focused_triad,WNT2,0.0399818744320619,3.0,8,6,False,3.0,6.0,0.0017382285035274,0.0322053571773873
macrophages,__broad__,LUAD,AAH,up,focused_triad,WNT5A,0.0225493945823012,5.0,8,3,False,5.0,6.0,-0.0029134664555664,0.0353940492683359
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,AREG,0.0193389995335406,17.0,8,6,False,7.0,18.0,0.0028092342310175,0.0237362121291012
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,CCL2,-0.0009844890172782,19.0,8,6,False,11.0,19.0,-0.0125778078442976,0.0231906959273282
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,CXCL12,0.0464017983011279,7.0,8,6,False,6.0,9.0,0.0078618730657327,0.0455312516193285
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,FGF7,0.0349325743093622,13.0,8,6,False,4.0,18.0,-0.0047148895986551,0.0611736718501336
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,HBEGF,0.0237257749550203,15.0,8,6,False,6.0,15.0,-0.0010168550512532,0.0399644044092664
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,IL1A,0.0469904194020853,6.0,8,6,False,1.0,5.0,0.0260977523509557,0.0713335247362658
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,IL1B,0.0584231299216181,4.0,8,6,False,1.0,2.0,0.0444554858103489,0.0936951577426876
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,TGFB1,0.0619300490670495,2.0,8,6,False,1.0,5.0,0.0333656341611251,0.0996480759193799
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,VEGFA,0.0133841529745663,18.0,8,6,False,5.0,19.0,-0.0076866386070024,0.0587073791998771
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT10A,0.0404116411548818,8.0,8,6,False,10.0,14.0,-0.0007872806432736,0.0300585822807429
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT2,0.0399818744320619,10.0,8,6,False,9.0,13.0,0.0017382285035274,0.0322053571773873
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT2B,0.0340030723559712,14.0,8,5,False,16.0,18.0,-0.0053968761595662,0.01276478393472
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT3A,0.047466162195552,5.0,8,6,False,7.0,12.0,0.0084087055104995,0.0411119393417752
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT4,0.03830285789565,11.0,8,6,False,11.0,16.0,-0.0009736103336298,0.0280275119514751
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT5A,0.0225493945823012,16.0,8,6,False,3.0,16.0,-0.0029134664555664,0.0464971917477959
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT5B,0.0382646466538982,12.0,8,6,False,14.0,17.0,-0.001145424186171,0.0280193319718008
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT7A,0.0620716427467714,1.0,8,6,False,2.0,6.0,0.043123939141218,0.0491335522562434
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT7B,0.0608861107442565,3.0,8,6,False,2.0,7.0,0.0428306800247673,0.0480428261336966
macrophages,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT9A,0.0401979212224204,9.0,8,6,False,11.0,15.0,-0.0010540998450262,0.0297557179045602
macrophages,__broad__,LUAD,normal,down,focused_triad,CCL2,0.0090062580055949,6.0,12,12,True,5.0,8.0,-0.0102907292794,0.0129938051586107
macrophages,__broad__,LUAD,normal,down,focused_triad,CXCL12,0.0021599401257077,7.0,12,12,True,5.0,8.0,-0.0018202325876229,0.0214625428970127
macrophages,__broad__,LUAD,normal,down,focused_triad,FGF7,0.0238043536983679,3.0,12,12,True,1.0,5.0,0.0181753381778775,0.0428236871386016
macrophages,__broad__,LUAD,normal,down,focused_triad,TGFB1,0.017685627337305,4.0,12,12,True,1.0,5.0,0.0112167387131151,0.0325469477690608
