"NGenes","Correlation","Direction","PValue","FDR","set","config","comp","label","cell_floor","case","reference","correlation_setting","n_patients","assayed_fraction","FDR_global"
53,0.01,"Up",0.018520614028615,0.022224736834338,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AIS","fixed001",11,0.981481481481481,0.0363718082730632
34,0.01,"Down",0.708137927619967,0.708137927619967,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AIS","fixed001",11,0.976190476190476,0.754421452301011
223,0.01,"Up",0.000326280149371756,0.000489420224057634,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AIS","fixed001",11,0.98,0.00136368370122042
172,0.199887252163836,"Up",0.357387149183439,0.490986362752871,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","estimated",4,0.98,0.545192236291118
132,0.0224326147272633,"Up",0.030707457536697,0.0999482727969792,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","estimated",4,0.99,0.203802008619306
67,0.036516198363623,"Up",0.0333160909323264,0.0999482727969792,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","estimated",4,0.988505747126437,0.203802008619306
52,0.0412613732996628,"Up",0.409155302294059,0.490986362752871,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","estimated",4,0.981481481481481,0.590197471450723
32,0.0338679787045836,"Down",0.707714965615126,0.707714965615126,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","estimated",4,0.976190476190476,0.782085012849258
211,0.0736812425208989,"Up",0.301440943707542,0.490986362752871,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","estimated",4,0.98,0.493652119693404
172,0.01,"Up",9.75740219843262e-05,0.000195148043968652,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","fixed001",4,0.98,0.000454416159527005
132,0.01,"Up",4.82119023694914e-07,1.44635707108474e-06,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","fixed001",4,0.99,6.04503083555931e-06
67,0.01,"Up",8.63240383575947e-08,5.17944230145568e-07,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","fixed001",4,0.988505747126437,1.34007792878933e-06
52,0.01,"Up",0.170376893730308,0.204452272476369,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","fixed001",4,0.981481481481481,0.242545272297294
32,0.01,"Down",0.606053998116592,0.606053998116592,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","fixed001",4,0.976190476190476,0.660781282227455
211,0.01,"Up",0.0042030813992258,0.00630462209883871,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","fixed001",4,0.98,0.0106217405902916
183,0.239151383770897,"Down",0.462577915877536,0.602743139090648,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","estimated",8,0.98,0.664691164149927
156,0.106660501184988,"Down",0.390038588005982,0.602743139090648,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","estimated",8,0.99,0.616512606848165
72,0.11308610794709,"Down",0.3354271730488,0.602743139090648,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","estimated",8,0.988505747126437,0.595504763746059
53,0.0209724453337492,"Down",0.48792438858641,0.602743139090648,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","estimated",8,0.981481481481481,0.675375566122431
36,0.0133887653243166,"Down",0.502285949242206,0.602743139090648,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","estimated",8,0.976190476190476,0.678978995899587
221,0.0317464509452144,"Up",0.635738890183661,0.635738890183661,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","estimated",8,0.98,0.752120683135408
183,0.01,"Down",0.0020760064293709,0.0124560385762254,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","fixed001",8,0.98,0.00630472818064058
156,0.01,"Down",0.0165397354375759,0.0353024562875852,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","fixed001",8,0.99,0.0355459226509307
72,0.01,"Down",0.0176512281437926,0.0353024562875852,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","fixed001",8,0.988505747126437,0.0372806111657689
53,0.01,"Down",0.390815962082677,0.460789530334146,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","fixed001",8,0.981481481481481,0.460899177278888
36,0.01,"Down",0.460789530334146,0.460789530334146,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","fixed001",8,0.976190476190476,0.520246243925648
221,0.01,"Up",0.435064251679423,0.460789530334146,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","fixed001",8,0.98,0.500426017189946
181,0.133245552504536,"Down",0.103239797601539,0.327460892592453,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","estimated",10,0.98,0.35656852748956
149,0.0511829904111309,"Down",0.274222368644736,0.411333552967105,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","estimated",10,0.99,0.537945422005194
70,0.0488287366345729,"Down",0.579400845735798,0.695281014882958,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","estimated",10,0.988505747126437,0.726627150048757
53,0.0237625936554871,"Down",0.109153630864151,0.327460892592453,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","estimated",10,0.981481481481481,0.35656852748956
36,-0.0057360620380577,"Down",0.192546989490438,0.385093978980876,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","estimated",10,0.976190476190476,0.432789104817957
220,0.0758041418964659,"Up",0.855532439216353,0.855532439216353,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","estimated",10,0.98,0.888158676305112
181,0.01,"Down",6.68902656821234e-08,4.01341594092741e-07,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","fixed001",10,0.98,9.85427433208035e-07
149,0.01,"Down",0.0306987457446332,0.0623501950054836,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","fixed001",10,0.99,0.0584901410443514
70,0.01,"Down",0.35575996337539,0.426911956050468,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","fixed001",10,0.988505747126437,0.429365473039263
53,0.01,"Down",0.0311750975027418,0.0623501950054836,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","fixed001",10,0.981481481481481,0.0587530683705519
36,0.01,"Down",0.225226840233555,0.337840260350333,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","fixed001",10,0.976190476190476,0.300812523766662
220,0.01,"Up",0.66062433075182,0.66062433075182,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","fixed001",10,0.98,0.703708526235635
167,0.445655004060914,"Down",0.727141984321223,0.769689675539984,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","estimated",3,0.98,0.794075342966308
120,0.180201567685963,"Down",0.675319663405301,0.769689675539984,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","estimated",3,0.99,0.752120683135408
61,0.0892228397896807,"Down",0.754673353429893,0.769689675539984,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","estimated",3,0.988505747126437,0.814515293349444
52,0.245003495723892,"Down",0.54151503279552,0.769689675539984,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","estimated",3,0.981481481481481,0.711086453302523
31,0.0949051726302933,"Up",0.769689675539984,0.769689675539984,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","estimated",3,0.976190476190476,0.822006568248608
197,0.035424508225733,"Up",0.464296837530432,0.769689675539984,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","estimated",3,0.98,0.664691164149927
167,0.01,"Down",0.0337539766066678,0.101261929820003,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","fixed001",3,0.98,0.0612572168046934
120,0.01,"Down",0.12106766742688,0.21370557301312,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","fixed001",3,0.99,0.181972874353286
61,0.01,"Down",0.476372622032052,0.565066035800843,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","fixed001",3,0.988505747126437,0.535372900907582
52,0.01,"Down",0.0294320712174672,0.101261929820003,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","fixed001",3,0.981481481481481,0.0576868595862358
31,0.01,"Up",0.565066035800843,0.565066035800843,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","fixed001",3,0.976190476190476,0.615294127872029
197,0.01,"Up",0.142470382008747,0.21370557301312,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","fixed001",3,0.98,0.207769307096089
189,0.250642867809395,"Up",0.505327457213504,0.606392948656205,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","estimated",18,0.98,0.678978995899587
174,0.0545195691716106,"Up",0.0252872782553907,0.075861834766172,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","estimated",18,0.99,0.281463526842068
77,0.0693410373639874,"Up",0.0246642616755356,0.075861834766172,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","estimated",18,0.988505747126437,0.281463526842068
53,0.0869251595794758,"Down",0.996346902035535,0.996346902035535,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","estimated",18,0.981481481481481,0.996346902035535
38,0.00381890314576289,"Down",0.261710153847036,0.392565230770554,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","estimated",18,0.976190476190476,0.525565472889539
249,0.0495374030899521,"Up",0.175481778666748,0.350963557333496,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","estimated",18,0.98,0.422703979066666
189,0.01,"Up",0.00552521523344061,0.00877117443113866,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","fixed001",18,0.98,0.0148755794746478
174,0.01,"Up",1.72581810868013e-06,1.02340577953501e-05,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","fixed001",18,0.99,1.51009084509512e-05
77,0.01,"Up",3.41135259845002e-06,1.02340577953501e-05,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","fixed001",18,0.988505747126437,2.6118168331883e-05
53,0.01,"Down",0.992942281154501,0.992942281154501,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","fixed001",18,0.981481481481481,0.992942281154501
38,0.01,"Down",0.289236439883098,0.347083727859717,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","fixed001",18,0.976190476190476,0.359710293255629
249,0.01,"Up",0.00584744962075911,0.00877117443113866,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","fixed001",18,0.98,0.0154045715815697
188,0.203186455157162,"Up",0.282661506144729,0.536461194152113,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","estimated",8,0.98,0.545291881932744
165,0.0250778147268086,"Up",0.00677946823148466,0.040676809388908,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","estimated",8,0.99,0.237281388101963
75,0.0405544712955854,"Up",0.0157672993082165,0.0473018979246496,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","estimated",8,0.988505747126437,0.281463526842068
53,0.076578259438315,"Down",0.993721692315751,0.993721692315751,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","estimated",8,0.981481481481481,0.996346902035535
37,0.0235000464828471,"Down",0.362251939977591,0.536461194152113,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","estimated",8,0.976190476190476,0.60788852941445
230,0.096243241957766,"Up",0.447050995126761,0.536461194152113,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","estimated",8,0.98,0.651949367893192
188,0.01,"Up",1.89191473155692e-05,3.78382946311384e-05,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","fixed001",8,0.98,9.65664810898845e-05
165,0.01,"Up",1.37633170604232e-07,8.25799023625393e-07,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","fixed001",8,0.99,1.68600633990184e-06
75,0.01,"Up",1.62064146313224e-06,4.86192438939673e-06,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","fixed001",8,0.988505747126437,1.47058206839778e-05
53,0.01,"Down",0.988233759014869,0.988233759014869,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","fixed001",8,0.981481481481481,0.992283897371488
37,0.01,"Down",0.25636819898688,0.307641838784256,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","fixed001",8,0.976190476190476,0.337034511882189
230,0.01,"Up",0.0335048221830141,0.0502572332745211,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","fixed001",8,0.98,0.0612572168046934
177,0.216018628729842,"Up",0.0226512707581682,0.0636487360848216,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","estimated",9,0.98,0.281463526842068
148,0.123359231379184,"Up",0.0318243680424108,0.0636487360848216,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","estimated",9,0.99,0.281463526842068
71,0.128919986500139,"Up",0.0297494854946636,0.0636487360848216,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","estimated",9,0.988505747126437,0.281463526842068
53,0.06151826536974,"Up",0.205726128042012,0.246871353650414,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","estimated",9,0.981481481481481,0.447874832712273
34,-0.0112298664068103,"Down",0.658888468622226,0.658888468622226,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","estimated",9,0.976190476190476,0.752120683135408
222,0.0610818130095811,"Up",0.075204295889798,0.112806443834697,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","estimated",9,0.98,0.35656852748956
177,0.01,"Up",6.06194407363404e-26,3.63716644418043e-25,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","fixed001",9,0.98,1.48517629804034e-23
148,0.01,"Up",6.00828040490913e-13,1.80248412147274e-12,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","fixed001",9,0.99,2.94405739840548e-11
71,0.01,"Up",1.62105322530195e-10,3.2421064506039e-10,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","fixed001",9,0.988505747126437,5.67368628855683e-09
53,0.01,"Up",0.0222161918370275,0.0266594302044329,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","fixed001",9,0.981481481481481,0.0457392184879977
34,0.01,"Down",0.690938015973597,0.690938015973597,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","fixed001",9,0.976190476190476,0.726522806495842
222,0.01,"Up",1.47702783494871e-05,2.21554175242306e-05,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","fixed001",9,0.98,8.61280509958045e-05
172,0.199887252163836,"Up",0.357387149183439,0.490986362752871,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","estimated",4,0.98,0.60788852941445
132,0.0224326147272633,"Up",0.030707457536697,0.0999482727969792,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","estimated",4,0.99,0.281463526842068
67,0.036516198363623,"Up",0.0333160909323264,0.0999482727969792,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","estimated",4,0.988505747126437,0.281463526842068
52,0.0412613732996628,"Up",0.409155302294059,0.490986362752871,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","estimated",4,0.981481481481481,0.630459428063173
32,0.0338679787045836,"Down",0.707714965615126,0.707714965615126,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","estimated",4,0.976190476190476,0.780482465765322
211,0.0736812425208989,"Up",0.301440943707542,0.490986362752871,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","estimated",4,0.98,0.553725708840234
172,0.01,"Up",9.75740219843262e-05,0.000195148043968652,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","fixed001",4,0.98,0.000451049724267168
132,0.01,"Up",4.82119023694914e-07,1.44635707108474e-06,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","fixed001",4,0.99,5.36905276387518e-06
67,0.01,"Up",8.63240383575947e-08,5.17944230145568e-07,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","fixed001",4,0.988505747126437,1.11312575776898e-06
52,0.01,"Up",0.170376893730308,0.204452272476369,"HALLMARK_TGF_BETA_SIGNALING","unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","fixed001",4,0.981481481481481,0.241285196323268
