compartment,collection,set,discovery_nes,held_out_nes,discovery_fdr,held_out_fdr,replicates,discovery_eligible,discovery_Direction,discovery_Correlation,discovery_PValue,discovery_FDR_global,discovery_FDR_original_family,discovery_NGenes,discovery_n_first,discovery_n_second,discovery_residual_df,discovery_fixed001_eligible,discovery_fixed001_Direction,discovery_fixed001_PValue,discovery_fixed001_FDR_global,discovery_lodo_omissions,discovery_lodo_direction_reversals,discovery_lodo_min_p,discovery_lodo_max_p,discovery_lodo_max_FDR_candidate_family,discovery_lodo_below_floor_omissions,discovery_lodo_worst_donor,validation_eligible,validation_Direction,validation_Correlation,validation_PValue,validation_FDR_global,validation_FDR_original_family,validation_NGenes,validation_n_first,validation_n_second,validation_residual_df,validation_fixed001_eligible,validation_fixed001_Direction,validation_fixed001_PValue,validation_fixed001_FDR_global,validation_lodo_omissions,validation_lodo_direction_reversals,validation_lodo_min_p,validation_lodo_max_p,validation_lodo_max_FDR_candidate_family,validation_lodo_below_floor_omissions,validation_lodo_worst_donor,corrected_replicated,fixed001_replicated
macrophages,gobp,GOBP_AMP_METABOLIC_PROCESS,1.8616069390292824,1.8772797479989756,0.0239811069564529,0.0069749288408855,True,True,Up,0.0774580983948128,0.0225635609880474,0.98466876614658,0.7570258086515206,20,32,27,57,True,Up,0.000730718511186,0.0288933733695484,59,0,0.009256561512105,0.0280943458485881,0.107112370508945,0,483C,True,Up,0.0498623999029434,0.0234488862620502,0.298951448799952,0.34755836466051304,18.0,12.0,9.0,19.0,True,Up,0.0019664099940866,0.0146902393675887,21.0,0.0,0.0052211487732395,0.0716639688751601,0.490089077468837,0.0,THD0005,False,True
macrophages,gobp,GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE,1.8568153802337948,1.3416697777244109,0.0245268680383431,0.1686834599208716,False,True,Up,0.0346638563781211,0.0297343809486113,0.98466876614658,0.7570258086515206,461,32,27,57,True,Up,0.0001073586105241,0.0063914561557556,59,0,0.0214555529701021,0.0741548912163535,0.121376676728358,0,084C,True,Up,0.0074468457311843,0.0962042480353677,0.52653601368531,0.597142847302855,421.0,12.0,9.0,19.0,True,Up,0.11864639486866,0.277855171785,21.0,0.0,0.0379601199457227,0.313465528316207,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_MEMBRANE_BIOGENESIS,1.854375602292555,1.2637996939209286,0.0249020619740066,0.2065046630389841,False,True,Up,0.037574347929426,0.0852681715034182,0.98466876614658,0.7570258086515206,60,32,27,57,True,Up,0.0127765168623658,0.193847983535237,59,0,0.0386656496780238,0.098228668644512,0.134856974528713,0,002C,True,Up,0.0055033353320976,0.0831564097198649,0.502898287353469,0.5562877064018549,50.0,12.0,9.0,19.0,True,Up,0.0913158131785127,0.244196225764662,21.0,0.0,0.0261326555576285,0.175780979974155,0.980672835645285,0.0,VUILD59,False,False
macrophages,gobp,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN,1.8536176443569128,0.8866132537884521,0.0249237431594746,0.7467032331021219,False,True,Up,0.172235768231586,0.10293811499736,0.98466876614658,0.7570258086515206,35,32,27,57,True,Up,0.0001791441635811,0.0093516783323616,59,0,0.0728128365286027,0.117874539950059,0.14811308905094,0,396C,True,Down,0.0661050477152101,0.832033168257576,0.969433140997359,0.9276470388848954,39.0,12.0,9.0,19.0,True,Down,0.731731395508094,0.835136680773678,21.0,2.0,0.60305072540617,0.981786831948784,0.997314210268041,0.0,TILD010,False,False
macrophages,gobp,GOBP_SPINDLE_ORGANIZATION,1.8512539502329888,0.932375954144938,0.0251994664827279,0.6699675483678261,False,True,Up,0.0661543478126138,0.0441253648239478,0.98466876614658,0.7570258086515206,186,32,27,57,True,Up,9.37940267646431e-06,0.0009203104644675,59,0,0.0346305594599787,0.0821603684811333,0.124366037221441,0,084C,True,Up,0.0370062691867664,0.526928687996585,0.879782491609893,0.8623484816055503,182.0,12.0,9.0,19.0,True,Up,0.286774586651924,0.485604966730592,21.0,0.0,0.380787331936318,0.862809458743481,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_MATURATION_OF_LSU_RRNA,1.8476373668549777,1.4867386669007767,0.025896952966748,0.0902873716344826,False,True,Up,0.328274351203775,0.102439838880921,0.98466876614658,0.7570258086515206,24,32,27,57,True,Up,1.22046417015397e-05,0.0010832678298843,59,0,0.0647673519607724,0.127005317483475,0.150998557389537,0,226C,True,Up,0.166932987123508,0.274541797328409,0.690431846746693,0.7296042285165938,24.0,12.0,9.0,19.0,True,Up,0.0257201518775942,0.105369654466273,21.0,0.0,0.204794743690577,0.471042930984311,0.994247049154543,0.0,THD0005,False,False
macrophages,gobp,GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,1.8446566351122715,1.26385445834463,0.0263690537465831,0.2085005514221858,False,True,Up,0.0496440657874257,0.0418656802593569,0.98466876614658,0.7570258086515206,395,32,27,57,True,Up,2.22676761372674e-05,0.0017609743584076,59,0,0.0337947226922271,0.0858272180057229,0.125614670061356,0,084C,True,Up,0.0092022952482879,0.261312861683581,0.681331876194416,0.7186337133741352,368.0,12.0,9.0,19.0,True,Up,0.262269820956102,0.47016388598876,21.0,0.0,0.12012097265854,0.667339628284718,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_CELL_CYCLE_PHASE_TRANSITION,1.840560847004343,1.2466348751466323,0.0270284801132822,0.2210087824742298,False,True,Up,0.0455582250152768,0.0543239824025148,0.98466876614658,0.7570258086515206,492,32,27,57,True,Up,9.56798390635546e-05,0.0058271221526234,59,0,0.0455527373000995,0.110557030142294,0.145435140841946,0,084C,True,Up,0.0079457612183471,0.243992576647009,0.666388327616563,0.7171903010533295,459.0,12.0,9.0,19.0,True,Up,0.272665918484492,0.47763547100042,21.0,0.0,0.116083395615388,0.60160811499822,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_AMINOGLYCAN_CATABOLIC_PROCESS,1.8281637226624383,1.5674612679670754,0.0296773533293201,0.0598805061127089,False,True,Up,0.0177032959360797,0.0164721308065333,0.98466876614658,0.7570258086515206,28,32,27,57,True,Up,0.0076836719174141,0.146182892834538,59,0,0.0070305957920249,0.0204169850086907,0.107112370508945,0,439C,True,Up,0.0910948658078817,0.559283291205823,0.893233609159232,0.878935321472517,20.0,12.0,9.0,19.0,True,Up,0.368098768322479,0.543495602222494,21.0,0.0,0.276594390265636,0.643374379013583,0.994247049154543,0.0,THD0002,False,False
macrophages,gobp,GOBP_MEIOTIC_CHROMOSOME_SEGREGATION,1.825848332585028,1.323578701678568,0.030062617416233,0.1799261134685857,False,True,Up,0.019838269590233,0.0108308158785292,0.98466876614658,0.7570258086515206,84,32,27,57,True,Up,0.0015403832065826,0.0491743430961949,59,0,0.0082338304288599,0.0183685672736927,0.107112370508945,0,092C,True,Up,0.0532836456285075,0.192171568975005,0.6460680377444,0.7083445986598179,57.0,12.0,9.0,19.0,True,Up,0.0308453358540719,0.118707807680822,21.0,0.0,0.0820855989420799,0.42168877743352,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_REGULATION_OF_EXIT_FROM_MITOSIS,1.824528554017251,0.6218203953684704,0.0301980179670191,0.9818721957638898,False,True,Up,0.0959521751638733,0.0610227780435659,0.98466876614658,0.7570258086515206,16,32,27,57,True,Up,0.0053908452373493,0.120338911922116,59,0,0.0353109969398006,0.0738222931819981,0.121376676728358,0,084C,True,Down,-0.0102288515059856,0.650306358213223,0.922781089308149,0.9011388106668947,16.0,12.0,9.0,19.0,True,Down,0.667527224697995,0.796018380625778,21.0,0.0,0.359953416784354,0.934600969280304,0.994247049154543,0.0,VUHD68,False,False
macrophages,gobp,GOBP_GLUTATHIONE_METABOLIC_PROCESS,1.820880805579613,1.0106401644873284,0.0310635238850663,0.5202029393256815,False,True,Up,0.0808351769561278,0.121360243432204,0.98466876614658,0.7570258086515206,49,32,27,57,True,Up,0.0043183139826665,0.10519809948119,59,0,0.0589677470206358,0.144555916437092,0.158939589714414,0,160C,True,Up,0.0818197885494437,0.642497678316576,0.922781089308149,0.9011388106668947,40.0,12.0,9.0,19.0,True,Up,0.413061488862281,0.576947089415473,21.0,0.0,0.416407838775025,0.960325821003654,0.996144076226255,0.0,THD0005,False,False
macrophages,gobp,GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,1.8197582064454751,-0.9591219144957428,0.0312356177564976,1.0,False,True,Up,0.0332883017159435,0.0498253952115483,0.98466876614658,0.7570258086515206,42,32,27,57,True,Up,0.0094721771266477,0.166186524852792,59,0,0.0252647826736346,0.0581989372830126,0.112189394751427,0,228I,True,Down,0.0564672645529051,0.670365710193735,0.930452952946495,0.901551455604799,35.0,12.0,9.0,19.0,True,Down,0.523567091968486,0.664930206799977,21.0,0.0,0.487000409460668,0.93163173476128,0.994247049154543,0.0,VUHD071,False,False
macrophages,gobp,GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,1.8176873059433007,2.141841679777554,0.0314322355046871,0.0005843357938507,True,True,Up,0.0360925345684398,0.0281373590893311,0.98466876614658,0.7570258086515206,125,32,27,57,True,Up,0.0004326050446959,0.0193431040449093,59,0,0.0063159037958149,0.0358424216824516,0.107112370508945,0,483C,True,Up,0.0350459274298166,0.0250815314703463,0.303367094927046,0.34755836466051304,115.0,12.0,9.0,19.0,True,Up,0.0002068777831081,0.00291927538386,21.0,0.0,0.0046937029323187,0.0337630858531444,0.410961266346658,0.0,TILD015,False,True
macrophages,gobp,GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,1.8172517399733836,1.3193637204116195,0.0313717835102824,0.1822348562422645,False,True,Up,0.143790439988575,0.0537307213303065,0.98466876614658,0.7570258086515206,18,32,27,57,True,Up,0.0007285241139825,0.0288933733695484,59,0,0.02728991467431,0.0642739773631751,0.114918889820299,0,483C,True,Up,0.0760890593942603,0.497350302089255,0.865253265278568,0.8614817732617454,16.0,12.0,9.0,19.0,True,Up,0.345201855636016,0.533394713596266,21.0,0.0,0.367187626062374,0.749307502592171,0.996144076226255,0.0,THD0005,False,False
macrophages,gobp,GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,1.8140673723597387,1.9589503400561463,0.0320229208504916,0.0043997048007588,True,True,Up,0.0491800064711624,0.0431755472603531,0.98466876614658,0.7570258086515206,86,32,27,57,True,Up,0.0005437762770001,0.0235281056076647,59,0,0.0116059907114516,0.0540872395439293,0.112493773438458,0,483C,True,Up,0.028781125711647,0.0134634244244846,0.298951448799952,0.34576829103988777,81.0,12.0,9.0,19.0,True,Up,0.0002273489468485,0.0030392964473441,21.0,0.0,0.0070337806167266,0.019159764714757,0.403182774067,0.0,VUHD65,False,True
macrophages,gobp,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,1.808858522900653,1.0721478260485544,0.0330951164536029,0.4184924807580681,False,True,Up,0.0341663820221229,0.0380160347210102,0.98466876614658,0.7570258086515206,345,32,27,57,True,Up,0.0003236050766082,0.0149748602481101,59,0,0.0297092009685899,0.0857203844037926,0.125614670061356,0,084C,True,Up,0.0120763543088183,0.41773482742546,0.798343359884228,0.7873578232448909,319.0,12.0,9.0,19.0,True,Up,0.372897949241927,0.544209641518677,21.0,0.0,0.23413407619893,0.840824522055354,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_COLLAGEN_METABOLIC_PROCESS,1.80839633819014,1.7694205817547075,0.0329517897247703,0.0189697417134167,True,True,Up,0.0412019354879542,0.225009323683204,0.985010367951267,0.7860885634362851,91,32,27,57,True,Up,0.0536457071388376,0.392433649701329,59,0,0.140241960571086,0.253563918759177,0.25823790804506,0,160C,True,Up,0.0304797267295207,0.0412452295100019,0.392100330577273,0.44195758357823606,62.0,12.0,9.0,19.0,True,Up,0.0035501736506891,0.0237301080861853,21.0,0.0,0.0234984315861994,0.0588555545738144,0.46836614882058,0.0,THD0005,False,False
macrophages,gobp,GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,1.8033486972434547,2.163364388131272,0.0340068162771525,0.0006232915134408,True,True,Up,0.0450487994319244,0.0448013965863091,0.98466876614658,0.7570258086515206,106,32,27,57,True,Up,0.0006092155116605,0.0257205449285543,59,0,0.0081262674216225,0.0585783398653579,0.112493773438458,0,160C,True,Up,0.0464374257432464,0.0184259148272264,0.298951448799952,0.34647810276287877,97.0,12.0,9.0,19.0,True,Up,1.74017122167798e-05,0.0002946689935374,21.0,0.0,0.0028892983754099,0.0254378364993865,0.403182774067,0.0,TILD001,False,True
macrophages,gobp,GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE,1.799990210727223,1.35217945236563,0.0345972491664242,0.161458116700907,False,True,Up,0.141599126665809,0.0958241819973884,0.98466876614658,0.7570258086515206,29,32,27,57,True,Up,0.0008570836508725,0.0319806881982249,59,0,0.0593067428994232,0.113827395565358,0.146254967557814,0,483C,True,Up,0.0588328528072265,0.323838398998656,0.727919941112024,0.7391135224204619,26.0,12.0,9.0,19.0,True,Up,0.154600524516305,0.338521838165013,21.0,0.0,0.233221394870152,0.544313408754683,0.994247049154543,0.0,THD0005,False,False
macrophages,gobp,GOBP_LUNG_CELL_DIFFERENTIATION,1.7997772730662396,1.4539796124230673,0.0343003888318636,0.1058482552289705,False,True,Up,0.0451546689520663,0.0309475543397381,0.98466876614658,0.7570258086515206,23,32,27,57,True,Up,0.0046902705694222,0.110943743803945,59,0,0.0167172243416615,0.0463245729651899,0.107112370508945,0,092C,True,Up,0.0201955962663004,0.359497444733868,0.754647528614897,0.7580706986779391,19.0,12.0,9.0,19.0,True,Up,0.312827019909411,0.502899133272092,21.0,0.0,0.231883326022509,0.483246264385806,0.994247049154543,0.0,VUILD53,False,False
macrophages,gobp,GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION,1.7995955339633034,,0.0341233142463362,,False,True,Up,0.0350396175784164,0.177754269573691,0.98466876614658,0.7665696343747419,20,32,27,57,True,Up,0.106476500262478,0.521488544353904,59,0,0.12952642095896,0.235496823136021,0.242068827502608,0,092C,False,,,,,,,,,,False,,,,,,,,,,,False,False
macrophages,gobp,GOBP_DECIDUALIZATION,1.7931929958473811,1.929189786485373,0.0358748128640527,0.0050027345157751,True,True,Up,0.052307484830612,0.121080374008291,0.98466876614658,0.7570258086515206,24,32,27,57,True,Up,0.0352299198148535,0.327097656509448,59,0,0.0752173044897522,0.147251728760109,0.161235118355516,0,483C,True,Up,0.0865483075059773,0.0581273594511565,0.434245567664522,0.4698628222301817,20.0,12.0,9.0,19.0,True,Up,0.0026626125874555,0.0193229599203918,21.0,0.0,0.0096836307383342,0.0839860126789998,0.535162326635306,0.0,VUHD071,False,False
macrophages,gobp,GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,1.7929758080544596,,0.0357321311642565,,False,True,Up,0.0066712309074962,0.0572440478039177,0.98466876614658,0.7570258086515206,17,32,27,57,True,Up,0.0580158674417903,0.40553703646481,59,0,0.0263049176353557,0.0808546121922564,0.113094109458789,0,160C,False,,,,,,,,,,False,,,,,,,,,,,False,False
macrophages,gobp,GOBP_MEMBRANE_RAFT_ORGANIZATION,1.7837957428723863,1.3282671651574514,0.0379657543511357,0.1773783765333713,False,True,Up,0.0078515576372105,0.0657629137221864,0.98466876614658,0.7570258086515206,25,32,27,57,True,Up,0.0662621726606578,0.432110919190764,59,0,0.0347654648865637,0.076208732412777,0.116846478762311,0,092C,True,Up,0.0202091370505611,0.297868616622413,0.713760647378235,0.7391135224204619,21.0,12.0,9.0,19.0,True,Up,0.246990294830232,0.454605325267239,21.0,0.0,0.145788413308021,0.370302710781866,0.994247049154543,0.0,VUHD65,False,False
macrophages,gobp,GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS,1.7690028201588703,1.0077456383514338,0.041526676576974,0.5232150648286775,False,True,Up,0.0394052685264913,0.0123692759427457,0.98466876614658,0.7570258086515206,33,32,27,57,True,Up,0.0007247187842951,0.0288933733695484,59,0,0.0048364743918782,0.0180303202751486,0.107112370508945,0,439C,True,Up,0.0048156261624017,0.60447073181225,0.909371669445764,0.8945084006896112,25.0,12.0,9.0,19.0,True,Up,0.617327306301235,0.757248680861696,21.0,0.0,0.39968112063283,0.849566170125237,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,1.763546053112785,1.198588066832898,0.0426988068318029,0.262471917407807,False,True,Up,0.0271365909189864,0.0129846965099801,0.98466876614658,0.7570258086515206,68,32,27,57,True,Up,0.0008680244826067,0.0322752822532766,59,0,0.0083297568245602,0.040300349680052,0.110813031468443,0,084C,True,Up,0.0056499183678796,0.387262069656079,0.778147599845574,0.7702073182144967,66.0,12.0,9.0,19.0,True,Up,0.420388459432206,0.576947089415473,21.0,0.0,0.181423328613169,0.565543890584694,0.994247049154543,0.0,VUHD071,False,False
macrophages,gobp,GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL,1.761550102189019,1.622803809907695,0.0429503521329752,0.0443662361997817,True,True,Up,0.0214564499279608,0.0554750269755944,0.98466876614658,0.7570258086515206,32,32,27,57,True,Up,0.0275286714099547,0.294663213360981,59,0,0.0262052923092614,0.0633811728998448,0.110813031468443,0,160C,True,Up,-0.0130957131968028,0.0437113868703753,0.392100330577273,0.44195758357823606,21.0,12.0,9.0,19.0,True,Up,0.048565577904901,0.154915266169783,21.0,0.0,0.029438596706646,0.0674745861082335,0.476820408498183,0.0,VUHD70,False,False
macrophages,gobp,GOBP_ACTIN_NUCLEATION,1.7601305088855166,1.638830605593395,0.0429375265745708,0.0396680527482703,True,True,Up,0.0367352518564825,0.0106918329548303,0.98466876614658,0.7570258086515206,52,32,27,57,True,Up,0.0002733421413164,0.0132265144818716,59,0,0.006036389963969,0.0268651211442058,0.107112370508945,0,483C,True,Up,0.0200781145687567,0.0790305029200778,0.501843693542494,0.5562877064018549,38.0,12.0,9.0,19.0,True,Up,0.0363689502162447,0.131967333641802,21.0,0.0,0.0464659059472347,0.151222259963576,0.655604161302511,0.0,THD0005,False,False
macrophages,gobp,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN,1.7518271465346291,1.0973321575741573,0.0456533001996566,0.394316437301602,False,True,Up,0.134130158109068,0.0818584514253792,0.98466876614658,0.7570258086515206,26,32,27,57,True,Up,0.0009526586795752,0.0344550308104389,59,0,0.0570693063930827,0.0957082852899428,0.130561291018496,0,396C,True,Up,0.0714778141379728,0.757489109606094,0.943148205097784,0.901551455604799,26.0,12.0,9.0,19.0,True,Up,0.640095703225904,0.774210993425617,21.0,0.0,0.479290608161843,0.969996716300572,0.997564526532845,0.0,THD0001,False,False
macrophages,gobp,GOBP_GRANULOCYTE_CHEMOTAXIS,1.7506614125474544,2.1551486033075684,0.0457879165652368,0.000779114391801,True,True,Up,0.0426279296134224,0.135590362560429,0.98466876614658,0.7638340714677885,115,32,27,57,True,Up,0.0123114285987871,0.191296493931594,59,0,0.0542888103948106,0.163986614682872,0.177652165906445,0,160C,True,Up,0.0505653984587053,0.0196456656205756,0.298951448799952,0.34647810276287877,100.0,12.0,9.0,19.0,True,Up,9.89102821488079e-06,0.0001932554743522,21.0,0.0,0.00960749952601,0.0326758685636557,0.403182774067,0.0,VUHD65,False,False
macrophages,gobp,GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,1.7461367080997066,1.4988546634200106,0.0465413665969249,0.0862323808845397,False,True,Up,0.0244733341732086,0.0257506009943306,0.98466876614658,0.7570258086515206,249,32,27,57,True,Up,0.0011105124757879,0.0383325755893319,59,0,0.0117138615300011,0.0553386253152441,0.112493773438458,0,483C,True,Up,0.0100331047746077,0.116725412316407,0.538719060655383,0.6063659215665222,207.0,12.0,9.0,19.0,True,Up,0.0999256740957396,0.253811212203178,21.0,0.0,0.0617578298159144,0.182665291809471,0.99294979137456,0.0,VUILD59,False,False
macrophages,gobp,GOBP_GRANULOCYTE_MIGRATION,1.7417035787755033,2.14387694711792,0.0480031771321296,0.0006678123358294,True,True,Up,0.0417906991517085,0.125338479030319,0.98466876614658,0.7570258086515206,137,32,27,57,True,Up,0.0089056912028429,0.159146053417414,59,0,0.0450276296280031,0.152523018435099,0.166869242941371,0,160C,True,Up,0.0469651286622987,0.0217433492113487,0.298951448799952,0.34755836466051304,118.0,12.0,9.0,19.0,True,Up,1.57476035171082e-05,0.0002857065209532,21.0,0.0,0.0102617628937026,0.0355720335134992,0.403182774067,0.0,VUHD65,False,False
macrophages,gobp,GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,1.7378111300941297,1.6070080535893156,0.0489685593054111,0.0490631495377415,True,True,Up,0.0149422125807526,0.0460890889890416,0.98466876614658,0.7570258086515206,23,32,27,57,True,Up,0.0333524745849048,0.320431707322064,59,0,0.0181089428469178,0.0649993720703048,0.114918889820299,0,483C,True,Up,0.0194042092212277,0.130794528218605,0.563081528263146,0.6343534618602341,18.0,12.0,9.0,19.0,True,Up,0.0922946365094786,0.244196225764662,21.0,0.0,0.0531371714581068,0.20699413055413,0.994247049154543,0.0,THD0005,False,False
macrophages,gobp,GOBP_PLATELET_AGGREGATION,1.7346374519801535,1.6525685073637957,0.0496083165858452,0.0369725193200132,True,True,Up,0.0198775033997576,0.020262885740971,0.98466876614658,0.7570258086515206,69,32,27,57,True,Up,0.0047321361756047,0.111684737311544,59,0,0.0049542750514492,0.033195851650212,0.107112370508945,0,483C,True,Up,0.0139139835123592,0.10072168618962,0.52653601368531,0.597142847302855,55.0,12.0,9.0,19.0,True,Up,0.0658633755878576,0.197953535565519,21.0,0.0,0.0497833768408002,0.137931766200972,0.630957422554291,0.0,VUHD65,False,False
