disease,label,gene,donors,mean_of_donor_expression,mean_of_donor_detection,cohort
IPF,T_Cytotoxic,IL1B,28,0.04097364799242121,0.012241442005818882,GSE136831
IPF,T_Cytotoxic,IL1R1,28,0.043058203396396655,0.012464327476126002,GSE136831
IPF,T_Cytotoxic,IL1R2,28,0.04625930530181895,0.009944907573812289,GSE136831
IPF,T_Cytotoxic,IL1RAP,28,0.14211418213154914,0.03569038535055495,GSE136831
IPF,T_Cytotoxic,IL1RN,28,0.03946014678023102,0.011919366010613957,GSE136831
IPF,T_Cytotoxic,IL6,28,0.017166145884001133,0.004275310215649361,GSE136831
IPF,T_Cytotoxic,ITGA4,28,2.040783110651757,0.3555759670364068,GSE136831
IPF,T_Cytotoxic,ITGA5,28,0.09378369482644025,0.025327453471486294,GSE136831
IPF,T_Cytotoxic,ITGA9,28,0.05488583370544275,0.015161012798395521,GSE136831
IPF,T_Cytotoxic,ITGAV,28,0.46133443722646017,0.09611481287861079,GSE136831
IPF,T_Cytotoxic,ITGB1,28,1.5862762237159846,0.28120220020255215,GSE136831
IPF,T_Cytotoxic,ITGB3,28,0.004760047265881628,0.0017058615732559893,GSE136831
IPF,T_Cytotoxic,ITGB5,28,0.03442738120174765,0.011089332762054604,GSE136831
IPF,T_Cytotoxic,ITGB6,28,0.04092086323310047,0.010175472053506602,GSE136831
IPF,T_Cytotoxic,ITGB8,28,0.03382976770235149,0.009474147601181346,GSE136831
IPF,T_Cytotoxic,KDR,28,0.0033722089140034747,0.0010846417905343716,GSE136831
IPF,T_Cytotoxic,KLRG2,28,0.028319910025723427,0.007792155056468851,GSE136831
IPF,T_Cytotoxic,LDLR,28,0.732488907644054,0.14325075492523304,GSE136831
IPF,T_Cytotoxic,LGR5,28,0.008167644114278297,0.002520411222002514,GSE136831
IPF,T_Cytotoxic,LPP,28,3.152084245732388,0.4574523062681607,GSE136831
IPF,T_Cytotoxic,LRP1,28,0.037768928764836895,0.012592159603904246,GSE136831
IPF,T_Cytotoxic,LRP2,28,0.013970354093964221,0.004903727678338689,GSE136831
IPF,T_Cytotoxic,LRP5,28,0.08035678102404657,0.019086235706780467,GSE136831
IPF,T_Cytotoxic,LRP6,28,0.04755448851477846,0.011578261325162145,GSE136831
IPF,T_Cytotoxic,MCAM,28,0.010057227975783479,0.003386956720710114,GSE136831
IPF,T_Cytotoxic,MUSK,28,0.011991974362104993,0.0035867581732264503,GSE136831
IPF,T_Cytotoxic,NLRP3,28,0.19548274755338785,0.04233780187171408,GSE136831
IPF,T_Cytotoxic,NOTCH1,28,0.2102537565176341,0.04984661166185018,GSE136831
IPF,T_Cytotoxic,NRP1,28,0.038081525819682015,0.011014721488082883,GSE136831
IPF,T_Cytotoxic,NRP2,28,0.018776556185333197,0.006259350784851325,GSE136831
IPF,T_Cytotoxic,PRLR,28,0.013452613729723879,0.0040066066404589,GSE136831
IPF,T_Cytotoxic,PTK7,28,0.05417748739542085,0.0130345455096349,GSE136831
IPF,T_Cytotoxic,PTPRK,28,0.23034365305291962,0.05055234834330718,GSE136831
IPF,T_Cytotoxic,PYCARD,28,0.3604882906771335,0.09853745037923363,GSE136831
IPF,T_Cytotoxic,RECK,28,0.14801814319906884,0.03864595720512211,GSE136831
IPF,T_Cytotoxic,RET,28,0.0004486077941028929,0.00017628609918328927,GSE136831
IPF,T_Cytotoxic,ROR1,28,0.03203584612198207,0.008723735400959654,GSE136831
IPF,T_Cytotoxic,ROR2,28,0.07356205287899449,0.020269870587008743,GSE136831
IPF,T_Cytotoxic,RYK,28,0.35266374940323747,0.08305750764504836,GSE136831
IPF,T_Cytotoxic,SDC2,28,0.11368170210285203,0.030117481658521482,GSE136831
IPF,T_Cytotoxic,SDC4,28,0.10750138709189763,0.02569561177120343,GSE136831
IPF,T_Cytotoxic,SIGIRR,28,0.4967466413989348,0.12330641755227124,GSE136831
IPF,T_Cytotoxic,SIRPA,28,0.04341557908239639,0.01269944392115265,GSE136831
IPF,T_Cytotoxic,SMO,28,0.0083262954568153,0.002230413700009786,GSE136831
IPF,T_Cytotoxic,SPP1,28,0.4558286662541634,0.10574853575414203,GSE136831
IPF,T_Cytotoxic,TGFB1,28,8.016433511907145,0.6053308293109801,GSE136831
IPF,T_Cytotoxic,TGFBR1,28,0.43596402876442536,0.09328979530823733,GSE136831
IPF,T_Cytotoxic,TGFBR2,28,2.9620119750472007,0.4209023962254026,GSE136831
IPF,T_Cytotoxic,TGFBR3,28,1.6837622267651824,0.2634326515307767,GSE136831
IPF,T_Cytotoxic,TMED5,28,0.9016330145421033,0.19158151309331048,GSE136831
IPF,T_Cytotoxic,TNF,28,0.806871145115027,0.1426530039663105,GSE136831
IPF,T_Cytotoxic,TYRO3,28,0.004986169086379726,0.0012448276491352785,GSE136831
IPF,T_Cytotoxic,VANGL2,28,0.002334798945685825,0.0007051073366101893,GSE136831
IPF,T_Cytotoxic,VASN,28,0.02115963041248974,0.005598914448055793,GSE136831
IPF,T_Cytotoxic,VEGFA,28,0.03349970476803545,0.008951595963583896,GSE136831
IPF,T_Cytotoxic,WNT1,28,0.005573841115656114,0.0013097671180779713,GSE136831
IPF,T_Cytotoxic,WNT10A,28,0.025545574532952087,0.0069227942231556965,GSE136831
IPF,T_Cytotoxic,WNT10B,28,0.009028865875625503,0.002284860360148325,GSE136831
IPF,T_Cytotoxic,WNT11,28,0.00407228569360025,0.001348761329961168,GSE136831
IPF,T_Cytotoxic,WNT16,28,0.0042859706162966535,0.0008911769411168464,GSE136831
IPF,T_Cytotoxic,WNT2,28,0.0014013130318980321,0.0004885315274045107,GSE136831
IPF,T_Cytotoxic,WNT2B,28,0.027370474950063405,0.007150836829018868,GSE136831
IPF,T_Cytotoxic,WNT3,28,0.025840760938689724,0.005842649111580783,GSE136831
IPF,T_Cytotoxic,WNT3A,28,0.0077313367630339035,0.001713520116647125,GSE136831
IPF,T_Cytotoxic,WNT4,28,0.003469960719956436,0.0009727431980229643,GSE136831
IPF,T_Cytotoxic,WNT5A,28,0.0,0.0,GSE136831
IPF,T_Cytotoxic,WNT5B,28,0.15748770560729858,0.038068064954550444,GSE136831
IPF,T_Cytotoxic,WNT6,28,0.004830237046265768,0.000922083646891032,GSE136831
IPF,T_Cytotoxic,WNT7A,28,0.0065759089676960605,0.0020942177120255607,GSE136831
IPF,T_Cytotoxic,WNT7B,28,0.009067604873380639,0.0019262399828151179,GSE136831
IPF,T_Cytotoxic,WNT8A,28,0.0015119990059155356,0.0005492922975641857,GSE136831
IPF,T_Cytotoxic,WNT8B,28,0.018061713793687432,0.004024871336701868,GSE136831
IPF,T_Cytotoxic,WNT9A,28,0.010799495355757678,0.0029905350783427857,GSE136831
IPF,T_Cytotoxic,WNT9B,28,0.004040749436224697,0.0015218822054098963,GSE136831
IPF,T_Cytotoxic,XCR1,28,0.011024734601638624,0.0023577147367768573,GSE136831
IPF,T_Regulatory,ACKR1,7,0.0034276062146613713,0.0018796992481203,GSE136831
IPF,T_Regulatory,ACKR2,7,0.028713280073541413,0.009816207184628228,GSE136831
IPF,T_Regulatory,ACKR3,7,0.004670732071862014,0.0026455026455026428,GSE136831
IPF,T_Regulatory,ACKR4,7,0.0012405639603763857,0.0019047619047619,GSE136831
IPF,T_Regulatory,ACVR1,7,0.2273744541873653,0.06337960285328702,GSE136831
IPF,T_Regulatory,ACVR1B,7,0.026962169533589844,0.0112087912087912,GSE136831
IPF,T_Regulatory,ACVR1C,7,0.034050557861863597,0.008148148148148142,GSE136831
IPF,T_Regulatory,ACVRL1,7,0.0064353251684730285,0.0052910052910052855,GSE136831
IPF,T_Regulatory,ADGRA2,7,0.04003800864138677,0.010264550264550257,GSE136831
IPF,T_Regulatory,ADRA2A,7,0.0,0.0,GSE136831
IPF,T_Regulatory,ADRB2,7,0.0031534122443213283,0.002747252747252743,GSE136831
IPF,T_Regulatory,ANTXR1,7,0.0062850488434815005,0.0037844611528821998,GSE136831
IPF,T_Regulatory,APCDD1,7,0.0,0.0,GSE136831
IPF,T_Regulatory,AREG,7,0.4498246005484569,0.1068481031638926,GSE136831
IPF,T_Regulatory,ATP6AP2,7,0.4574725467020731,0.1473859863333547,GSE136831
IPF,T_Regulatory,AVPR1A,7,0.0,0.0,GSE136831
IPF,T_Regulatory,CASP1,7,0.5445948532627254,0.15603003234582177,GSE136831
IPF,T_Regulatory,CAV1,7,0.04388785675963527,0.012486772486772471,GSE136831
IPF,T_Regulatory,CCL2,7,0.0885591423993952,0.0224814172182593,GSE136831
IPF,T_Regulatory,CCR1,7,0.026865406331335256,0.007936507936507929,GSE136831
IPF,T_Regulatory,CCR10,7,0.002968472447826114,0.0026455026455026428,GSE136831
IPF,T_Regulatory,CCR2,7,0.0321445690754602,0.009473684210526313,GSE136831
IPF,T_Regulatory,CCR3,7,0.014246067694880885,0.009100529100529085,GSE136831
IPF,T_Regulatory,CCR4,7,0.4643847520633923,0.12642225221172582,GSE136831
IPF,T_Regulatory,CCR5,7,0.07925478606599543,0.03050832208726943,GSE136831
IPF,T_Regulatory,CD36,7,0.06017960726593983,0.01722361459203563,GSE136831
IPF,T_Regulatory,CD4,7,1.3057568160385273,0.2977629972366814,GSE136831
IPF,T_Regulatory,CD44,7,8.092222697538478,0.795922284343337,GSE136831
IPF,T_Regulatory,CD82,7,0.7494755962886442,0.18824025876657452,GSE136831
IPF,T_Regulatory,CD9,7,0.1816396046401807,0.07167234325129059,GSE136831
IPF,T_Regulatory,CSF1,7,0.21972783563906023,0.056424608529871655,GSE136831
IPF,T_Regulatory,CSF1R,7,0.04707485887047689,0.012119186856028958,GSE136831
IPF,T_Regulatory,CXCL1,7,0.017996616636072413,0.0026455026455026428,GSE136831
IPF,T_Regulatory,CXCL12,7,0.0,0.0,GSE136831
IPF,T_Regulatory,CXCL2,7,0.07718698701910816,0.02885975622817726,GSE136831
IPF,T_Regulatory,CXCR1,7,0.0,0.0,GSE136831
IPF,T_Regulatory,CXCR2,7,0.0,0.0,GSE136831
IPF,T_Regulatory,CXCR3,7,0.24429906100504625,0.07635670372512474,GSE136831
IPF,T_Regulatory,CXCR4,7,4.865698660164681,0.636112717691665,GSE136831
IPF,T_Regulatory,DPP4,7,0.07109881016291017,0.016559561296403385,GSE136831
IPF,T_Regulatory,EGFR,7,0.007395869850440715,0.0026455026455026428,GSE136831
IPF,T_Regulatory,ENG,7,0.06776607392273279,0.01930681404365613,GSE136831
IPF,T_Regulatory,EPHA7,7,0.020315324403500312,0.006666666666666657,GSE136831
IPF,T_Regulatory,EPHB2,7,0.0,0.0,GSE136831
IPF,T_Regulatory,ERBB2,7,0.027330161029543172,0.013198380566801615,GSE136831
IPF,T_Regulatory,ERBB3,7,0.0,0.0,GSE136831
IPF,T_Regulatory,ERBB4,7,0.2253405022432487,0.07271833429728163,GSE136831
IPF,T_Regulatory,FGF10,7,0.005585943085943071,0.0026455026455026428,GSE136831
IPF,T_Regulatory,FGF7,7,0.0038645132568262716,0.0018796992481203,GSE136831
IPF,T_Regulatory,FGFR1,7,0.286309078049782,0.06880706038600772,GSE136831
IPF,T_Regulatory,FGFR2,7,0.0,0.0,GSE136831
IPF,T_Regulatory,FGFR3,7,0.0039128223187385,0.0019047619047619,GSE136831
IPF,T_Regulatory,FGFR4,7,0.0,0.0,GSE136831
IPF,T_Regulatory,FGFRL1,7,0.009522377912912999,0.004525201893622942,GSE136831
IPF,T_Regulatory,FLT1,7,0.4160471525411081,0.08099715099715096,GSE136831
IPF,T_Regulatory,FZD1,7,0.0,0.0,GSE136831
IPF,T_Regulatory,FZD10,7,0.0,0.0,GSE136831
IPF,T_Regulatory,FZD2,7,0.0,0.0,GSE136831
IPF,T_Regulatory,FZD3,7,0.06963469737737046,0.018337510442773586,GSE136831
IPF,T_Regulatory,FZD4,7,0.014017145772709171,0.0018796992481203,GSE136831
IPF,T_Regulatory,FZD5,7,0.0,0.0,GSE136831
IPF,T_Regulatory,FZD6,7,0.005708685218444686,0.0038095238095238,GSE136831
IPF,T_Regulatory,FZD7,7,0.0,0.0,GSE136831
IPF,T_Regulatory,FZD8,7,0.0,0.0,GSE136831
IPF,T_Regulatory,FZD9,7,0.0,0.0,GSE136831
IPF,T_Regulatory,GPC1,7,0.0,0.0,GSE136831
IPF,T_Regulatory,GRIN2B,7,0.07857217781255146,0.027599554441659683,GSE136831
IPF,T_Regulatory,GRM7,7,0.07610712682863348,0.027674742411584498,GSE136831
IPF,T_Regulatory,GSDMD,7,0.4540225224526481,0.14795385900649055,GSE136831
IPF,T_Regulatory,HBEGF,7,0.09121805724236672,0.031776663881927014,GSE136831
IPF,T_Regulatory,IL1A,7,0.009360009360009358,0.0019047619047619,GSE136831
IPF,T_Regulatory,IL1B,7,0.06378911515743194,0.015107212475633514,GSE136831
IPF,T_Regulatory,IL1R1,7,1.598739874494893,0.2561373519268256,GSE136831
IPF,T_Regulatory,IL1R2,7,0.9290439689559713,0.19086112717691658,GSE136831
IPF,T_Regulatory,IL1RAP,7,0.2861190140984661,0.07660304607673026,GSE136831
IPF,T_Regulatory,IL1RN,7,0.11074571263487053,0.03605552342394445,GSE136831
IPF,T_Regulatory,IL6,7,0.0,0.0,GSE136831
IPF,T_Regulatory,ITGA4,7,1.9486198188333148,0.34282586808902593,GSE136831
IPF,T_Regulatory,ITGA5,7,0.02541803789974943,0.011746031746031728,GSE136831
IPF,T_Regulatory,ITGA9,7,0.03195644342773028,0.014603174603174587,GSE136831
IPF,T_Regulatory,ITGAV,7,1.0119692667810043,0.23021956600903964,GSE136831
IPF,T_Regulatory,ITGB1,7,1.5037020079075187,0.31921384658226765,GSE136831
IPF,T_Regulatory,ITGB3,7,0.0,0.0,GSE136831
IPF,T_Regulatory,ITGB5,7,0.0390511095821024,0.011720969089390128,GSE136831
IPF,T_Regulatory,ITGB6,7,0.045638396370111176,0.013011803011803002,GSE136831
IPF,T_Regulatory,ITGB8,7,0.1666014764684555,0.04385300858985065,GSE136831
IPF,T_Regulatory,KDR,7,0.0,0.0,GSE136831
IPF,T_Regulatory,KLRG2,7,0.04854420454267943,0.014391534391534372,GSE136831
IPF,T_Regulatory,LDLR,7,0.6664407338312914,0.13112910481331527,GSE136831
IPF,T_Regulatory,LGR5,7,0.013343759550015143,0.007297517297517286,GSE136831
IPF,T_Regulatory,LPP,7,5.572282423154304,0.6727787417261101,GSE136831
IPF,T_Regulatory,LRP1,7,0.029391569478764097,0.011822719191140228,GSE136831
IPF,T_Regulatory,LRP2,7,0.015852583654083943,0.002747252747252743,GSE136831
IPF,T_Regulatory,LRP5,7,0.015612467369799486,0.0037844611528821998,GSE136831
IPF,T_Regulatory,LRP6,7,0.012346737990657613,0.004525201893622942,GSE136831
IPF,T_Regulatory,MCAM,7,0.039290991885622954,0.0093121693121693,GSE136831
IPF,T_Regulatory,MUSK,7,0.0,0.0,GSE136831
IPF,T_Regulatory,NLRP3,7,0.09816220938618367,0.020813358181779214,GSE136831
IPF,T_Regulatory,NOTCH1,7,0.1781806344120425,0.043981320823426054,GSE136831
IPF,T_Regulatory,NRP1,7,0.0886649735892656,0.024496069232911314,GSE136831
IPF,T_Regulatory,NRP2,7,0.04688339679395267,0.01637298374140477,GSE136831
IPF,T_Regulatory,PRLR,7,0.20821325587774792,0.03647880384722487,GSE136831
IPF,T_Regulatory,PTK7,7,0.016899485598915,0.010154660154660143,GSE136831
IPF,T_Regulatory,PTPRK,7,0.06589759986981643,0.026006683375104415,GSE136831
IPF,T_Regulatory,PYCARD,7,0.4530215077543876,0.1384274789537947,GSE136831
IPF,T_Regulatory,RECK,7,0.16941346988454437,0.05256902941113465,GSE136831
IPF,T_Regulatory,RET,7,0.0,0.0,GSE136831
IPF,T_Regulatory,ROR1,7,0.005647956117640143,0.0026455026455026428,GSE136831
IPF,T_Regulatory,ROR2,7,0.11033229621791492,0.028484030589293715,GSE136831
IPF,T_Regulatory,RYK,7,0.30735291195242126,0.07915086862455278,GSE136831
IPF,T_Regulatory,SDC2,7,0.20812140601504442,0.05367885525780258,GSE136831
IPF,T_Regulatory,SDC4,7,0.7160423738701324,0.14305143199880038,GSE136831
IPF,T_Regulatory,SIGIRR,7,0.3791898792646601,0.11732172311119675,GSE136831
IPF,T_Regulatory,SIRPA,7,0.005411173423779286,0.002747252747252743,GSE136831
IPF,T_Regulatory,SMO,7,0.005380318579423714,0.0026455026455026428,GSE136831
IPF,T_Regulatory,SPP1,7,0.8254719778469205,0.16680804575541414,GSE136831
IPF,T_Regulatory,TGFB1,7,1.4131728617975126,0.28775614249298453,GSE136831
IPF,T_Regulatory,TGFBR1,7,0.16292363034076904,0.04356468093310196,GSE136831
IPF,T_Regulatory,TGFBR2,7,1.3013985945932667,0.25410834779255825,GSE136831
IPF,T_Regulatory,TGFBR3,7,0.4363296328083514,0.10471777734935626,GSE136831
IPF,T_Regulatory,TMED5,7,0.6970599431494826,0.18739305528779207,GSE136831
IPF,T_Regulatory,TNF,7,0.21018059253844903,0.06376561060771582,GSE136831
IPF,T_Regulatory,TYRO3,7,0.019116272766427855,0.0074074074074074,GSE136831
IPF,T_Regulatory,VANGL2,7,0.0,0.0,GSE136831
IPF,T_Regulatory,VASN,7,0.03492322671391137,0.012936615041878185,GSE136831
IPF,T_Regulatory,VEGFA,7,0.023395810102684527,0.007936507936507927,GSE136831
IPF,T_Regulatory,WNT1,7,0.0,0.0,GSE136831
IPF,T_Regulatory,WNT10A,7,0.06594743475233787,0.03174196174196171,GSE136831
IPF,T_Regulatory,WNT10B,7,0.0,0.0,GSE136831
IPF,T_Regulatory,WNT11,7,0.0,0.0,GSE136831
IPF,T_Regulatory,WNT16,7,0.0,0.0,GSE136831
IPF,T_Regulatory,WNT2,7,0.0,0.0,GSE136831
IPF,T_Regulatory,WNT2B,7,0.11987608509067268,0.03036630036630033,GSE136831
IPF,T_Regulatory,WNT3,7,0.0,0.0,GSE136831
IPF,T_Regulatory,WNT3A,7,0.015473289234459014,0.0019047619047619,GSE136831
IPF,T_Regulatory,WNT4,7,0.0,0.0,GSE136831
IPF,T_Regulatory,WNT5A,7,0.00820056616708817,0.0026455026455026428,GSE136831
IPF,T_Regulatory,WNT5B,7,0.07051321590487528,0.022887774993038127,GSE136831
IPF,T_Regulatory,WNT6,7,0.02026587860945217,0.0052910052910052855,GSE136831
IPF,T_Regulatory,WNT7A,7,0.0,0.0,GSE136831
IPF,T_Regulatory,WNT7B,7,0.0,0.0,GSE136831
IPF,T_Regulatory,WNT8A,7,0.0,0.0,GSE136831
IPF,T_Regulatory,WNT8B,7,0.012605811308870158,0.004761904761904757,GSE136831
IPF,T_Regulatory,WNT9A,7,0.005456207117622186,0.0019047619047619,GSE136831
IPF,T_Regulatory,WNT9B,7,0.0,0.0,GSE136831
IPF,T_Regulatory,XCR1,7,0.0,0.0,GSE136831
IPF,VE_Capillary_B,ACKR1,3,1.4694999050178847,0.20473917790849208,GSE136831
IPF,VE_Capillary_B,ACKR2,3,0.0016711964446298334,0.0037453183520599,GSE136831
IPF,VE_Capillary_B,ACKR3,3,0.028404769969160998,0.019508334018213867,GSE136831
IPF,VE_Capillary_B,ACKR4,3,0.014072043110016032,0.005050505050505034,GSE136831
IPF,VE_Capillary_B,ACVR1,3,0.12112051445196607,0.05312129430688126,GSE136831
IPF,VE_Capillary_B,ACVR1B,3,0.36630601368841037,0.13245688187571178,GSE136831
IPF,VE_Capillary_B,ACVR1C,3,0.010507487028390834,0.007490636704119834,GSE136831
IPF,VE_Capillary_B,ACVRL1,3,2.1391348992861428,0.4963026232882877,GSE136831
IPF,VE_Capillary_B,ADGRA2,3,0.10271567564686944,0.0472009909243539,GSE136831
IPF,VE_Capillary_B,ADRA2A,3,0.0,0.0,GSE136831
IPF,VE_Capillary_B,ADRB2,3,0.21566970315808545,0.0780304008703853,GSE136831
IPF,VE_Capillary_B,ANTXR1,3,0.2950668420742466,0.10842148724752361,GSE136831
IPF,VE_Capillary_B,APCDD1,3,0.055902169102807396,0.03265804108500737,GSE136831
IPF,VE_Capillary_B,AREG,3,0.7307169014100321,0.12122386202200226,GSE136831
IPF,VE_Capillary_B,ATP6AP2,3,0.6685291924305149,0.2330472489325647,GSE136831
IPF,VE_Capillary_B,AVPR1A,3,0.0,0.0,GSE136831
IPF,VE_Capillary_B,CASP1,3,0.2093496880327452,0.095795224621261,GSE136831
IPF,VE_Capillary_B,CAV1,3,8.039746219309267,0.7510263424637698,GSE136831
IPF,VE_Capillary_B,CCL2,3,4.777989414184835,0.32587204865391617,GSE136831
IPF,VE_Capillary_B,CCR1,3,0.0015293255827112668,0.0037453183520599,GSE136831
IPF,VE_Capillary_B,CCR10,3,0.026829307773843635,0.018811712631937334,GSE136831
IPF,VE_Capillary_B,CCR2,3,0.0,0.0,GSE136831
IPF,VE_Capillary_B,CCR3,3,0.0,0.0,GSE136831
IPF,VE_Capillary_B,CCR4,3,0.0051556809417160334,0.0025252525252525,GSE136831
IPF,VE_Capillary_B,CCR5,3,0.0,0.0,GSE136831
IPF,VE_Capillary_B,CD36,3,2.915095976763107,0.35912593584038754,GSE136831
IPF,VE_Capillary_B,CD4,3,0.05129370540644307,0.019508334018213867,GSE136831
IPF,VE_Capillary_B,CD44,3,2.513163322958036,0.37378531537772136,GSE136831
IPF,VE_Capillary_B,CD82,3,0.586125338684723,0.20222468779229721,GSE136831
IPF,VE_Capillary_B,CD9,3,4.430268717748619,0.6694374977985982,GSE136831
IPF,VE_Capillary_B,CSF1,3,0.5380732784884851,0.1848913388045507,GSE136831
IPF,VE_Capillary_B,CSF1R,3,0.040426561748674435,0.025255460454995465,GSE136831
IPF,VE_Capillary_B,CXCL1,3,0.07239626139818546,0.010015889229372334,GSE136831
IPF,VE_Capillary_B,CXCL12,3,0.607106888667723,0.16599157009850538,GSE136831
IPF,VE_Capillary_B,CXCL2,3,1.4437747088116888,0.20743467217702005,GSE136831
IPF,VE_Capillary_B,CXCR1,3,0.0,0.0,GSE136831
IPF,VE_Capillary_B,CXCR2,3,0.0,0.0,GSE136831
IPF,VE_Capillary_B,CXCR3,3,0.0,0.0,GSE136831
IPF,VE_Capillary_B,CXCR4,3,0.11539417541588547,0.04937597595482133,GSE136831
IPF,VE_Capillary_B,DPP4,3,0.0024188242579046997,0.0025252525252525,GSE136831
IPF,VE_Capillary_B,EGFR,3,1.9834115452165193,0.40076178288111647,GSE136831
IPF,VE_Capillary_B,ENG,3,6.255047762187993,0.7739307057400819,GSE136831
IPF,VE_Capillary_B,EPHA7,3,0.08709931842101815,0.03379298604017703,GSE136831
IPF,VE_Capillary_B,EPHB2,3,0.0061621284236529,0.007490636704119834,GSE136831
IPF,VE_Capillary_B,ERBB2,3,0.0694779280826218,0.03257292021336963,GSE136831
IPF,VE_Capillary_B,ERBB3,3,0.007778469708463867,0.007490636704119834,GSE136831
IPF,VE_Capillary_B,ERBB4,3,0.12973107733376252,0.05974213267897884,GSE136831
IPF,VE_Capillary_B,FGF10,3,0.0,0.0,GSE136831
IPF,VE_Capillary_B,FGF7,3,0.024665823776191736,0.008795823402564934,GSE136831
IPF,VE_Capillary_B,FGFR1,3,1.1232137339480792,0.33624211898136735,GSE136831
IPF,VE_Capillary_B,FGFR2,3,0.013917194622940466,0.008795823402564934,GSE136831
IPF,VE_Capillary_B,FGFR3,3,0.0152232317772878,0.0175065259334922,GSE136831
IPF,VE_Capillary_B,FGFR4,3,0.0013833210217762335,0.0025252525252525,GSE136831
IPF,VE_Capillary_B,FGFRL1,3,0.013406783145394535,0.006270570877312399,GSE136831
IPF,VE_Capillary_B,FLT1,3,5.611160404206021,0.629544182624384,GSE136831
IPF,VE_Capillary_B,FZD1,3,0.010536453453141933,0.006270570877312399,GSE136831
IPF,VE_Capillary_B,FZD10,3,0.025033884346715232,0.013761207581432266,GSE136831
IPF,VE_Capillary_B,FZD2,3,0.0,0.0,GSE136831
IPF,VE_Capillary_B,FZD3,3,0.009554493095923267,0.0025252525252525,GSE136831
IPF,VE_Capillary_B,FZD4,3,0.7980525774588442,0.24323729350850617,GSE136831
IPF,VE_Capillary_B,FZD5,3,0.030162985976049033,0.0162864601066848,GSE136831
IPF,VE_Capillary_B,FZD6,3,0.25023321240979257,0.12392326989382392,GSE136831
IPF,VE_Capillary_B,FZD7,3,0.0,0.0,GSE136831
IPF,VE_Capillary_B,FZD8,3,0.04325496214582061,0.015066394279877401,GSE136831
IPF,VE_Capillary_B,FZD9,3,0.0,0.0,GSE136831
IPF,VE_Capillary_B,GPC1,3,0.0041465558706938,0.0025252525252525,GSE136831
IPF,VE_Capillary_B,GRIN2B,3,0.14085879453087247,0.05713175928208857,GSE136831
IPF,VE_Capillary_B,GRM7,3,0.0869906610598666,0.03587991499653643,GSE136831
IPF,VE_Capillary_B,GSDMD,3,0.6354248240060415,0.23774846488910803,GSE136831
IPF,VE_Capillary_B,HBEGF,3,0.43186784127025907,0.1671294502561453,GSE136831
IPF,VE_Capillary_B,IL1A,3,0.011003496911318399,0.0057471264367816,GSE136831
IPF,VE_Capillary_B,IL1B,3,0.04309906427445876,0.010015889229372334,GSE136831
IPF,VE_Capillary_B,IL1R1,3,1.217089039642496,0.22886360701161165,GSE136831
IPF,VE_Capillary_B,IL1R2,3,0.04810656017466617,0.013237763140901434,GSE136831
IPF,VE_Capillary_B,IL1RAP,3,1.555741210793675,0.3095004676755936,GSE136831
IPF,VE_Capillary_B,IL1RN,3,0.0598163214413211,0.013761207581432266,GSE136831
IPF,VE_Capillary_B,IL6,3,1.7717537938531651,0.19994403547290018,GSE136831
IPF,VE_Capillary_B,ITGA4,3,0.08374461685195721,0.03875837021904433,GSE136831
IPF,VE_Capillary_B,ITGA5,3,0.9104368504027874,0.29365624474109553,GSE136831
IPF,VE_Capillary_B,ITGA9,3,0.10683344200592688,0.049032557265800164,GSE136831
IPF,VE_Capillary_B,ITGAV,3,4.407138130989608,0.6161322641369135,GSE136831
