unit_id,gsm,patient,histology,uncertainty_cutoff,label,compartment,lineage,cells,full_library_sum,panel_gene_coverage
GSM9237937_unc30_19,GSM9237937,14,normal,0.3,Migratory DCs,Immune,Myeloid,1,1902,0.8655
GSM9237937_unc30_20,GSM9237937,14,normal,0.3,Monocyte-derived Mph,Immune,Myeloid,6,22021,0.8655
GSM9237937_unc30_21,GSM9237937,14,normal,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,28,62263,0.8655
GSM9237937_unc30_22,GSM9237937,14,normal,0.3,NK cells,Immune,Lymphoid,8,9995,0.8655
GSM9237937_unc30_23,GSM9237937,14,normal,0.3,Non-classical monocytes,Immune,Myeloid,11,21956,0.8655
GSM9237937_unc30_24,GSM9237937,14,normal,0.3,Pericytes,Stroma,Fibroblast lineage,4,4989,0.8655
GSM9237937_unc30_25,GSM9237937,14,normal,0.3,Plasma cells,Immune,Lymphoid,3,10712,0.8655
GSM9237937_unc30_26,GSM9237937,14,normal,0.3,Plasmacytoid DCs,Immune,Myeloid,7,20733,0.8655
GSM9237937_unc30_27,GSM9237937,14,normal,0.3,Smooth muscle,Stroma,Smooth muscle,6,9033,0.8655
GSM9237937_unc30_28,GSM9237937,14,normal,0.3,pre-TB secretory,Epithelial,Airway epithelium,2,3894,0.8655
GSM9237938_unc20_0,GSM9237938,14,AIS,0.2,AT0,Epithelial,Airway epithelium,14,51968,0.8655
GSM9237938_unc20_1,GSM9237938,14,AIS,0.2,AT1,Epithelial,Alveolar epithelium,389,743734,0.8655
GSM9237938_unc20_2,GSM9237938,14,AIS,0.2,AT2,Epithelial,Alveolar epithelium,646,1926988,0.8655
GSM9237938_unc20_3,GSM9237938,14,AIS,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,11,28295,0.8655
GSM9237938_unc20_4,GSM9237938,14,AIS,0.2,Alveolar Mph proliferating,Immune,Myeloid,1,9378,0.8655
GSM9237938_unc20_5,GSM9237938,14,AIS,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,326,612158,0.8655
GSM9237938_unc20_6,GSM9237938,14,AIS,0.2,Alveolar macrophages,Immune,Myeloid,302,2406164,0.8655
GSM9237938_unc20_7,GSM9237938,14,AIS,0.2,B cells,Immune,Lymphoid,14,17316,0.8655
GSM9237938_unc20_8,GSM9237938,14,AIS,0.2,Basal resting,Epithelial,Airway epithelium,10,28846,0.8655
GSM9237938_unc20_9,GSM9237938,14,AIS,0.2,CD4 T cells,Immune,Lymphoid,21,30329,0.8655
GSM9237938_unc20_10,GSM9237938,14,AIS,0.2,CD8 T cells,Immune,Lymphoid,41,55589,0.8655
GSM9237938_unc20_11,GSM9237938,14,AIS,0.2,Classical monocytes,Immune,Myeloid,11,26666,0.8655
GSM9237938_unc20_12,GSM9237938,14,AIS,0.2,Deuterosomal,Epithelial,Airway epithelium,1,7472,0.8655
GSM9237938_unc20_13,GSM9237938,14,AIS,0.2,EC aerocyte capillary,Endothelial,Blood vessels,67,110950,0.8655
GSM9237938_unc20_14,GSM9237938,14,AIS,0.2,EC arterial,Endothelial,Blood vessels,38,65173,0.8655
GSM9237938_unc20_15,GSM9237938,14,AIS,0.2,EC general capillary,Endothelial,Blood vessels,44,56214,0.8655
GSM9237938_unc20_16,GSM9237938,14,AIS,0.2,EC venous pulmonary,Endothelial,Blood vessels,45,69658,0.8655
GSM9237938_unc20_17,GSM9237938,14,AIS,0.2,EC venous systemic,Endothelial,Blood vessels,1,2563,0.8655
GSM9237938_unc20_18,GSM9237938,14,AIS,0.2,Goblet (bronchial),Epithelial,Airway epithelium,1,1790,0.8655
GSM9237938_unc20_19,GSM9237938,14,AIS,0.2,Goblet (nasal),Epithelial,Airway epithelium,1,4549,0.8655
GSM9237938_unc20_20,GSM9237938,14,AIS,0.2,Interstitial Mph perivascular,Immune,Myeloid,21,33119,0.8655
GSM9237938_unc20_21,GSM9237938,14,AIS,0.2,Lymphatic EC differentiating,Endothelial,Lymphatic EC,12,14892,0.8655
GSM9237938_unc20_22,GSM9237938,14,AIS,0.2,Mast cells,Immune,Myeloid,13,15872,0.8655
GSM9237938_unc20_23,GSM9237938,14,AIS,0.2,Migratory DCs,Immune,Myeloid,1,1884,0.8655
GSM9237938_unc20_24,GSM9237938,14,AIS,0.2,Monocyte-derived Mph,Immune,Myeloid,11,21106,0.8655
GSM9237938_unc20_25,GSM9237938,14,AIS,0.2,Multiciliated (non-nasal),Epithelial,Airway epithelium,44,219153,0.8655
GSM9237938_unc20_26,GSM9237938,14,AIS,0.2,Myofibroblasts,Stroma,Fibroblast lineage,2,2395,0.8655
GSM9237938_unc20_27,GSM9237938,14,AIS,0.2,NK cells,Immune,Lymphoid,21,33605,0.8655
GSM9237938_unc20_28,GSM9237938,14,AIS,0.2,Neuroendocrine,Epithelial,Airway epithelium,2,5850,0.8655
GSM9237938_unc20_29,GSM9237938,14,AIS,0.2,Non-classical monocytes,Immune,Myeloid,22,43557,0.8655
GSM9237938_unc20_30,GSM9237938,14,AIS,0.2,Pericytes,Stroma,Fibroblast lineage,31,78702,0.8655
GSM9237938_unc20_31,GSM9237938,14,AIS,0.2,Plasma cells,Immune,Lymphoid,22,83780,0.8655
GSM9237938_unc20_32,GSM9237938,14,AIS,0.2,Plasmacytoid DCs,Immune,Myeloid,4,7367,0.8655
GSM9237938_unc20_33,GSM9237938,14,AIS,0.2,Smooth muscle,Stroma,Smooth muscle,24,40976,0.8655
GSM9237938_unc20_34,GSM9237938,14,AIS,0.2,pre-TB secretory,Epithelial,Airway epithelium,1,2203,0.8655
GSM9237938_unc30_0,GSM9237938,14,AIS,0.3,AT0,Epithelial,Airway epithelium,34,111932,0.8655
GSM9237938_unc30_1,GSM9237938,14,AIS,0.3,AT1,Epithelial,Alveolar epithelium,402,790891,0.8655
GSM9237938_unc30_2,GSM9237938,14,AIS,0.3,AT2,Epithelial,Alveolar epithelium,670,2040675,0.8655
GSM9237938_unc30_3,GSM9237938,14,AIS,0.3,AT2 proliferating,Epithelial,Alveolar epithelium,2,32498,0.8655
GSM9237938_unc30_4,GSM9237938,14,AIS,0.3,Adventitial fibroblasts,Stroma,Fibroblast lineage,17,48002,0.8655
GSM9237938_unc30_5,GSM9237938,14,AIS,0.3,Alveolar Mph proliferating,Immune,Myeloid,3,31998,0.8655
GSM9237938_unc30_6,GSM9237938,14,AIS,0.3,Alveolar fibroblasts,Stroma,Fibroblast lineage,353,799722,0.8655
GSM9237938_unc30_7,GSM9237938,14,AIS,0.3,Alveolar macrophages,Immune,Myeloid,371,2873881,0.8655
GSM9237938_unc30_8,GSM9237938,14,AIS,0.3,B cells,Immune,Lymphoid,14,17316,0.8655
GSM9237938_unc30_9,GSM9237938,14,AIS,0.3,Basal resting,Epithelial,Airway epithelium,11,30048,0.8655
GSM9237938_unc30_10,GSM9237938,14,AIS,0.3,CD4 T cells,Immune,Lymphoid,24,34431,0.8655
GSM9237938_unc30_11,GSM9237938,14,AIS,0.3,CD8 T cells,Immune,Lymphoid,51,69270,0.8655
GSM9237938_unc30_12,GSM9237938,14,AIS,0.3,Classical monocytes,Immune,Myeloid,15,31999,0.8655
GSM9237938_unc30_13,GSM9237938,14,AIS,0.3,Club (non-nasal),Epithelial,Airway epithelium,2,14675,0.8655
GSM9237938_unc30_14,GSM9237938,14,AIS,0.3,DC2,Immune,Myeloid,1,3347,0.8655
GSM9237938_unc30_15,GSM9237938,14,AIS,0.3,Deuterosomal,Epithelial,Airway epithelium,1,7472,0.8655
GSM9237938_unc30_16,GSM9237938,14,AIS,0.3,EC aerocyte capillary,Endothelial,Blood vessels,72,122107,0.8655
GSM9237938_unc30_17,GSM9237938,14,AIS,0.3,EC arterial,Endothelial,Blood vessels,39,66339,0.8655
GSM9237938_unc30_18,GSM9237938,14,AIS,0.3,EC general capillary,Endothelial,Blood vessels,47,61712,0.8655
GSM9237938_unc30_19,GSM9237938,14,AIS,0.3,EC venous pulmonary,Endothelial,Blood vessels,46,72019,0.8655
GSM9237938_unc30_20,GSM9237938,14,AIS,0.3,EC venous systemic,Endothelial,Blood vessels,2,3610,0.8655
GSM9237938_unc30_21,GSM9237938,14,AIS,0.3,Goblet (bronchial),Epithelial,Airway epithelium,1,1790,0.8655
GSM9237938_unc30_22,GSM9237938,14,AIS,0.3,Goblet (nasal),Epithelial,Airway epithelium,3,19998,0.8655
GSM9237938_unc30_23,GSM9237938,14,AIS,0.3,Interstitial Mph perivascular,Immune,Myeloid,28,43374,0.8655
GSM9237938_unc30_24,GSM9237938,14,AIS,0.3,Lymphatic EC differentiating,Endothelial,Lymphatic EC,12,14892,0.8655
GSM9237938_unc30_25,GSM9237938,14,AIS,0.3,Mast cells,Immune,Myeloid,14,16960,0.8655
GSM9237938_unc30_26,GSM9237938,14,AIS,0.3,Migratory DCs,Immune,Myeloid,1,1884,0.8655
GSM9237938_unc30_27,GSM9237938,14,AIS,0.3,Monocyte-derived Mph,Immune,Myeloid,23,65182,0.8655
GSM9237938_unc30_28,GSM9237938,14,AIS,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,47,263576,0.8655
GSM9237938_unc30_29,GSM9237938,14,AIS,0.3,Myofibroblasts,Stroma,Fibroblast lineage,2,2395,0.8655
GSM9237938_unc30_30,GSM9237938,14,AIS,0.3,NK cells,Immune,Lymphoid,29,47670,0.8655
GSM9237938_unc30_31,GSM9237938,14,AIS,0.3,Neuroendocrine,Epithelial,Airway epithelium,2,5850,0.8655
GSM9237938_unc30_32,GSM9237938,14,AIS,0.3,Non-classical monocytes,Immune,Myeloid,28,56364,0.8655
GSM9237938_unc30_33,GSM9237938,14,AIS,0.3,Pericytes,Stroma,Fibroblast lineage,34,91015,0.8655
GSM9237938_unc30_34,GSM9237938,14,AIS,0.3,Plasma cells,Immune,Lymphoid,22,83780,0.8655
GSM9237938_unc30_35,GSM9237938,14,AIS,0.3,Plasmacytoid DCs,Immune,Myeloid,4,7367,0.8655
GSM9237938_unc30_36,GSM9237938,14,AIS,0.3,Smooth muscle,Stroma,Smooth muscle,27,44233,0.8655
GSM9237938_unc30_37,GSM9237938,14,AIS,0.3,pre-TB secretory,Epithelial,Airway epithelium,2,4125,0.8655
GSM9237939_unc20_0,GSM9237939,14,LUAD,0.2,AT0,Epithelial,Airway epithelium,2,7072,0.8655
GSM9237939_unc20_1,GSM9237939,14,LUAD,0.2,AT1,Epithelial,Alveolar epithelium,465,2292842,0.8655
GSM9237939_unc20_2,GSM9237939,14,LUAD,0.2,AT2,Epithelial,Alveolar epithelium,480,1649138,0.8655
GSM9237939_unc20_3,GSM9237939,14,LUAD,0.2,AT2 proliferating,Epithelial,Alveolar epithelium,3,32159,0.8655
GSM9237939_unc20_4,GSM9237939,14,LUAD,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,9,18759,0.8655
GSM9237939_unc20_5,GSM9237939,14,LUAD,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,241,367295,0.8655
GSM9237939_unc20_6,GSM9237939,14,LUAD,0.2,Alveolar macrophages,Immune,Myeloid,51,344106,0.8655
GSM9237939_unc20_7,GSM9237939,14,LUAD,0.2,B cells,Immune,Lymphoid,5,5208,0.8655
GSM9237939_unc20_8,GSM9237939,14,LUAD,0.2,Basal resting,Epithelial,Airway epithelium,1,1592,0.8655
GSM9237939_unc20_9,GSM9237939,14,LUAD,0.2,CD4 T cells,Immune,Lymphoid,38,50672,0.8655
GSM9237939_unc20_10,GSM9237939,14,LUAD,0.2,CD8 T cells,Immune,Lymphoid,20,29332,0.8655
GSM9237939_unc20_11,GSM9237939,14,LUAD,0.2,Classical monocytes,Immune,Myeloid,4,11255,0.8655
GSM9237939_unc20_12,GSM9237939,14,LUAD,0.2,Club (non-nasal),Epithelial,Airway epithelium,1,2023,0.8655
GSM9237939_unc20_13,GSM9237939,14,LUAD,0.2,EC aerocyte capillary,Endothelial,Blood vessels,41,57168,0.8655
GSM9237939_unc20_14,GSM9237939,14,LUAD,0.2,EC arterial,Endothelial,Blood vessels,28,51473,0.8655
GSM9237939_unc20_15,GSM9237939,14,LUAD,0.2,EC general capillary,Endothelial,Blood vessels,42,56730,0.8655
GSM9237939_unc20_16,GSM9237939,14,LUAD,0.2,EC venous pulmonary,Endothelial,Blood vessels,30,41471,0.8655
GSM9237939_unc20_17,GSM9237939,14,LUAD,0.2,Goblet (nasal),Epithelial,Airway epithelium,2,4651,0.8655
GSM9237939_unc20_18,GSM9237939,14,LUAD,0.2,Interstitial Mph perivascular,Immune,Myeloid,8,13777,0.8655
GSM9237939_unc20_19,GSM9237939,14,LUAD,0.2,Lymphatic EC differentiating,Endothelial,Lymphatic EC,5,5323,0.8655
GSM9237939_unc20_20,GSM9237939,14,LUAD,0.2,Mast cells,Immune,Myeloid,17,22390,0.8655
GSM9237939_unc20_21,GSM9237939,14,LUAD,0.2,Migratory DCs,Immune,Myeloid,1,2163,0.8655
GSM9237939_unc20_22,GSM9237939,14,LUAD,0.2,Monocyte-derived Mph,Immune,Myeloid,3,5909,0.8655
GSM9237939_unc20_23,GSM9237939,14,LUAD,0.2,Multiciliated (non-nasal),Epithelial,Airway epithelium,44,150367,0.8655
GSM9237939_unc20_24,GSM9237939,14,LUAD,0.2,NK cells,Immune,Lymphoid,10,13202,0.8655
GSM9237939_unc20_25,GSM9237939,14,LUAD,0.2,Non-classical monocytes,Immune,Myeloid,16,31024,0.8655
GSM9237939_unc20_26,GSM9237939,14,LUAD,0.2,Pericytes,Stroma,Fibroblast lineage,4,8109,0.8655
GSM9237939_unc20_27,GSM9237939,14,LUAD,0.2,Plasma cells,Immune,Lymphoid,26,119683,0.8655
GSM9237939_unc20_28,GSM9237939,14,LUAD,0.2,Plasmacytoid DCs,Immune,Myeloid,3,10027,0.8655
GSM9237939_unc20_29,GSM9237939,14,LUAD,0.2,Smooth muscle,Stroma,Smooth muscle,2,5230,0.8655
GSM9237939_unc20_30,GSM9237939,14,LUAD,0.2,pre-TB secretory,Epithelial,Airway epithelium,2,9887,0.8655
GSM9237939_unc30_0,GSM9237939,14,LUAD,0.3,AT0,Epithelial,Airway epithelium,2,7072,0.8655
GSM9237939_unc30_1,GSM9237939,14,LUAD,0.3,AT1,Epithelial,Alveolar epithelium,540,3080589,0.8655
GSM9237939_unc30_2,GSM9237939,14,LUAD,0.3,AT2,Epithelial,Alveolar epithelium,530,1969412,0.8655
GSM9237939_unc30_3,GSM9237939,14,LUAD,0.3,AT2 proliferating,Epithelial,Alveolar epithelium,3,32159,0.8655
GSM9237939_unc30_4,GSM9237939,14,LUAD,0.3,Adventitial fibroblasts,Stroma,Fibroblast lineage,10,19983,0.8655
GSM9237939_unc30_5,GSM9237939,14,LUAD,0.3,Alveolar fibroblasts,Stroma,Fibroblast lineage,253,394097,0.8655
GSM9237939_unc30_6,GSM9237939,14,LUAD,0.3,Alveolar macrophages,Immune,Myeloid,68,471640,0.8655
GSM9237939_unc30_7,GSM9237939,14,LUAD,0.3,B cells,Immune,Lymphoid,7,8062,0.8655
GSM9237939_unc30_8,GSM9237939,14,LUAD,0.3,Basal resting,Epithelial,Airway epithelium,1,1592,0.8655
GSM9237939_unc30_9,GSM9237939,14,LUAD,0.3,CD4 T cells,Immune,Lymphoid,43,56957,0.8655
GSM9237939_unc30_10,GSM9237939,14,LUAD,0.3,CD8 T cells,Immune,Lymphoid,36,51554,0.8655
GSM9237939_unc30_11,GSM9237939,14,LUAD,0.3,Classical monocytes,Immune,Myeloid,6,15650,0.8655
GSM9237939_unc30_12,GSM9237939,14,LUAD,0.3,Club (non-nasal),Epithelial,Airway epithelium,1,2023,0.8655
GSM9237939_unc30_13,GSM9237939,14,LUAD,0.3,EC aerocyte capillary,Endothelial,Blood vessels,44,60799,0.8655
GSM9237939_unc30_14,GSM9237939,14,LUAD,0.3,EC arterial,Endothelial,Blood vessels,30,54273,0.8655
GSM9237939_unc30_15,GSM9237939,14,LUAD,0.3,EC general capillary,Endothelial,Blood vessels,46,61229,0.8655
GSM9237939_unc30_16,GSM9237939,14,LUAD,0.3,EC venous pulmonary,Endothelial,Blood vessels,32,44224,0.8655
GSM9237939_unc30_17,GSM9237939,14,LUAD,0.3,Goblet (nasal),Epithelial,Airway epithelium,4,7209,0.8655
GSM9237939_unc30_18,GSM9237939,14,LUAD,0.3,Interstitial Mph perivascular,Immune,Myeloid,16,26737,0.8655
GSM9237939_unc30_19,GSM9237939,14,LUAD,0.3,Lymphatic EC differentiating,Endothelial,Lymphatic EC,5,5323,0.8655
GSM9237939_unc30_20,GSM9237939,14,LUAD,0.3,Mast cells,Immune,Myeloid,17,22390,0.8655
GSM9237939_unc30_21,GSM9237939,14,LUAD,0.3,Migratory DCs,Immune,Myeloid,3,4354,0.8655
GSM9237939_unc30_22,GSM9237939,14,LUAD,0.3,Monocyte-derived Mph,Immune,Myeloid,4,8847,0.8655
GSM9237939_unc30_23,GSM9237939,14,LUAD,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,44,150367,0.8655
GSM9237939_unc30_24,GSM9237939,14,LUAD,0.3,Myofibroblasts,Stroma,Fibroblast lineage,1,1299,0.8655
GSM9237939_unc30_25,GSM9237939,14,LUAD,0.3,NK cells,Immune,Lymphoid,14,21814,0.8655
GSM9237939_unc30_26,GSM9237939,14,LUAD,0.3,Non-classical monocytes,Immune,Myeloid,17,32221,0.8655
GSM9237939_unc30_27,GSM9237939,14,LUAD,0.3,Peribronchial fibroblasts,Stroma,Fibroblast lineage,1,1217,0.8655
GSM9237939_unc30_28,GSM9237939,14,LUAD,0.3,Pericytes,Stroma,Fibroblast lineage,5,9117,0.8655
GSM9237939_unc30_29,GSM9237939,14,LUAD,0.3,Plasma cells,Immune,Lymphoid,26,119683,0.8655
GSM9237939_unc30_30,GSM9237939,14,LUAD,0.3,Plasmacytoid DCs,Immune,Myeloid,4,11602,0.8655
GSM9237939_unc30_31,GSM9237939,14,LUAD,0.3,Smooth muscle,Stroma,Smooth muscle,4,7836,0.8655
GSM9237939_unc30_32,GSM9237939,14,LUAD,0.3,pre-TB secretory,Epithelial,Airway epithelium,4,13017,0.8655
GSM9237940_unc20_0,GSM9237940,15,normal,0.2,AT0,Epithelial,Airway epithelium,1,2690,0.8655
GSM9237940_unc20_1,GSM9237940,15,normal,0.2,AT1,Epithelial,Alveolar epithelium,227,456261,0.8655
GSM9237940_unc20_2,GSM9237940,15,normal,0.2,AT2,Epithelial,Alveolar epithelium,177,537285,0.8655
GSM9237940_unc20_3,GSM9237940,15,normal,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,3,7058,0.8655
GSM9237940_unc20_4,GSM9237940,15,normal,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,208,321388,0.8655
GSM9237940_unc20_5,GSM9237940,15,normal,0.2,Alveolar macrophages,Immune,Myeloid,34,267520,0.8655
GSM9237940_unc20_6,GSM9237940,15,normal,0.2,B cells,Immune,Lymphoid,1,1227,0.8655
GSM9237940_unc20_7,GSM9237940,15,normal,0.2,Basal resting,Epithelial,Airway epithelium,5,9906,0.8655
GSM9237940_unc20_8,GSM9237940,15,normal,0.2,CD4 T cells,Immune,Lymphoid,1,1825,0.8655
GSM9237940_unc20_9,GSM9237940,15,normal,0.2,CD8 T cells,Immune,Lymphoid,11,16003,0.8655
GSM9237940_unc20_10,GSM9237940,15,normal,0.2,Classical monocytes,Immune,Myeloid,3,7854,0.8655
GSM9237940_unc20_11,GSM9237940,15,normal,0.2,EC aerocyte capillary,Endothelial,Blood vessels,17,29012,0.8655
GSM9237940_unc20_12,GSM9237940,15,normal,0.2,EC arterial,Endothelial,Blood vessels,20,29289,0.8655
GSM9237940_unc20_13,GSM9237940,15,normal,0.2,EC general capillary,Endothelial,Blood vessels,12,14458,0.8655
GSM9237940_unc20_14,GSM9237940,15,normal,0.2,EC venous pulmonary,Endothelial,Blood vessels,28,35573,0.8655
GSM9237940_unc20_15,GSM9237940,15,normal,0.2,EC venous systemic,Endothelial,Blood vessels,1,1722,0.8655
GSM9237940_unc20_16,GSM9237940,15,normal,0.2,Interstitial Mph perivascular,Immune,Myeloid,3,4875,0.8655
GSM9237940_unc20_17,GSM9237940,15,normal,0.2,Lymphatic EC differentiating,Endothelial,Lymphatic EC,10,13219,0.8655
GSM9237940_unc20_18,GSM9237940,15,normal,0.2,Mast cells,Immune,Myeloid,6,7870,0.8655
GSM9237940_unc20_19,GSM9237940,15,normal,0.2,Monocyte-derived Mph,Immune,Myeloid,2,3879,0.8655
GSM9237940_unc20_20,GSM9237940,15,normal,0.2,Multiciliated (non-nasal),Epithelial,Airway epithelium,20,150684,0.8655
GSM9237940_unc20_21,GSM9237940,15,normal,0.2,Myofibroblasts,Stroma,Fibroblast lineage,1,1187,0.8655
GSM9237940_unc20_22,GSM9237940,15,normal,0.2,NK cells,Immune,Lymphoid,2,2227,0.8655
GSM9237940_unc20_23,GSM9237940,15,normal,0.2,Non-classical monocytes,Immune,Myeloid,5,10864,0.8655
GSM9237940_unc20_24,GSM9237940,15,normal,0.2,Peribronchial fibroblasts,Stroma,Fibroblast lineage,1,4094,0.8655
GSM9237940_unc20_25,GSM9237940,15,normal,0.2,Pericytes,Stroma,Fibroblast lineage,18,27610,0.8655
GSM9237940_unc20_26,GSM9237940,15,normal,0.2,Plasma cells,Immune,Lymphoid,1,3390,0.8655
GSM9237940_unc20_27,GSM9237940,15,normal,0.2,Smooth muscle,Stroma,Smooth muscle,4,7179,0.8655
GSM9237940_unc20_28,GSM9237940,15,normal,0.2,pre-TB secretory,Epithelial,Airway epithelium,5,14423,0.8655
GSM9237940_unc30_0,GSM9237940,15,normal,0.3,AT0,Epithelial,Airway epithelium,2,6096,0.8655
GSM9237940_unc30_1,GSM9237940,15,normal,0.3,AT1,Epithelial,Alveolar epithelium,229,463754,0.8655
GSM9237940_unc30_2,GSM9237940,15,normal,0.3,AT2,Epithelial,Alveolar epithelium,179,541234,0.8655
GSM9237940_unc30_3,GSM9237940,15,normal,0.3,Adventitial fibroblasts,Stroma,Fibroblast lineage,9,24211,0.8655
GSM9237940_unc30_4,GSM9237940,15,normal,0.3,Alveolar fibroblasts,Stroma,Fibroblast lineage,227,356369,0.8655
GSM9237940_unc30_5,GSM9237940,15,normal,0.3,Alveolar macrophages,Immune,Myeloid,39,294033,0.8655
GSM9237940_unc30_6,GSM9237940,15,normal,0.3,B cells,Immune,Lymphoid,1,1227,0.8655
GSM9237940_unc30_7,GSM9237940,15,normal,0.3,Basal resting,Epithelial,Airway epithelium,6,11149,0.8655
GSM9237940_unc30_8,GSM9237940,15,normal,0.3,CD4 T cells,Immune,Lymphoid,4,5436,0.8655
GSM9237940_unc30_9,GSM9237940,15,normal,0.3,CD8 T cells,Immune,Lymphoid,18,24728,0.8655
GSM9237940_unc30_10,GSM9237940,15,normal,0.3,Classical monocytes,Immune,Myeloid,3,7854,0.8655
GSM9237940_unc30_11,GSM9237940,15,normal,0.3,EC aerocyte capillary,Endothelial,Blood vessels,17,29012,0.8655
GSM9237940_unc30_12,GSM9237940,15,normal,0.3,EC arterial,Endothelial,Blood vessels,22,32650,0.8655
GSM9237940_unc30_13,GSM9237940,15,normal,0.3,EC general capillary,Endothelial,Blood vessels,15,17767,0.8655
GSM9237940_unc30_14,GSM9237940,15,normal,0.3,EC venous pulmonary,Endothelial,Blood vessels,34,42952,0.8655
GSM9237940_unc30_15,GSM9237940,15,normal,0.3,EC venous systemic,Endothelial,Blood vessels,7,8296,0.8655
GSM9237940_unc30_16,GSM9237940,15,normal,0.3,Goblet (nasal),Epithelial,Airway epithelium,1,1400,0.8655
GSM9237940_unc30_17,GSM9237940,15,normal,0.3,Interstitial Mph perivascular,Immune,Myeloid,9,13122,0.8655
GSM9237940_unc30_18,GSM9237940,15,normal,0.3,Lymphatic EC differentiating,Endothelial,Lymphatic EC,11,14686,0.8655
GSM9237940_unc30_19,GSM9237940,15,normal,0.3,Mast cells,Immune,Myeloid,6,7870,0.8655
GSM9237940_unc30_20,GSM9237940,15,normal,0.3,Monocyte-derived Mph,Immune,Myeloid,4,7876,0.8655
GSM9237940_unc30_21,GSM9237940,15,normal,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,23,156252,0.8655
GSM9237940_unc30_22,GSM9237940,15,normal,0.3,Myofibroblasts,Stroma,Fibroblast lineage,1,1187,0.8655
GSM9237940_unc30_23,GSM9237940,15,normal,0.3,NK cells,Immune,Lymphoid,3,3382,0.8655
GSM9237940_unc30_24,GSM9237940,15,normal,0.3,Non-classical monocytes,Immune,Myeloid,6,12103,0.8655
GSM9237940_unc30_25,GSM9237940,15,normal,0.3,Peribronchial fibroblasts,Stroma,Fibroblast lineage,1,4094,0.8655
GSM9237940_unc30_26,GSM9237940,15,normal,0.3,Pericytes,Stroma,Fibroblast lineage,20,48246,0.8655
GSM9237940_unc30_27,GSM9237940,15,normal,0.3,Plasma cells,Immune,Lymphoid,1,3390,0.8655
GSM9237940_unc30_28,GSM9237940,15,normal,0.3,SM activated stress response,Stroma,Smooth muscle,1,1274,0.8655
GSM9237940_unc30_29,GSM9237940,15,normal,0.3,Smooth muscle,Stroma,Smooth muscle,5,11347,0.8655
GSM9237940_unc30_30,GSM9237940,15,normal,0.3,pre-TB secretory,Epithelial,Airway epithelium,7,17549,0.8655
GSM9237941_unc20_0,GSM9237941,15,MIA,0.2,AT0,Epithelial,Airway epithelium,1,2922,0.8655
GSM9237941_unc20_1,GSM9237941,15,MIA,0.2,AT1,Epithelial,Alveolar epithelium,333,937090,0.8655
GSM9237941_unc20_2,GSM9237941,15,MIA,0.2,AT2,Epithelial,Alveolar epithelium,379,1382115,0.8655
GSM9237941_unc20_3,GSM9237941,15,MIA,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,22,47117,0.8655
GSM9237941_unc20_4,GSM9237941,15,MIA,0.2,Alveolar Mph proliferating,Immune,Myeloid,1,15875,0.8655
GSM9237941_unc20_5,GSM9237941,15,MIA,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,499,845519,0.8655
GSM9237941_unc20_6,GSM9237941,15,MIA,0.2,Alveolar macrophages,Immune,Myeloid,86,826439,0.8655
GSM9237941_unc20_7,GSM9237941,15,MIA,0.2,B cells,Immune,Lymphoid,6,7580,0.8655
GSM9237941_unc20_8,GSM9237941,15,MIA,0.2,Basal resting,Epithelial,Airway epithelium,31,50253,0.8655
GSM9237941_unc20_9,GSM9237941,15,MIA,0.2,CD4 T cells,Immune,Lymphoid,46,61792,0.8655
GSM9237941_unc20_10,GSM9237941,15,MIA,0.2,CD8 T cells,Immune,Lymphoid,78,101225,0.8655
GSM9237941_unc20_11,GSM9237941,15,MIA,0.2,Classical monocytes,Immune,Myeloid,3,8828,0.8655
GSM9237941_unc20_12,GSM9237941,15,MIA,0.2,Club (non-nasal),Epithelial,Airway epithelium,3,14152,0.8655
GSM9237941_unc20_13,GSM9237941,15,MIA,0.2,Deuterosomal,Epithelial,Airway epithelium,1,6766,0.8655
GSM9237941_unc20_14,GSM9237941,15,MIA,0.2,EC aerocyte capillary,Endothelial,Blood vessels,75,125379,0.8655
GSM9237941_unc20_15,GSM9237941,15,MIA,0.2,EC arterial,Endothelial,Blood vessels,94,172119,0.8655
GSM9237941_unc20_16,GSM9237941,15,MIA,0.2,EC general capillary,Endothelial,Blood vessels,51,70191,0.8655
GSM9237941_unc20_17,GSM9237941,15,MIA,0.2,EC venous pulmonary,Endothelial,Blood vessels,80,123558,0.8655
GSM9237941_unc20_18,GSM9237941,15,MIA,0.2,EC venous systemic,Endothelial,Blood vessels,1,1064,0.8655
GSM9237941_unc20_19,GSM9237941,15,MIA,0.2,Goblet (nasal),Epithelial,Airway epithelium,2,16281,0.8655
