cohort,donor,disease,celltype,n_cells,det_AREG,det_HBEGF,det_EREG,det_EGF,det_EGFR,det_TGFA,det_BTC,det_EPGN,evaluable
E3_GSE135893,VUHD66,Control,MUC5B+,26,0.0769,0.0769,0.0,0.0385,0.2692,0.0769,0.0385,0.0,True
E3_GSE135893,VUHD66,Control,Macrophages,169,0.2249,0.6864,0.3669,0.0059,0.0,0.0237,0.0,0.0,True
E3_GSE135893,VUHD66,Control,Mast Cells,14,0.2143,0.0,0.0714,0.0,0.0,0.0714,0.0,0.0,False
E3_GSE135893,VUHD66,Control,Monocytes,34,0.2059,0.3235,0.2353,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUHD66,Control,Myofibroblasts,56,0.0,0.0714,0.0,0.0,0.1786,0.0,0.0,0.0,True
E3_GSE135893,VUHD66,Control,NK Cells,131,0.0916,0.0076,0.0,0.0,0.0076,0.0153,0.0,0.0,True
E3_GSE135893,VUHD66,Control,Plasma Cells,5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD66,Control,Proliferating Epithelial Cells,6,0.1667,0.0,0.1667,0.1667,0.1667,0.0,0.1667,0.0,False
E3_GSE135893,VUHD66,Control,Proliferating Macrophages,11,0.2727,0.3636,0.5455,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD66,Control,Proliferating T Cells,13,0.1538,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,False
E3_GSE135893,VUHD66,Control,SCGB3A2+,40,0.15,0.05,0.025,0.025,0.3,0.025,0.075,0.0,True
E3_GSE135893,VUHD66,Control,SCGB3A2+ SCGB1A1+,114,0.0439,0.0351,0.0,0.0,0.1316,0.0088,0.0526,0.0,True
E3_GSE135893,VUHD66,Control,Smooth Muscle Cells,2,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,False
E3_GSE135893,VUHD66,Control,T Cells,241,0.1577,0.029,0.029,0.0,0.0041,0.0083,0.0,0.0,True
E3_GSE135893,VUHD66,Control,Transitional AT2,110,0.8364,0.6636,0.1091,0.0545,0.6182,0.1727,0.2091,0.0,True
E3_GSE135893,VUHD66,Control,cDCs,19,0.4211,0.3158,0.1579,0.0,0.0,0.0526,0.0,0.0,False
E3_GSE135893,VUHD66,Control,pDCs,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD67,Control,AT1,200,0.11,0.365,0.005,0.01,0.34,0.085,0.095,0.0,True
E3_GSE135893,VUHD67,Control,AT2,1120,0.5429,0.0643,0.008,0.0071,0.4446,0.0545,0.1009,0.0018,True
E3_GSE135893,VUHD67,Control,B Cells,58,0.1034,0.0517,0.0517,0.0,0.0172,0.0,0.0,0.0,True
E3_GSE135893,VUHD67,Control,Basal,37,0.027,0.027,0.027,0.0,0.6757,0.0811,0.1351,0.0,True
E3_GSE135893,VUHD67,Control,Ciliated,206,0.0922,0.0049,0.0097,0.0146,0.2961,0.0874,0.2767,0.0,True
E3_GSE135893,VUHD67,Control,Differentiating Ciliated,44,0.2045,0.0,0.0,0.0227,0.4318,0.0909,0.3182,0.0,True
E3_GSE135893,VUHD67,Control,Endothelial Cells,348,0.069,0.1638,0.0057,0.0,0.1264,0.0029,0.0546,0.0,True
E3_GSE135893,VUHD67,Control,Fibroblasts,22,0.0,0.1364,0.0455,0.0,0.5455,0.0,0.0,0.0,True
E3_GSE135893,VUHD67,Control,Lymphatic Endothelial Cells,47,0.0426,0.0426,0.0,0.0,0.0213,0.0426,0.0,0.0,True
E3_GSE135893,VUHD67,Control,MUC5B+,60,0.05,0.0167,0.0,0.0,0.4,0.0667,0.0333,0.0,True
E3_GSE135893,VUHD67,Control,Macrophages,2073,0.5634,0.4771,0.301,0.0005,0.001,0.0352,0.0,0.0005,True
E3_GSE135893,VUHD67,Control,Mast Cells,23,0.9565,0.087,0.087,0.0,0.0,0.087,0.0,0.0,True
E3_GSE135893,VUHD67,Control,Monocytes,918,0.6819,0.1939,0.5817,0.0,0.0065,0.0044,0.0,0.0,True
E3_GSE135893,VUHD67,Control,Myofibroblasts,30,0.0333,0.1,0.0,0.0,0.3,0.0,0.0,0.0,True
E3_GSE135893,VUHD67,Control,NK Cells,249,0.9237,0.008,0.008,0.0,0.004,0.008,0.0,0.0,True
E3_GSE135893,VUHD67,Control,Plasma Cells,87,0.1379,0.046,0.0345,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUHD67,Control,Proliferating Epithelial Cells,16,0.625,0.0,0.0,0.0,0.375,0.0625,0.0625,0.0625,False
E3_GSE135893,VUHD67,Control,Proliferating Macrophages,9,0.4444,0.2222,0.2222,0.0,0.0,0.1111,0.0,0.0,False
E3_GSE135893,VUHD67,Control,Proliferating T Cells,204,0.2941,0.0196,0.0098,0.0,0.0147,0.0049,0.0049,0.0,True
E3_GSE135893,VUHD67,Control,SCGB3A2+,9,0.1111,0.0,0.0,0.0,0.1111,0.0,0.1111,0.0,False
E3_GSE135893,VUHD67,Control,SCGB3A2+ SCGB1A1+,32,0.0625,0.0,0.0,0.0,0.3438,0.0938,0.0625,0.0,True
E3_GSE135893,VUHD67,Control,Smooth Muscle Cells,36,0.0,0.0278,0.0,0.0,0.3056,0.0,0.0833,0.0,True
E3_GSE135893,VUHD67,Control,T Cells,1584,0.2841,0.0051,0.0032,0.0,0.0025,0.0051,0.0,0.0025,True
E3_GSE135893,VUHD67,Control,Transitional AT2,188,0.2021,0.0585,0.0,0.016,0.516,0.0532,0.117,0.0,True
E3_GSE135893,VUHD67,Control,cDCs,12,0.9167,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD68,Control,AT1,8,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,False
E3_GSE135893,VUHD68,Control,AT2,42,0.5952,0.2143,0.0238,0.0,0.1667,0.0,0.0714,0.0,True
E3_GSE135893,VUHD68,Control,B Cells,10,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD68,Control,Basal,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD68,Control,Ciliated,32,0.0312,0.0312,0.0,0.0,0.25,0.0625,0.2812,0.0,True
E3_GSE135893,VUHD68,Control,Differentiating Ciliated,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
E3_GSE135893,VUHD68,Control,Endothelial Cells,707,0.0269,0.0636,0.0042,0.0,0.1202,0.0014,0.0028,0.0,True
E3_GSE135893,VUHD68,Control,Fibroblasts,7,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,False
E3_GSE135893,VUHD68,Control,Lymphatic Endothelial Cells,8,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD68,Control,MUC5B+,16,0.0625,0.125,0.0625,0.0,0.5625,0.25,0.0625,0.0,False
E3_GSE135893,VUHD68,Control,Macrophages,4492,0.4579,0.5445,0.2551,0.0002,0.0004,0.0111,0.0007,0.0,True
E3_GSE135893,VUHD68,Control,Mast Cells,10,0.7,0.3,0.2,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD68,Control,Monocytes,100,0.82,0.45,0.69,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUHD68,Control,Myofibroblasts,41,0.0732,0.0488,0.0,0.0,0.2927,0.0,0.0244,0.0,True
E3_GSE135893,VUHD68,Control,NK Cells,52,0.6923,0.0192,0.0192,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUHD68,Control,Plasma Cells,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD68,Control,Proliferating Macrophages,98,0.5204,0.551,0.2551,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUHD68,Control,Proliferating T Cells,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD68,Control,SCGB3A2+,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD68,Control,SCGB3A2+ SCGB1A1+,11,0.0,0.0,0.0,0.0,0.1818,0.0,0.0909,0.0,False
E3_GSE135893,VUHD68,Control,Smooth Muscle Cells,86,0.0465,0.0116,0.0,0.0,0.1744,0.0349,0.0465,0.0,True
E3_GSE135893,VUHD68,Control,T Cells,40,0.125,0.05,0.0,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUHD68,Control,Transitional AT2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD68,Control,cDCs,45,0.9778,0.4,0.2,0.0,0.0,0.0222,0.0,0.0,True
E3_GSE135893,VUHD69,Control,AT1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD69,Control,AT2,4,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,False
E3_GSE135893,VUHD69,Control,B Cells,25,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUHD69,Control,Ciliated,14,0.2143,0.0,0.0,0.0,0.0714,0.0,0.0714,0.0,False
E3_GSE135893,VUHD69,Control,Endothelial Cells,93,0.0108,0.0323,0.0108,0.0,0.2043,0.0,0.0,0.0108,True
E3_GSE135893,VUHD69,Control,Fibroblasts,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,False
E3_GSE135893,VUHD69,Control,Lymphatic Endothelial Cells,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD69,Control,Macrophages,20,0.45,0.25,0.05,0.0,0.0,0.05,0.0,0.0,True
E3_GSE135893,VUHD69,Control,Monocytes,89,0.4494,0.573,0.3034,0.0,0.0,0.0112,0.0,0.0,True
E3_GSE135893,VUHD69,Control,Myofibroblasts,5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,False
E3_GSE135893,VUHD69,Control,NK Cells,40,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUHD69,Control,Proliferating Epithelial Cells,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,False
E3_GSE135893,VUHD69,Control,SCGB3A2+,2,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,False
E3_GSE135893,VUHD69,Control,SCGB3A2+ SCGB1A1+,3,0.3333,0.0,0.0,0.3333,0.3333,0.0,0.3333,0.0,False
E3_GSE135893,VUHD69,Control,Smooth Muscle Cells,8,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,False
E3_GSE135893,VUHD69,Control,T Cells,474,0.154,0.0021,0.0042,0.0,0.0,0.0084,0.0,0.0021,True
E3_GSE135893,VUHD69,Control,Transitional AT2,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,False
E3_GSE135893,VUHD69,Control,cDCs,9,0.7778,0.3333,0.0,0.0,0.0,0.2222,0.0,0.0,False
E3_GSE135893,VUHD70,Control,AT1,36,0.0278,0.4722,0.0,0.0,0.5,0.0278,0.1111,0.0,True
E3_GSE135893,VUHD70,Control,AT2,4,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,False
E3_GSE135893,VUHD70,Control,B Cells,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD70,Control,Basal,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD70,Control,Ciliated,294,0.1122,0.0442,0.0034,0.0272,0.1735,0.1803,0.2449,0.0,True
E3_GSE135893,VUHD70,Control,Differentiating Ciliated,16,0.1875,0.0625,0.0,0.0,0.4375,0.125,0.3125,0.0,False
E3_GSE135893,VUHD70,Control,Endothelial Cells,448,0.0201,0.0558,0.0,0.0,0.1786,0.0,0.0089,0.0,True
E3_GSE135893,VUHD70,Control,Fibroblasts,5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,False
E3_GSE135893,VUHD70,Control,Lymphatic Endothelial Cells,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD70,Control,MUC5AC+ High,3,0.0,0.0,0.0,0.0,0.6667,0.6667,0.6667,0.0,False
E3_GSE135893,VUHD70,Control,MUC5B+,22,0.0909,0.0909,0.0,0.0,0.2273,0.0909,0.0909,0.0,True
E3_GSE135893,VUHD70,Control,Macrophages,538,0.4108,0.4758,0.1543,0.0,0.0,0.0074,0.0037,0.0,True
E3_GSE135893,VUHD70,Control,Mast Cells,4,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD70,Control,Monocytes,13,1.0,0.6923,0.6923,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD70,Control,Myofibroblasts,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD70,Control,NK Cells,67,0.6866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUHD70,Control,Proliferating Macrophages,11,0.1818,0.5455,0.4545,0.0,0.0,0.0909,0.0,0.0,False
E3_GSE135893,VUHD70,Control,SCGB3A2+,4,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD70,Control,SCGB3A2+ SCGB1A1+,12,0.0833,0.0833,0.0,0.0833,0.1667,0.0833,0.0,0.0,False
E3_GSE135893,VUHD70,Control,Smooth Muscle Cells,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD70,Control,T Cells,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUHD70,Control,Transitional AT2,14,0.2857,0.0714,0.0,0.0,0.5714,0.0,0.1429,0.0,False
E3_GSE135893,VUHD70,Control,cDCs,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,AT1,2,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,AT2,109,0.945,0.4771,0.0734,0.0367,0.1468,0.0275,0.0459,0.0,True
E3_GSE135893,VUILD53,IPF,B Cells,8,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,Basal,32,0.875,0.7188,0.0938,0.0,0.5312,0.0625,0.0625,0.0,True
E3_GSE135893,VUILD53,IPF,Ciliated,252,0.4127,0.0794,0.0317,0.004,0.0913,0.0794,0.1111,0.0,True
E3_GSE135893,VUILD53,IPF,Differentiating Ciliated,9,0.7778,0.3333,0.1111,0.0,0.2222,0.0,0.1111,0.0,False
E3_GSE135893,VUILD53,IPF,Endothelial Cells,94,0.2234,0.5319,0.0638,0.0,0.0319,0.0426,0.0106,0.0,True
E3_GSE135893,VUILD53,IPF,Fibroblasts,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
E3_GSE135893,VUILD53,IPF,KRT5-/KRT17+,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,Lymphatic Endothelial Cells,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,MUC5B+,9,0.5556,0.3333,0.2222,0.0,0.3333,0.0,0.1111,0.0,False
E3_GSE135893,VUILD53,IPF,Macrophages,380,0.6289,0.4368,0.5342,0.0,0.0,0.0263,0.0,0.0,True
E3_GSE135893,VUILD53,IPF,Mast Cells,11,0.6364,0.0,0.2727,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,Mesothelial Cells,3,0.6667,0.6667,0.0,0.0,0.3333,0.0,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,Monocytes,9,0.6667,0.1111,0.6667,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,Myofibroblasts,26,0.0769,0.1923,0.0385,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUILD53,IPF,PLIN2+ Fibroblasts,39,0.0256,0.1282,0.0256,0.0,0.1282,0.0,0.0,0.0,True
E3_GSE135893,VUILD53,IPF,Plasma Cells,15,0.2,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,Proliferating Epithelial Cells,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,Proliferating Macrophages,9,1.0,0.7778,0.4444,0.0,0.0,0.1111,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,SCGB3A2+,19,0.6842,0.5263,0.2105,0.0,0.3158,0.0526,0.1053,0.0,False
E3_GSE135893,VUILD53,IPF,SCGB3A2+ SCGB1A1+,43,0.3953,0.3023,0.0698,0.0,0.1628,0.0233,0.0233,0.0,True
E3_GSE135893,VUILD53,IPF,Smooth Muscle Cells,29,0.0345,0.1034,0.0,0.0,0.069,0.0,0.0,0.0,True
E3_GSE135893,VUILD53,IPF,T Cells,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,Transitional AT2,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,cDCs,6,1.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD53,IPF,pDCs,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD59,IPF,AT1,23,0.2609,0.3043,0.0,0.0,0.3043,0.1739,0.087,0.0,True
E3_GSE135893,VUILD59,IPF,AT2,1838,0.5925,0.1099,0.0571,0.0337,0.2644,0.0354,0.0881,0.0005,True
E3_GSE135893,VUILD59,IPF,B Cells,9,0.5556,0.4444,0.1111,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD59,IPF,Basal,551,0.2686,0.1579,0.0817,0.0054,0.6552,0.078,0.0962,0.0018,True
E3_GSE135893,VUILD59,IPF,Ciliated,1269,0.2522,0.0071,0.0165,0.0024,0.1316,0.0812,0.238,0.0,True
E3_GSE135893,VUILD59,IPF,Differentiating Ciliated,261,0.341,0.0651,0.0805,0.0,0.4291,0.1341,0.4253,0.0,True
E3_GSE135893,VUILD59,IPF,Endothelial Cells,1410,0.0865,0.1929,0.0035,0.0,0.0532,0.0043,0.017,0.0,True
E3_GSE135893,VUILD59,IPF,Fibroblasts,38,0.0526,0.0,0.0,0.0,0.1579,0.0,0.0,0.0,True
E3_GSE135893,VUILD59,IPF,KRT5-/KRT17+,77,0.6494,0.3117,0.0649,0.026,0.2987,0.1558,0.2468,0.0,True
E3_GSE135893,VUILD59,IPF,Lymphatic Endothelial Cells,478,0.0314,0.0209,0.0,0.0021,0.0084,0.0251,0.0084,0.0,True
E3_GSE135893,VUILD59,IPF,MUC5AC+ High,14,0.2143,0.1429,0.0,0.0,0.4286,0.1429,0.2143,0.0,False
E3_GSE135893,VUILD59,IPF,MUC5B+,578,0.1401,0.0415,0.0519,0.0017,0.2682,0.0986,0.0952,0.0,True
E3_GSE135893,VUILD59,IPF,Macrophages,5372,0.2493,0.7446,0.1979,0.0,0.0007,0.0058,0.0007,0.0,True
E3_GSE135893,VUILD59,IPF,Mesothelial Cells,32,0.3438,0.0938,0.0312,0.0,0.5938,0.0,0.0,0.0312,True
E3_GSE135893,VUILD59,IPF,Monocytes,40,0.375,0.5,0.325,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUILD59,IPF,Myofibroblasts,324,0.0988,0.0278,0.0062,0.0,0.1235,0.0031,0.0556,0.0,True
E3_GSE135893,VUILD59,IPF,NK Cells,71,0.4225,0.0282,0.0423,0.0,0.0,0.0282,0.0,0.0,True
E3_GSE135893,VUILD59,IPF,PLIN2+ Fibroblasts,250,0.096,0.152,0.0,0.0,0.44,0.0,0.004,0.0,True
E3_GSE135893,VUILD59,IPF,Plasma Cells,7,0.2857,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD59,IPF,Proliferating Epithelial Cells,102,0.549,0.098,0.0882,0.0294,0.3529,0.0686,0.1863,0.0,True
E3_GSE135893,VUILD59,IPF,Proliferating Macrophages,497,0.3018,0.7384,0.2254,0.0,0.002,0.0101,0.0,0.0,True
E3_GSE135893,VUILD59,IPF,Proliferating T Cells,7,0.1429,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD59,IPF,SCGB3A2+,641,0.3573,0.0546,0.2044,0.0047,0.2559,0.064,0.1295,0.0,True
E3_GSE135893,VUILD59,IPF,SCGB3A2+ SCGB1A1+,58,0.1207,0.0345,0.0345,0.0,0.1724,0.0517,0.1034,0.0,True
E3_GSE135893,VUILD59,IPF,Smooth Muscle Cells,290,0.0345,0.0069,0.0,0.0034,0.069,0.0034,0.1379,0.0,True
E3_GSE135893,VUILD59,IPF,T Cells,243,0.3251,0.0412,0.0041,0.0,0.0,0.0041,0.0,0.0,True
E3_GSE135893,VUILD59,IPF,Transitional AT2,500,0.712,0.104,0.12,0.02,0.3,0.08,0.124,0.0,True
E3_GSE135893,VUILD59,IPF,cDCs,154,0.5519,0.3831,0.1169,0.0,0.0,0.0714,0.0,0.0,True
E3_GSE135893,VUILD59,IPF,pDCs,8,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD60,IPF,AT1,36,0.2222,0.2778,0.0278,0.0,0.4444,0.0556,0.1389,0.0278,True
E3_GSE135893,VUILD60,IPF,AT2,137,0.6715,0.1971,0.0365,0.0146,0.2409,0.0146,0.0803,0.0073,True
E3_GSE135893,VUILD60,IPF,B Cells,27,0.1852,0.0741,0.037,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUILD60,IPF,Basal,444,0.1306,0.0743,0.0653,0.0,0.6734,0.0901,0.1194,0.0023,True
E3_GSE135893,VUILD60,IPF,Ciliated,4210,0.2178,0.0078,0.0055,0.0017,0.1551,0.1888,0.3007,0.0,True
E3_GSE135893,VUILD60,IPF,Differentiating Ciliated,350,0.2657,0.0629,0.02,0.0029,0.3657,0.2314,0.2971,0.0029,True
E3_GSE135893,VUILD60,IPF,Endothelial Cells,190,0.1105,0.0895,0.0,0.0,0.0789,0.0,0.0,0.0,True
E3_GSE135893,VUILD60,IPF,Fibroblasts,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD60,IPF,KRT5-/KRT17+,110,0.7,0.4182,0.0545,0.0455,0.4818,0.2364,0.1636,0.0091,True
E3_GSE135893,VUILD60,IPF,Lymphatic Endothelial Cells,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUILD60,IPF,MUC5AC+ High,12,0.0,0.0,0.0,0.0,0.75,0.25,0.0833,0.0,False
E3_GSE135893,VUILD60,IPF,MUC5B+,259,0.0734,0.0347,0.0386,0.0077,0.3166,0.139,0.1158,0.0039,True
E3_GSE135893,VUILD60,IPF,Macrophages,1011,0.2028,0.1889,0.09,0.0,0.001,0.0158,0.0,0.0,True
E3_GSE135893,VUILD60,IPF,Mast Cells,65,0.9077,0.0462,0.0462,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUILD60,IPF,Monocytes,100,0.5,0.18,0.29,0.0,0.0,0.01,0.0,0.0,True
E3_GSE135893,VUILD60,IPF,Myofibroblasts,10,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,False
E3_GSE135893,VUILD60,IPF,NK Cells,107,0.6916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUILD60,IPF,Plasma Cells,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD60,IPF,Proliferating Epithelial Cells,19,0.2105,0.0,0.0526,0.0,0.2105,0.0526,0.0526,0.0,False
E3_GSE135893,VUILD60,IPF,Proliferating Macrophages,51,0.2549,0.2353,0.1373,0.0196,0.0,0.0588,0.0,0.0,True
E3_GSE135893,VUILD60,IPF,Proliferating T Cells,16,0.6875,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD60,IPF,SCGB3A2+,439,0.1845,0.0319,0.0478,0.0,0.2278,0.0456,0.1139,0.0023,True
E3_GSE135893,VUILD60,IPF,SCGB3A2+ SCGB1A1+,161,0.0435,0.0311,0.0,0.0,0.087,0.0186,0.0373,0.0,True
E3_GSE135893,VUILD60,IPF,Smooth Muscle Cells,14,0.0,0.0714,0.0,0.0,0.0714,0.0,0.1429,0.0,False
E3_GSE135893,VUILD60,IPF,T Cells,529,0.1682,0.0113,0.0038,0.0,0.0019,0.0,0.0,0.0,True
E3_GSE135893,VUILD60,IPF,Transitional AT2,18,0.5556,0.1111,0.0,0.1111,0.2778,0.0,0.0556,0.0,False
E3_GSE135893,VUILD60,IPF,cDCs,119,0.6471,0.1429,0.0168,0.0,0.0084,0.0168,0.0084,0.0,True
E3_GSE135893,VUILD61,IPF,AT1,20,0.25,0.3,0.0,0.0,0.4,0.25,0.0,0.0,True
E3_GSE135893,VUILD61,IPF,AT2,395,0.5975,0.1797,0.0,0.0228,0.1696,0.0253,0.0684,0.0025,True
E3_GSE135893,VUILD61,IPF,B Cells,24,0.25,0.0417,0.125,0.0,0.0,0.0,0.0417,0.0,True
E3_GSE135893,VUILD61,IPF,Basal,84,0.1667,0.0952,0.0357,0.0,0.6548,0.0833,0.119,0.0,True
E3_GSE135893,VUILD61,IPF,Ciliated,4289,0.1462,0.0072,0.0023,0.0002,0.2049,0.1268,0.3369,0.0002,True
E3_GSE135893,VUILD61,IPF,Differentiating Ciliated,296,0.2669,0.0642,0.0236,0.0068,0.3986,0.1588,0.3615,0.0,True
E3_GSE135893,VUILD61,IPF,Endothelial Cells,274,0.0109,0.1642,0.0,0.0,0.0474,0.0036,0.0219,0.0,True
E3_GSE135893,VUILD61,IPF,Fibroblasts,11,0.0,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,False
E3_GSE135893,VUILD61,IPF,KRT5-/KRT17+,11,0.7273,0.3636,0.1818,0.0,0.4545,0.0909,0.2727,0.0,False
E3_GSE135893,VUILD61,IPF,Lymphatic Endothelial Cells,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD61,IPF,MUC5AC+ High,22,0.2727,0.2273,0.0455,0.0,0.4545,0.2273,0.1818,0.0,True
E3_GSE135893,VUILD61,IPF,MUC5B+,457,0.1116,0.0569,0.0372,0.0088,0.2276,0.0613,0.0832,0.0,True
E3_GSE135893,VUILD61,IPF,Macrophages,971,0.5088,0.3718,0.2297,0.0,0.001,0.0206,0.0031,0.0,True
E3_GSE135893,VUILD61,IPF,Mast Cells,16,0.9375,0.125,0.1875,0.0,0.0,0.0625,0.0,0.0,False
E3_GSE135893,VUILD61,IPF,Mesothelial Cells,49,0.5102,0.0816,0.0,0.0,0.5918,0.0,0.0612,0.551,True
E3_GSE135893,VUILD61,IPF,Monocytes,108,0.7037,0.6389,0.5741,0.0,0.0,0.0,0.0,0.0,True
E3_GSE135893,VUILD61,IPF,Myofibroblasts,20,0.15,0.0,0.05,0.0,0.15,0.0,0.0,0.0,True
E3_GSE135893,VUILD61,IPF,NK Cells,124,0.8306,0.0081,0.0,0.0,0.0,0.0161,0.0,0.0,True
E3_GSE135893,VUILD61,IPF,PLIN2+ Fibroblasts,8,0.5,0.125,0.0,0.0,0.75,0.0,0.0,0.0,False
E3_GSE135893,VUILD61,IPF,Plasma Cells,9,0.4444,0.2222,0.3333,0.0,0.0,0.0,0.0,0.0,False
E3_GSE135893,VUILD61,IPF,Proliferating Epithelial Cells,35,0.4286,0.1714,0.0571,0.0286,0.3429,0.1429,0.4,0.0,True
