config,label,cell_floor,module,case,reference,n_patients,eligible,source_coverage,reason,mean_difference,positive_patients,loo_min,loo_max
unc20_pooled,__broad__,50,HALLMARK_P53_PATHWAY,LUAD,AIS,12,True,0.93,eligible_descriptive_contrast,0.16879231566177744,11.0,0.14784172773218085,0.19065313133841266
unc20_pooled,__broad__,50,HALLMARK_P53_PATHWAY,LUAD,MIA,4,True,0.93,eligible_descriptive_contrast,-0.05055629502644754,2.0,-0.11157682061169005,0.012656298312366587
unc20_pooled,__broad__,50,HPCS_author_top100,AAH,normal,8,True,0.78,eligible_descriptive_contrast,0.019455914304370048,3.0,-0.06771859155719286,0.09297866716797001
unc20_pooled,__broad__,50,HPCS_author_top100,AIS,normal,12,True,0.78,eligible_descriptive_contrast,0.12278660890513837,10.0,0.07938078304889462,0.17386900381742185
unc20_pooled,__broad__,50,HPCS_author_top100,MIA,normal,4,True,0.78,eligible_descriptive_contrast,0.21826424374365982,3.0,0.13092378349598643,0.35951040241855986
unc20_pooled,__broad__,50,HPCS_author_top100,LUAD,normal,23,True,0.78,eligible_descriptive_contrast,0.35202872867866475,19.0,0.3104497360301327,0.3881814515479222
unc20_pooled,__broad__,50,HPCS_author_top100,LUAD,AAH,8,True,0.78,eligible_descriptive_contrast,0.3552078470085248,7.0,0.2678738992712855,0.43921273916115133
unc20_pooled,__broad__,50,HPCS_author_top100,LUAD,AIS,12,True,0.78,eligible_descriptive_contrast,0.2532105616026241,10.0,0.2077668645064745,0.2960532635506663
unc20_pooled,__broad__,50,HPCS_author_top100,LUAD,MIA,4,True,0.78,eligible_descriptive_contrast,0.17366256656845258,3.0,0.10798450182634678,0.2483597820369233
unc20_pooled,__broad__,50,HPCS_excluding_operational_markers,AAH,normal,8,True,0.785714285714286,eligible_descriptive_contrast,0.02654362872269128,3.0,-0.06314826578158853,0.09654529288763573
unc20_pooled,__broad__,50,HPCS_excluding_operational_markers,AIS,normal,12,True,0.785714285714286,eligible_descriptive_contrast,0.1209277333987685,10.0,0.07151971420301194,0.1735085537946265
unc20_pooled,__broad__,50,HPCS_excluding_operational_markers,MIA,normal,4,True,0.785714285714286,eligible_descriptive_contrast,0.20027623691875984,3.0,0.10486061584855981,0.34912776499387316
unc20_pooled,__broad__,50,HPCS_excluding_operational_markers,LUAD,normal,23,True,0.785714285714286,eligible_descriptive_contrast,0.33563828517244665,19.0,0.293320406208746,0.3714503333448283
unc20_pooled,__broad__,50,HPCS_excluding_operational_markers,LUAD,AAH,8,True,0.785714285714286,eligible_descriptive_contrast,0.333997343825425,7.0,0.24609715826781006,0.4207964138708172
unc20_pooled,__broad__,50,HPCS_excluding_operational_markers,LUAD,AIS,12,True,0.785714285714286,eligible_descriptive_contrast,0.25306863597331664,10.0,0.2083629742905945,0.30054350324086276
unc20_pooled,__broad__,50,HPCS_excluding_operational_markers,LUAD,MIA,4,True,0.785714285714286,eligible_descriptive_contrast,0.14280860421425756,3.0,0.08118989459905339,0.2182053549000802
unc20_pooled,__broad__,50,HPCS_without_ADI_or_operational_markers,AAH,normal,8,True,0.791208791208791,eligible_descriptive_contrast,0.008773011153998866,3.0,-0.08144278422407705,0.07519881951725438
unc20_pooled,__broad__,50,HPCS_without_ADI_or_operational_markers,AIS,normal,12,True,0.791208791208791,eligible_descriptive_contrast,0.09954002913906738,9.0,0.048801074397312606,0.1531361382104217
unc20_pooled,__broad__,50,HPCS_without_ADI_or_operational_markers,MIA,normal,4,True,0.791208791208791,eligible_descriptive_contrast,0.18287271233874758,3.0,0.07834813230898341,0.3534523916229433
unc20_pooled,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,normal,23,True,0.791208791208791,eligible_descriptive_contrast,0.3266108112887225,19.0,0.2831924846845322,0.3617952516233394
unc20_pooled,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AAH,8,True,0.791208791208791,eligible_descriptive_contrast,0.3416630401941472,7.0,0.24877105465064972,0.4261483666741097
unc20_pooled,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,12,True,0.791208791208791,eligible_descriptive_contrast,0.2638394406683217,10.0,0.21884065166653552,0.3115098468256346
unc20_pooled,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,MIA,4,True,0.791208791208791,eligible_descriptive_contrast,0.17022523814153256,3.0,0.11472333663531338,0.24420092631247994
unc20_pooled,__broad__,50,Han_ISR_source_symbols,AAH,normal,8,True,0.821705426356589,eligible_descriptive_contrast,0.08687010977787879,7.0,0.029853890403125836,0.1391191942053686
unc20_pooled,__broad__,50,Han_ISR_source_symbols,AIS,normal,12,True,0.821705426356589,eligible_descriptive_contrast,0.14459497581837352,9.0,0.10333128527819566,0.1821895009642356
unc20_pooled,__broad__,50,Han_ISR_source_symbols,MIA,normal,4,True,0.821705426356589,eligible_descriptive_contrast,0.4100155865117673,4.0,0.35712260095166304,0.4484747068901365
unc20_pooled,__broad__,50,Han_ISR_source_symbols,LUAD,normal,23,True,0.821705426356589,eligible_descriptive_contrast,0.39309042518344944,23.0,0.37669321409790074,0.41046607958642767
unc20_pooled,__broad__,50,Han_ISR_source_symbols,LUAD,AAH,8,True,0.821705426356589,eligible_descriptive_contrast,0.2701659420892637,8.0,0.22240288569580283,0.29170263075668423
unc20_pooled,__broad__,50,Han_ISR_source_symbols,LUAD,AIS,12,True,0.821705426356589,eligible_descriptive_contrast,0.22906214336882158,9.0,0.17435783660636453,0.25366213297217627
unc20_pooled,__broad__,50,Han_ISR_source_symbols,LUAD,MIA,4,True,0.821705426356589,eligible_descriptive_contrast,0.04908726397144725,3.0,0.008266470884603194,0.11338978842236654
unc20_pooled,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,8,True,0.847619047619048,eligible_descriptive_contrast,0.1130349929687603,7.0,0.05049450379686033,0.16043593867638745
unc20_pooled,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,12,True,0.847619047619048,eligible_descriptive_contrast,0.18003435147339752,9.0,0.13339583504985272,0.20894248487476635
unc20_pooled,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,MIA,normal,4,True,0.847619047619048,eligible_descriptive_contrast,0.47443553984122766,4.0,0.4058557661857001,0.5394627516401469
unc20_pooled,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,23,True,0.847619047619048,eligible_descriptive_contrast,0.4509362655865126,23.0,0.4299623829660264,0.46410750757089825
unc20_pooled,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,8,True,0.847619047619048,eligible_descriptive_contrast,0.29147862182167733,8.0,0.260240388278777,0.31158959783557416
unc20_pooled,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,12,True,0.847619047619048,eligible_descriptive_contrast,0.2386201229951702,11.0,0.1826145343881011,0.2609403104782638
unc20_pooled,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,MIA,4,True,0.847619047619048,eligible_descriptive_contrast,0.09996120568558231,3.0,0.05588600010430985,0.17038518868509644
unc20_pooled,__broad__,100,ADI_published_holdout,AAH,normal,8,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,ADI_published_holdout,AIS,normal,11,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,ADI_published_holdout,MIA,normal,3,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,ADI_published_holdout,LUAD,normal,22,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,ADI_published_holdout,LUAD,AAH,8,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,ADI_published_holdout,LUAD,AIS,11,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,ADI_published_holdout,LUAD,MIA,4,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,AT1_published_holdout,AAH,normal,8,True,0.842105263157895,eligible_descriptive_contrast,0.07336659537687373,5.0,0.030126443091587136,0.10492404729416283
unc20_pooled,__broad__,100,AT1_published_holdout,AIS,normal,11,True,0.842105263157895,eligible_descriptive_contrast,0.08960905332051829,8.0,0.06905000930310408,0.10955401218124212
unc20_pooled,__broad__,100,AT1_published_holdout,MIA,normal,3,True,0.842105263157895,eligible_descriptive_contrast,0.17082388066029353,3.0,0.15454745825725524,0.19926818683547998
unc20_pooled,__broad__,100,AT1_published_holdout,LUAD,normal,22,True,0.842105263157895,eligible_descriptive_contrast,0.15697096107888084,19.0,0.14104593157165182,0.1722462361854552
unc20_pooled,__broad__,100,AT1_published_holdout,LUAD,AAH,8,True,0.842105263157895,eligible_descriptive_contrast,0.10859910327721622,5.0,0.0630748843768443,0.1481592716471785
unc20_pooled,__broad__,100,AT1_published_holdout,LUAD,AIS,11,True,0.842105263157895,eligible_descriptive_contrast,0.062418467146363454,8.0,0.037957092274490824,0.07603182500331282
unc20_pooled,__broad__,100,AT1_published_holdout,LUAD,MIA,4,True,0.842105263157895,eligible_descriptive_contrast,0.004774971768682246,2.0,-0.04880978633376376,0.05475764627910973
unc20_pooled,__broad__,100,AT2_published_holdout,AAH,normal,8,True,0.864321608040201,eligible_descriptive_contrast,0.02472244285265124,5.0,0.0006839539880384596,0.04639687971674
unc20_pooled,__broad__,100,AT2_published_holdout,AIS,normal,11,True,0.864321608040201,eligible_descriptive_contrast,0.05907646635533081,9.0,0.03854274910519288,0.07887002476835789
unc20_pooled,__broad__,100,AT2_published_holdout,MIA,normal,3,True,0.864321608040201,eligible_descriptive_contrast,0.08352248687899995,2.0,0.0348504924940749,0.1470080412465249
unc20_pooled,__broad__,100,AT2_published_holdout,LUAD,normal,22,True,0.864321608040201,eligible_descriptive_contrast,-0.0031763894700723616,14.0,-0.013810805814415347,0.01892642464963708
unc20_pooled,__broad__,100,AT2_published_holdout,LUAD,AAH,8,True,0.864321608040201,eligible_descriptive_contrast,-0.02664459554046139,4.0,-0.07254127133375578,0.01199548357447977
unc20_pooled,__broad__,100,AT2_published_holdout,LUAD,AIS,11,True,0.864321608040201,eligible_descriptive_contrast,-0.05346778678667368,6.0,-0.06968604003859005,-0.025966928644437993
unc20_pooled,__broad__,100,AT2_published_holdout,LUAD,MIA,4,True,0.864321608040201,eligible_descriptive_contrast,-0.07631551418748739,0.0,-0.09953116446552339,-0.05295582778123661
unc20_pooled,__broad__,100,DATP_PATS_holdout_panel,AAH,normal,8,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,DATP_PATS_holdout_panel,AIS,normal,11,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,DATP_PATS_holdout_panel,MIA,normal,3,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,DATP_PATS_holdout_panel,LUAD,normal,22,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,DATP_PATS_holdout_panel,LUAD,AAH,8,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,DATP_PATS_holdout_panel,LUAD,AIS,11,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,DATP_PATS_holdout_panel,LUAD,MIA,4,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,100,HALLMARK_HYPOXIA,AAH,normal,8,True,0.92964824120603,eligible_descriptive_contrast,-0.002987495518711192,4.0,-0.06417703103843701,0.05392138059327139
unc20_pooled,__broad__,100,HALLMARK_HYPOXIA,AIS,normal,11,True,0.92964824120603,eligible_descriptive_contrast,0.08701132119437993,8.0,0.014067227862370935,0.15328210803663592
unc20_pooled,__broad__,100,HALLMARK_HYPOXIA,MIA,normal,3,True,0.92964824120603,eligible_descriptive_contrast,0.10147213776003323,1.0,-0.03965297628477016,0.17326132632369484
unc20_pooled,__broad__,100,HALLMARK_HYPOXIA,LUAD,normal,22,True,0.92964824120603,eligible_descriptive_contrast,0.2423737433700473,20.0,0.21836388608182286,0.2641829754721772
unc20_pooled,__broad__,100,HALLMARK_HYPOXIA,LUAD,AAH,8,True,0.92964824120603,eligible_descriptive_contrast,0.27841656110865864,8.0,0.2229582815330399,0.3132455573137956
unc20_pooled,__broad__,100,HALLMARK_HYPOXIA,LUAD,AIS,11,True,0.92964824120603,eligible_descriptive_contrast,0.1702668586680119,9.0,0.11454255702979906,0.19818312322995305
unc20_pooled,__broad__,100,HALLMARK_HYPOXIA,LUAD,MIA,4,True,0.92964824120603,eligible_descriptive_contrast,0.13217506181093253,3.0,0.09225246536750002,0.22617986419184
unc20_pooled,__broad__,100,HALLMARK_INFLAMMATORY_RESPONSE,AAH,normal,8,True,0.954314720812183,eligible_descriptive_contrast,-0.07282991959324386,1.0,-0.14718694561511297,-0.01699684280133004
unc20_pooled,__broad__,100,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,11,True,0.954314720812183,eligible_descriptive_contrast,0.12341992199599733,8.0,0.04674253351005806,0.20542463393421206
unc20_pooled,__broad__,100,HALLMARK_INFLAMMATORY_RESPONSE,MIA,normal,3,True,0.954314720812183,eligible_descriptive_contrast,0.18481892228576013,2.0,0.034081409405980256,0.3074201546642601
unc20_pooled,__broad__,100,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,22,True,0.954314720812183,eligible_descriptive_contrast,0.37464637444696325,19.0,0.32885159099953387,0.41102744157518717
unc20_pooled,__broad__,100,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AAH,8,True,0.954314720812183,eligible_descriptive_contrast,0.5064328606762063,7.0,0.4020560074154371,0.5908421415458044
unc20_pooled,__broad__,100,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,11,True,0.954314720812183,eligible_descriptive_contrast,0.1988756855736136,8.0,0.14213946735223498,0.23289915174792997
unc20_pooled,__broad__,100,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,MIA,4,True,0.954314720812183,eligible_descriptive_contrast,0.4088901195890974,4.0,0.36552396090968325,0.46698839780657303
unc20_pooled,__broad__,100,HALLMARK_P53_PATHWAY,AAH,normal,8,True,0.93,eligible_descriptive_contrast,0.0857989908208,6.0,0.029150464079972745,0.13047696751019
unc20_pooled,__broad__,100,HALLMARK_P53_PATHWAY,AIS,normal,11,True,0.93,eligible_descriptive_contrast,0.1397123196974036,9.0,0.12055718478267394,0.17483141756520393
unc20_pooled,__broad__,100,HALLMARK_P53_PATHWAY,MIA,normal,3,True,0.93,eligible_descriptive_contrast,0.303088470683087,3.0,0.28923642175198516,0.3170628123547252
unc20_pooled,__broad__,100,HALLMARK_P53_PATHWAY,LUAD,normal,22,True,0.93,eligible_descriptive_contrast,0.24513199386643994,20.0,0.22362331987154804,0.2666175212573818
unc20_pooled,__broad__,100,HALLMARK_P53_PATHWAY,LUAD,AAH,8,True,0.93,eligible_descriptive_contrast,0.14272215087181994,7.0,0.09973745405063131,0.1793695470648943
unc20_pooled,__broad__,100,HALLMARK_P53_PATHWAY,LUAD,AIS,11,True,0.93,eligible_descriptive_contrast,0.1478927570816353,10.0,0.12416625041324583,0.16988772738416485
unc20_pooled,__broad__,100,HALLMARK_P53_PATHWAY,LUAD,MIA,4,True,0.93,eligible_descriptive_contrast,-0.050641332423714935,2.0,-0.11180112212163647,0.012828327850289867
unc20_pooled,__broad__,100,HPCS_author_top100,AAH,normal,8,True,0.78,eligible_descriptive_contrast,0.020293577278505004,3.0,-0.06739106282765281,0.0941145267130814
unc20_pooled,__broad__,100,HPCS_author_top100,AIS,normal,11,True,0.78,eligible_descriptive_contrast,0.11697932324436473,9.0,0.06833775168151517,0.1727384738397892
unc20_pooled,__broad__,100,HPCS_author_top100,MIA,normal,3,True,0.78,eligible_descriptive_contrast,0.1322802786413068,2.0,0.045213135822304906,0.3006515693339602
unc20_pooled,__broad__,100,HPCS_author_top100,LUAD,normal,22,True,0.78,eligible_descriptive_contrast,0.33103965510783,18.0,0.2862241004103267,0.3679465272016372
unc20_pooled,__broad__,100,HPCS_author_top100,LUAD,AAH,8,True,0.78,eligible_descriptive_contrast,0.3566974723901974,7.0,0.2690279830559285,0.44085828840582275
unc20_pooled,__broad__,100,HPCS_author_top100,LUAD,AIS,11,True,0.78,eligible_descriptive_contrast,0.2566840792045563,9.0,0.2068235170666069,0.304295624824717
unc20_pooled,__broad__,100,HPCS_author_top100,LUAD,MIA,4,True,0.78,eligible_descriptive_contrast,0.17394826929099505,3.0,0.10839101362316317,0.2490436856964434
unc20_pooled,__broad__,100,HPCS_excluding_operational_markers,AAH,normal,8,True,0.785714285714286,eligible_descriptive_contrast,0.027453815966263673,3.0,-0.06275270857132442,0.09770178200453859
unc20_pooled,__broad__,100,HPCS_excluding_operational_markers,AIS,normal,11,True,0.785714285714286,eligible_descriptive_contrast,0.12171652850331537,9.0,0.06707870889053087,0.17979205859548789
unc20_pooled,__broad__,100,HPCS_excluding_operational_markers,MIA,normal,3,True,0.785714285714286,eligible_descriptive_contrast,0.10585424569756678,2.0,0.01029927037858025,0.2816339597269053
unc20_pooled,__broad__,100,HPCS_excluding_operational_markers,LUAD,normal,22,True,0.785714285714286,eligible_descriptive_contrast,0.31544318361104234,18.0,0.26988894767327104,0.3520318748147896
unc20_pooled,__broad__,100,HPCS_excluding_operational_markers,LUAD,AAH,8,True,0.785714285714286,eligible_descriptive_contrast,0.33528376939506266,7.0,0.24707107421492733,0.4222211397388058
unc20_pooled,__broad__,100,HPCS_excluding_operational_markers,LUAD,AIS,11,True,0.785714285714286,eligible_descriptive_contrast,0.2564131146615129,9.0,0.20735283418071018,0.3091569104657671
unc20_pooled,__broad__,100,HPCS_excluding_operational_markers,LUAD,MIA,4,True,0.785714285714286,eligible_descriptive_contrast,0.14289496369081967,3.0,0.08149062153653978,0.21865289420037648
unc20_pooled,__broad__,100,HPCS_without_ADI_or_operational_markers,AAH,normal,8,True,0.791208791208791,eligible_descriptive_contrast,0.009744527672406245,3.0,-0.08102142212062421,0.07643337000366854
unc20_pooled,__broad__,100,HPCS_without_ADI_or_operational_markers,AIS,normal,11,True,0.791208791208791,eligible_descriptive_contrast,0.10070569052596655,8.0,0.04461623447201117,0.15994679199691916
unc20_pooled,__broad__,100,HPCS_without_ADI_or_operational_markers,MIA,normal,3,True,0.791208791208791,eligible_descriptive_contrast,0.07940959280525013,2.0,-0.027108394037884675,0.28324246817812004
unc20_pooled,__broad__,100,HPCS_without_ADI_or_operational_markers,LUAD,normal,22,True,0.791208791208791,eligible_descriptive_contrast,0.30524807925945135,18.0,0.25846755477600236,0.3411259654995538
unc20_pooled,__broad__,100,HPCS_without_ADI_or_operational_markers,LUAD,AAH,8,True,0.791208791208791,eligible_descriptive_contrast,0.3430377953816437,7.0,0.24981160667990712,0.42767058350669857
unc20_pooled,__broad__,100,HPCS_without_ADI_or_operational_markers,LUAD,AIS,11,True,0.791208791208791,eligible_descriptive_contrast,0.2644873458958999,9.0,0.21481991278270293,0.3171895444726769
unc20_pooled,__broad__,100,HPCS_without_ADI_or_operational_markers,LUAD,MIA,4,True,0.791208791208791,eligible_descriptive_contrast,0.1703177705675023,3.0,0.11504544890276976,0.24467913909097305
unc20_pooled,__broad__,100,Han_ISR_source_symbols,AAH,normal,8,True,0.821705426356589,eligible_descriptive_contrast,0.08774637446323608,7.0,0.030366920722724115,0.14016243539156406
unc20_pooled,__broad__,100,Han_ISR_source_symbols,AIS,normal,11,True,0.821705426356589,eligible_descriptive_contrast,0.18321918001116017,9.0,0.14141698791878615,0.21639276700893112
unc20_pooled,__broad__,100,Han_ISR_source_symbols,MIA,normal,3,True,0.821705426356589,eligible_descriptive_contrast,0.3584123502092966,3.0,0.33372112742669513,0.3904799333310298
unc20_pooled,__broad__,100,Han_ISR_source_symbols,LUAD,normal,22,True,0.821705426356589,eligible_descriptive_contrast,0.37871150370279927,22.0,0.36067736349313495,0.39621864639535637
unc20_pooled,__broad__,100,Han_ISR_source_symbols,LUAD,AAH,8,True,0.821705426356589,eligible_descriptive_contrast,0.27078397756282657,8.0,0.22288052172768744,0.2922818835807489
unc20_pooled,__broad__,100,Han_ISR_source_symbols,LUAD,AIS,11,True,0.821705426356589,eligible_descriptive_contrast,0.2140878795810165,8.0,0.15228595727072908,0.2396311284676531
unc20_pooled,__broad__,100,Han_ISR_source_symbols,LUAD,MIA,4,True,0.821705426356589,eligible_descriptive_contrast,0.04927051665441007,3.0,0.008610861048163443,0.11370732908124677
unc20_pooled,__broad__,100,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,8,True,0.847619047619048,eligible_descriptive_contrast,0.11402157403964108,7.0,0.0510839898766141,0.16161140224915702
unc20_pooled,__broad__,100,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,11,True,0.847619047619048,eligible_descriptive_contrast,0.21015272275238095,9.0,0.161527596558367,0.24280740885197907
unc20_pooled,__broad__,100,Han_ISR_without_HPCS_ADI_or_operational_markers,MIA,normal,3,True,0.847619047619048,eligible_descriptive_contrast,0.40726369346733665,3.0,0.36300682914514515,0.47143903608316506
unc20_pooled,__broad__,100,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,22,True,0.847619047619048,eligible_descriptive_contrast,0.431669496873935,22.0,0.41259927330328905,0.4445204325866553
unc20_pooled,__broad__,100,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,8,True,0.847619047619048,eligible_descriptive_contrast,0.2922097065693702,8.0,0.26087494414778156,0.3122896960205959
unc20_pooled,__broad__,100,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,11,True,0.847619047619048,eligible_descriptive_contrast,0.22110810644982729,10.0,0.15759616167495505,0.24388428009131502
unc20_pooled,__broad__,100,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,MIA,4,True,0.847619047619048,eligible_descriptive_contrast,0.10029251700600716,3.0,0.05630932983105286,0.1709231616229463
unc30_pooled,AT2,50,ADI_published_holdout,AAH,normal,8,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,ADI_published_holdout,AIS,normal,12,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,ADI_published_holdout,MIA,normal,4,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,ADI_published_holdout,LUAD,normal,23,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,ADI_published_holdout,LUAD,AAH,8,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,ADI_published_holdout,LUAD,AIS,12,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,ADI_published_holdout,LUAD,MIA,4,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,AT1_published_holdout,AAH,normal,8,True,0.842105263157895,eligible_descriptive_contrast,0.07820610703648745,5.0,0.03747393918488852,0.1060540434442829
unc30_pooled,AT2,50,AT1_published_holdout,AIS,normal,12,True,0.842105263157895,eligible_descriptive_contrast,0.04272302575581518,8.0,0.021772700031261992,0.08471318500275289
unc30_pooled,AT2,50,AT1_published_holdout,MIA,normal,4,True,0.842105263157895,eligible_descriptive_contrast,0.2403281344401722,4.0,0.22428541433487967,0.27099799994001295
unc30_pooled,AT2,50,AT1_published_holdout,LUAD,normal,23,True,0.842105263157895,eligible_descriptive_contrast,0.16829119468405304,20.0,0.15402868037927228,0.18172510273697046
unc30_pooled,AT2,50,AT1_published_holdout,LUAD,AAH,8,True,0.842105263157895,eligible_descriptive_contrast,0.10720013899455505,5.0,0.06573760012195999,0.1506444004037215
unc30_pooled,AT2,50,AT1_published_holdout,LUAD,AIS,12,True,0.842105263157895,eligible_descriptive_contrast,0.08718696481485666,8.0,0.050443430907564556,0.1037434797012482
unc30_pooled,AT2,50,AT1_published_holdout,LUAD,MIA,4,True,0.842105263157895,eligible_descriptive_contrast,-0.008506365775527547,2.0,-0.05680569413874655,0.036934497401029866
unc30_pooled,AT2,50,AT2_published_holdout,AAH,normal,8,True,0.864321608040201,eligible_descriptive_contrast,0.03365165657666114,6.0,0.01492748985898995,0.05480922902306418
unc30_pooled,AT2,50,AT2_published_holdout,AIS,normal,12,True,0.864321608040201,eligible_descriptive_contrast,0.02425819259144831,9.0,0.0038475535087609007,0.059682624146809034
unc30_pooled,AT2,50,AT2_published_holdout,MIA,normal,4,True,0.864321608040201,eligible_descriptive_contrast,0.09587989981358236,3.0,0.06648098116707324,0.1422612385408867
unc30_pooled,AT2,50,AT2_published_holdout,LUAD,normal,23,True,0.864321608040201,eligible_descriptive_contrast,-0.014185472617869621,13.0,-0.02410157571963141,0.008158251660740417
unc30_pooled,AT2,50,AT2_published_holdout,LUAD,AAH,8,True,0.864321608040201,eligible_descriptive_contrast,-0.043124734138851095,4.0,-0.08730431288310989,-0.0037000758324112126
unc30_pooled,AT2,50,AT2_published_holdout,LUAD,AIS,12,True,0.864321608040201,eligible_descriptive_contrast,-0.03114226969941088,5.0,-0.07400414812794555,0.00012944524980634304
unc30_pooled,AT2,50,AT2_published_holdout,LUAD,MIA,4,True,0.864321608040201,eligible_descriptive_contrast,-0.09032695897887244,0.0,-0.10812984060302651,-0.06884358681817648
unc30_pooled,AT2,50,DATP_PATS_holdout_panel,AAH,normal,8,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,DATP_PATS_holdout_panel,AIS,normal,12,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,DATP_PATS_holdout_panel,MIA,normal,4,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,DATP_PATS_holdout_panel,LUAD,normal,23,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,DATP_PATS_holdout_panel,LUAD,AAH,8,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,DATP_PATS_holdout_panel,LUAD,AIS,12,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,DATP_PATS_holdout_panel,LUAD,MIA,4,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc30_pooled,AT2,50,HALLMARK_HYPOXIA,AAH,normal,8,True,0.92964824120603,eligible_descriptive_contrast,0.00024693988049029336,4.0,-0.053300449461214025,0.05352718078674025
unc30_pooled,AT2,50,HALLMARK_HYPOXIA,AIS,normal,12,True,0.92964824120603,eligible_descriptive_contrast,0.004562207989268467,7.0,-0.06063789951694714,0.05483765989920742
unc30_pooled,AT2,50,HALLMARK_HYPOXIA,MIA,normal,4,True,0.92964824120603,eligible_descriptive_contrast,0.17853548608689773,2.0,0.10892055986423355,0.24778053523650043
unc30_pooled,AT2,50,HALLMARK_HYPOXIA,LUAD,normal,23,True,0.92964824120603,eligible_descriptive_contrast,0.2461346916615643,21.0,0.22522983038188038,0.26476370398695265
unc30_pooled,AT2,50,HALLMARK_HYPOXIA,LUAD,AAH,8,True,0.92964824120603,eligible_descriptive_contrast,0.2804899501168646,8.0,0.22733433723490823,0.3162887454617295
unc30_pooled,AT2,50,HALLMARK_HYPOXIA,LUAD,AIS,12,True,0.92964824120603,eligible_descriptive_contrast,0.21896434490773475,10.0,0.17116329026086427,0.24990485571993337
