set	gene
HALLMARK_P53_PATHWAY	GADD45A
HALLMARK_P53_PATHWAY	GLS2
HALLMARK_P53_PATHWAY	GM2A
HALLMARK_P53_PATHWAY	GPX2
HALLMARK_P53_PATHWAY	H1-2
HALLMARK_P53_PATHWAY	H2AC25
HALLMARK_P53_PATHWAY	H2AJ
HALLMARK_P53_PATHWAY	HBEGF
HALLMARK_P53_PATHWAY	HDAC3
HALLMARK_P53_PATHWAY	HEXIM1
HALLMARK_P53_PATHWAY	HINT1
HALLMARK_P53_PATHWAY	HMOX1
HALLMARK_P53_PATHWAY	HRAS
HALLMARK_P53_PATHWAY	HSPA4L
HALLMARK_P53_PATHWAY	IER3
HALLMARK_P53_PATHWAY	IER5
HALLMARK_P53_PATHWAY	IFI30
HALLMARK_P53_PATHWAY	IL1A
HALLMARK_P53_PATHWAY	INHBB
HALLMARK_P53_PATHWAY	IP6K2
HALLMARK_P53_PATHWAY	IRAG2
HALLMARK_P53_PATHWAY	IRAK1
HALLMARK_P53_PATHWAY	ISCU
HALLMARK_P53_PATHWAY	ITGB4
HALLMARK_P53_PATHWAY	JAG2
HALLMARK_P53_PATHWAY	JUN
HALLMARK_P53_PATHWAY	KIF13B
HALLMARK_P53_PATHWAY	KLF4
HALLMARK_P53_PATHWAY	KLK8
HALLMARK_P53_PATHWAY	KRT17
HALLMARK_P53_PATHWAY	LDHB
HALLMARK_P53_PATHWAY	LIF
HALLMARK_P53_PATHWAY	MAPKAPK3
HALLMARK_P53_PATHWAY	MDM2
HALLMARK_P53_PATHWAY	MKNK2
HALLMARK_P53_PATHWAY	MXD1
HALLMARK_P53_PATHWAY	MXD4
HALLMARK_P53_PATHWAY	NDRG1
HALLMARK_P53_PATHWAY	NHLH2
HALLMARK_P53_PATHWAY	NINJ1
HALLMARK_P53_PATHWAY	NOL8
HALLMARK_P53_PATHWAY	NOTCH1
HALLMARK_P53_PATHWAY	NUDT15
HALLMARK_P53_PATHWAY	NUPR1
HALLMARK_P53_PATHWAY	OSGIN1
HALLMARK_P53_PATHWAY	PCNA
HALLMARK_P53_PATHWAY	PDGFA
HALLMARK_P53_PATHWAY	PERP
HALLMARK_P53_PATHWAY	PHLDA3
HALLMARK_P53_PATHWAY	PIDD1
HALLMARK_P53_PATHWAY	PITPNC1
HALLMARK_P53_PATHWAY	PLK2
HALLMARK_P53_PATHWAY	PLK3
HALLMARK_P53_PATHWAY	PLXNB2
HALLMARK_P53_PATHWAY	PMM1
HALLMARK_P53_PATHWAY	POLH
HALLMARK_P53_PATHWAY	POM121
HALLMARK_P53_PATHWAY	PPM1D
HALLMARK_P53_PATHWAY	PPP1R15A
HALLMARK_P53_PATHWAY	PRKAB1
HALLMARK_P53_PATHWAY	PRMT2
HALLMARK_P53_PATHWAY	PROCR
HALLMARK_P53_PATHWAY	PTPN14
HALLMARK_P53_PATHWAY	PTPRE
HALLMARK_P53_PATHWAY	PVT1
HALLMARK_P53_PATHWAY	RAB40C
HALLMARK_P53_PATHWAY	RACK1
HALLMARK_P53_PATHWAY	RAD51C
HALLMARK_P53_PATHWAY	RAD9A
HALLMARK_P53_PATHWAY	RALGDS
HALLMARK_P53_PATHWAY	RAP2B
HALLMARK_P53_PATHWAY	RB1
HALLMARK_P53_PATHWAY	RCHY1
HALLMARK_P53_PATHWAY	RETSAT
HALLMARK_P53_PATHWAY	RGS16
HALLMARK_P53_PATHWAY	RHBDF2
HALLMARK_P53_PATHWAY	RNF19B
HALLMARK_P53_PATHWAY	RPL18
HALLMARK_P53_PATHWAY	RPL36
HALLMARK_P53_PATHWAY	RPS12
HALLMARK_P53_PATHWAY	RPS27L
HALLMARK_P53_PATHWAY	RRAD
HALLMARK_P53_PATHWAY	RRP8
HALLMARK_P53_PATHWAY	RXRA
HALLMARK_P53_PATHWAY	S100A10
HALLMARK_P53_PATHWAY	S100A4
HALLMARK_P53_PATHWAY	SAT1
HALLMARK_P53_PATHWAY	SDC1
HALLMARK_P53_PATHWAY	SEC61A1
HALLMARK_P53_PATHWAY	SERPINB5
HALLMARK_P53_PATHWAY	SERTAD3
HALLMARK_P53_PATHWAY	SESN1
HALLMARK_P53_PATHWAY	SFN
HALLMARK_P53_PATHWAY	SLC19A2
HALLMARK_P53_PATHWAY	SLC35D1
HALLMARK_P53_PATHWAY	SLC3A2
HALLMARK_P53_PATHWAY	SLC7A11
HALLMARK_P53_PATHWAY	SOCS1
HALLMARK_P53_PATHWAY	SP1
HALLMARK_P53_PATHWAY	SPHK1
HALLMARK_P53_PATHWAY	ST14
HALLMARK_P53_PATHWAY	STEAP3
HALLMARK_P53_PATHWAY	STOM
HALLMARK_P53_PATHWAY	TAP1
HALLMARK_P53_PATHWAY	TAX1BP3
HALLMARK_P53_PATHWAY	TCHH
HALLMARK_P53_PATHWAY	TCN2
HALLMARK_P53_PATHWAY	TGFA
HALLMARK_P53_PATHWAY	TGFB1
HALLMARK_P53_PATHWAY	TM4SF1
HALLMARK_P53_PATHWAY	TM7SF3
HALLMARK_P53_PATHWAY	TNFSF9
HALLMARK_P53_PATHWAY	TNNI1
HALLMARK_P53_PATHWAY	TOB1
HALLMARK_P53_PATHWAY	TP53
HALLMARK_P53_PATHWAY	TP63
HALLMARK_P53_PATHWAY	TPD52L1
HALLMARK_P53_PATHWAY	TPRKB
HALLMARK_P53_PATHWAY	TRAF4
HALLMARK_P53_PATHWAY	TRAFD1
HALLMARK_P53_PATHWAY	TRIAP1
HALLMARK_P53_PATHWAY	TRIB3
HALLMARK_P53_PATHWAY	TSC22D1
HALLMARK_P53_PATHWAY	TSPYL2
HALLMARK_P53_PATHWAY	TXNIP
HALLMARK_P53_PATHWAY	UPP1
HALLMARK_P53_PATHWAY	VAMP8
HALLMARK_P53_PATHWAY	VDR
HALLMARK_P53_PATHWAY	VWA5A
HALLMARK_P53_PATHWAY	WRAP73
HALLMARK_P53_PATHWAY	WWP1
HALLMARK_P53_PATHWAY	XPC
HALLMARK_P53_PATHWAY	ZBTB16
HALLMARK_P53_PATHWAY	ZFP36L1
HALLMARK_P53_PATHWAY	ZMAT3
HALLMARK_P53_PATHWAY	ZNF365
HALLMARK_TGF_BETA_SIGNALING	ACVR1
HALLMARK_TGF_BETA_SIGNALING	APC
HALLMARK_TGF_BETA_SIGNALING	ARID4B
HALLMARK_TGF_BETA_SIGNALING	BCAR3
HALLMARK_TGF_BETA_SIGNALING	BMP2
HALLMARK_TGF_BETA_SIGNALING	BMPR1A
HALLMARK_TGF_BETA_SIGNALING	BMPR2
HALLMARK_TGF_BETA_SIGNALING	CDH1
HALLMARK_TGF_BETA_SIGNALING	CDK9
HALLMARK_TGF_BETA_SIGNALING	CDKN1C
HALLMARK_TGF_BETA_SIGNALING	CTNNB1
HALLMARK_TGF_BETA_SIGNALING	ENG
HALLMARK_TGF_BETA_SIGNALING	FKBP1A
HALLMARK_TGF_BETA_SIGNALING	FNTA
HALLMARK_TGF_BETA_SIGNALING	FURIN
HALLMARK_TGF_BETA_SIGNALING	HDAC1
HALLMARK_TGF_BETA_SIGNALING	HIPK2
HALLMARK_TGF_BETA_SIGNALING	ID1
HALLMARK_TGF_BETA_SIGNALING	ID2
HALLMARK_TGF_BETA_SIGNALING	ID3
HALLMARK_TGF_BETA_SIGNALING	IFNGR2
HALLMARK_TGF_BETA_SIGNALING	JUNB
HALLMARK_TGF_BETA_SIGNALING	KLF10
HALLMARK_TGF_BETA_SIGNALING	LEFTY2
HALLMARK_TGF_BETA_SIGNALING	LTBP2
HALLMARK_TGF_BETA_SIGNALING	MAP3K7
HALLMARK_TGF_BETA_SIGNALING	NCOR2
HALLMARK_TGF_BETA_SIGNALING	NOG
HALLMARK_TGF_BETA_SIGNALING	PMEPA1
HALLMARK_TGF_BETA_SIGNALING	PPM1A
HALLMARK_TGF_BETA_SIGNALING	PPP1CA
HALLMARK_TGF_BETA_SIGNALING	PPP1R15A
HALLMARK_TGF_BETA_SIGNALING	RAB31
HALLMARK_TGF_BETA_SIGNALING	RHOA
HALLMARK_TGF_BETA_SIGNALING	SERPINE1
HALLMARK_TGF_BETA_SIGNALING	SKI
HALLMARK_TGF_BETA_SIGNALING	SKIL
HALLMARK_TGF_BETA_SIGNALING	SLC20A1
HALLMARK_TGF_BETA_SIGNALING	SMAD1
HALLMARK_TGF_BETA_SIGNALING	SMAD3
HALLMARK_TGF_BETA_SIGNALING	SMAD6
HALLMARK_TGF_BETA_SIGNALING	SMAD7
HALLMARK_TGF_BETA_SIGNALING	SMURF1
HALLMARK_TGF_BETA_SIGNALING	SMURF2
HALLMARK_TGF_BETA_SIGNALING	SPTBN1
HALLMARK_TGF_BETA_SIGNALING	TGFB1
HALLMARK_TGF_BETA_SIGNALING	TGFBR1
HALLMARK_TGF_BETA_SIGNALING	TGIF1
HALLMARK_TGF_BETA_SIGNALING	THBS1
HALLMARK_TGF_BETA_SIGNALING	TJP1
HALLMARK_TGF_BETA_SIGNALING	TRIM33
HALLMARK_TGF_BETA_SIGNALING	UBE2D3
HALLMARK_TGF_BETA_SIGNALING	WWTR1
HALLMARK_TGF_BETA_SIGNALING	XIAP
HALLMARK_TNFA_SIGNALING_VIA_NFKB	ABCA1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	ACKR3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	AREG
HALLMARK_TNFA_SIGNALING_VIA_NFKB	ATF3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	ATP2B1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	B4GALT1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	B4GALT5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	BCL2A1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	BCL3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	BCL6
HALLMARK_TNFA_SIGNALING_VIA_NFKB	BHLHE40
HALLMARK_TNFA_SIGNALING_VIA_NFKB	BIRC2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	BIRC3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	BMP2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	BTG1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	BTG2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	BTG3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CCL2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CCL20
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CCL4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CCL5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CCN1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CCND1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CCNL1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CCRL2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CD44
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CD69
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CD80
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CD83
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CDKN1A
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CEBPB
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CEBPD
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CFLAR
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CLCF1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CSF1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CSF2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CXCL1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CXCL10
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CXCL11
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CXCL2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CXCL3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CXCL6
HALLMARK_TNFA_SIGNALING_VIA_NFKB	DENND5A
HALLMARK_TNFA_SIGNALING_VIA_NFKB	DNAJB4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	DRAM1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	DUSP1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	DUSP2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	DUSP4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	DUSP5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	EDN1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	EFNA1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	EGR1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	EGR2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	EGR3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	EHD1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	EIF1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	ETS2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	F2RL1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	F3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	FJX1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	FOS
HALLMARK_TNFA_SIGNALING_VIA_NFKB	FOSB
HALLMARK_TNFA_SIGNALING_VIA_NFKB	FOSL1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	FOSL2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	FUT4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	G0S2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	GADD45A
HALLMARK_TNFA_SIGNALING_VIA_NFKB	GADD45B
HALLMARK_TNFA_SIGNALING_VIA_NFKB	GCH1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	GEM
HALLMARK_TNFA_SIGNALING_VIA_NFKB	GFPT2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	GPR183
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HBEGF
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HES1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	ICAM1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	ICOSLG
HALLMARK_TNFA_SIGNALING_VIA_NFKB	ID2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IER2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IER3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IER5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IFIH1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IFIT2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IFNGR2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IL12B
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IL15RA
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IL18
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IL1A
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IL1B
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IL23A
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IL6
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IL6ST
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IL7R
HALLMARK_TNFA_SIGNALING_VIA_NFKB	INHBA
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IRF1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	IRS2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	JAG1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	JUN
HALLMARK_TNFA_SIGNALING_VIA_NFKB	JUNB
HALLMARK_TNFA_SIGNALING_VIA_NFKB	KDM6B
HALLMARK_TNFA_SIGNALING_VIA_NFKB	KLF10
HALLMARK_TNFA_SIGNALING_VIA_NFKB	KLF2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	KLF4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	KLF6
HALLMARK_TNFA_SIGNALING_VIA_NFKB	KLF9
HALLMARK_TNFA_SIGNALING_VIA_NFKB	KYNU
HALLMARK_TNFA_SIGNALING_VIA_NFKB	LAMB3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	LDLR
HALLMARK_TNFA_SIGNALING_VIA_NFKB	LIF
HALLMARK_TNFA_SIGNALING_VIA_NFKB	LITAF
HALLMARK_TNFA_SIGNALING_VIA_NFKB	MAFF
HALLMARK_TNFA_SIGNALING_VIA_NFKB	MAP2K3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	MAP3K8
HALLMARK_TNFA_SIGNALING_VIA_NFKB	MARCKS
HALLMARK_TNFA_SIGNALING_VIA_NFKB	MCL1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	MSC
HALLMARK_TNFA_SIGNALING_VIA_NFKB	MXD1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	MYC
HALLMARK_TNFA_SIGNALING_VIA_NFKB	NAMPT
HALLMARK_TNFA_SIGNALING_VIA_NFKB	NFAT5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	NFE2L2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	NFIL3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	NFKB1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	NFKB2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	NFKBIA
HALLMARK_TNFA_SIGNALING_VIA_NFKB	NFKBIE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	NINJ1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	NR4A1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	NR4A2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	NR4A3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	OLR1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PANX1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PDE4B
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PDLIM5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PER1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PFKFB3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PHLDA1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PHLDA2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PLAU
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PLAUR
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PLEK
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PLK2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PLPP3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PMEPA1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PNRC1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PPP1R15A
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PTGER4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PTGS2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PTPRE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	PTX3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	RCAN1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	REL
HALLMARK_TNFA_SIGNALING_VIA_NFKB	RELA
HALLMARK_TNFA_SIGNALING_VIA_NFKB	RELB
HALLMARK_TNFA_SIGNALING_VIA_NFKB	RHOB
HALLMARK_TNFA_SIGNALING_VIA_NFKB	RIGI
HALLMARK_TNFA_SIGNALING_VIA_NFKB	RIPK2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	RNF19B
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SAT1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SDC4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SERPINB2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SERPINB8
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SERPINE1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SGK1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SIK1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SLC16A6
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SLC2A3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SLC2A6
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SMAD3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SNN
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SOCS3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SOD2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SPHK1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SPSB1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	SQSTM1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	STAT5A
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TANK
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TAP1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TGIF1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TIPARP
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TLR2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNC
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNF
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNFAIP2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNFAIP3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNFAIP6
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNFAIP8
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNFRSF9
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNFSF9
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNIP1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNIP2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TRAF1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TRIB1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TRIP10
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TSC22D1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	TUBB2A
HALLMARK_TNFA_SIGNALING_VIA_NFKB	VEGFA
HALLMARK_TNFA_SIGNALING_VIA_NFKB	YRDC
HALLMARK_TNFA_SIGNALING_VIA_NFKB	ZBTB10
HALLMARK_TNFA_SIGNALING_VIA_NFKB	ZC3H12A
HALLMARK_TNFA_SIGNALING_VIA_NFKB	ZFP36
HALLMARK_WNT_BETA_CATENIN_SIGNALING	ADAM17
HALLMARK_WNT_BETA_CATENIN_SIGNALING	AXIN1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	AXIN2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	CCND2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	CSNK1E
HALLMARK_WNT_BETA_CATENIN_SIGNALING	CTNNB1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	CUL1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	DKK1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	DKK4
HALLMARK_WNT_BETA_CATENIN_SIGNALING	DLL1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	DVL2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	FRAT1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	FZD1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	FZD8
HALLMARK_WNT_BETA_CATENIN_SIGNALING	GNAI1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HDAC11
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HDAC2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HDAC5
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HEY1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HEY2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	JAG1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	JAG2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	KAT2A
HALLMARK_WNT_BETA_CATENIN_SIGNALING	LEF1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	MAML1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	MYC
HALLMARK_WNT_BETA_CATENIN_SIGNALING	NCOR2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	NCSTN
HALLMARK_WNT_BETA_CATENIN_SIGNALING	NKD1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	NOTCH1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	NOTCH4
HALLMARK_WNT_BETA_CATENIN_SIGNALING	NUMB
HALLMARK_WNT_BETA_CATENIN_SIGNALING	PPARD
HALLMARK_WNT_BETA_CATENIN_SIGNALING	PSEN2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	PTCH1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	RBPJ
HALLMARK_WNT_BETA_CATENIN_SIGNALING	SKP2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	TCF7
HALLMARK_WNT_BETA_CATENIN_SIGNALING	TP53
HALLMARK_WNT_BETA_CATENIN_SIGNALING	WNT1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	WNT5B
HALLMARK_WNT_BETA_CATENIN_SIGNALING	WNT6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	A2M
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ACAN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ACTN1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAM10
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAM12
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAM15
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAM17
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAM19
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAM8
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAM9
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAMTS1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAMTS14
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAMTS16
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAMTS18
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAMTS2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAMTS3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAMTS4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAMTS5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAMTS8
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ADAMTS9
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	AGRN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	APP
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ASPN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	BCAN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	BGN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	BMP1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	BMP10
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	BMP2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	BMP4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	BMP7
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	BSG
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN10
