library name	plate	unit	well_key	crispr_target	gene_name	gene_id	organoids_area_mean_day07	organoids_area_mean_day14	organoids_area_prop_day07	organoids_area_prop_day14	organoids_count_day07	organoids_count_day14
4-2_F10_ZFP365	plate4	plate4-rep2	F10	ZFP365	Zfp365	ENSMUSG00000037855	6.64992528669736	8.96205691822207	0.0319890715397352	0.250166930445648	105.0	151.0
4-2_F11_NPR1	plate4	plate4-rep2	F11	NPR1	Npr1	ENSMUSG00000027931	6.8079888958696	8.69037278449283	0.0480108519839859	0.211877217825906	102.0	157.0
4-2_G02_RNF43	plate4	plate4-rep2	G02	RNF43	Rnf43	ENSMUSG00000034177	6.64002878290238	8.84987043073236	0.032510544166963	0.225063390254061	102.0	145.0
4-2_G03_LGR4	plate4	plate4-rep2	G03	LGR4	Lgr4	ENSMUSG00000050199	6.75203250599999	8.77483712169964	0.0449520398135508	0.237755435235319	129.0	156.0
4-2_G04_DVL1	plate4	plate4-rep2	G04	DVL1	Dvl1	ENSMUSG00000029071	6.64343392838637	8.75205662679644	0.0360516348716537	0.218095793419409	92.0	135.0
4-2_G05_PDLIM2	plate4	plate4-rep2	G05	PDLIM2	Pdlim2	ENSMUSG00000022090	6.70893226749104	8.80194553951894	0.0467403897995939	0.253882715535194	99.0	163.0
4-2_G06_USP6NL	plate4	plate4-rep2	G06	USP6NL	Usp6nl	ENSMUSG00000039046	6.75394560946534	8.82694881833034	0.0338887901070286	0.231921032902957	101.0	153.0
4-2_G07_SPRY2	plate4	plate4-rep2	G07	SPRY2	Spry2	ENSMUSG00000022114	6.77628500908482	8.88606764166727	0.0380242448923405	0.246564098292378	97.0	146.0
4-2_G08_LRG1	plate4	plate4-rep2	G08	LRG1	Lrg1	ENSMUSG00000037095	6.69638888906812	8.84630375103394	0.029367369101289	0.218499625156185	90.0	146.0
4-2_G09_CSF1R	plate4	plate4-rep2	G09	CSF1R	Csf1r	ENSMUSG00000024621	6.6269094382619	8.70388874846132	0.0303938241580918	0.204541940857976	103.0	137.0
4-2_G10_TDTOMATO	plate4	plate4-rep2	G10	TDTOMATO	nan	nan	6.29644991997491	8.59477768648653	0.0076791743620922	0.0438225739275302	34.0	31.0
4-2_G11_TIGIT	plate4	plate4-rep2	G11	TIGIT	Tigit	ENSMUSG00000071552	6.63284098478916	8.87156355856042	0.0253870177692634	0.232240899625156	81.0	145.0
4-3_B02_ATF6	plate4	plate4-rep3	B02	ATF6	Atf6	ENSMUSG00000026663	6.65217760786919	8.91607792503599	0.0330458781197542	0.288228238234069	98.0	174.0
4-3_B03_CTCF	plate4	plate4-rep3	B03	CTCF	Ctcf	ENSMUSG00000005698	6.69603121393464	8.82826141262589	0.0336273368282993	0.253702457309454	106.0	172.0
4-3_B04_TIGIT	plate4	plate4-rep3	B04	TIGIT	Tigit	ENSMUSG00000071552	6.78286778904009	8.77769266525878	0.046592455997461	0.246761682632237	112.0	161.0
4-3_B05_TDTOMATO	plate4	plate4-rep3	B05	TDTOMATO	nan	nan	6.45792640257201	8.92549720674543	0.0096159361270118	0.0955923365264473	34.0	47.0
4-3_B06_RYK	plate4	plate4-rep3	B06	RYK	Ryk	ENSMUSG00000032547	6.79492112868157	8.86510632565549	0.0399452334247225	0.240127113702624	106.0	156.0
4-3_B07_RNF43	plate4	plate4-rep3	B07	RNF43	Rnf43	ENSMUSG00000034177	6.91735720543881	8.83070239862444	0.0459103831843958	0.256374010828821	151.0	163.0
4-3_B08_NKD1	plate4	plate4-rep3	B08	NKD1	Nkd1	ENSMUSG00000031661	6.48585137190321	8.84499613720205	0.0238245117945541	0.273560183256976	96.0	165.0
4-3_B09_SLC34A2	plate4	plate4-rep3	B09	SLC34A2	Slc34a2	ENSMUSG00000029188	6.83898104977966	8.69966734968455	0.0418093427246204	0.228325031236985	134.0	158.0
4-3_B10_RBPJL	plate4	plate4-rep3	B10	RBPJL	Rbpjl	ENSMUSG00000017007	6.68094894363065	8.74301485076363	0.0347744810128518	0.231784089962516	103.0	165.0
4-3_B11_SLC6A14	plate4	plate4-rep3	B11	SLC6A14	Slc6a14	ENSMUSG00000031089	6.7277518406707	8.94272858328416	0.0303304922395696	0.249120866305706	98.0	135.0
4-3_C02_LAMP2	plate4	plate4-rep3	C02	LAMP2	Lamp2	ENSMUSG00000016534	6.56693890414869	8.96906788240268	0.0343533835017723	0.312044314868805	103.0	165.0
4-3_C03_LGR5	plate4	plate4-rep3	C03	LGR5	Lgr5	ENSMUSG00000020140	6.65121078875943	8.7280869778644	0.0312011268779706	0.205672469804248	92.0	139.0
4-3_C04_CTNNB1	plate4	plate4-rep3	C04	CTNNB1	Ctnnb1	ENSMUSG00000006932	6.49654965538969	9.03013240442221	0.0291111735667389	0.31233019575177	110.0	149.0
4-3_C05_DVL3	plate4	plate4-rep3	C05	DVL3	Dvl3	ENSMUSG00000003233	6.57325961007863	8.70045484384533	0.0326768800737231	0.235088713036235	107.0	175.0
4-3_C06_DVL2	plate4	plate4-rep3	C06	DVL2	Dvl2	ENSMUSG00000020888	6.74291392022005	8.82534014097286	0.030190923030449	0.225811911703457	92.0	155.0
4-3_C07_SPRY4	plate4	plate4-rep3	C07	SPRY4	Spry4	ENSMUSG00000024427	6.80840586127394	8.6464929905949	0.040652161028453	0.229403415243648	135.0	171.0
4-3_C08_NKD2	plate4	plate4-rep3	C08	NKD2	Nkd2	ENSMUSG00000021567	6.30673607307439	8.82227837310788	0.0190406815565982	0.218287880049979	88.0	145.0
4-3_C09_TIGIT	plate4	plate4-rep3	C09	TIGIT	Tigit	ENSMUSG00000071552	6.60537536019829	8.79540335336859	0.0369965948936789	0.236371345272803	98.0	162.0
4-3_C10_HOPX	plate4	plate4-rep3	C10	HOPX	Hopx	ENSMUSG00000059325	6.60616198445631	8.7097254423353	0.0308438392621569	0.21046980424823	104.0	158.0
4-3_C11_CD36	plate4	plate4-rep3	C11	CD36	Cd36	ENSMUSG00000002944	6.42745670974524	8.76488236696737	0.0235831335390545	0.246784339858392	94.0	153.0
4-3_D02_CRELD1	plate4	plate4-rep3	D02	CRELD1	Creld1	ENSMUSG00000030284	6.66136131301098	8.79818371435311	0.0328011540270497	0.25162765514369	110.0	169.0
4-3_D03_LGR6	plate4	plate4-rep3	D03	LGR6	Lgr6	ENSMUSG00000042793	6.78209926901319	8.66017742051391	0.0415137141087263	0.248032653061224	147.0	176.0
4-3_D04_PORCN	plate4	plate4-rep3	D04	PORCN	Porcn	ENSMUSG00000031169	6.73782112987452	8.77109813464365	0.0381795873339987	0.237695460224906	136.0	155.0
4-3_D05_WIF1	plate4	plate4-rep3	D05	WIF1	Wif1	ENSMUSG00000020218	6.55065570493373	8.7877588750531	0.0281172209284985	0.239025572678051	106.0	165.0
4-3_D06_GSK3B	plate4	plate4-rep3	D06	GSK3B	Gsk3b	ENSMUSG00000022812	6.75131770353028	8.93156259649307	0.0541370799062401	0.235238483965015	92.0	131.0
4-3_D07_TIGIT	plate4	plate4-rep3	D07	TIGIT	Tigit	ENSMUSG00000071552	6.5907114356732	8.80909288034227	0.0311748381570746	0.244064473136193	103.0	153.0
4-3_D08_FBXW11	plate4	plate4-rep3	D08	FBXW11	Fbxw11	ENSMUSG00000020271	6.51762553349648	8.67018797754094	0.0246841529678532	0.185161682632237	92.0	121.0
4-3_D09_PDE7B	plate4	plate4-rep3	D09	PDE7B	Pde7b	ENSMUSG00000019990	6.61224313041665	8.74001033188414	0.0449360275926415	0.245328446480633	114.0	175.0
4-3_D10_HBEGF	plate4	plate4-rep3	D10	HBEGF	Hbegf	ENSMUSG00000024486	6.5408278987034	8.79669119880839	0.0319955242257733	0.236365514369013	102.0	149.0
4-3_D11_KCNJ15	plate4	plate4-rep3	D11	KCNJ15	Kcnj15	ENSMUSG00000062609	6.66511396571474	8.74621966531102	0.0289056435670066	0.227980841316118	102.0	155.0
4-3_E02_CRISPLD2	plate4	plate4-rep3	E02	CRISPLD2	Crispld2	ENSMUSG00000031825	6.73816685487992	8.88880619810529	0.0388712196819352	0.28061241149521	94.0	173.0
4-3_E03_TIGIT	plate4	plate4-rep3	E03	TIGIT	Tigit	ENSMUSG00000071552	6.70367598797895	8.99295446025392	0.0356099843606009	0.259197667638484	110.0	146.0
4-3_E04_SIAH1A	plate4	plate4-rep3	E04	SIAH1A	Siah1a	ENSMUSG00000036840	6.69515983203664	8.93748852704537	0.0427105678746095	0.266547771761766	114.0	165.0
4-3_E05_JUP	plate4	plate4-rep3	E05	JUP	Jup	ENSMUSG00000001552	6.52538841504107	8.85450712519998	0.0319687575281337	0.260902457309454	112.0	164.0
4-3_E06_CELSR2	plate4	plate4-rep3	E06	CELSR2	Celsr2	ENSMUSG00000068740	6.68283371073337	8.79102263155083	0.0419730497592909	0.246830320699708	116.0	168.0
4-3_E07_APC	plate4	plate4-rep3	E07	APC	Apc	ENSMUSG00000005871	6.55089762291493	8.92092171626145	0.0268030238720705	0.236702707205331	100.0	139.0
4-3_E08_MLC1	plate4	plate4-rep3	E08	MLC1	Mlc1	ENSMUSG00000035805	6.69513503796327	8.85703293956539	0.02422768517775	0.247711453561016	79.0	158.0
4-3_E09_CDKN2B	plate4	plate4-rep3	E09	CDKN2B	Cdkn2b	ENSMUSG00000073802	6.84241901873075	9.12019548548297	0.0494739387960339	0.26419925031237	109.0	127.0
4-3_E10_SEMA3E	plate4	plate4-rep3	E10	SEMA3E	Sema3e	ENSMUSG00000063531	6.42071814181186	8.74724782017128	0.0281891564284048	0.258046147438567	109.0	164.0
4-3_E11_SLC34A2	plate4	plate4-rep3	E11	SLC34A2	Slc34a2	ENSMUSG00000029188	6.65490452160945	8.72491290245615	0.036595572405829	0.252835485214494	112.0	161.0
4-3_F02_TIGIT	plate4	plate4-rep3	F02	TIGIT	Tigit	ENSMUSG00000071552	6.68112639403855	8.96309392939414	0.0281081393703708	0.252308038317368	90.0	135.0
4-3_F03_ZNRF3	plate4	plate4-rep3	F03	ZNRF3	Znrf3	ENSMUSG00000041961	6.692604791915	8.75140381115912	0.0337793334327525	0.246572594752187	104.0	158.0
4-3_F04_USP6NL	plate4	plate4-rep3	F04	USP6NL	Usp6nl	ENSMUSG00000039046	6.74161274546852	8.85836108102258	0.0396558185064948	0.266496793002915	102.0	169.0
4-3_F05_SH3RF1	plate4	plate4-rep3	F05	SH3RF1	Sh3rf1	ENSMUSG00000031642	6.50966775825397	8.8012098608884	0.0321023520279597	0.243692628071637	116.0	162.0
4-3_F06_CELSR3	plate4	plate4-rep3	F06	CELSR3	Celsr3	ENSMUSG00000023473	6.73828755962777	8.84798758964639	0.0300640202050329	0.227400249895877	85.0	139.0
4-3_F07_SPRY1	plate4	plate4-rep3	F07	SPRY1	Spry1	ENSMUSG00000037211	6.72453170009043	8.9625146122026	0.0340677923974931	0.304820491461891	99.0	164.0
4-3_F08_ZFP385B	plate4	plate4-rep3	F08	ZFP385B	Zfp385b	ENSMUSG00000027016	6.75164575314479	8.81720382184012	0.039791324913295	0.237430070803832	101.0	153.0
4-3_F09_BDNF	plate4	plate4-rep3	F09	BDNF	Bdnf	ENSMUSG00000048482	6.64884787869893	8.82052185802124	0.0327703245270898	0.28289895876718	102.0	169.0
4-3_F10_ZFP365	plate4	plate4-rep3	F10	ZFP365	Zfp365	ENSMUSG00000037855	6.74909793045236	8.74860256409049	0.0304346911696664	0.193487213660975	86.0	127.0
4-3_F11_NPR1	plate4	plate4-rep3	F11	NPR1	Npr1	ENSMUSG00000027931	6.50118589239299	8.79966636127677	0.030361799716273	0.252651062057476	100.0	151.0
4-3_G02_RNF43	plate4	plate4-rep3	G02	RNF43	Rnf43	ENSMUSG00000034177	6.83914973852945	8.98056180431301	0.0400905383547658	0.261145356101624	80.0	133.0
4-3_G03_LGR4	plate4	plate4-rep3	G03	LGR4	Lgr4	ENSMUSG00000050199	6.72730105274349	8.86857755464892	0.0366749165452606	0.242091795085381	95.0	150.0
4-3_G04_DVL1	plate4	plate4-rep3	G04	DVL1	Dvl1	ENSMUSG00000029071	6.564992605096	8.74423617203352	0.0339867753394591	0.222232902957101	104.0	163.0
4-3_G05_PDLIM2	plate4	plate4-rep3	G05	PDLIM2	Pdlim2	ENSMUSG00000022090	6.65182489167796	8.82942474933171	0.0364901785338733	0.19699925031237	104.0	130.0
4-3_G06_USP6NL	plate4	plate4-rep3	G06	USP6NL	Usp6nl	ENSMUSG00000039046	6.62420868284602	8.76118105597229	0.032783229899166	0.228197417742607	106.0	162.0
4-3_G07_SPRY2	plate4	plate4-rep3	G07	SPRY2	Spry2	ENSMUSG00000022114	6.98697616439042	8.78793427125971	0.0626120855463657	0.256771511870054	120.0	162.0
4-3_G08_LRG1	plate4	plate4-rep3	G08	LRG1	Lrg1	ENSMUSG00000037095	6.54740944014138	8.81899675388805	0.0207518382985557	0.246889296126614	69.0	163.0
4-3_G09_CSF1R	plate4	plate4-rep3	G09	CSF1R	Csf1r	ENSMUSG00000024621	6.63304051490652	8.84524773083973	0.0280789827890134	0.205945022907122	91.0	132.0
4-3_G10_TDTOMATO	plate4	plate4-rep3	G10	TDTOMATO	nan	nan	6.65254416046457	9.10709523106343	0.0062588664685931	0.0797660974593919	19.0	27.0
4-3_G11_TIGIT	plate4	plate4-rep3	G11	TIGIT	Tigit	ENSMUSG00000071552	6.71231092881777	9.01838269591902	0.0264727419422681	0.258259058725531	72.0	133.0
4-4_B02_ATF6	plate4	plate4-rep4	B02	ATF6	Atf6	ENSMUSG00000026663	6.6313646808628	8.91622939347929	0.0294899701360131	0.20206980424823	76.0	114.0
4-4_B03_CTCF	plate4	plate4-rep4	B03	CTCF	Ctcf	ENSMUSG00000005698	6.72362431050137	8.72394702342972	0.0480077451351527	0.210682049146189	101.0	139.0
4-4_B04_TIGIT	plate4	plate4-rep4	B04	TIGIT	Tigit	ENSMUSG00000071552	6.84645273058777	8.75419250057994	0.0413256302601341	0.251219825072886	142.0	165.0
4-4_B05_TDTOMATO	plate4	plate4-rep4	B05	TDTOMATO	nan	nan	6.34374314852508	8.66128954101319	0.0069363985025944	0.0580176593086214	33.0	34.0
4-4_B06_RYK	plate4	plate4-rep4	B06	RYK	Ryk	ENSMUSG00000032547	6.68822972123875	8.71859812700039	0.0386121562869237	0.234587088713036	108.0	159.0
4-4_B07_RNF43	plate4	plate4-rep4	B07	RNF43	Rnf43	ENSMUSG00000034177	6.68319757452436	8.78813557063076	0.0499533494698282	0.254809995835069	135.0	174.0
4-4_B08_NKD1	plate4	plate4-rep4	B08	NKD1	Nkd1	ENSMUSG00000031661	6.71346096825549	8.76194403005284	0.0493515767496817	0.259124031653478	120.0	173.0
4-4_B09_SLC34A2	plate4	plate4-rep4	B09	SLC34A2	Slc34a2	ENSMUSG00000029188	6.64807032753566	8.70222878140442	0.0398948068782765	0.237816243231987	124.0	156.0
4-4_B10_RBPJL	plate4	plate4-rep4	B10	RBPJL	Rbpjl	ENSMUSG00000017007	6.5096296788265	8.73200582388544	0.0299136965191822	0.244244564764681	115.0	156.0
4-4_B11_SLC6A14	plate4	plate4-rep4	B11	SLC6A14	Slc6a14	ENSMUSG00000031089	6.68726467956858	8.84104407818343	0.037802463683327	0.253257476051645	96.0	156.0
4-4_C02_LAMP2	plate4	plate4-rep4	C02	LAMP2	Lamp2	ENSMUSG00000016534	6.65200069545989	8.80635447066742	0.036933979940272	0.261958517284465	96.0	165.0
4-4_C03_LGR5	plate4	plate4-rep4	C03	LGR5	Lgr5	ENSMUSG00000020140	6.67652483189984	8.77491223518408	0.0333422237007636	0.234190254060808	105.0	156.0
4-4_C04_CTNNB1	plate4	plate4-rep4	C04	CTNNB1	Ctnnb1	ENSMUSG00000006932	6.74698782523404	9.05409208856426	0.0316575946680738	0.320003331945023	94.0	139.0
4-4_C05_DVL3	plate4	plate4-rep4	C05	DVL3	Dvl3	ENSMUSG00000003233	6.5855514704697	8.85819251711303	0.0300014052516261	0.241466555601833	104.0	146.0
4-4_C06_DVL2	plate4	plate4-rep4	C06	DVL2	Dvl2	ENSMUSG00000020888	6.7188818252078	8.85915231499335	0.0418346754920293	0.241606830487297	91.0	158.0
4-4_C07_SPRY4	plate4	plate4-rep4	C07	SPRY4	Spry4	ENSMUSG00000024427	7.00901871931005	8.85198575154798	0.0540520000458858	0.261977342773844	162.0	160.0
4-4_C08_NKD2	plate4	plate4-rep4	C08	NKD2	Nkd2	ENSMUSG00000021567	6.63387105412988	8.71693497220364	0.0329149124920178	0.245775260308205	105.0	158.0
4-4_C09_TIGIT	plate4	plate4-rep4	C09	TIGIT	Tigit	ENSMUSG00000071552	6.74102678585309	8.70744183469718	0.0373242479513917	0.228073969179509	101.0	163.0
4-4_C10_HOPX	plate4	plate4-rep4	C10	HOPX	Hopx	ENSMUSG00000059325	6.66360672553233	8.7872583096061	0.0329337925733885	0.231913869221158	109.0	154.0
4-4_C11_CD36	plate4	plate4-rep4	C11	CD36	Cd36	ENSMUSG00000002944	6.89224846820485	8.87830711438223	0.0555224954974591	0.224028488129946	95.0	138.0
4-4_D02_CRELD1	plate4	plate4-rep4	D02	CRELD1	Creld1	ENSMUSG00000030284	6.67918086613123	8.69044144910693	0.0393035496464884	0.214612911286964	106.0	146.0
4-4_D03_LGR6	plate4	plate4-rep4	D03	LGR6	Lgr6	ENSMUSG00000042793	6.50810714652573	8.80723482067856	0.0372874437421373	0.258636901291129	108.0	169.0
4-4_D04_PORCN	plate4	plate4-rep4	D04	PORCN	Porcn	ENSMUSG00000031169	6.64247197832793	8.71667553461947	0.0344735946527786	0.246158100791337	110.0	167.0
4-4_D05_WIF1	plate4	plate4-rep4	D05	WIF1	Wif1	ENSMUSG00000020218	6.61219245067167	8.89725099567714	0.0397416153319644	0.252324864639733	114.0	156.0
4-4_D06_GSK3B	plate4	plate4-rep4	D06	GSK3B	Gsk3b	ENSMUSG00000022812	6.71448963385168	8.93329746487555	0.0450571946971348	0.220462640566431	75.0	111.0
4-4_D07_TIGIT	plate4	plate4-rep4	D07	TIGIT	Tigit	ENSMUSG00000071552	6.83322062384472	8.85024247256132	0.0517538878628321	0.248796501457726	121.0	163.0
4-4_D08_FBXW11	plate4	plate4-rep4	D08	FBXW11	Fbxw11	ENSMUSG00000020271	6.4487061617778	8.58084807311843	0.0303723152046314	0.194037317784257	99.0	129.0
4-4_D09_PDE7B	plate4	plate4-rep4	D09	PDE7B	Pde7b	ENSMUSG00000019990	6.67755633186811	8.73659406641717	0.0519811658043966	0.218160099958351	88.0	156.0
4-4_D10_HBEGF	plate4	plate4-rep4	D10	HBEGF	Hbegf	ENSMUSG00000024486	6.60799354337314	8.79100641759559	0.0283239458700897	0.242984589754269	105.0	170.0
4-4_D11_KCNJ15	plate4	plate4-rep4	D11	KCNJ15	Kcnj15	ENSMUSG00000062609	6.64020219514389	8.74300952424566	0.0327356712131815	0.239841732611412	97.0	161.0
4-4_E02_CRISPLD2	plate4	plate4-rep4	E02	CRISPLD2	Crispld2	ENSMUSG00000031825	6.88947521211611	8.76950941106291	0.0454921535337777	0.249036401499375	69.0	162.0
4-4_E03_TIGIT	plate4	plate4-rep4	E03	TIGIT	Tigit	ENSMUSG00000071552	6.62670593665096	8.81701820004962	0.0299667519377177	0.261048396501458	96.0	173.0
4-4_E04_SIAH1A	plate4	plate4-rep4	E04	SIAH1A	Siah1a	ENSMUSG00000036840	6.54049488373728	8.62910094312565	0.0269942145694959	0.224769346105789	99.0	156.0
4-4_E05_JUP	plate4	plate4-rep4	E05	JUP	Jup	ENSMUSG00000001552	6.431844804736	8.74386228555481	0.031059406773504	0.240433819241983	125.0	163.0
4-4_E06_CELSR2	plate4	plate4-rep4	E06	CELSR2	Celsr2	ENSMUSG00000068740	6.54593239075533	8.68450887615898	0.0197428293928931	0.199297292794669	70.0	133.0
4-4_E07_APC	plate4	plate4-rep4	E07	APC	Apc	ENSMUSG00000005871	6.71766456675462	8.90733431465147	0.0358049988719749	0.288677217825906	103.0	162.0
4-4_E08_MLC1	plate4	plate4-rep4	E08	MLC1	Mlc1	ENSMUSG00000035805	6.80129682815321	8.72860870215166	0.0365420390105499	0.212947605164515	104.0	142.0
4-4_E09_CDKN2B	plate4	plate4-rep4	E09	CDKN2B	Cdkn2b	ENSMUSG00000073802	6.98585346875096	8.93553285776572	0.0537656919764912	0.271596834652228	140.0	174.0
4-4_E10_SEMA3E	plate4	plate4-rep4	E10	SEMA3E	Sema3e	ENSMUSG00000063531	6.65205222573698	8.75363414472089	0.0390961077397818	0.260117451062057	102.0	153.0
4-4_E11_SLC34A2	plate4	plate4-rep4	E11	SLC34A2	Slc34a2	ENSMUSG00000029188	6.80496212883688	8.8400234601537	0.0425547474562078	0.246456476468138	91.0	150.0
4-4_F02_TIGIT	plate4	plate4-rep4	F02	TIGIT	Tigit	ENSMUSG00000071552	6.49350225779083	8.74329366496342	0.0298962503680421	0.226983090379009	99.0	151.0
4-4_F03_ZNRF3	plate4	plate4-rep4	F03	ZNRF3	Znrf3	ENSMUSG00000041961	6.69136128203979	8.81576070831855	0.0375281050325215	0.218077634319034	96.0	141.0
4-4_F04_USP6NL	plate4	plate4-rep4	F04	USP6NL	Usp6nl	ENSMUSG00000039046	6.66601835966732	8.81333013340805	0.0368500950217766	0.220683548521449	102.0	142.0
4-4_F05_SH3RF1	plate4	plate4-rep4	F05	SH3RF1	Sh3rf1	ENSMUSG00000031642	6.58388436170711	8.74122240653337	0.0316389535750749	0.223863556851312	101.0	146.0
4-4_F06_CELSR3	plate4	plate4-rep4	F06	CELSR3	Celsr3	ENSMUSG00000023473	6.51327921415615	8.69983713131293	0.0247897858281807	0.198580091628488	91.0	142.0
4-4_F07_SPRY1	plate4	plate4-rep4	F07	SPRY1	Spry1	ENSMUSG00000037211	6.80239604573093	8.82939588326221	0.0361656323249936	0.250293710953769	95.0	152.0
4-4_F08_ZFP385B	plate4	plate4-rep4	F08	ZFP385B	Zfp385b	ENSMUSG00000027016	6.81663346617915	8.92409008175064	0.0360396854530646	0.249432069970845	94.0	157.0
4-4_F09_BDNF	plate4	plate4-rep4	F09	BDNF	Bdnf	ENSMUSG00000048482	6.71180399905104	8.80979485061794	0.0344358344900371	0.222266389004581	105.0	134.0
4-4_F10_ZFP365	plate4	plate4-rep4	F10	ZFP365	Zfp365	ENSMUSG00000037855	6.59480217269422	8.96329016538456	0.0269650579881385	0.254840483132028	93.0	151.0
4-4_F11_NPR1	plate4	plate4-rep4	F11	NPR1	Npr1	ENSMUSG00000027931	6.75560561979214	8.95141560786231	0.0328821710850837	0.254918450645564	98.0	150.0
4-4_G02_RNF43	plate4	plate4-rep4	G02	RNF43	Rnf43	ENSMUSG00000034177	6.71877071170421	8.98053617121722	0.0363998409293397	0.242799666805498	72.0	124.0
4-4_G03_LGR4	plate4	plate4-rep4	G03	LGR4	Lgr4	ENSMUSG00000050199	6.57710358228311	8.83162758619746	0.0382837862640955	0.234563431903374	83.0	146.0
4-4_G04_DVL1	plate4	plate4-rep4	G04	DVL1	Dvl1	ENSMUSG00000029071	6.62155321654863	8.7760409988505	0.0328138204107541	0.224403665139525	78.0	143.0
4-4_G05_PDLIM2	plate4	plate4-rep4	G05	PDLIM2	Pdlim2	ENSMUSG00000022090	6.76139172118823	8.6945190593045	0.0385464344846837	0.214604748021658	106.0	135.0
4-4_G06_USP6NL	plate4	plate4-rep4	G06	USP6NL	Usp6nl	ENSMUSG00000039046	6.59450428705915	8.59396189859376	0.0264789556399344	0.188764181591004	90.0	140.0
4-4_G07_SPRY2	plate4	plate4-rep4	G07	SPRY2	Spry2	ENSMUSG00000022114	6.91912056573205	8.87674576640465	0.038807887763413	0.243491545189504	92.0	135.0
4-4_G08_LRG1	plate4	plate4-rep4	G08	LRG1	Lrg1	ENSMUSG00000037095	6.66056930185896	8.81245955206085	0.0335006729912549	0.210294377342774	96.0	134.0
4-4_G09_CSF1R	plate4	plate4-rep4	G09	CSF1R	Csf1r	ENSMUSG00000024621	6.44808807977023	8.84873153993673	0.0267000198838325	0.204403665139525	85.0	123.0
4-4_G10_TDTOMATO	plate4	plate4-rep4	G10	TDTOMATO	nan	nan	6.36675038631164	8.90638780866817	0.0083512096635426	0.0869885880882965	29.0	40.0
4-4_G11_TIGIT	plate4	plate4-rep4	G11	TIGIT	Tigit	ENSMUSG00000071552	6.66194080611906	8.84112813252847	0.025483808059835	0.216867138692212	78.0	127.0
