"config","comp","label","cell_floor","case","reference","set","assayed_fraction","tested_genes","eligible"
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AAH","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,37,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AAH","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,230,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,179,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,148,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AIS","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,34,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AIS","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,223,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,172,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,132,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,67,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,52,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,32,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","MIA","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,211,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,183,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,156,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AAH","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,221,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,181,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,149,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,70,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"AIS","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,220,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,167,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,120,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,61,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,52,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,31,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"MIA","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,197,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,189,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,174,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,77,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,38,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,249,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,188,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,165,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,75,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,37,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AAH","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,230,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,177,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,148,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,34,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","AIS","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,222,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,172,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,132,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,67,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,52,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,32,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",100,"LUAD","MIA","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,211,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,183,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,157,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"AAH","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"AAH","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"AAH","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,227,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,179,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,150,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"AIS","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"AIS","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"AIS","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,223,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"MIA","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,156,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"MIA","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,110,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"MIA","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,56,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"MIA","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,51,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"MIA","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,30,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"MIA","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,192,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,190,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,173,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,38,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,251,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,191,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,171,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","AAH","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","AAH","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,39,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","AAH","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,249,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,183,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,153,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","AIS","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","AIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,37,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","AIS","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,231,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,175,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,139,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,68,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","MIA","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","MIA","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,34,TRUE
"unc20_pooled","fibroblasts","__broad__",50,"LUAD","MIA","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,224,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,183,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,157,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"AAH","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"AAH","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"AAH","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,227,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,179,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,150,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"AIS","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"AIS","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"AIS","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,223,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"MIA","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,156,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"MIA","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,110,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"MIA","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,56,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"MIA","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,51,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"MIA","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,30,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"MIA","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,192,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,190,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,173,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,38,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,251,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,191,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,171,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","AAH","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","AAH","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,39,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","AAH","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,249,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,183,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,153,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","AIS","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","AIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,37,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","AIS","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,231,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,175,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,139,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,68,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","MIA","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","MIA","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,34,TRUE
"unc20_pooled","fibroblasts","__broad__",30,"LUAD","MIA","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,224,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,183,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,157,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"AAH","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"AAH","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"AAH","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,227,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,183,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,154,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"AIS","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"AIS","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"AIS","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,227,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"MIA","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,168,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"MIA","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,122,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"MIA","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,62,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"MIA","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,52,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"MIA","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,31,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"MIA","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,202,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,191,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,180,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,77,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,39,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,258,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,191,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,171,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","AAH","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","AAH","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,39,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","AAH","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,249,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,166,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,74,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","AIS","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","AIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,37,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","AIS","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,240,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,175,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,139,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,68,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","MIA","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","MIA","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,34,TRUE
"unc20_pooled","fibroblasts","__broad__",100,"LUAD","MIA","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,224,TRUE
"unc20_pooled","macrophages","Monocyte-derived Mph",30,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,167,TRUE
"unc20_pooled","macrophages","Monocyte-derived Mph",30,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,128,TRUE
"unc20_pooled","macrophages","Monocyte-derived Mph",30,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,67,TRUE
"unc20_pooled","macrophages","Monocyte-derived Mph",30,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,114,TRUE
"unc20_pooled","macrophages","Monocyte-derived Mph",30,"LUAD","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,171,TRUE
"unc20_pooled","macrophages","Monocyte-derived Mph",30,"LUAD","normal","HALLMARK_HYPOXIA",0.975,131,TRUE
