gene,excluded,adi_detection_consistency,median_log2cpm_difference_vs_AT2,positive_fraction_vs_AT2,median_log2cpm_difference_vs_AT1,positive_fraction_vs_AT1,minimum_median_effect,minimum_positive_fraction,eligible,selected
2010300C02Rik,False,0.0,-0.3876686,0.4444444444444444,-0.09474611,0.4444444444444444,-0.3876686,0.4444444444444444,False,False
2010315B03Rik,False,0.0,-1.8031011,0.3333333333333333,-1.6366134,0.1111111111111111,-1.8031011,0.1111111111111111,False,False
2200002D01Rik,False,1.0,2.2825613,1.0,0.32514763,0.8888888888888888,0.32514763,0.8888888888888888,True,False
2210011C24Rik,False,0.0,0.4175074,0.5555555555555556,-1.966548,0.0,-1.966548,0.0,False,False
2210013O21Rik,False,0.0,1.5304656,0.7777777777777778,0.68996286,0.5555555555555556,0.68996286,0.5555555555555556,False,False
2210016F16Rik,False,0.4444444444444444,0.5013509,0.8888888888888888,-0.3227973,0.4444444444444444,-0.3227973,0.4444444444444444,False,False
2210016L21Rik,False,0.8888888888888888,0.80896807,0.8888888888888888,-0.123206615,0.3333333333333333,-0.123206615,0.3333333333333333,False,False
2210017G18Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2210018M11Rik,False,0.0,0.032634735,0.5555555555555556,-1.3521843,0.4444444444444444,-1.3521843,0.4444444444444444,False,False
2210404O07Rik,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2210404O09Rik,False,0.0,0.61661935,0.5555555555555556,-0.09474611,0.4444444444444444,-0.09474611,0.4444444444444444,False,False
2210406O10Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2210408F21Rik,False,0.0,0.44418144,0.7777777777777778,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2210408I21Rik,False,0.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
2210411M09Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2210417K05Rik,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
2300005B03Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2300009A05Rik,False,0.0,0.6417017,0.6666666666666666,0.1354363,0.6666666666666666,0.1354363,0.6666666666666666,False,False
2310001H17Rik,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2310002F09Rik,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
2310002J15Rik,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
2310003H01Rik,False,0.0,0.47460938,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2310007B03Rik,False,0.2222222222222222,2.00245,1.0,-0.47292042,0.2222222222222222,-0.47292042,0.2222222222222222,False,False
2310007L24Rik,False,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,False,False
2310009B15Rik,False,0.0,0.85047436,0.7777777777777778,0.49877024,0.6666666666666666,0.49877024,0.6666666666666666,False,False
2310010G23Rik,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2310010J17Rik,False,0.0,-0.7427373,0.4444444444444444,0.0,0.4444444444444444,-0.7427373,0.4444444444444444,False,False
2310011J03Rik,False,0.1111111111111111,0.66919994,0.7777777777777778,0.14296389,0.6666666666666666,0.14296389,0.6666666666666666,False,False
2310014F06Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2310014L17Rik,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2310015A10Rik,False,0.0,0.44418144,0.5555555555555556,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
2310015B20Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2310022A10Rik,False,0.0,0.5987756,0.6666666666666666,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2310022B05Rik,False,0.0,0.864347,0.7777777777777778,-0.46949196,0.4444444444444444,-0.46949196,0.4444444444444444,False,False
2310030G06Rik,False,0.0,0.41469765,0.6666666666666666,0.5041976,0.6666666666666666,0.41469765,0.6666666666666666,False,False
2310031A07Rik,False,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,False,False
2310033P09Rik,False,0.5555555555555556,0.68222857,0.6666666666666666,-0.07701969,0.4444444444444444,-0.07701969,0.4444444444444444,False,False
2310035C23Rik,False,0.0,0.08305025,0.5555555555555556,-0.45662403,0.2222222222222222,-0.45662403,0.2222222222222222,False,False
2310036O22Rik,False,1.0,0.9967809,1.0,0.61917305,1.0,0.61917305,1.0,True,False
2310039H08Rik,False,0.0,0.38639832,0.6666666666666666,-0.08236885,0.4444444444444444,-0.08236885,0.4444444444444444,False,False
2310040G07Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
2310042D19Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
2310044G17Rik,False,0.0,-0.72031593,0.1111111111111111,-1.41468,0.4444444444444444,-1.41468,0.1111111111111111,False,False
2310045N01Rik,False,0.1111111111111111,0.56729364,0.7777777777777778,-0.2652955,0.3333333333333333,-0.2652955,0.3333333333333333,False,False
2310047M10Rik,False,0.0,0.44698477,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2310050B05Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2310057M21Rik,False,0.0,1.7149839,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2310058D17Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2310061I04Rik,False,0.0,-0.3984084,0.4444444444444444,0.5524235,0.5555555555555556,-0.3984084,0.4444444444444444,False,False
2310067B10Rik,False,0.0,-0.80097246,0.3333333333333333,-0.3809247,0.3333333333333333,-0.80097246,0.3333333333333333,False,False
2410002F23Rik,False,0.0,0.5165262,0.6666666666666666,0.6496105,0.6666666666666666,0.5165262,0.6666666666666666,False,False
2410003L11Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2410004B18Rik,False,0.0,0.8877697,0.8888888888888888,0.5688143,0.6666666666666666,0.5688143,0.6666666666666666,False,False
2410004N09Rik,False,0.2222222222222222,2.080285,1.0,1.6518879,0.8888888888888888,1.6518879,0.8888888888888888,False,False
2410004P03Rik,False,0.0,-2.7195287,0.1111111111111111,0.0,0.1111111111111111,-2.7195287,0.1111111111111111,False,False
2410006H16Rik,False,0.8888888888888888,1.5233006,1.0,1.1910138,0.8888888888888888,1.1910138,0.8888888888888888,True,False
2410015M20Rik,False,1.0,0.18675661,0.8888888888888888,-0.22410107,0.3333333333333333,-0.22410107,0.3333333333333333,False,False
2410016O06Rik,False,0.0,2.5981915,0.6666666666666666,3.2228112,0.5555555555555556,2.5981915,0.5555555555555556,False,False
2410018M08Rik,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
2410057H14Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
2410066E13Rik,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
2410080I02Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
2410089E03Rik,False,0.0,-0.4685948,0.3333333333333333,-0.7159648,0.3333333333333333,-0.7159648,0.3333333333333333,False,False
2410127L17Rik,False,0.0,0.47460938,0.7777777777777778,-0.39666843,0.4444444444444444,-0.39666843,0.4444444444444444,False,False
2410131K14Rik,False,0.0,1.8887537,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2410133F24Rik,False,0.0,0.0,0.2222222222222222,0.0,0.4444444444444444,0.0,0.2222222222222222,False,False
2500002B13Rik,False,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
2500004C02Rik,False,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2510002D24Rik,False,0.4444444444444444,0.2954769,0.6666666666666666,-0.58379745,0.1111111111111111,-0.58379745,0.1111111111111111,False,False
2510003E04Rik,False,0.0,0.6191344,0.6666666666666666,-0.15845299,0.3333333333333333,-0.15845299,0.3333333333333333,False,False
2510009E07Rik,False,0.0,-1.5488896,0.1111111111111111,0.0,0.3333333333333333,-1.5488896,0.1111111111111111,False,False
2510016G02Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
2510039O18Rik,False,0.1111111111111111,0.43101883,0.6666666666666666,-0.48721695,0.3333333333333333,-0.48721695,0.3333333333333333,False,False
2510046G10Rik,False,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,False,False
2510049J12Rik,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
2600006K01Rik,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2610001J05Rik,False,0.5555555555555556,1.0439477,0.8888888888888888,0.21196842,0.5555555555555556,0.21196842,0.5555555555555556,False,False
2610002J02Rik,False,0.6666666666666666,1.6499977,0.8888888888888888,0.952126,0.7777777777777778,0.952126,0.7777777777777778,True,False
2610002M06Rik,False,0.0,-0.31944704,0.4444444444444444,0.0,0.3333333333333333,-0.31944704,0.3333333333333333,False,False
2610008E11Rik,False,0.0,-1.3533707,0.2222222222222222,-0.14770555,0.1111111111111111,-1.3533707,0.1111111111111111,False,False
2610015P09Rik,False,0.3333333333333333,0.48826218,0.6666666666666666,-0.6963587,0.2222222222222222,-0.6963587,0.2222222222222222,False,False
2610018G03Rik,False,0.0,0.6417017,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2610019E17Rik,False,0.0,-0.14741755,0.4444444444444444,0.0,0.3333333333333333,-0.14741755,0.3333333333333333,False,False
2610020C07Rik,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2610020H08Rik,False,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2610021A01Rik,False,0.0,0.0,0.4444444444444444,-0.45114422,0.2222222222222222,-0.45114422,0.2222222222222222,False,False
2610028H24Rik,False,0.0,-1.6218004,0.0,-1.9872799,0.0,-1.9872799,0.0,False,False
2610034B18Rik,False,0.0,0.70163584,0.6666666666666666,3.1100087,0.7777777777777778,0.70163584,0.6666666666666666,False,False
2610035D17Rik,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2610037D02Rik,False,0.0,0.47460938,0.6666666666666666,0.49134278,0.7777777777777778,0.47460938,0.6666666666666666,False,False
2610203C20Rik,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2610203C22Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
2610204G07Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2610204G22Rik,False,0.0,-2.22492,0.1111111111111111,0.0,0.1111111111111111,-2.22492,0.1111111111111111,False,False
2610206C17Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2610301B20Rik,False,0.1111111111111111,-0.3876686,0.2222222222222222,-0.09474611,0.4444444444444444,-0.3876686,0.2222222222222222,False,False
2610307P16Rik,False,0.0,3.137036,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2610318N02Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2610507B11Rik,False,0.3333333333333333,0.63824415,0.5555555555555556,-0.16214085,0.4444444444444444,-0.16214085,0.4444444444444444,False,False
2610507I01Rik,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2610524H06Rik,False,0.0,1.4966712,0.7777777777777778,-0.15562248,0.4444444444444444,-0.15562248,0.4444444444444444,False,False
2610528J11Rik,False,0.0,-0.98995996,0.3333333333333333,0.0,0.2222222222222222,-0.98995996,0.2222222222222222,False,False
2700012I20Rik,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
2700016F22Rik,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2700029M09Rik,False,0.2222222222222222,0.75889397,0.8888888888888888,-0.3259611,0.4444444444444444,-0.3259611,0.4444444444444444,False,False
2700033N17Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2700038G22Rik,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2700046G09Rik,False,0.0,0.0,0.4444444444444444,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
2700049A03Rik,False,0.0,0.680429,0.7777777777777778,-1.0526133,0.2222222222222222,-1.0526133,0.2222222222222222,False,False
2700050L05Rik,False,0.2222222222222222,0.34967613,0.6666666666666666,-0.79007435,0.4444444444444444,-0.79007435,0.4444444444444444,False,False
2700060E02Rik,False,0.7777777777777778,0.6617975,1.0,0.77955055,0.6666666666666666,0.6617975,0.6666666666666666,True,False
2700062C07Rik,False,0.0,1.0314627,0.7777777777777778,1.1144667,0.6666666666666666,1.0314627,0.6666666666666666,False,False
2700073G19Rik,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2700081O15Rik,False,0.0,-2.6986365,0.1111111111111111,0.0,0.1111111111111111,-2.6986365,0.1111111111111111,False,False
2700089E24Rik,False,0.6666666666666666,0.28544283,0.7777777777777778,0.029180527,0.5555555555555556,0.029180527,0.5555555555555556,False,False
2700094K13Rik,False,0.8888888888888888,-0.5254183,0.1111111111111111,0.34837294,0.5555555555555556,-0.5254183,0.1111111111111111,False,False
2700097O09Rik,False,0.0,0.4175074,0.6666666666666666,0.10310793,0.5555555555555556,0.10310793,0.5555555555555556,False,False
2810001G20Rik,False,0.0,0.47460938,0.5555555555555556,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2810002D19Rik,False,0.0,0.44418144,0.5555555555555556,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2810004N23Rik,False,1.0,0.897521,1.0,0.7184262,1.0,0.7184262,1.0,True,False
2810006K23Rik,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2810008D09Rik,False,0.0,1.1423306,0.8888888888888888,0.40188932,0.6666666666666666,0.40188932,0.6666666666666666,False,False
2810021J22Rik,False,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2810025M15Rik,False,0.0,2.2611954,1.0,3.4691763,0.8888888888888888,2.2611954,0.8888888888888888,False,False
2810029C07Rik,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
2810032G03Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
2810055G20Rik,False,0.0,-0.76662326,0.1111111111111111,0.0,0.3333333333333333,-0.76662326,0.1111111111111111,False,False
2810403A07Rik,False,0.2222222222222222,0.8248062,0.8888888888888888,0.48818827,0.6666666666666666,0.48818827,0.6666666666666666,False,False
2810403D21Rik,False,0.0,-2.7195287,0.2222222222222222,-0.46476555,0.0,-2.7195287,0.0,False,False
2810408A11Rik,False,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
2810408I11Rik,False,0.0,3.671073,0.5555555555555556,3.671073,0.5555555555555556,3.671073,0.5555555555555556,False,False
2810408M09Rik,False,0.0,1.4042301,1.0,0.5041976,0.8888888888888888,0.5041976,0.8888888888888888,False,False
2810410L24Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
2810417H13Rik,False,0.0,-0.2855966,0.4444444444444444,-1.0086808,0.3333333333333333,-1.0086808,0.3333333333333333,False,False
2810425M01Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2810428I15Rik,False,0.5555555555555556,-0.08709812,0.4444444444444444,-0.2186184,0.4444444444444444,-0.2186184,0.4444444444444444,False,False
2810429I04Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
2810433D01Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2810442I21Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2810459M11Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2810474O19Rik,False,1.0,0.18741512,0.6666666666666666,-0.5600481,0.2222222222222222,-0.5600481,0.2222222222222222,False,False
2900002K06Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2900005J15Rik,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2900008C10Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
2900026A02Rik,False,0.1111111111111111,2.2858758,1.0,0.6586189,0.7777777777777778,0.6586189,0.7777777777777778,False,False
2900041M22Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2900052L18Rik,False,0.1111111111111111,1.8615084,0.7777777777777778,0.9278717,0.6666666666666666,0.9278717,0.6666666666666666,False,False
2900053O20Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2900056M20Rik,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
2900060B14Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2900076A07Rik,False,0.0,0.5760226,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
2900089D17Rik,False,0.0,-2.73917,0.2222222222222222,0.0,0.1111111111111111,-2.73917,0.1111111111111111,False,False
3010001F23Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
3010003L21Rik,False,0.0,1.2352009,0.6666666666666666,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
3010026O09Rik,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
3110001I22Rik,False,0.0,0.96442056,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
3110002H16Rik,False,0.0,0.5987756,0.5555555555555556,1.3304548,0.5555555555555556,0.5987756,0.5555555555555556,False,False
3110007F17Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
3110009E18Rik,False,0.0,1.2439365,0.6666666666666666,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
3110021A11Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
3110021N24Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
3110040N11Rik,False,0.1111111111111111,1.1566372,0.6666666666666666,0.5642295,0.7777777777777778,0.5642295,0.6666666666666666,False,False
3110043O21Rik,False,0.0,0.7537863,0.7777777777777778,1.7315683,0.7777777777777778,0.7537863,0.7777777777777778,False,False
3110045C21Rik,False,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
3110047P20Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
3110052M02Rik,False,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,False,False
3110056K07Rik,False,0.0,1.5750499,0.8888888888888888,0.6496105,0.5555555555555556,0.6496105,0.5555555555555556,False,False
3110057O12Rik,False,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.2222222222222222,False,False
3110062M04Rik,False,0.0,0.5760226,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
3110082I17Rik,False,0.0,0.5760226,0.5555555555555556,-0.14770555,0.4444444444444444,-0.14770555,0.4444444444444444,False,False
3110083C13Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
3222401L13Rik,False,0.0,0.639101,0.5555555555555556,-0.45114422,0.2222222222222222,-0.45114422,0.2222222222222222,False,False
3300002A11Rik,False,0.0,-1.5322108,0.2222222222222222,0.0,0.2222222222222222,-1.5322108,0.2222222222222222,False,False
3300002I08Rik,False,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
3300005D01Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
3425401B19Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
3632451O06Rik,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
3830403N18Rik,False,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,False,False
3830406C13Rik,False,0.0,0.66919994,0.8888888888888888,-0.40675926,0.4444444444444444,-0.40675926,0.4444444444444444,False,False
3830408C21Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
3930402G23Rik,False,0.0,-2.73917,0.0,0.0,0.0,-2.73917,0.0,False,False
4430402I18Rik,False,0.0,-2.8274746,0.2222222222222222,0.0,0.1111111111111111,-2.8274746,0.1111111111111111,False,False
4631405J19Rik,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
4632404H12Rik,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
4632411P08Rik,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
4632415L05Rik,False,0.0,-0.80097246,0.3333333333333333,-0.47520018,0.4444444444444444,-0.80097246,0.3333333333333333,False,False
