feature_index,name_0,gene
4760,Tnfrsf1b,Tnfrsf1b
4761,Gm13212,Gm13212
4762,Zfp600,Zfp600
4763,Gm13166,Gm13166
4764,Zfp992,Zfp992
4765,Zfp993,Zfp993
4766,Zfp991,Zfp991
4767,Gm26624,Gm26624
4768,Zfp978,Zfp978
4769,Zfp982,Zfp982
4770,Zfp979,Zfp979
4771,Zfp984,Zfp984
4772,Gm20707,Gm20707
4773,Zfp933,Zfp933
4774,Miip,Miip
4775,Fv1,Fv1
4776,Mfn2,Mfn2
4777,Plod1,Plod1
4778,2510039O18Rik,2510039O18Rik
4779,Gm13054,Gm13054
4780,Clcn6,Clcn6
4781,Mthfr,Mthfr
4782,Agtrap,Agtrap
4783,Draxin,Draxin
4784,Mad2l2,Mad2l2
4785,Fbxo6,Fbxo6
4786,Fbxo44,Fbxo44
4787,Fbxo2,Fbxo2
4788,Ubiad1,Ubiad1
4789,Mtor,Mtor
4790,Exosc10,Exosc10
4791,Srm,Srm
4792,Masp2,Masp2
4793,Tardbp,Tardbp
4794,Casz1,Casz1
4795,Gm13205,Gm13205
4796,Pex14,Pex14
4797,Dffa,Dffa
4798,Cenps,Cenps
4799,Pgd,Pgd
4800,Kif1b,Kif1b
4801,Ube4b,Ube4b
4802,Rbp7,Rbp7
4803,Nmnat1,Nmnat1
4804,Lzic,Lzic
4805,Ctnnbip1,Ctnnbip1
4806,Clstn1,Clstn1
4807,Pik3cd,Pik3cd
4808,Tmem201,Tmem201
4809,Slc25a33,Slc25a33
4810,Gm16188,Gm16188
4811,Gm13073,Gm13073
4812,Spsb1,Spsb1
4813,H6pd,H6pd
4814,Gm13067,Gm13067
4815,Gpr157,Gpr157
4816,Slc2a5,Slc2a5
4817,Eno1,Eno1
4818,Rere,Rere
4819,Slc45a1,Slc45a1
4820,Gm13049,Gm13049
4821,1700045H11Rik,1700045H11Rik
4822,Errfi1,Errfi1
4823,Park7,Park7
4824,Tnfrsf9,Tnfrsf9
4825,Camta1,Camta1
4826,Per3,Per3
4827,Vamp3,Vamp3
4828,Dnajc11,Dnajc11
4829,Thap3,Thap3
4830,Phf13,Phf13
4831,Klhl21,Klhl21
4832,Zbtb48,Zbtb48
4833,Nol9,Nol9
4834,Plekhg5,Plekhg5
4835,Tnfrsf25,Tnfrsf25
4836,Espn,Espn
4837,Hes2,Hes2
4838,Acot7,Acot7
4839,Gpr153,Gpr153
4840,Hes3,Hes3
4841,Icmt,Icmt
4842,Rnf207,Rnf207
4843,Rpl22,Rpl22
4844,Chd5,Chd5
4845,Kcnab2,Kcnab2
4846,Nphp4,Nphp4
4847,A430005L14Rik,A430005L14Rik
4848,Dffb,Dffb
4849,Cep104,Cep104
4850,Lrrc47,Lrrc47
4851,Smim1,Smim1
4852,Trp73,Trp73
4853,Wrap73,Wrap73
4854,Tprgl,Tprgl
4855,Megf6,Megf6
4856,Arhgef16,Arhgef16
4857,Prdm16,Prdm16
4858,Gm13111,Gm13111
4859,Ttc34,Ttc34
4860,Fam213b,Fam213b
4861,Tnfrsf14,Tnfrsf14
4862,Pank4,Pank4
4863,Plch2,Plch2
4864,Pex10,Pex10
4865,Rer1,Rer1
4866,Morn1,Morn1
4867,Ski,Ski
4868,Faap20,Faap20
4869,Prkcz,Prkcz
4870,Gabrd,Gabrd
4871,Cfap74,Cfap74
4872,Tmem52,Tmem52
4873,Gnb1,Gnb1
4874,Nadk,Nadk
4875,Slc35e2,Slc35e2
4876,Cdk11b,Cdk11b
4877,Mmp23,Mmp23
4878,Mib2,Mib2
4879,Fndc10,Fndc10
4880,Ssu72,Ssu72
4881,1500002C15Rik,1500002C15Rik
4882,Tmem240,Tmem240
4883,Atad3a,Atad3a
4884,Atad3aos,Atad3aos
4885,Vwa1,Vwa1
4886,Gm26840,Gm26840
4887,Tmem88b,Tmem88b
4888,Ankrd65,Ankrd65
4889,Mrpl20,Mrpl20
4890,Ccnl2,Ccnl2
4891,Aurkaip1,Aurkaip1
4892,Mxra8,Mxra8
4893,Dvl1,Dvl1
4894,Cptp,Cptp
4895,Ints11,Ints11
4896,Pusl1,Pusl1
4897,Acap3,Acap3
4898,Ube2j2,Ube2j2
4899,C1qtnf12,C1qtnf12
4900,B3galt6,B3galt6
4901,Sdf4,Sdf4
4902,Tnfrsf4,Tnfrsf4
4903,Gm16008,Gm16008
4904,Tnfrsf18,Tnfrsf18
4905,Ttll10,Ttll10
4906,9430015G10Rik,9430015G10Rik
4907,Rnf223,Rnf223
4908,Agrn,Agrn
4909,Isg15,Isg15
4910,AW011738,AW011738
4911,Perm1,Perm1
4912,Plekhn1,Plekhn1
4913,Noc2l,Noc2l
4914,Samd11,Samd11
4915,Cdk6,Cdk6
4916,Fam133b,Fam133b
4917,1700109H08Rik,1700109H08Rik
4918,Rbm48,Rbm48
4919,2510017J16Rik,2510017J16Rik
4920,Pex1,Pex1
4921,4833413G10Rik,4833413G10Rik
4922,Gatad1,Gatad1
4923,Ankib1,Ankib1
4924,Krit1,Krit1
4925,Lrrd1,Lrrd1
4926,Mterf1a,Mterf1a
4927,Akap9,Akap9
4928,Cyp51,Cyp51
4929,Mterf1b,Mterf1b
4930,Fzd1,Fzd1
4931,Cdk14,Cdk14
4932,Cldn12,Cldn12
4933,Gtpbp10,Gtpbp10
4934,Gm8773,Gm8773
4935,Cfap69,Cfap69
4936,Steap2,Steap2
4937,Steap1,Steap1
4938,Zfp804b,Zfp804b
4939,Gm30835,Gm30835
4940,Steap4,Steap4
4941,Sri,Sri
4942,Adam22,Adam22
4943,Dbf4,Dbf4
4944,Slc25a40,Slc25a40
4945,Rundc3b,Rundc3b
4946,Abcb1a,Abcb1a
4947,Abcb1b,Abcb1b
4948,Abcb4,Abcb4
4949,Crot,Crot
4950,Tmem243,Tmem243
4951,Dmtf1,Dmtf1
4952,9330182L06Rik,9330182L06Rik
4953,Sema3d,Sema3d
4954,Sema3a,Sema3a
4955,Sema3e,Sema3e
4956,Pclo,Pclo
4957,Gm21149,Gm21149
4958,Speer4c,Speer4c
4959,Cacna2d1,Cacna2d1
4960,Hgf,Hgf
4961,Gm28710,Gm28710
4962,Sema3c,Sema3c
4963,Cd36,Cd36
4964,Gnai1,Gnai1
4965,4921504A21Rik,4921504A21Rik
4966,Magi2,Magi2
4967,Phtf2,Phtf2
4968,Tmem60,Tmem60
4969,Rsbn1l,Rsbn1l
4970,A630072M18Rik,A630072M18Rik
4971,Ptpn12,Ptpn12
4972,Gsap,Gsap
4973,Ccdc146,Ccdc146
4974,Fgl2,Fgl2
4975,Fam185a,Fam185a
4976,Fbxl13,Fbxl13
4977,Lrrc17,Lrrc17
4978,Armc10,Armc10
4979,Napepld,Napepld
4980,Pmpcb,Pmpcb
4981,Dnajc2,Dnajc2
4982,Psmc2,Psmc2
4983,Reln,Reln
4984,Orc5,Orc5
4985,6030443J06Rik,6030443J06Rik
4986,Lhfpl3,Lhfpl3
4987,5031425E22Rik,5031425E22Rik
4988,Kmt2e,Kmt2e
4989,Srpk2,Srpk2
4990,Pus7,Pus7
4991,Rint1,Rint1
4992,Tomm7,Tomm7
4993,2700038G22Rik,2700038G22Rik
4994,Fam126a,Fam126a
4995,Klhl7,Klhl7
4996,Nupl2,Nupl2
4997,Kcnh2,Kcnh2
4998,Nos3,Nos3
4999,Gm15587,Gm15587
5000,Atg9b,Atg9b
5001,Abcb8,Abcb8
5002,Asic3,Asic3
5003,Cdk5,Cdk5
5004,Slc4a2,Slc4a2
5005,Fastk,Fastk
5006,Tmub1,Tmub1
5007,2310074N15Rik,2310074N15Rik
5008,Agap3,Agap3
5009,Abcf2,Abcf2
5010,Chpf2,Chpf2
5011,Smarcd3,Smarcd3
5012,Nub1,Nub1
5013,Wdr86,Wdr86
5014,Crygn,Crygn
5015,Rheb,Rheb
5016,Prkag2,Prkag2
5017,1500035N22Rik,1500035N22Rik
5018,Galnt11,Galnt11
5019,Kmt2c,Kmt2c
5020,4831440E17Rik,4831440E17Rik
5021,1700096K18Rik,1700096K18Rik
5022,Xrcc2,Xrcc2
5023,Actr3b,Actr3b
5024,Dpp6,Dpp6
5025,Paxip1,Paxip1
5026,Gm26608,Gm26608
5027,Insig1,Insig1
5028,Cnpy1,Cnpy1
5029,Rbm33,Rbm33
5030,Shh,Shh
5031,9530036O11Rik,9530036O11Rik
5032,Gm26894,Gm26894
5033,Rnf32,Rnf32
5034,Lmbr1,Lmbr1
5035,4632411P08Rik,4632411P08Rik
5036,Nom1,Nom1
5037,Ube3c,Ube3c
5038,Gm5129,Gm5129
5039,Dnajb6,Dnajb6
5040,Il6,Il6
5041,Tyms,Tyms
5042,Hadha,Hadha
5043,Hadhb,Hadhb
5044,Adgrf3,Adgrf3
5045,Selenoi,Selenoi
5046,Drc1,Drc1
5047,Otof,Otof
5048,1700001C02Rik,1700001C02Rik
5049,Cib4,Cib4
5050,Kcnk3,Kcnk3
5051,Slc35f6,Slc35f6
5052,Cenpa,Cenpa
5053,Dpysl5,Dpysl5
5054,Mapre3,Mapre3
5055,Tmem214,Tmem214
5056,Agbl5,Agbl5
5057,Ost4,Ost4
5058,Emilin1,Emilin1
5059,Khk,Khk
5060,Cgref1,Cgref1
5061,Preb,Preb
5062,Slc5a6,Slc5a6
5063,Atraid,Atraid
5064,Cad,Cad
5065,Mpv17,Mpv17
5066,Gm29609,Gm29609
5067,Gtf3c2,Gtf3c2
5068,Eif2b4,Eif2b4
5069,Snx17,Snx17
5070,Zfp513,Zfp513
5071,Ppm1g,Ppm1g
5072,Gm9970,Gm9970
5073,Nrbp1,Nrbp1
5074,Krtcap3,Krtcap3
5075,Ift172,Ift172
5076,Fndc4,Fndc4
5077,Zfp512,Zfp512
5078,4930548H24Rik,4930548H24Rik
5079,Gpn1,Gpn1
5080,Supt7l,Supt7l
5081,Slc4a1ap,Slc4a1ap
5082,Gm43660,Gm43660
5083,AI839979,AI839979
5084,Mrpl33,Mrpl33
5085,Rbks,Rbks
5086,Babam2,Babam2
5087,Gm17130,Gm17130
5088,Fosl2,Fosl2
5089,Plb1,Plb1
5090,Gm36840,Gm36840
5091,Ppp1cb,Ppp1cb
5092,Yes1,Yes1
5093,Pisd,Pisd
5094,Prr14l,Prr14l
5095,Depdc5,Depdc5
5096,Ywhah,Ywhah
5097,Slc5a1,Slc5a1
5098,Spon2,Spon2
5099,Ctbp1,Ctbp1
5100,Maea,Maea
5101,Uvssa,Uvssa
5102,Fam53a,Fam53a
5103,Gm9903,Gm9903
5104,Slbp,Slbp
5105,Tmem129,Tmem129
5106,Tacc3,Tacc3
5107,Fgfr3,Fgfr3
5108,Letm1,Letm1
5109,Nsd2,Nsd2
5110,Nelfa,Nelfa
5111,Gm1673,Gm1673
5112,Nat8l,Nat8l
5113,Poln,Poln
5114,Haus3,Haus3
5115,Mxd4,Mxd4
5116,Zfyve28,Zfyve28
5117,Cfap99,Cfap99
5118,Rnf4,Rnf4
5119,Fam193a,Fam193a
5120,Tnip2,Tnip2
5121,Sh3bp2,Sh3bp2
5122,Add1,Add1
5123,Mfsd10,Mfsd10
5124,Nop14,Nop14
5125,Grk4,Grk4
5126,Htt,Htt
5127,Msantd1,Msantd1
5128,Rgs12,Rgs12
5129,Hgfac,Hgfac
5130,Dok7,Dok7
5131,Lrpap1,Lrpap1
5132,Cpz,Cpz
5133,Trmt44,Trmt44
5134,Acox3,Acox3
5135,Htra3,Htra3
5136,Sh3tc1,Sh3tc1
5137,Ablim2,Ablim2
5138,Afap1,Afap1
5139,Sorcs2,Sorcs2
5140,Psapl1,Psapl1
5141,2210406O10Rik,2210406O10Rik
5142,Grpel1,Grpel1
5143,Tada2b,Tada2b
5144,Ccdc96,Ccdc96
5145,Tbc1d14,Tbc1d14
5146,D5Ertd579e,D5Ertd579e
5147,Bloc1s4,Bloc1s4
5148,Mrfap1,Mrfap1
5149,Man2b2,Man2b2
5150,Ppp2r2c,Ppp2r2c
5151,Wfs1,Wfs1
5152,Jakmip1,Jakmip1
5153,Crmp1,Crmp1
5154,Evc,Evc
5155,Evc2,Evc2
5156,Stk32b,Stk32b
5157,Cytl1,Cytl1
5158,Msx1,Msx1
5159,Stx18,Stx18
5160,Nsg1,Nsg1
5161,Zbtb49,Zbtb49
5162,Lyar,Lyar
5163,Tmem128,Tmem128
5164,Slc2a9,Slc2a9
5165,Wdr1,Wdr1
5166,Zfp518b,Zfp518b
5167,Hs3st1,Hs3st1
5168,Rab28,Rab28
5169,Bod1l,Bod1l
5170,Gm7854,Gm7854
5171,Cpeb2,Cpeb2
5172,C1qtnf7,C1qtnf7
5173,Cc2d2a,Cc2d2a
5174,Fbxl5,Fbxl5
5175,Gm42555,Gm42555
5176,Bst1,Bst1
5177,Cd38,Cd38
5178,Gm7879,Gm7879
5179,Fgfbp1,Fgfbp1
5180,Prom1,Prom1
5181,Gm16401,Gm16401
5182,Tapt1,Tapt1
5183,Gm42984,Gm42984
5184,Ldb2,Ldb2
5185,Qdpr,Qdpr
5186,Lap3,Lap3
5187,Med28,Med28
5188,Fam184b,Fam184b
5189,Ncapg,Ncapg
5190,Lcorl,Lcorl
5191,Slit2,Slit2
5192,5730480H06Rik,5730480H06Rik
5193,Kcnip4,Kcnip4
5194,Adgra3,Adgra3
5195,Ppargc1a,Ppargc1a
5196,Dhx15,Dhx15
5197,Sod3,Sod3
5198,Ccdc149,Ccdc149
5199,Lgi2,Lgi2
5200,8030423F21Rik,8030423F21Rik
5201,Sepsecs,Sepsecs
5202,Pi4k2b,Pi4k2b
5203,Zcchc4,Zcchc4
5204,Anapc4,Anapc4
5205,Gm30301,Gm30301
5206,Slc34a2,Slc34a2
5207,Gm17182,Gm17182
5208,Sel1l3,Sel1l3
5209,Smim20,Smim20
5210,Gm45495,Gm45495
5211,Rbpj,Rbpj
5212,Cckar,Cckar
5213,Tbc1d19,Tbc1d19
5214,Stim2,Stim2
5215,Gm10440,Gm10440
5216,Pcdh7,Pcdh7
5217,Gm43042,Gm43042
5218,Arap2,Arap2
5219,Dthd1,Dthd1
5220,Nwd2,Nwd2
5221,0610040J01Rik,0610040J01Rik
5222,Rell1,Rell1
5223,Pgm1,Pgm1
5224,Tbc1d1,Tbc1d1
5225,Gm3716,Gm3716
5226,Gm26761,Gm26761
5227,Klf3,Klf3
5228,Fam114a1,Fam114a1
5229,Klhl5,Klhl5
5230,Wdr19,Wdr19
5231,Rfc1,Rfc1
5232,Rpl9,Rpl9
5233,Lias,Lias
5234,Ugdh,Ugdh
5235,Smim14,Smim14
5236,Ube2k,Ube2k
5237,Gm42726,Gm42726
5238,Pds5a,Pds5a
5239,N4bp2,N4bp2
5240,9130230L23Rik,9130230L23Rik
5241,Rbm47,Rbm47
5242,Gm26725,Gm26725
5243,Nsun7,Nsun7
5244,Apbb2,Apbb2
5245,Uchl1,Uchl1
5246,Limch1,Limch1
5247,Phox2b,Phox2b
5248,Gm42670,Gm42670
5249,Tmem33,Tmem33
5250,Slc30a9,Slc30a9
5251,Bend4,Bend4
5252,Atp8a1,Atp8a1
5253,Gm15478,Gm15478
5254,Gm15477,Gm15477
5255,Kctd8,Kctd8
5256,Guf1,Guf1
5257,Gnpda2,Gnpda2
5258,Gabra4,Gabra4
5259,Gabrb1,Gabrb1
5260,Commd8,Commd8
5261,Corin,Corin
5262,Nfxl1,Nfxl1
5263,Zar1,Zar1
5264,Gm5868,Gm5868
5265,Cnga1,Cnga1
5266,4933408A14Rik,4933408A14Rik
5267,Nipal1,Nipal1
5268,Txk,Txk
5269,Tec,Tec
5270,Slain2,Slain2
5271,Slc10a4,Slc10a4
5272,Fryl,Fryl
5273,Ociad1,Ociad1
5274,Ociad2,Ociad2
5275,Dcun1d4,Dcun1d4
5276,Sgcb,Sgcb
5277,Spata18,Spata18
5278,Usp46,Usp46
5279,Rasl11b,Rasl11b
5280,Scfd2,Scfd2
5281,Fip1l1,Fip1l1
5282,Lnx1,Lnx1
5283,Gm15984,Gm15984
5284,Chic2,Chic2
5285,Pdgfra,Pdgfra
5286,Kit,Kit
5287,Gm19590,Gm19590
5288,Kdr,Kdr
5289,Srd5a3,Srd5a3
5290,Tmem165,Tmem165
5291,Clock,Clock
5292,Gm7467,Gm7467
5293,Nmu,Nmu
5294,Exoc1,Exoc1
5295,Cep135,Cep135
5296,C530008M17Rik,C530008M17Rik
5297,Aasdh,Aasdh
5298,Ppat,Ppat
5299,2310040G07Rik,2310040G07Rik
5300,Paics,Paics
5301,Srp72,Srp72
5302,Thegl,Thegl
5303,Hopx,Hopx
5304,Hopxos,Hopxos
5305,Gm15831,Gm15831
5306,Chaer1,Chaer1
5307,Spink2,Spink2
5308,Rest,Rest
5309,Noa1,Noa1
5310,Polr2b,Polr2b
5311,Igfbp7,Igfbp7
5312,Adgrl3,Adgrl3
5313,Tecrl,Tecrl
5314,Epha5,Epha5
5315,Cenpc1,Cenpc1
5316,Stap1,Stap1
5317,Uba6,Uba6
5318,Ythdc1,Ythdc1
5319,Ugt2b34,Ugt2b34
5320,Ugt2a3,Ugt2a3
5321,Sult1d1,Sult1d1
5322,Utp3,Utp3
5323,Rufy3,Rufy3
5324,Grsf1,Grsf1
5325,Mob1b,Mob1b
5326,Dck,Dck
5327,Slc4a4,Slc4a4
5328,Gc,Gc
5329,Npffr2,Npffr2
5330,Adamts3,Adamts3
5331,Cox18,Cox18
5332,Ankrd17,Ankrd17
5333,Gm9958,Gm9958
5334,Alb,Alb
5335,Afp,Afp
5336,Afm,Afm
5337,Rassf6,Rassf6
5338,Cxcl5,Cxcl5
5339,Ppbp,Ppbp
5340,Pf4,Pf4
5341,Cxcl3,Cxcl3
5342,Cxcl15,Cxcl15
5343,Gm43086,Gm43086
5344,Cxcl1,Cxcl1
5345,Cxcl2,Cxcl2
5346,Mthfd2l,Mthfd2l
5347,Epgn,Epgn
5348,Gm19610,Gm19610
5349,Ereg,Ereg
5350,Areg,Areg
5351,Gm19619,Gm19619
5352,Btc,Btc
5353,Parm1,Parm1
5354,Rchy1,Rchy1
5355,Odaph,Odaph
5356,Cdkl2,Cdkl2
5357,G3bp2,G3bp2
5358,Uso1,Uso1
5359,Ppef2,Ppef2
5360,Naaa,Naaa
5361,Sdad1,Sdad1
5362,Art3,Art3
5363,Cxcl10,Cxcl10
5364,Nup54,Nup54
5365,Scarb2,Scarb2
5366,Fam47e,Fam47e
5367,Stbd1,Stbd1
5368,Ccdc158,Ccdc158
5369,Shroom3,Shroom3
5370,4932430I15Rik,4932430I15Rik
5371,Sowahb,Sowahb
5372,Sept11,Sept11
5373,Ccni,Ccni
5374,2010109A12Rik,2010109A12Rik
5375,Ccng2,Ccng2
5376,Cxcl13,Cxcl13
5377,Cnot6l,Cnot6l
5378,Mrpl1,Mrpl1
5379,Fras1,Fras1
5380,Gm33050,Gm33050
5381,Anxa3,Anxa3
5382,1700016F12Rik,1700016F12Rik
5383,Gm33370,Gm33370
5384,Gm9484,Gm9484
5385,Bmp2k,Bmp2k
5386,Paqr3,Paqr3
5387,Antxr2,Antxr2
5388,Prdm8,Prdm8
5389,A730035I17Rik,A730035I17Rik
5390,Fgf5,Fgf5
5391,1700007G11Rik,1700007G11Rik
5392,1700010H22Rik,1700010H22Rik
5393,Bmp3,Bmp3
5394,Prkg2,Prkg2
5395,Rasgef1b,Rasgef1b
5396,Gm35911,Gm35911
5397,Hnrnpd,Hnrnpd
5398,Gm17092,Gm17092
5399,4930524J08Rik,4930524J08Rik
5400,Hnrnpdl,Hnrnpdl
5401,Enoph1,Enoph1
5402,Tmem150c,Tmem150c
5403,Sec31a,Sec31a
5404,5430416N02Rik,5430416N02Rik
5405,Lin54,Lin54
5406,Cops4,Cops4
5407,Plac8,Plac8
5408,Coq2,Coq2
5409,Gm15777,Gm15777
5410,Hpse,Hpse
5411,Helq,Helq
5412,Mrps18c,Mrps18c
5413,Abraxas1,Abraxas1
5414,4930458D05Rik,4930458D05Rik
5415,Gpat3,Gpat3
5416,Nkx6-1,Nkx6-1
5417,Gm42133,Gm42133
5418,9430085M18Rik,9430085M18Rik
5419,Cds1,Cds1
5420,Wdfy3,Wdfy3
5421,Gm20548,Gm20548
5422,Gm29707,Gm29707
5423,Arhgap24,Arhgap24
5424,Mapk10,Mapk10
5425,5430427N15Rik,5430427N15Rik
5426,Ptpn13,Ptpn13
5427,Slc10a6,Slc10a6
5428,1700016H13Rik,1700016H13Rik
5429,Aff1,Aff1
5430,Klhl8,Klhl8
5431,Hsd17b11,Hsd17b11
5432,Nudt9,Nudt9
5433,Sparcl1,Sparcl1
5434,Spp1,Spp1
5435,Pkd2,Pkd2
5436,BC005561,BC005561
5437,D930016D06Rik,D930016D06Rik
5438,Zfp951,Zfp951
5439,Abcg3,Abcg3
5440,Gbp8,Gbp8
5441,Gbp9,Gbp9
5442,Gbp4,Gbp4
5443,Gbp10,Gbp10
5444,Gbp6,Gbp6
5445,Gm32051,Gm32051
5446,Lrrc8b,Lrrc8b
5447,Lrrc8c,Lrrc8c
5448,Lrrc8d,Lrrc8d
5449,Zfp326,Zfp326
5450,Gm28050,Gm28050
5451,Zfp644,Zfp644
5452,Hfm1,Hfm1
5453,Cdc7,Cdc7
5454,Tgfbr3,Tgfbr3
5455,Brdt,Brdt
5456,Gm42902,Gm42902
5457,Ephx4,Ephx4
5458,Lpcat2b,Lpcat2b
5459,A830010M20Rik,A830010M20Rik
5460,Glmn,Glmn
5461,Rpap2,Rpap2
5462,A930041C12Rik,A930041C12Rik
5463,Gm26692,Gm26692
5464,Gfi1,Gfi1
5465,Evi5,Evi5
5466,Rpl5,Rpl5
5467,Fam69a,Fam69a
5468,Mtf2,Mtf2
5469,Tmed5,Tmed5
5470,Ccdc18,Ccdc18
5471,Dr1,Dr1
5472,Pigg,Pigg
5473,Gm42517,Gm42517
5474,Gm10419,Gm10419
5475,Atp5k,Atp5k
5476,Mfsd7a,Mfsd7a
5477,Pcgf3,Pcgf3
5478,Cplx1,Cplx1
5479,Gak,Gak
5480,Tmem175,Tmem175
5481,Dgkq,Dgkq
5482,Idua,Idua
5483,Fgfrl1,Fgfrl1
5484,Gm20629,Gm20629
5485,Crlf2,Crlf2
5486,5430403G16Rik,5430403G16Rik
5487,4930522L14Rik,4930522L14Rik
5488,A430073D23Rik,A430073D23Rik
5489,Gm26779,Gm26779
5490,Gm26808,Gm26808
5491,Gm15446,Gm15446
5492,1010001B22Rik,1010001B22Rik
5493,Zfp932,Zfp932
5494,Gm17655,Gm17655
5495,Gm35315,Gm35315
5496,Plcxd1,Plcxd1
5497,Gtpbp6,Gtpbp6
5498,Zfp605,Zfp605
5499,Chfr,Chfr
5500,Golga3,Golga3
5501,Gm43137,Gm43137
5502,Ankle2,Ankle2
5503,Pgam5,Pgam5
5504,Pxmp2,Pxmp2
5505,Pole,Pole
5506,P2rx2,P2rx2
5507,Lrcol1,Lrcol1
5508,Fbrsl1,Fbrsl1
5509,Gm26711,Gm26711
5510,Gm42596,Gm42596
5511,Galnt9,Galnt9
5512,Noc4l,Noc4l
5513,Ddx51,Ddx51
5514,Gm42595,Gm42595
5515,Ep400,Ep400
5516,Gm15559,Gm15559
5517,Pus1,Pus1
5518,Gm26515,Gm26515
5519,Ulk1,Ulk1
5520,Hscb,Hscb
5521,Chek2,Chek2
5522,Ttc28,Ttc28
5523,Pitpnb,Pitpnb
5524,Gm43118,Gm43118
5525,Mn1,Mn1
5526,C130026L21Rik,C130026L21Rik
5527,E130006D01Rik,E130006D01Rik
5528,Miat,Miat
5529,Cryba4,Cryba4
5530,Tpst2,Tpst2
5531,Tfip11,Tfip11
5532,Srrd,Srrd
5533,Hps4,Hps4
5534,Asphd2,Asphd2
5535,Sez6l,Sez6l
5536,Grk3,Grk3
5537,Crybb3,Crybb3
5538,2900026A02Rik,2900026A02Rik
5539,Sgsm1,Sgsm1
5540,Wscd2,Wscd2
5541,Cmklr1,Cmklr1
5542,Ficd,Ficd
5543,Sart3,Sart3
5544,Iscu,Iscu
5545,Tmem119,Tmem119
5546,Selplg,Selplg
5547,Coro1c,Coro1c
5548,Ssh1,Ssh1
5549,Dao,Dao
5550,Svop,Svop
5551,Usp30,Usp30
5552,Alkbh2,Alkbh2
5553,Ung,Ung
5554,Acacb,Acacb
5555,Foxn4,Foxn4
5556,Myo1h,Myo1h
5557,Kctd10,Kctd10
5558,Ube3b,Ube3b
5559,Mmab,Mmab
5560,Mvk,Mvk
5561,Fam222a,Fam222a
5562,Trpv4,Trpv4
5563,Gltp,Gltp
5564,Tchp,Tchp
5565,Git2,Git2
5566,4930515G01Rik,4930515G01Rik
5567,Ankrd13a,Ankrd13a
5568,1500011B03Rik,1500011B03Rik
5569,Gm20499,Gm20499
5570,2610524H06Rik,2610524H06Rik
5571,Oasl2,Oasl2
5572,Gm13822,Gm13822
5573,Oasl1,Oasl1
5574,2210016L21Rik,2210016L21Rik
5575,Sppl3,Sppl3
5576,Acads,Acads
5577,Unc119b,Unc119b
5578,Mlec,Mlec
5579,Cabp1,Cabp1
5580,Pop5,Pop5
5581,Rnf10,Rnf10
5582,Coq5,Coq5
5583,Dynll1,Dynll1
5584,Gm13830,Gm13830
5585,Srsf9,Srsf9
5586,Gatc,Gatc
5587,Triap1,Triap1
5588,Cox6a1,Cox6a1
5589,Gm42903,Gm42903
5590,Msi1,Msi1
5591,Pla2g1b,Pla2g1b
5592,Sirt4,Sirt4
5593,Pxn,Pxn
5594,Rplp0,Rplp0
5595,Gcn1l1,Gcn1l1
5596,1110006O24Rik,1110006O24Rik
5597,Rab35,Rab35
5598,Bicdl1,Bicdl1
5599,Cit,Cit
5600,Prkab1,Prkab1
5601,Tmem233,Tmem233
5602,Ccdc60,Ccdc60
5603,Hspb8,Hspb8
5604,Srrm4,Srrm4
5605,Suds3,Suds3
5606,9530046B11Rik,9530046B11Rik
5607,Taok3,Taok3
5608,Pebp1,Pebp1
5609,Gm10399,Gm10399
5610,Vsig10,Vsig10
5611,Wsb2,Wsb2
5612,Rfc5,Rfc5
5613,Gm15728,Gm15728
5614,Ksr2,Ksr2
5615,Fbxo21,Fbxo21
5616,Tesc,Tesc
5617,Fbxw8,Fbxw8
5618,Hrk,Hrk
5619,Rnft2,Rnft2
5620,2410131K14Rik,2410131K14Rik
5621,Med13l,Med13l
5622,Tbx3os1,Tbx3os1
5623,Tbx3,Tbx3
5624,Gm43050,Gm43050
5625,Tbx5,Tbx5
5626,Rbm19,Rbm19
5627,Sdsl,Sdsl
5628,Plbd2,Plbd2
5629,Slc8b1,Slc8b1
5630,Tpcn1,Tpcn1
5631,Iqcd,Iqcd
5632,Rita1,Rita1
5633,Ddx54,Ddx54
5634,Gm43579,Gm43579
5635,Cfap73,Cfap73
5636,Dtx1,Dtx1
5637,Oas2,Oas2
5638,Oas3,Oas3
5639,Oas1c,Oas1c
5640,Oas1g,Oas1g
5641,Oas1a,Oas1a
5642,Ptpn11,Ptpn11
5643,Rpl6,Rpl6
5644,Hectd4,Hectd4
5645,Trafd1,Trafd1
5646,Gm42917,Gm42917
5647,Gm42918,Gm42918
5648,Naa25,Naa25
5649,Erp29,Erp29
5650,Tmem116,Tmem116
5651,Adam1b,Adam1b
5652,Adam1a,Adam1a
5653,Mapkapk5,Mapkapk5
5654,Aldh2,Aldh2
5655,Acad12,Acad12
5656,Acad10,Acad10
5657,Brap,Brap
5658,Atxn2,Atxn2
5659,Sh2b3,Sh2b3
5660,Fam109a,Fam109a
5661,Cux2,Cux2
5662,Ppp1cc,Ppp1cc
5663,Hvcn1,Hvcn1
5664,Tctn1,Tctn1
5665,Pptc7,Pptc7
5666,Rad9b,Rad9b
5667,Vps29,Vps29
5668,Fam216a,Fam216a
5669,Gpn3,Gpn3
5670,Arpc3,Arpc3
5671,Anapc7,Anapc7
5672,Atp2a2,Atp2a2
5673,Ift81,Ift81
5674,P2rx7,P2rx7
